GENE_SYMBOLS,refseq_ids
TESK2,NM_001320800
NDUFA11,NM_001193375
ZNF7,NM_001282795
CRTC3-AS1,NR_120372
RNF213,NM_001256071
ZMYM4-AS1,NR_046659
LGALS3BP,NM_005567
STPG4,NM_001163561
SMIM15,NM_001048249
RHOB,NM_004040
TTC21B-AS1,NR_038983
NSMCE3,NM_138704
C2orf16,NM_032266
STARD4-AS1,NR_040093
SLC26A5,NM_001167962
SSTR1,NM_001049
POLR2L,NM_021128
ECM2,NM_001197295
FAM43A,NM_153690
DCTPP1,NM_024096
ODC1,NM_001287188
A2ML1,NM_001282424
IGFBP3,NM_000598
MTX1,NM_002455
APOLD1,NM_001130415
SLC35A4,NM_001394034
STARD10,NM_006645
RPL34,NM_000995
SMG8,NM_018149
RPL38,NM_000999
C4orf45,NM_152543
LACTB2,NM_016027
PRSS48,NM_001353611
NAXE,NM_144772
IGFBP6,NM_002178
NUDT16L1,NM_001193452
LARGE-AS1,NR_038949
EPB41L4A-AS1,NM_053000
MROH6,NM_001100878
SLC10A4,NM_152679
SH3BGRL3,NM_031286
HNRNPH2,NM_001032393
ATP1A1-AS1,NM_032766
ARHGAP26-AS1,NR_046680
NCK1-DT,NR_110175
BLOC1S1,NM_001487
LXN,NM_020169
RNF32,NM_001184996
FKBP5,NM_001145775
SRGAP2-AS1,NR_104189
KCNMB3,NM_001163677
SLC3A1,NM_000341
MACROD2-AS1,NR_037841
RPL30,NM_000989
RPRM,NM_019845
PDZK1,NM_001201325
PCGF1,NM_032673
CHRM3-AS2,NR_103776
LMCD1-AS1,NR_033378
SNHG8,NR_003584
ANGPT2,NM_001118887
RPL36A,NM_001199972
CEP152,NM_001194998
AP1G2,NM_001282474
RPL35,NM_007209
MKRN2OS,NM_001195279
SATB1-AS1,NR_125803
RPL26,NM_000987
SNCB,NM_001001502
CD247,NM_000734
GPR3,NM_005281
RASL10B,NM_033315
SNX8,NM_013321
GYG2,NM_001079855
FMO5,NM_001144829
KCNMA1-AS1,NR_120655
MEOX2,NM_005924
RPS26,NM_001029
SSR4,NM_001204526
PCK2,NM_001018073
RHBDL2,NM_001304746
DGUOK-AS1,NR_104029
RPS24,NM_001026
TLCD3A,NM_001318006
DLX2,NM_004405
VPS25,NM_032353
CENPJ,NM_018451
C1orf56,NM_017860
ALDH1A2,NM_001206897
ABCA7,NM_019112
ADAMTSL4-AS1,NM_001025493
CNTN4-AS2,NR_046555
MIR4500HG,NR_033829
TSPYL4,NM_021648
PCDH9-AS2,NR_046527
OCEL1,NM_024578
GNG4,NM_001098721
ITFG1-AS1,NR_110903
DLGAP2-AS1,NR_103863
SLC39A11,NM_001159770
FN1,NM_001306129
GRIK1-AS1,NR_027021
NXN,NM_001205319
PAIP2B,NM_020459
WDR31,NM_001006615
BGLAP,NM_199173
PDE6B,NM_000283
ITGBL1,NM_001271754
G0S2,NM_015714
C17orf78,NM_001321399
UBC,NM_021009
DDIT4,NM_019058
NDUFB9,NM_001278645
MIR155HG,NR_001458
ATP5ME,NM_007100
COX7A1,NM_001864
FUT2,NM_000511
CEACAM1,NM_001024912
SNX31,NM_001363720
EIF1B-AS1,NR_033965
DLGAP1-AS1,NM_001039796
MRPL20-AS1,NR_015434
WBP2NL,NM_152613
RHNO1,NM_001252499
NEURL1-AS1,NR_120675
TCF4-AS1,NR_132985
PARTICL,NR_038942
DLEU2L,NR_002771
RPL27A,NM_000990
ACOT6,NM_001037162
ALDOA,NM_000034
PGAP2,NM_001145438
ANKUB1,NM_001144960
LAMB3,NM_000228
MZF1-AS1,NR_027334
P2RY14,NM_001081455
SNAP25-AS1,NR_040710
MRPL21,NM_181512
SP9,NM_001145250
TH2LCRR,NR_132124
DNPH1,NM_006443
OPN5,NM_001030051
SEPTIN1,NM_001365977
VAMP2,NM_001330125
PCDH18,NM_001300828
SYNGAP1-AS1,NR_174954
C22orf23,NM_001207062
USHBP1,NM_001297703
SLC8B1,NM_001330466
P4HA3,NM_001288748
BRCA1,NM_001407571
NPPC,NM_024409
URB1-AS1,NM_032910
Z97989.1,NA
Z99127.1,NA
CRLF3,NM_015986
POP5,NM_015918
KCNE1,NM_000219
SLC18A2,NM_003054
ZNF551,NM_001270938
KRT10,NM_000421
DNAJC3-DT,NR_132117
AK7,NM_001350888
SLC5A3,NM_006933
LPAR6,NM_001162497
HSPE1,NM_002157
ARF5,NM_001662
SEMA7A,NM_001146029
RAI1-AS1,NR_130894
IGSF10,NM_001178145
NDUFA3,NM_004542
CLIP1-AS1,NR_045382
ASTN2-AS1,NR_033973
EPN2-AS1,NR_048576
HINT2,NM_032593
FAM71E1,NA
AARD,NM_001025357
THRIL,NR_110375
PHKG1,NM_001258459
OMD,NM_005014
PTOV1,NM_001305105
NUCB1-AS1,NR_046633
HECW1-IT1,NR_135295
CXCL17,NM_198477
STK10,NM_005990
BOLA1,NM_001321025
NDUFAF3,NM_199069
FICD,NM_007076
MAIP1,NM_001369399
ZNF324B,NM_207395
HMGB3,NM_001301228
PEX12,NM_000286
AP4B1-AS1,NR_037864
PCCA-AS1,NR_047686
SLC7A14-AS1,NR_135555
MAGI1-AS1,NR_046575
FFAR4,NM_001195755
TRIAP1,NM_016399
TMED1,NM_006858
ASCL1,NM_004316
RGL4,NM_001329424
YDJC,NM_001017964
CLIC5,NM_001114086
WDFY3-AS1,NR_046707
CHAC2,NM_001008708
LARS2-AS1,NR_048543
CC2D2B,NM_001001732
CHAC1,NM_001142776
SSC4D,NM_080744
PTRHD1,NM_001013663
MYOT,NM_001135940
FGFBP3,NM_152429
CCDC178,NM_001105528
HSPA1L,NM_005527
SLC16A3,NM_001042422
LRRD1,NM_001045475
AHSA1,NM_001321441
CCN3,NM_002514
RPS18,NM_022551
SPRY1,NM_001258038
ZNF703,NM_025069
YIF1A,NM_001300861
MYO16-AS1,NR_047700
RERE-AS1,NR_125999
BMP2,NM_001200
KCNJ13,NM_001172416
SLC2A12,NM_145176
DAB1-AS1,NR_104362
B3GNT9,NM_033309
PAPPA,NM_002581
TMPRSS9,NM_001385642
MSH5,NM_002441
KLHL9,NM_001040713
NIBAN3,NM_001098524
OPRK1,NM_000912
FRAT1,NM_005479
PTPRD-AS1,NR_121599
AF235103.3,NA
PRR36,NM_001080403
FAM184B,NM_015688
CPT1B,NM_001145134
TNFSF13B,NM_001145645
DIAPH2-AS1,NR_125391
TNS3,NM_001410877
IL7,NM_000880
HSD11B1,NM_001206741
C6orf118,NM_144980
CXCL14,NM_004887
CLEC11A,NM_002975
ANKRD18A,NM_001331100
EXOC3-AS1,NM_138464
PACRG-AS3,NR_122120
CPT2,NM_000098
NDST1-AS1,NR_105061
FOXO4,NM_001170931
BBOX1-AS1,NR_125766
EFCAB12,NM_207307
STARD4,NM_001308056
SDF2L1,NM_022044
MDP1,NM_001199821
SLC35C1,NM_001145265
HTR2B,NM_000867
CDKN1C,NM_000076
ACOT11,NM_015547
FAM217A,NM_173563
CASP8,NM_001080124
SFTPD,NM_003019
CXCL12,NM_000609
STAG3,NM_001282716
RILP,NM_031430
NOTUM,NM_178493
CITED1,NM_001144885
LMCD1,NM_001278233
RNF181,NM_016494
SLIT3,NM_001271946
ARMCX6,NM_001009584
SPINK8,NM_001080525
UBOX5-AS1,NR_038395
HCRTR2,NM_001384272
CALB1,NM_001366795
PPP3CB-AS1,NR_132103
Z99758.1,NA
SCAT2,NR_157844
KIRREL3-AS1,NR_174952
TCTEX1D1,NA
HAS1,NM_001297436
CRPPA-AS1,NR_038946
SYNPR-AS1,NR_046677
LSAMP-AS1,NR_109998
FCRLB,NM_001002901
CFTR,NM_000492
ZNF319,NM_001384365
ANGPTL2,NM_012098
FAT2,NM_001447
ADAMTS5,NM_007038
HPS6,NM_024747
FBLIM1,NM_001024215
RTL9,NM_001385449
Z84468.1,NA
CYP3A5,NM_000777
C1orf220,NM_207467
GLRA1,NM_000171
MATR3,NM_001194954
FDFT1,NM_001287742
DPH6,NM_001141972
NCKAP5-AS2,NR_110294
RBMS3-AS2,NR_046557
FAM227B,NM_001330293
PLD1,NM_001130081
NNMT,NM_001372045
ANKRD34C,NM_001146341
ARHGEF38,NM_001242729
NR2F2,NM_001145155
GAU1,NR_110112
BICRA-AS1,NA
GIPC2,NM_001304725
TMEM97,NM_014573
PINK1-AS,NR_046507
PCDH9-AS4,NR_046637
HIST2H3PS2,NA
RNF217-AS1,NR_026876
MANF,NM_006010
C1QTNF4,NM_031909
PYCR1,NM_001282279
SNHG6,NR_002599
NHS-AS1,NR_046632
FRMPD3-AS1,NR_046750
GABRR2,NM_002043
MDC1-AS1,NR_133647
MYT1L-AS1,NR_024468
OGN,NM_014057
SLC16A6,NM_001174166
ZNF552,NM_024762
CDK2AP2,NM_001271849
ACSM3,NM_005622
ID2,NM_002166
FO393401.1,NA
TTC3-AS1,NR_046651
ELF3-AS1,NR_146472
LTBP1,NM_000627
OCIAD1-AS1,NR_146806
RPL37A,NM_000998
ARMC3,NM_001282745
ADGRG2,NM_001079858
DBF4B,NM_025104
LY86-AS1,NM_173675
ANTXR2,NM_001145794
ATF5,NM_001193646
NPIPB5,NM_001135865
RBPMS,NM_001008710
PITPNA-AS1,NR_028514
TRIOBP,NM_001039141
TMEM256,NM_152766
RPS12,NM_001016
SCRT2,NM_033129
MROH7,NM_001039464
PRR4,NM_001098538
CADM3-AS1,NR_037870
AF274853.1,NA
LEPR,NM_001003679
JAZF1-AS1,NR_034097
TYR,NM_000372
OPA1-AS1,NR_046634
SPDYE2,NM_001031618
ARHGAP9,NM_001080156
NCOA7-AS1,NR_126386
PITRM1-AS1,NR_038284
OSBPL10-AS1,NR_049771
MSTN,NM_005259
NT5C,NM_001252377
APOBEC4,NM_203454
MIR181A2HG,NR_038975
HLA-A,NM_001242758
WAS,NM_000377
ACMSD,NM_001307983
NEK5,NM_001365552
TGFB1,NM_000660
MTUS2-AS1,NR_046378
BEAN1,NM_001136106
TCF4-AS2,NA
RPL12,NM_000976
PAAF1,NM_001267803
MBNL3,NM_001170701
TUBB6,NM_001303524
EPOR,NM_000121
GNRHR,NM_000406
ZFP92,NM_001136273
PDZD11,NM_001370174
MSMO1,NM_001017369
TDG,NM_001008411
KIF15,NM_020242
AFDN-DT,NM_001042508
CATSPERG,NM_001330496
ZNF19,NM_006961
FSD2,NM_001007122
EFCAB6-AS1,NR_046563
F8A1,NM_012151
NOCT,NM_012118
KANK1,NM_001256876
ZNHIT2,NM_014205
TEX53,NM_001354645
ABCA12,NM_015657
TMEM140,NM_018295
PRKD3,NM_005813
ARNTL2-AS1,NA
SRRM2-AS1,NR_027274
GJA9,NM_030772
CCDC192,NM_001317938
FYCO1,NM_001386421
NRL,NM_001354768
GRM7-AS1,NR_046606
F5,NM_000130
LHX4,NM_033343
PEBP4,NM_001363233
KCNIP2-AS1,NR_045118
ISG20,NM_001303233
RPA3,NM_002947
TUSC7,NR_015391
SH3PXD2A-AS1,NR_038940
VPS9D1-AS1,NR_036480
MYCBP,NM_012333
TEKT5,NM_144674
DNMBP-AS1,NR_024130
HIST2H2BE,NA
NRIP2,NM_031474
KCNQ1OT1,NR_002728
SPATA21,NM_001353349
FAM160A1,NA
DCAF12L2,NM_001013628
HVCN1,NM_001040107
MUC6,NM_005961
TMEM108-AS1,NR_110812
SLC8A1-AS1,NR_038441
PIM1,NM_001243186
PVALEF,NM_001354639
C2orf15,NM_001317992
SPATA1,NM_001081472
ALG1L9P,NR_073386
PNOC,NM_001284244
MCUB,NM_017918
GK-AS1,NR_046603
GAS1RR,NR_049794
ASPN,NM_001193335
CFAP99,NM_001193282
GDF10,NM_004962
WWC3-AS1,NA
ADAMTS16,NM_139056
APOA1-AS,NR_126362
AK8,NM_001317958
DLEU1,NM_005887
ABI3BP,NM_001349329
CATIP-AS2,NR_125777
DZIP1L,NM_001170538
BRIP1,NM_032043
HYAL1,NM_033159
KCNV2,NM_133497
DNAJB4,NM_001317099
MAGEL2,NM_019066
PRR26,NA
ARMCX5-GPRASP2.1,NA
HSPB2,NM_001541
FAM186B,NM_032130
IER5,NM_016545
ENTPD5,NM_001249
LOXL3,NM_001289164
ZNF69,NM_001321163
DLGAP1-AS2,NM_032691
STX17-AS1,NA
MISP3,NM_001291291
TRAPPC2B,NM_001355204
HRH1,NM_000861
RMDN2-AS1,NR_102712
PP2D1,NM_001252657
ZNF93,NM_001004126
CDKN2C,NM_001262
DEUP1,NM_181645
BLOC1S3,NM_212550
USP2-AS1,NR_034160
NXT1,NM_013248
TMEM81,NM_203376
NGF-AS1,NR_157569
CCDC71L,NM_175884
S1PR3,NM_001001938
RNF212B,NM_001282322
PRSS51,XM_047422509
AF107885.2,NA
RFX3-AS1,NA
SLC14A2,NM_001242692
LCP2,NM_005565
Z69733.1,NA
PDE5A,NM_001083
HHIP,NM_022475
SUMO4,NM_001002255
ENTPD3-AS1,NR_040100
MLIP,NM_001281746
ZMIZ1-AS1,NR_015429
NANOS1,NM_001009553
IDI1,NM_001317955
ZNF385D-AS2,NR_046876
MAD2L1,NM_002358
GPR82,NM_080817
KDM7A-DT,NR_024451
EXOSC4,NM_019037
MAK,NM_001242385
HACD4,NM_001010915
LANCL1-AS1,NR_110604
FLACC1,NM_001127391
ALYREF,NM_005782
CP,NM_000096
NRAD1,NR_026955
NUDT13,NM_001283014
CARNMT1-AS1,NR_121183
GLIPR1L1,NM_001304964
ANKRD65,NM_001145210
PIGW,NM_001346754
HSPB3,NM_006308
PDZD9,NM_001363519
FSIP2,NM_173651
RBP4,NM_001323517
NFIL3,NM_001289999
GLI3,NM_000168
DOLK,NM_014908
BYSL,NM_004053
B3GNT5,NM_032047
MEG9,NR_047664
ASH1L-AS1,NR_027023
ZBTB7C,NM_001039360
PSENEN,NM_001281532
FAM86C1,NA
HTR7,NM_000872
CPLX3,NM_001030005
VEGFA,NM_001025366
GOLGA6L7,NM_001365371
SCRG1,NM_001329597
CRIM1-DT,NR_037631
TSPAN11,NM_001080509
NUDT18,NM_024815
ZNF850,NM_001193552
POLR2J3,NM_001015884
TMC4,NM_001145303
RSPO4,NM_001029871
PPP1R1A,NM_006741
CRYAB,NM_001289807
PTTG1,NM_001282382
LHFPL3-AS1,NR_034141
MUC20,NM_001098516
CU633906.5,NA
PDLIM5,NM_001011513
SIDT1-AS1,NA
PLEKHG1,NM_001029884
NGB,NM_021257
PPP1R26-AS1,NR_038969
KCNK13,NM_022054
CMTM7,NM_138410
SATB2,NM_001172509
CABP7,NM_182527
CTNNA3,NM_001127384
THSD4,NM_001286429
TMEM255A,NM_001104544
SLC38A11,NM_001199148
SERTAD4,NM_001354173
CADPS2,NM_001009571
IQGAP2,NM_001285460
MIR22HG,NM_001001870
PCDH9-AS3,NR_046636
KCNQ1,NM_000218
MICALL1,NM_001410818
PLCG1-AS1,NR_109889
SLC10A1,NM_003049
CYP4A22-AS1,NA
ZNF724,NM_001355404
RPH3AL,NM_001190411
SERHL2,NM_001284334
SAXO2,NM_001008226
METRNL,NM_001004431
ANO3,NM_001313726
SCART1,NM_001033584
SQLE,NM_003129
ELK3,NM_001303511
NLGN1-AS1,NR_046664
RECQL4,NM_001413017
HMGCR,NM_000859
TAGAP,NM_001278733
ACSM6,NM_207321
TARID,NR_109982
NTN1,NM_004822
ZNF451-AS1,NR_110742
PPEF2,NM_006239
RASD1,NM_001199989
NFE2L3,NM_004289
NTNG1,NM_001113226
C1orf162,NM_001300834
FAM86B1,NM_001083537
TAC3,NM_001006667
SALL1,NM_001127892
DAPK2,NM_001363730
C4orf36,NM_001369888
MEIOC,NM_001033659
CYYR1-AS1,NR_135515
GLB1L,NM_001286423
IL1R1,NM_000877
C19orf18,NM_152474
IL5,NM_000879
SPDYE2B,NM_001166339
DOCK4-AS1,NR_103806
CD3EAP,NA
ADAM32,NM_001313994
KIZ-AS1,NR_109956
DRAIC,NR_026979
FJX1,NM_014344
CHDH,NM_018397
KCNQ5-IT1,NR_120503
CBY3,NM_001164444
MSRB1,NM_001382264
SCIMP,NM_001271842
MOCOS,NM_017947
TCEAL9,NM_001006612
AF064858.1,NA
ADCY10,NM_001167749
RBM20,NM_001134363
HIPK4,NM_144685
TMEM220-AS1,NR_073455
SLC28A2,NM_004212
PSG8,NM_001130167
Z99774.1,NA
DCN,NM_001920
ACKR4,NM_016557
DOK7,NM_001164673
HELB,NM_001370285
SFRP4,NM_003014
NT5DC2,NM_001134231
HTT-AS,NR_045414
LYG2,NM_175735
MMP21,NM_147191
STX19,NM_001001850
PFN4,NM_199346
PAPSS2,NM_001015880
SHROOM3,NM_020859
C6orf99,NA
CRHBP,NM_001882
NLRC3,NM_178844
FANK1,NM_001350939
ADRA2A,NM_000681
PTP4A3,NM_007079
IFI27,NM_001130080
FIGNL2,NM_001013690
TMPRSS11A,NM_001114387
SOWAHC,NM_023016
LNCOC1,NR_038925
IFIT3,NM_001031683
ABHD15-AS1,NA
POMZP3,NM_012230
GJB7,NM_198568
NSMCE1-DT,NR_037184
CCT6B,NM_001193529
SMC1B,NM_001291501
GAS6-AS1,NM_001039799
AJ009632.2,NA
SPI1,NM_001080547
AOAH,NM_001177506
VEPH1,NM_001167911
MASP2,NM_006610
KCNQ5-AS1,NR_046621
ANXA2,NM_001002857
CBARP,NM_001393918
CORIN,NM_001278585
PEX5L-AS2,NR_110059
HCG25,NR_044997
RBM3,NM_001017430
SLC13A4,NM_001318192
BICC1,NM_001080512
PRR11,NM_018304
LRRIQ3,NM_001105659
PTPRG-AS1,NR_038281
BTBD18,NM_001145101
TNFSF9,NM_003811
RIN3,NM_001319987
EMILIN2,NM_032048
MTRF1,NM_001354073
HMCN2,NM_001291815
ADORA2A,NM_000675
MMD2,NM_001100600
RASGRP3,NM_001139488
BOLA2B,NM_001039182
HIF3A,NM_022462
TEX48,NM_001199233
C19orf81,NM_001195076
EVC,NM_001306090
LRRC63,NM_001024609
PXN-AS1,NR_038924
ZNF449,NM_152695
C8orf37-AS1,NA
MMP25,NM_004142
ACAP1,NM_014716
ABCB1,NM_000927
PLSCR2,NM_001199978
CKS1B,NM_001826
SLC22A1,NM_003057
SYCP3,NM_001177948
PSPN,NM_004158
OSTM1-AS1,NR_145458
FAM90A1,NM_001319982
MEIS2,NM_001220482
ASPM,NM_001206846
SLC6A1-AS1,NR_046647
GLYAT,NM_005838
CRYBG1,NM_001371242
MPST,NM_001013436
IGSF6,NM_005849
ANGPT1,NM_001146
NPB,NM_148896
ROMO1,NM_080748
DEPP1,NM_007021
SOX4,NM_003107
FABP6,NM_001040442
DDX3Y,NM_001122665
MAN1B1-DT,NR_027447
CYP51A1-AS1,NR_122109
CD300LF,NM_001289082
Z95118.2,NA
SLC2A9,NM_001001290
GGCX,NM_000821
NEAT1,NR_002802
C8orf88,NM_001190972
CFLAR-AS1,NR_040030
BSPH1,NM_001128326
CHRNB1,NM_000747
MGARP,NM_032623
FAM85B,NR_147089
LIX1L-AS1,NR_147182
ERAP2,NM_001130140
SCARA5,NM_001413201
TRAF3IP2,NM_001164281
STAC3,NM_001286256
KLHL1,NM_001286725
EFCAB13,NM_001195192
C6orf163,NM_001010868
NXPH4,NM_007224
FGF12-AS3,NA
SPAG5,NM_006461
NOC4L,NM_001414688
ROS1,NM_001378891
GABRA6,NM_000811
MIR31HG,NR_027054
LLGL2,NM_001015002
CCN5,NM_001323369
FAM242F,NR_135136
SLFNL1-AS1,NR_037868
CNTN4-AS1,NR_046554
MIR4300HG,NR_120571
MKNK1-AS1,NR_038403
DNAJA4,NM_001130182
TMBIM1,NM_001321427
HSF2BP,NM_007031
NAPA-AS1,NR_038452
ADAMTS18,NM_001326358
SRPX,NM_001170750
CDH24,NM_022478
MKNK2,NM_017572
FAM169B,NA
KLHL17,NM_198317
RFX8,NM_001145664
MCHR2,NM_001040179
CELA2B,NM_015849
P2RY12,NM_022788
ZBTB20-AS2,NA
IL3RA,NM_001267713
FBLL1,NM_001355274
NUF2,NM_031423
MRPL28,NM_006428
CUZD1,NM_022034
SLC7A5,NM_003486
TMPRSS11D,NM_004262
RNF125,NM_017831
EEF2KMT,NM_001289029
FLNC,NM_001127487
SFTPC,NM_001172357
ZNF174,NM_001032292
IL17RE,NM_001193380
LRRC75A,NM_001113567
THAP7-AS1,NR_027051
KLRD1,NM_001114396
DEPDC4,NM_001319310
SCNN1G,NM_001039
CD24,NM_001291737
TRADD,NM_001323552
LUNAR1,NR_126487
GPR39,NM_001508
UCP3,NM_003356
TRPM2-AS,NR_109964
PTPRK,NM_001135648
GCKR,NM_001486
ANKRD18B,NM_001013728
ARHGAP5-AS1,NM_032751
P4HA2-AS1,NR_047470
TTC29,NM_001300761
SSUH2,NM_001256748
TMEM246-AS1,NR_121573
TTC34,NM_001242672
GOLGA6L9,NM_001291420
KLRG1,NM_001329099
CDC42-AS1,NA
CACNA1C-AS1,NR_045725
STK32B,NM_001306082
HTR5A-AS1,NR_038945
ABCC2,NM_000392
PDE6C,NM_006204
ERICH6,NM_001308234
FOXP2,NM_001172766
PDGFD,NM_025208
MRVI1-AS1,NA
HIF1A-AS3,NR_144368
INSM2,NM_032594
DPH6-DT,NR_038251
GYPB,NM_001304382
TBR1,NM_006593
LKAAEAR1,NM_001007125
GACAT2,NR_120598
F10,NM_000504
ARSD,NM_001669
C5orf67,NM_001287053
DAO,NM_001413634
DNM1P35,NR_024595
SP8,NM_182700
ENTPD1,NM_001098175
SAP25,NM_001168682
SLC7A7,NM_001126105
SNAI3,NM_178310
ADRA2C,NM_000683
ASIP,NM_001385218
LDLRAP1,NM_015627
IRF1,NM_001354924
RBM5-AS1,NR_045388
C12orf56,NM_001099676
DDX28,NM_018380
TCF7,NM_001134851
TYMP,NM_001113755
CDH18-AS1,NR_146519
FDXACB1,NM_138378
ROR1-AS1,NR_110665
C9orf153,NM_001010907
FAM186A,NM_001145475
DHCR7,NM_001163817
MIR2052HG,NR_033830
DNAJC9-AS1,NR_038373
GPER1,NM_001031682
INKA1,NM_001366281
A2M-AS1,NR_026971
TMCO4,NM_001349112
LRP5L,NM_001135772
ANKRD53,NM_001115116
CHST9,NM_001243848
GYPE,NM_002102
FKBP2,NM_001135208
LRTM1,NM_001304389
SNURF,NM_001394334
POLD1,NM_001256849
SERPIND1,NM_000185
NPM3,NM_006993
CCDC60,NM_178499
CCDC141,NM_001316745
MAP3K14-AS1,NR_024434
CD302,NM_001198763
HSPA1B,NM_005346
ZNRD2,NM_001303024
PACSIN3,NM_001184974
ALOX12,NM_000697
CIITA,NM_000246
C6,NM_000065
MOGAT1,NM_058165
WFIKKN1,NM_053284
ACSL5,NM_001387037
VEGFC,NM_005429
ADAP2,NM_001346712
NALCN-AS1,NR_047687
C1QTNF1,NM_030968
MIR497HG,NR_038310
SGCG,NM_000231
WDR93,NM_001284395
TMPRSS11F,NM_207407
CD81-AS1,NR_108080
INSIG1,NM_001346590
C2,NM_000063
ANGPTL1,NM_001376763
INHA,NM_002191
ADAMTS2,NM_014244
TMEM100,NM_001099640
TXK,NM_003328
AF129075.3,NA
CEL,NM_001807
SEPSECS-AS1,NR_037934
PKP4-AS1,NR_135242
TIFA,NM_052864
C20orf203,NM_182584
ESRRB,NM_001379180
MYLPF,NA
SLC39A8,NM_001135146
LOXHD1,NM_001145472
DNAH12,NM_001291661
HDHD5-AS1,NR_024482
UPK1B,NM_006952
REC114,NM_001042367
LDLR,NM_000527
HYAL2,NM_003773
UPK2,NM_006760
MYH11,NM_001040113
YAP1,NM_001130145
SBNO1-AS1,NR_157805
SLC4A9,NM_001258426
FGFR4,NM_001291980
PENK,NM_001135690
TPRG1,NM_198485
NPFFR1,NM_022146
KPTN,NM_001291296
C3orf67,NA
RMI2,NM_152308
HSD17B13,NM_001136230
PRAM1,NM_032152
DNASE1L2,NM_001301680
DKK1,NM_012242
EFEMP1,NM_001039348
C4orf19,NM_001104629
ZNF837,NM_001129730
ZP3,NM_001110354
DMRTC1B,NM_001080851
LEKR1,NM_001004316
MAP3K20-AS1,NR_033882
BACE2,NM_012105
SPINK13,NM_001040129
VMAC,NM_001017921
KCTD14,NM_001282406
ONECUT2,NM_004852
CLEC4G,NM_001244856
ZBTB20-AS5,NR_121661
CENPK,NM_001267038
MYH7,NM_000257
DIO2-AS1,NR_038355
CAPN13,NM_144575
MYL5,NM_001363650
ERCC6L,NM_001009954
SEMA6A-AS2,NR_147170
C18orf54,NM_001288980
LGI4,NM_139284
PCDH12,NM_016580
HSF5,NM_001080439
HMGCS1,NM_001098272
CFAP300,NM_001195005
AF127577.2,NA
ELMO1-AS1,NR_104120
NMB,NM_021077
RELN,NM_005045
RTL8B,NM_001078173
ALPK1,NM_001102406
CCDC144NL-AS1,NR_104185
ASB14,NM_001142733
ADGRL3-AS1,NR_110595
MRTFA-AS1,NR_109965
SPR,NM_003124
HCK,NM_001172129
OIP5,NM_001317860
GNRH1,NM_000825
MIR4527HG,NR_147192
SGMS1-AS1,NR_126411
C12orf42,NM_001099336
CASQ1,NM_001231
SGK2,NM_001199264
LRIG3,NM_001136051
TRIM61,NM_001012414
HMG20B,NM_006339
NMBR,NM_001324307
ZBTB20-AS1,NR_038993
RINL,NM_001195833
GSG1,NM_001080554
ADAMTS15,NM_139055
POLE2,NM_001197330
PLSCR4,NM_001128304
MEIKIN,NM_001278059
CPB2,NM_001278541
TSBP1,NM_001286474
SPHK1,NM_001142601
RHEBL1,NM_001303126
UBE2R2-AS1,NR_109755
MOB3C,NM_145279
NPIPB6,NM_001282524
SPDYE16,NM_001351597
LRP2,NM_004525
SLC43A1,NM_001198810
CIB4,NM_001029881
NYNRIN,NM_025081
GPC5-AS2,NR_120382
FAM81B,NM_152548
BCO1,NM_017429
TSPAN15,NM_001351263
C4BPA,NM_000715
TRAPPC12-AS1,NR_046720
MYO1F,NM_001348355
LRMP,NA
TERB1,NM_001136505
MYO7A,NM_000260
ZFP36L1,NM_001244698
SAXO1,NM_001287049
CCDC59,NM_014167
DENND5B-AS1,NR_046909
SPP1,NM_000582
LGALS9,NM_001330163
LVRN,NM_173800
NEMP2,NM_001142645
FAM27C,NM_001024942
SYTL4,NM_001129896
VIPR1,NM_001251882
OR6A2,NM_003696
OOEP,NM_001080507
CA1,NM_001128829
LHFPL2,NM_005779
MUC4,NM_001322468
GALM,NM_138801
DGCR11,NR_024157
LMOD1,NM_012134
TDO2,NM_005651
YBX3,NM_001145426
MYO1E,NM_004998
CDCA8,NM_001256875
EPCAM-DT,NR_110207
COL27A1,NM_032161
MAP3K15,NM_001001671
DOCK8,NM_001190458
SH2D4A,NM_001174159
MEIG1,NM_001080836
NABP1,NM_001031716
OLMALINC,NR_026762
GLI2,NM_001371271
HLA-E,NM_005516
CHRFAM7A,NM_139320
ZNF695,NM_001204221
HESX1,NM_001376058
SMCR5,NM_144774
OVCH1-AS1,NR_073170
SUN3,NM_001030019
SCARNA9,NR_002569
MIR548A1HG,NR_149116
CRABP1,NM_004378
PCSK6,NM_001291309
TXNIP,NM_001313972
SNHG25,NR_132278
ENKUR,NM_001270383
PGM5,NM_021965
FAM53B-AS1,NR_120630
C17orf102,NA
SERTAD4-AS1,NR_024337
Z82196.2,NA
CYP2C18,NM_000772
LIPI,NM_001302998
HCRT,NM_001524
ABCB5,NM_001163941
RASA4B,NM_001277335
LNCTAM34A,NR_132738
DSCAS,NR_110785
NOTCH4,NM_004557
SOHLH2,NM_001282147
ARIH2OS,NM_001123040
VIM,NM_003380
PKD1L3,NM_181536
PROM1,NM_001145847
ANGPTL7,NM_021146
INSM1,NM_002196
FST,NM_006350
C21orf62,NM_001162495
TSIX,NR_003255
AJ006995.1,NA
ARHGAP11B,NM_001039841
ISLR2,NM_001130136
IFITM3,NM_021034
DUOX1,NM_017434
THSD8,NM_001386800
TSHR,NM_000369
HCG24,NR_138084
C19orf73,NM_018111
SLC26A6,NM_001040454
