GENE_SYMBOLS,refseq_ids
GRIK1-AS1,NR_027021
RPS18,NM_022551
OGFRP1,NR_036498
MDC1-AS1,NR_133647
NDUFA3,NM_004542
ZNF7,NM_001282795
TUBB3,NM_001197181
MRPL20-AS1,NR_015434
PDE9A,NM_001001567
NR1D1,NM_021724
DNAI1,NM_001281428
RAB17,NM_022449
CLEC11A,NM_002975
ANGPT2,NM_001118887
PCDH9-AS2,NR_046527
ST8SIA2,NM_001330416
CA3,NM_005181
KCNMA1-AS1,NR_120655
KIF9,NM_001134878
HAT1,NM_001033085
ZNF552,NM_024762
SATB1-AS1,NR_125803
PCGF1,NM_032673
P4HA3,NM_001288748
RNF213,NM_001256071
MANF,NM_006010
SORCS2,NM_020777
FMO5,NM_001144829
PITPNA-AS1,NR_028514
TRPC5OS,NM_001195576
KCNMB3,NM_001163677
TMEM256,NM_152766
MYO16-AS1,NR_047700
SSR4,NM_001204526
SNHG6,NR_002599
ARHGAP26-AS1,NR_046680
LRRD1,NM_001045475
CPED1,NM_001105533
NEDD9,NM_001142393
MIF,NM_002415
TMED1,NM_006858
RASD1,NM_001199989
MIR155HG,NR_001458
FAM71E1,NA
OTUD1,NM_001145373
WDFY3-AS1,NR_046707
SSC4D,NM_080744
IGFBP5,NM_000599
CXCL17,NM_198477
CCN3,NM_002514
RGL4,NM_001329424
CFAP100,NM_182628
KCTD4,NM_198404
DLGAP4-AS1,NR_109939
HSD11B1,NM_001206741
TTC21B-AS1,NR_038983
TMEM97,NM_014573
KCTD12,NM_138444
LACTB2,NM_016027
G0S2,NM_015714
ZNF703,NM_025069
CU633906.5,NA
ACOT6,NM_001037162
ECM2,NM_001197295
YIF1A,NM_001300861
MYOT,NM_001135940
F8A1,NM_012151
FAM184B,NM_015688
CRIM1-DT,NR_037631
KCNMA1-AS3,NR_126365
BICRA-AS1,NA
NOP14-AS1,NR_015453
MIR762HG,NR_110940
TICAM2,NM_021649
SNCB,NM_001001502
LARGE-AS1,NR_038949
MROH6,NM_001100878
MROH7,NM_001039464
UBC,NM_021009
AP1G2,NM_001282474
FN1,NM_001306129
GEMIN7-AS1,NR_134887
ZBTB33,NM_001184742
SLIT3,NM_001271946
PFDN5,NM_002624
ASTN2-AS1,NR_033973
MSMO1,NM_001017369
IGSF10,NM_001178145
FRMPD3-AS1,NR_046750
RPS12,NM_001016
ACMSD,NM_001307983
P2RY14,NM_001081455
SYNGAP1-AS1,NR_174954
RHBDL2,NM_001304746
CENPJ,NM_018451
EGF,NM_001178130
HCCS,NM_001122608
ANKUB1,NM_001144960
AARD,NM_001025357
ZFP92,NM_001136273
TTC3-AS1,NR_046651
SH3BGRL3,NM_031286
NCK1-DT,NR_110175
VAMP2,NM_001330125
SPDYE2,NM_001031618
DZIP1L,NM_001170538
TGFB1,NM_000660
WDR88,NM_173479
ANKMY1,NM_001282771
SNAP25-AS1,NR_040710
SEM1,NM_001201450
EPOR,NM_000121
ENTPD3-AS1,NR_040100
LPAR6,NM_001162497
SLC16A3,NM_001042422
NIBAN3,NM_001098524
ZNF69,NM_001321163
PYCR1,NM_001282279
RERE-AS1,NR_125999
CEACAM1,NM_001024912
CATSPERG,NM_001330496
THRIL,NR_110375
DLGAP1-AS1,NM_001039796
ANKRD18A,NM_001331100
CPLX3,NM_001030005
KIF26B-AS1,NR_151721
C1orf220,NM_207467
NPIPB5,NM_001135865
PCCA-AS1,NR_047686
EVI2B,NM_006495
APOLD1,NM_001130415
C1orf56,NM_017860
SLC7A14-AS1,NR_135555
CHAC2,NM_001008708
LARS2-AS1,NR_048543
Z99127.1,NA
FAT2,NM_001447
CITED1,NM_001144885
FAM43A,NM_153690
LRRC61,NM_001142928
LXN,NM_020169
ADAMTSL4-AS1,NM_001025493
RPL37A,NM_000998
PRR4,NM_001098538
TCF4-AS2,NA
FAM222A-AS1,NM_032897
MIR4500HG,NR_033829
KDM7A-DT,NR_024451
NEK5,NM_001365552
WAS,NM_000377
FGFBP3,NM_152429
SDF2L1,NM_022044
HSPB2,NM_001541
CNTN4-AS2,NR_046555
AF235103.3,NA
AHSA1,NM_001321441
PACRG-AS3,NR_122120
LY86-AS1,NM_173675
FAM229A,NM_001167676
CLIC5,NM_001114086
RPL12,NM_000976
FAM227B,NM_001330293
HTR2B,NM_000867
RNF32,NM_001184996
POLR2J3,NM_001015884
CXCL14,NM_004887
PAFAH1B3,NM_001145939
ZBBX,NM_001199201
AFAP1-AS1,NM_032654
SLC3A1,NM_000341
DLGAP2-AS1,NR_103863
TNFSF13B,NM_001145645
NUDT11,NM_018159
CADM3-AS1,NR_037870
AFDN-DT,NM_001042508
CALB1,NM_001366795
AP4B1-AS1,NR_037864
PDZK1,NM_001201325
SMG8,NM_018149
KANK1,NM_001256876
MTUS2-AS1,NR_046378
PCDH18,NM_001300828
GRAMD1C,NM_001172105
SLC18A2,NM_003054
FSD2,NM_001007122
SNX31,NM_001363720
PVALEF,NM_001354639
GYG2,NM_001079855
MLIP,NM_001281746
IGFBP3,NM_000598
GOLGA6L7,NM_001365371
RHOB,NM_004040
OGN,NM_014057
LSAMP-AS1,NR_109998
SPINK8,NM_001080525
RHNO1,NM_001252499
ZNHIT2,NM_014205
NHS-AS1,NR_046632
ALG1L9P,NR_073386
MAGI1-AS1,NR_046575
STAG3,NM_001282716
NXT1,NM_013248
OPA1-AS1,NR_046634
CCDC178,NM_001105528
TYR,NM_000372
KMO,NM_001410944
TSPAN11,NM_001080509
FDFT1,NM_001287742
HSPB3,NM_006308
CYP3A5,NM_000777
OSBPL10-AS1,NR_049771
CBARP,NM_001393918
HMGCR,NM_000859
OMD,NM_005014
FAM186B,NM_032130
APOA1-AS,NR_126362
MIR181A2HG,NR_038975
STARD4-AS1,NR_040093
Z84468.1,NA
EFCAB6-AS1,NR_046563
ANKRD65,NM_001145210
NSMCE1-DT,NR_037184
LAMB3,NM_000228
CDHR2,NM_001171976
DAB1-AS1,NR_104362
TRAPPC2B,NM_001355204
TNS3,NM_001410877
NNMT,NM_001372045
CDKN1C,NM_000076
NT5C,NM_001252377
NANOS1,NM_001009553
PTPRD-AS1,NR_121599
YDJC,NM_001017964
AF274853.1,NA
USHBP1,NM_001297703
RTL9,NM_001385449
ZNF451-AS1,NR_110742
TSPYL4,NM_021648
ITGBL1,NM_001271754
PDZD11,NM_001370174
BGLAP,NM_199173
JUN,NM_002228
SQLE,NM_003129
DOCK4-AS1,NR_103806
ZNF319,NM_001384365
CRLF3,NM_015986
NCOA7-AS1,NR_126386
DDIT4,NM_019058
CLIP1-AS1,NR_045382
RPRM,NM_019845
GNRHR,NM_000406
SLC51A,NM_152672
ADAMTS16,NM_139056
CRPPA-AS1,NR_038946
PSMD10,NM_002814
CEP152,NM_001194998
SYNPR-AS1,NR_046677
ABCA7,NM_019112
ADGRG2,NM_001079858
ANGPTL2,NM_012098
BEAN1,NM_001136106
CDK2AP2,NM_001271849
NDST1-AS1,NR_105061
STARD4,NM_001308056
RAI1-AS1,NR_130894
ISG20,NM_001303233
PLD1,NM_001130081
IL7,NM_000880
KCNK13,NM_022054
PPP3CB-AS1,NR_132103
HVCN1,NM_001040107
SCRT2,NM_033129
ASCL1,NM_004316
RBPMS,NM_001008710
EXOC3-AS1,NM_138464
AK8,NM_001317958
GRM7-AS1,NR_046606
MSRB1,NM_001382264
FFAR4,NM_001195755
OCIAD1-AS1,NR_146806
CCDC51,NM_001256964
C17orf78,NM_001321399
SLC22A6,NM_004790
SATB2,NM_001172509
CHDH,NM_018397
STX17-AS1,NA
ARHGEF38,NM_001242729
PRDM6,NM_001136239
CRYAB,NM_001289807
TMEM108-AS1,NR_110812
RPA3,NM_002947
CADPS2,NM_001009571
SIDT1-AS1,NA
NPB,NM_148896
DUSP1,NM_004417
BLOC1S3,NM_212550
BOLA2B,NM_001039182
SLC2A12,NM_145176
CYP4A22-AS1,NA
MYCBP,NM_012333
PAH,NM_000277
F5,NM_000130
MAGEL2,NM_019066
SLC8A1-AS1,NR_038441
LEPR,NM_001003679
EXOSC4,NM_019037
C4orf45,NM_152543
TEKT5,NM_144674
ZNF174,NM_001032292
GLIPR1L1,NM_001304964
PRSS51,XM_047422509
NUDT18,NM_024815
FYCO1,NM_001386421
PDE5A,NM_001083
PDZD9,NM_001363519
ELF3-AS1,NR_146472
FSIP2,NM_173651
PITRM1-AS1,NR_038284
NEURL1-AS1,NR_120675
OSTM1-AS1,NR_145458
ARMC3,NM_001282745
TMEM255A,NM_001104544
DCAF12L2,NM_001013628
GLRA1,NM_000171
MAIP1,NM_001369399
BMP2,NM_001200
CFTR,NM_000492
RBMS3-AS2,NR_046557
MUC20,NM_001098516
ZMIZ1-AS1,NR_015429
PRKD3,NM_005813
ASH1L-AS1,NR_027023
DLEU1,NM_005887
MSH5,NM_002441
C6orf118,NM_144980
NTRK3-AS1,NR_038229
C2orf15,NM_001317992
SPRY1,NM_001258038
NLGN1-AS1,NR_046664
RSPO4,NM_001029871
PEBP4,NM_001363233
MISP3,NM_001291291
NRAD1,NR_026955
GJA9,NM_030772
NCKAP5-AS2,NR_110294
Z82217.1,NA
SLC5A3,NM_006933
IL3RA,NM_001267713
PAPPA,NM_002581
KCNIP2-AS1,NR_045118
MYT1L-AS1,NR_024468
TUSC7,NR_015391
BBOX1-AS1,NR_125766
TMEM140,NM_018295
KCNQ1OT1,NR_002728
UBOX5-AS1,NR_038395
PNOC,NM_001284244
ABI3BP,NM_001349329
PTTG1,NM_001282382
MZF1-AS1,NR_027334
CHRNB1,NM_000747
IER5,NM_016545
KIRREL3-AS1,NR_174952
SCAT2,NR_157844
CTNNA3,NM_001127384
APOBEC4,NM_203454
DNAJB4,NM_001317099
ZNF850,NM_001193552
ARNTL2-AS1,NA
HIST2H2BE,NA
ZNF324B,NM_207395
PCK2,NM_001018073
FAM85B,NR_147089
GK-AS1,NR_046603
ALDH1A2,NM_001206897
DEPP1,NM_007021
PCDH9-AS4,NR_046637
ALYREF,NM_005782
MIR22HG,NM_001001870
TMPRSS9,NM_001385642
RNF212B,NM_001282322
CRHBP,NM_001882
PDE6B,NM_000283
PSG8,NM_001130167
MATR3,NM_001194954
PSENEN,NM_001281532
NOTUM,NM_178493
HACD4,NM_001010915
KCNV2,NM_133497
B3GNT5,NM_032047
PTPRG-AS1,NR_038281
CP,NM_000096
MIR31HG,NR_027054
AF107885.2,NA
FABP6,NM_001040442
LHX4,NM_033343
LUNAR1,NR_126487
TCEAL9,NM_001006612
TUBB6,NM_001303524
CCDC192,NM_001317938
SLC16A6,NM_001174166
SFTPD,NM_003019
FOXO4,NM_001170931
HIF3A,NM_022462
HLA-A,NM_001242758
HYAL1,NM_033159
JAZF1-AS1,NR_034097
PINK1-AS,NR_046507
ADAM32,NM_001313994
ACSM3,NM_005622
NUCB1-AS1,NR_046633
MEOX2,NM_005924
ARHGAP5-AS1,NM_032751
OPN5,NM_001030051
EFCAB12,NM_207307
FAM169B,NA
LHFPL3-AS1,NR_034141
DOLK,NM_014908
STX19,NM_001001850
Z99758.1,NA
DLGAP1-AS2,NM_032691
ZNF385D-AS2,NR_046876
IGSF6,NM_005849
ROMO1,NM_080748
Z97989.1,NA
KIZ-AS1,NR_109956
IER5L,NM_203434
RMDN2-AS1,NR_102712
TMEM246-AS1,NR_121573
CKS1B,NM_001826
PPP1R26-AS1,NR_038969
FUT2,NM_000511
ANTXR2,NM_001145794
LCP2,NM_005565
IL5,NM_000879
PHKG1,NM_001258459
CUZD1,NM_022034
FO393401.1,NA
PLCG1-AS1,NR_109889
SPATA21,NM_001353349
SCRG1,NM_001329597
ANO3,NM_001313726
SCIMP,NM_001271842
KCNE1,NM_000219
PIGW,NM_001346754
KIF15,NM_020242
DNMBP-AS1,NR_024130
CBY3,NM_001164444
FBLIM1,NM_001024215
PP2D1,NM_001252657
ABCA12,NM_015657
C19orf81,NM_001195076
SPATA1,NM_001081472
HTR5A-AS1,NR_038945
CASP8,NM_001080124
BYSL,NM_004053
SPI1,NM_001080547
SH3PXD2A-AS1,NR_038940
MMD2,NM_001100600
VPS9D1-AS1,NR_036480
TNFSF9,NM_003811
PEX5L-AS2,NR_110059
DRAIC,NR_026979
PDE6C,NM_006204
GABRR2,NM_002043
ASPN,NM_001193335
EEF2KMT,NM_001289029
TRAF3IP2,NM_001164281
MAK,NM_001242385
DEUP1,NM_181645
SOWAHC,NM_023016
AOAH,NM_001177506
CYP51A1-AS1,NR_122109
MOCOS,NM_017947
ZBTB7C,NM_001039360
TRADD,NM_001323552
MMP25,NM_004142
MAD2L1,NM_002358
METRNL,NM_001004431
PRR11,NM_018304
GAS6-AS1,NM_001039799
STPG4,NM_001163561
FANK1,NM_001350939
TMPRSS11A,NM_001114387
Z95118.2,NA
SLC10A1,NM_003049
SERHL2,NM_001284334
CD3EAP,NA
MKNK2,NM_017572
CFLAR-AS1,NR_040030
PLSCR2,NM_001199978
CFAP99,NM_001193282
RFX3-AS1,NA
ERAP2,NM_001130140
CHCHD5,NM_001304353
UCP3,NM_003356
UPK2,NM_006760
ASPM,NM_001206846
FAM86C1,NA
C2orf16,NM_032266
TEX53,NM_001354645
HHIP,NM_022475
KCNQ1,NM_000218
CARNMT1-AS1,NR_121183
PLEKHG1,NM_001029884
TAGAP,NM_001278733
BTBD18,NM_001145101
RECQL4,NM_001413017
AF064858.1,NA
FOXP2,NM_001172766
BRIP1,NM_032043
LANCL1-AS1,NR_110604
IL1R1,NM_000877
PTP4A3,NM_007079
SPDYE2B,NM_001166339
HCRTR2,NM_001384272
CORIN,NM_001278585
DNAJC9-AS1,NR_038373
BSPH1,NM_001128326
ROS1,NM_001378891
NFE2L3,NM_004289
ZNF93,NM_001004126
ZBTB20-AS2,NA
ACKR4,NM_016557
LYG2,NM_175735
HIPK4,NM_144685
MAN1B1-DT,NR_027447
COL23A1,NM_173465
NLRC3,NM_178844
FIGNL2,NM_001013690
TNXB,NM_001365276
ZP3,NM_001110354
SLC38A11,NM_001199148
DHCR7,NM_001163817
GAU1,NR_110112
C19orf18,NM_152474
PFN4,NM_199346
INSM2,NM_032594
RBP4,NM_001323517
SMC1B,NM_001291501
ADAP2,NM_001346712
SLC13A4,NM_001318192
PPEF2,NM_006239
GAS1,NM_002048
CCDC60,NM_178499
CATIP-AS2,NR_125777
SDK2,NM_001144952
LKAAEAR1,NM_001007125
FAM86B1,NM_001083537
GLB1L,NM_001286423
P4HA2-AS1,NR_047470
LMCD1,NM_001278233
DNAJA4,NM_001130182
CELA2B,NM_015849
GJB7,NM_198568
TCF7,NM_001134851
C6orf99,NA
PRR26,NA
SRRM2-AS1,NR_027274
ANGPTL1,NM_001376763
ZNRD2,NM_001303024
NGF-AS1,NR_157569
CLEC4G,NM_001244856
TTC34,NM_001242672
C20orf203,NM_182584
CACNA1C-AS1,NR_045725
HCG25,NR_044997
FLNC,NM_001127487
CCDC141,NM_001316745
MBNL3,NM_001170701
ADAMTS18,NM_001326358
FAM186A,NM_001145475
HMGCS1,NM_001098272
TMEM220-AS1,NR_073455
PCDH9-AS3,NR_046636
TMC4,NM_001145303
AJ009632.2,NA
NTN1,NM_004822
ABHD15-AS1,NA
SLC2A9,NM_001001290
CD302,NM_001198763
PRAM1,NM_032152
TAC3,NM_001006667
ELK3,NM_001303511
SH2D4A,NM_001174159
INSIG1,NM_001346590
BICC1,NM_001080512
MCHR2,NM_001040179
MEIS2,NM_001220482
POLD1,NM_001256849
IL17RE,NM_001193380
HDHD5-AS1,NR_024482
MKNK1-AS1,NR_038403
ARHGAP9,NM_001080156
CNTN4-AS1,NR_046554
TEX48,NM_001199233
CD24,NM_001291737
RINL,NM_001195833
MGARP,NM_032623
GPR82,NM_080817
NAPA-AS1,NR_038452
SYCP3,NM_001177948
ZNF724,NM_001355404
FKBP2,NM_001135208
ERICH6,NM_001308234
CYYR1-AS1,NR_135515
IFIT3,NM_001031683
TBR1,NM_006593
FJX1,NM_014344
DDX11-AS1,NR_038927
CD300LF,NM_001289082
RPH3AL,NM_001190411
RFX8,NM_001145664
THAP7-AS1,NR_027051
SLC7A7,NM_001126105
LDLRAP1,NM_015627
C6orf163,NM_001010868
RTL8B,NM_001078173
CCDC144NL-AS1,NR_104185
HESX1,NM_001376058
INHA,NM_002191
MSTN,NM_005259
ADCY10,NM_001167749
TYMP,NM_001113755
SLC28A2,NM_004212
SGMS1-AS1,NR_126411
NUDT13,NM_001283014
HELB,NM_001370285
WWC3-AS1,NA
ABCB1,NM_000927
EFCAB13,NM_001195192
KLRD1,NM_001114396
MASP2,NM_006610
SLC6A1-AS1,NR_046647
Z99774.1,NA
MEIOC,NM_001033659
HSPA1B,NM_005346
PTPRK,NM_001135648
TARID,NR_109982
FAM90A1,NM_001319982
MUC6,NM_005961
ENTPD1,NM_001098175
EVC,NM_001306090
SFRP4,NM_003014
ASIP,NM_001385218
GPR39,NM_001508
LRRIQ3,NM_001105659
CDKN2C,NM_001262
PSPN,NM_004158
GLI3,NM_000168
C2,NM_000063
LNCOC1,NR_038925
SRPX,NM_001170750
LDLR,NM_000527
NXPH4,NM_007224
DKK1,NM_012242
LIX1L-AS1,NR_147182
C8orf88,NM_001190972
CD81-AS1,NR_108080
SAXO1,NM_001287049
TMBIM1,NM_001321427
SLC22A1,NM_003057
TERB1,NM_001136505
PAPSS2,NM_001015880
TMPRSS11D,NM_004262
TTC29,NM_001300761
IFI27,NM_001130080
MAP3K14-AS1,NR_024434
MIR2052HG,NR_033830
EMILIN2,NM_032048
P2RY12,NM_022788
ACSM6,NM_207321
SBNO1-AS1,NR_157805
FBLL1,NM_001355274
GACAT2,NR_120598
CPB2,NM_001278541
FGF12-AS3,NA
DDX28,NM_018380
ACAP1,NM_014716
DNAH12,NM_001291661
HAS1,NM_001297436
GLYAT,NM_005838
PCDH12,NM_016580
RIN3,NM_001319987
CMTM7,NM_138410
ZBTB20-AS1,NR_038993
DIO2-AS1,NR_038355
HSF2BP,NM_007031
IRF1,NM_001354924
POLE2,NM_001197330
RASGRP3,NM_001139488
MIR497HG,NR_038310
PKP4-AS1,NR_135242
CDC42-AS1,NA
ALOX12,NM_000697
ROR1-AS1,NR_110665
CDH18-AS1,NR_146519
TRIM61,NM_001012414
PACSIN3,NM_001184974
MEG9,NR_047664
TIFA,NM_052864
C8orf37-AS1,NA
TMPRSS11F,NM_207407
CABP7,NM_182527
VIPR1,NM_001251882
NALCN-AS1,NR_047687
WDR93,NM_001284395
AF129075.3,NA
CIITA,NM_000246
ZBTB20-AS5,NR_121661
SLFNL1-AS1,NR_037868
SFTPC,NM_001172357
RASA4B,NM_001277335
HCK,NM_001172129
EPCAM-DT,NR_110207
DOCK8,NM_001190458
KCNQ5-AS1,NR_046621
ADORA2A,NM_000675
SSUH2,NM_001256748
VEPH1,NM_001167911
ASB14,NM_001142733
C4BPA,NM_000715
TRAPPC12-AS1,NR_046720
SLC14A2,NM_001242692
ADGRL3-AS1,NR_110595
AK7,NM_001350888
TRPM2-AS,NR_109964
FAM160A1,NA
DUSP2,NM_004418
C6,NM_000065
TMEM81,NM_203376
LGALS9,NM_001330163
GGCX,NM_000821
ACSL5,NM_001387037
SWSAP1,NM_175871
MIR4527HG,NR_147192
LRTM1,NM_001304389
ABCC2,NM_000392
C9orf153,NM_001010907
TXK,NM_003328
STK32B,NM_001306082
GLI2,NM_001371271
EFEMP1,NM_001039348
SLC43A1,NM_001198810
SERPIND1,NM_000185
FAM242F,NR_135136
SGCG,NM_000231
A2M-AS1,NR_026971
SLC4A9,NM_001258426
PLSCR4,NM_001128304
AF127577.2,NA
SPINK13,NM_001040129
LRP5L,NM_001135772
KLRG1,NM_001329099
LRIG3,NM_001136051
SCARNA9,NR_002569
FAM178B,NM_001122646
ARHGAP11B,NM_001039841
F10,NM_000504
HSD17B13,NM_001136230
ARSD,NM_001669
ZFP36L1,NM_001244698
CKS2,NM_001827
SPR,NM_003124
LLGL2,NM_001015002
ANKRD18B,NM_001013728
DOK7,NM_001164673
NPM3,NM_006993
NAMA,NR_102270
C21orf62,NM_001162495
NEAT1,NR_002802
C1QTNF1,NM_030968
SGK2,NM_001199264
C10orf95,NM_001363580
RBM5-AS1,NR_045388
GYPE,NM_002102
DUSP5,NM_004419
CA1,NM_001128829
FST,NM_006350
DAPK2,NM_001363730
MMP21,NM_147191
KCNQ5-IT1,NR_120503
MIR646HG,NM_001004305
SUN3,NM_001030019
VEGFC,NM_005429
TSTD1,NM_001113205
C11orf96,NM_001145033
RHEBL1,NM_001303126
DMRTC1B,NM_001080851
GPER1,NM_001031682
VMAC,NM_001017921
FGFR4,NM_001291980
MOGAT1,NM_058165
SPP1,NM_000582
HIF1A-AS3,NR_144368
ANKRD53,NM_001115116
SCARA5,NM_001413201
TSPAN15,NM_001351263
C12orf56,NM_001099676
COL27A1,NM_032161
LOXHD1,NM_001145472
SAMSN1,NM_001256370
MOB3C,NM_145279
RASA4,NM_001079877
CEL,NM_001807
NPIPA7,NM_001282507
GYPB,NM_001304382
ABCB5,NM_001163941
ARMCX5-GPRASP2.1,NA
SPDYE16,NM_001351597
C16orf86,NM_001012984
KCTD14,NM_001282406
HLA-B,NM_005514
DDAH2,NM_001303007
LHFPL2,NM_005779
CCDC59,NM_014167
DAO,NM_001413634
LRRC63,NM_001024609
CENPK,NM_001267038
HSPH1,NM_001286503
FAM66D,NR_027425
DENND5B-AS1,NR_046909
SCART1,NM_001033584
VIM,NM_003380
S100A1,NM_006271
B4GALT4-AS1,NR_046574
NMB,NM_021077
ITGA5,NM_002205
C5orf67,NM_001287053
TSIX,NR_003255
BCO1,NM_017429
Z98884.1,NA
NMBR,NM_001324307
TOLLIP-AS1,NA
FAM53B-AS1,NR_120630
MYH11,NM_001040113
C1QB,NM_000491
ONECUT2,NM_004852
OLMALINC,NR_026762
ALPK1,NM_001102406
MIR4300HG,NR_120571
SLC38A4,NM_001143824
ELMO1-AS1,NR_104120
SAP25,NM_001168682
CFAP300,NM_001195005
BACE2,NM_012105
PSG8-AS1,NR_036584
CCT6B,NM_001193529
EPX,NM_000502
PENK,NM_001135690
SPC25,NM_020675
SLC7A9,NM_001126335
ZFP36,NM_003407
OIP5,NM_001317860
TMCO4,NM_001349112
YAP1,NM_001130145
DUOX1,NM_017434
MYLPF,NA
CDR1,NM_004065
ESRRB,NM_001379180
CRABP1,NM_004378
GPC4,NM_001448
CHORDC1,NM_001144073
C1orf53,NM_001024594
INSM1,NM_002196
LRMP,NA
DPH6-DT,NR_038251
MEIKIN,NM_001278059
C5AR1,NM_001736
MPRIP-AS1,NA
C19orf73,NM_018111
CDH23,NM_001171930
CCN5,NM_001323369
LMOD1,NM_012134
RGS22,NM_001286692
MYO1F,NM_001348355
LGI4,NM_139284
GADD45B,NM_015675
KIF4A,NM_012310
FAM27C,NM_001024942
ADRA2C,NM_000683
ANXA2,NM_001002857
DNAJB1,NM_001300914
TSBP1,NM_001286474
GRXCR2,NM_001080516
GFAP,NM_001131019
WFIKKN1,NM_053284
HLA-E,NM_005516
TXNIP,NM_001313972
PZP,NM_002864
MUC4,NM_001322468
ABCC9,NM_001377273
ANGPTL7,NM_021146
POLQ,NM_006596
CLCF1,NM_001166212
CHST9,NM_001243848
INKA1,NM_001366281
CARTPT,NM_004291
CLCA4-AS1,NR_135837
LVRN,NM_173800
ZNF695,NM_001204221
CRYZ,NM_001130042
Z82196.2,NA
RMI2,NM_152308
REC114,NM_001042367
LYPLAL1-AS1,NR_135822
EMP2,NM_001424
DPYD-AS1,NR_046590
CCNA2,NM_001237
OCM,NM_001097622
SEPSECS-AS1,NR_037934
C19orf71,NA
HSF5,NM_001080439
ACSBG2,NM_001289177
NPIPB6,NM_001282524
NES,NM_006617
PGM5,NM_021965
PLXND1,NM_015103
RGPD1,NM_001024457
TUBB8,NM_001164154
MYOCOS,NM_001368164
DEC1,NA
PRELP,NM_002725
CSRP3-AS1,NR_183672
DNAH17,NM_003727
SERTAD4-AS1,NR_024337
CD96,NM_001318889
IGFL2-AS1,NR_135234
MGAM,NM_001365693
CSF2RA,NM_001161529
OVCH1-AS1,NR_073170
ACAT2,NM_001303253
YBX3,NM_001145426
NWD1,NM_001007525
PTPN6,NM_002831
CCDC168,NM_001146197
CDC14A,NM_001319210
FBXO5,NM_001142522
PDYN,NM_001190892
C17orf102,NA
ITGB4,NM_000213
TAC4,NM_001077503
ART3,NM_001130016
ENOSF1,NM_001126123
TSHR,NM_000369
LAMB2,NM_002292
C12orf42,NM_001099336
C4orf19,NM_001104629
THSD8,NM_001386800
SCHLAP1,NR_104319
ERCC6L,NM_001009954
PRR22,NM_001134316
ZNF257,NM_001316996
PKHD1,NM_138694
IFITM2,NM_006435
FAM163A,NM_001329712
LTB,NM_002341
GPC5-AS2,NR_120382
SHISA2,NM_001007538
DGCR11,NR_024157
CDKN1A,NM_000389
CYP2C18,NM_000772
BMX,NM_001320866
TMEM106A,NM_001291586
GYS2,NM_021957
MRTFA-AS1,NR_109965
ZIC1,NM_003412
MYH7,NM_000257
OOSP3,NM_001395255
FAM81B,NM_152548
SLCO2A1,NM_005630
C7orf61,NA
CLDN5,NM_001130861
LIPI,NM_001302998
CAPN13,NM_144575
SLCO2B1,NM_001145211
LNCTAM34A,NR_132738
MIR548A1HG,NR_149116
HIGD1C,NM_001109619
PECAM1,NM_000442
MAP3K20-AS1,NR_033882
PRLR,NM_000949
NLRC4,NM_001199138
SLC14A2-AS1,NR_110899
UACA,NM_001008224
IFITM3,NM_021034
SEPTIN4-AS1,NR_110810
MFGE8,NM_001114614
MTRNR2L12,NA
SPDYE6,NM_001146210
CD109,NM_001159587
FP700111.1,NA
LINGO1,NM_001301186
SP140,NM_001005176
ANO2,NM_001278596
MYO7A,NM_000260
GEM,NM_005261
CYP3A7,NM_000765
CLNK,NM_052964
PM20D1,NM_152491
CARD11,NM_001324281
UPK1B,NM_006952
APBB1IP,NM_019043
PRSS56,NM_001195129
HCG24,NR_138084
OLFML2B,NM_001297713
SHROOM4,NM_020717
F13A1,NM_000129
MUSTN1,NM_205853
ATP6V0A4,NM_020632
PDCD1LG2,NM_025239
PRDM16-DT,NM_001004337
CPHXL,NM_001355613
CACNA2D3-AS1,NR_046666
ITIH2,NM_002216
GDPD3,NM_024307
PLET1,NM_001145024
ID3,NM_002167
LCA5L,NM_001384285
OR2L2,NM_001004686
NOX3,NM_015718
TNFRSF14,NM_001297605
CNGB3,NM_019098
HSPB1,NM_001540
DCDC1,NM_001350255
HSPB6,NM_144617
DNAJB5,NM_001135004
LPA,NM_005577
GALNT3,NM_004482
FAM106C,NM_001348162
PRSS55,NM_001197020
AGMO,NM_001004320
CD4,NM_000616
MEPE,NM_001184694
PNMA5,NM_001103150
DIO1,NM_000792
RRAD,NM_001128850
ANKRD62,NM_001277333
GATD3A,NA
C1QA,NM_001347465
PLAC1,NM_001316887
EDN1,NM_001168319
SLC66A1L,NM_001099777
KCNMB1,NM_004137
CASS4,NM_001164114
RUNX1,NM_001001890
PPM1K-DT,NR_134236
CHI3L1,NM_001276
MC4R,NM_005912
FNDC1,NM_032532
HOMER3,NM_001145721
C8orf86,NA
FP325335.1,NA
ISG15,NM_005101
GPX2,NM_002083
HIST1H2AC,NA
INF2,NM_001031714
PALMD,NM_017734
HSPA1A,NM_005345
ANGPTL4,NM_001039667
CASP7,NM_001227
GPC3,NM_001164617
FER1L6-AS2,NM_182525
PTCSC2,NR_147055
TEX14,NM_001201457
COLEC11,NM_001255982
WEE2-AS1,NM_173677
NR4A3,NM_006981
FAM242A,XR_007089806
ARAP3,NM_022481
NTF3,NM_001102654
PHEX,NM_000444
ATAD3C,NM_001039211
EFHB,NM_001330688
SAMD9,NM_001193307
RHD,NM_001127691
NPY,NM_000905
RMRP,NR_003051
EBF1,NM_001290360
MTRNR2L1,NM_001190452
PRKCH,NM_006255
