GENE_SYMBOLS,refseq_ids
CUTA,NM_001014433
CATSPER2,NM_001282309
LRRTM2,NM_015564
PWWP2B,NM_001098637
EMC7,NM_020154
TRAPPC5,NM_001042461
PRKAG2-AS1,NR_038926
ABCC8,NM_000352
PRPF8,NM_006445
PTPRD,NM_001040712
CXXC4-AS1,NR_125926
CBARP,NM_001393918
CERS1,NM_001290265
CDRT4,NM_001204477
CCSER1,NM_001145065
TSGA10,NM_001349012
RNF141,NM_016422
COA7,NM_023077
RAB37,NM_001006637
PLEKHA5,NM_001143821
COMMD10,NM_001308080
NR1D2,NM_001145425
C2CD4C,NM_001136263
THUMPD2,NM_001321468
SNTG1,NM_001287813
ZNF439,NM_001348718
MTPN,NM_145808
GYS1,NM_001161587
SLC35F6,NM_017877
GLIS1,NM_001367484
TPCN2,NM_139075
DTX3,NM_001286245
ZNF493,NM_001076678
SNAP25,NM_001322902
CDKAL1,NM_017774
INA,NM_032727
PPP1R9B,NM_032595
PELO,NM_015946
ARHGEF10L,NM_001011722
HMCES,NM_001006109
MFSD6,NM_001375986
NDUFA13,NM_015965
TMEM106C,NM_001143841
UQCRFS1,NM_006003
CSPP1,NM_001077204
RPL35A,NM_000996
PJA1,NM_001032396
SLC22A15,NM_018420
NUDT10,NM_001304963
CADM4,NM_145296
MCAT,NM_014507
IGSF8,NM_001206665
NF2,NM_000268
ODC1,NM_001287188
SNRPD1,NM_001291916
SPRED1,NM_152594
FOXO4,NM_001170931
PRXL2A,NM_001243778
MYL6B,NM_001199629
SCG3,NM_001165257
MRPL43,NM_001308396
ST6GALNAC5,NM_001320273
IGFBP6,NM_002178
SZT2,NM_001012960
RPL9,NM_000661
RPL7,NM_000971
NIF3L1,NM_001136039
SARS,NA
PPP6R1,NM_014931
CDC14B,NM_001077181
DEPTOR,NM_001283012
SEMA6B,NM_020241
LIN28B,NM_001004317
ROGDI,NM_024589
SNX8,NM_013321
SAC3D1,NM_001367485
SYT14,NM_001146261
LRRC37B,NM_001321350
SMIM26,NM_001348957
NDUFA2,NM_001185012
FBXW8,NM_012174
MEG3,NM_018514
NPTXR,NM_014293
ZNF846,NM_001077624
DERL1,NM_001134671
GYG2,NM_001079855
LSM7,NM_016199
ARMCX6,NM_001009584
SLC22A23,NM_001286455
PREP,NM_002726
C1QTNF4,NM_031909
CCT5,NM_001306153
HPS6,NM_024747
PFKM,NM_000289
ZNF26,NM_001256279
ISOC2,NM_001136201
ASCC2,NM_001242906
RALGPS2,NM_001286247
CBX3,NM_001410866
MRPL50,NM_019051
IMPA1,NM_001144878
MED16,NM_005481
TMEM241,NM_001318834
BAG4,NM_001204878
ZFR2,NM_001145640
ZNF385B,NM_001113397
POLR2L,NM_021128
MRPL44,NM_022915
CCDC175,NM_001164399
CCDC57,NM_001316321
SPATA5,NM_001317799
ITGA9,NM_002207
C3orf35,NA
NAA20,NM_016100
HM13,NM_030789
UBR4,NM_020765
FGFR1OP2,NM_001171887
VWC2,NM_198570
BPGM,NM_001293085
NRBP1,NM_001321357
ZNF518B,NM_001375816
GRK5,NM_005308
GTF2A1,NM_001278940
MFSD12,NM_001042680
TARDBP,NM_007375
NENF,NM_013349
PRDM8,NM_001099403
OTUD7B,NM_020205
DTWD2,NM_001308081
SAP30L,NM_001131062
NAALAD2,NM_001300930
POLDIP3,NM_001278657
NBEA,NM_001204197
SURF6,NM_001278942
ACTR6,NM_022496
MAP1LC3A,NM_032514
NFS1,NM_001198989
FARS2,NM_001318872
UBALD1,NM_001330467
CADPS2,NM_001009571
DHRS7B,NM_001330159
EXOC8,NM_175876
RHOA,NM_001313941
AFF3,NM_001025108
NFATC3,NM_004555
SLC25A13,NM_001160210
TBC1D5,NM_001134380
FGGY,NM_001113411
ANKRD16,NM_001009941
NINL,NM_001318226
POMP,NM_015932
MAP2K1,NM_001411065
TP53I11,NM_001076787
RPL21,NM_000982
ABCA6,NM_080284
AGAP3,NM_001042535
TSPAN13,NM_014399
POLR2J,NM_001371100
UBE2Z,NM_023079
ZNHIT2,NM_014205
FAM8A1,NM_016255
BAIAP3,NM_001199096
EVA1C,NM_001286556
ARSB,NM_000046
ANKRD34C-AS1,NR_038997
KAT2B,NM_003884
RIMS2,NM_001100117
SNX15,NM_013306
TANGO2,NM_001283106
SDHAF1,NM_001042631
SLC6A6,NM_001134367
CHCHD6,NM_001320610
NELL1,NM_001288713
KLF12,NM_001400136
EAF2,NM_001320041
DNMT3A,NM_001320892
SRPRB,NM_001379313
ZSCAN5A,NM_001322061
AF106564.1,NA
PA2G4,NM_006191
PCDH9,NM_001318372
DVL1,NM_001330311
MICAL3,NM_001122731
BEX2,NM_001168399
SERPINI1,NM_001122752
UBXN1,NM_001286077
OSBPL10,NM_001174060
MYBBP1A,NM_001105538
THEM6,NM_001363000
NDUFC2,NM_001204054
TSPAN33,NM_178562
MAD2L1,NM_002358
LDLRAD4,NM_001003674
MIPOL1,NM_001195296
ZNF703,NM_025069
PCNA,NM_002592
DCTN3,NM_001281425
MARCH9,NA
ERGIC3,NM_015966
PDSS1,NM_001321978
CPNE4,NM_001289112
BCKDHB,NM_000056
C4orf48,NM_001141936
THOP1,NM_003249
IGFBP4,NM_001552
EGFL7,NM_016215
ETV6,NM_001413913
RPL17,NM_000985
HDAC9,NM_001204144
PACS1,NM_018026
EID2,NM_153232
LRRK1,NM_001039843
C11orf95,NA
VEGFD,NM_004469
ZNF235,NM_001411071
AHSA1,NM_001321441
MRPL54,NM_172251
PUS7,NM_001318163
RPL23A,NM_000984
ANAPC11,NM_001002244
SYN3,NM_001135774
DNAJA4,NM_001130182
ASIC2,NM_001094
BCAP29,NM_001008405
GPAA1,NM_003801
ACP2,NM_001131064
TMEM131L,NM_001131007
SUPT16H,NM_007192
CACHD1,NM_001293274
MCHR1,NM_005297
CARMIL1,NM_001173977
UTP3,NM_020368
KCTD3,NM_001319294
TUBB4A,NM_001289123
CLPP,NM_006012
CCKBR,NM_001318029
OSBP2,NM_001003812
CEP170B,NM_001112726
C12orf49,NA
BTBD9,NM_001099272
C12orf10,NA
EML2,NM_001193268
ATP8B1,NM_001374385
RPL27A,NM_000990
MIR99AHG,NR_027790
PEX12,NM_000286
IQCH,NM_001031715
PEX5L,NM_001256750
CASQ1,NM_001231
NAP1L3,NM_004538
IMPDH2,NM_000884
PRKCE,NM_005400
EMB,NM_198449
KCNA2,NM_001204269
CENPBD1,NA
CRLF1,NM_004750
FSTL4,NM_015082
MGMT,NM_002412
PHKA2,NM_000292
SLC30A3,NM_001318949
CALCOCO2,NM_001261390
NKRF,NM_001173487
OCRL,NM_000276
KIF5A,NM_001354705
ATF4,NM_001675
NDUFB10,NM_004548
KRT222,NM_152349
SURF2,NM_001278928
NUBP2,NM_001284501
HDDC3,NM_001286451
TRIM28,NM_005762
NIFK,NM_032390
MTMR1,NM_001306144
GLCE,NM_001324091
PRKAR1B,NM_001164758
HIBADH,NM_152740
RPS21,NM_001024
TIGAR,NM_020375
CNTNAP2,NM_014141
GADD45GIP1,NM_052850
MRPL24,NM_024540
NDUFA8,NM_001318195
RPS24,NM_001026
SLC39A6,NM_001099406
LSM10,NM_032881
TMUB2,NM_001076674
RHNO1,NM_001252499
LY6H,NM_001130478
RNF175,NM_173662
SH3RF3,NM_001099289
POLR2A,NM_000937
MRPL34,NM_001382342
LAMC1,NM_002293
ZMYM5,NM_001039649
NCBP2AS2,NM_001355243
LPCAT1,NM_024830
MTAP,NM_001396040
PI4K2A,NM_018425
MAN2A1,NM_002372
PRIM2,NM_000947
PRR36,NM_001080403
TMEM198,NM_001005209
HMGCLL1,NM_001042406
MRRF,NM_001173512
BCKDK,NM_001122957
INAFM1,NM_178511
TSPYL4,NM_021648
EMC6,NM_001014764
MIEF2,NM_001144900
MCL1,NM_001197320
RANGAP1,NM_001278651
NUP62,NM_001193357
ZHX1,NM_001017926
MRPL51,NM_016497
ATP10D,NM_020453
TUBG1,NM_001070
CDKL3,NM_001113575
RPL34,NM_000995
PRTFDC1,NM_001282786
KCNQ1OT1,NR_002728
GCHFR,NM_005258
LAMB1,NM_002291
PDIA4,NM_001371244
NEUROD1,NM_002500
LRRC1,NM_018214
LYRM7,NM_001293735
ADGRB3,NM_001704
DENND4A,NM_001144823
UQCR11,NM_006830
YIPF6,NM_001195214
CLTB,NM_001364126
NRBF2,NM_001282405
LAMTOR2,NM_001145264
RIPK1,NM_001317061
LIMA1,NM_001113546
MRPL57,NM_024026
CEP95,NM_001316990
TCEAL4,NM_001006935
TKT,NM_001064
KLHL22,NM_032775
SSB,NM_001294145
GORASP1,NM_001278789
CAMK1G,NM_020439
RPS9,NM_001013
TRNAU1AP,NM_017846
DCP2,NM_001242377
IQCJ-SCHIP1,NM_001197113
PPIA,NM_001300981
RPS8,NM_001012
CNBP,NM_001127192
API5,NM_001142930
NAXE,NM_144772
TSPYL2,NM_022117
FAM98A,NM_001304538
ATOX1,NM_004045
SUFU,NM_001178133
SOWAHB,NM_001029870
IDH3G,NM_004135
ESRRG,NM_001134285
MRPL38,NM_032478
RPS10,NM_001014
LZTFL1,NM_001276378
ATP5F1E,NM_006886
GLRX2,NM_001243399
COX7C,NM_001867
CHID1,NM_001142674
DNAJC1,NM_022365
RWDD2A,NM_001322335
SATB1-AS1,NR_125803
MICOS13,NM_001308240
NDUFS2,NM_001166159
SPECC1,NM_001033553
RPL38,NM_000999
SGCB,NM_000232
NUDT15,NM_001304745
GALNT10,NM_017540
ATP5MC2,NM_001002031
TRAPPC2,NM_001011658
BMPER,NM_001365308
NDUFS5,NM_001184979
SLC35A4,NM_001394034
SDCBP,NM_001007067
EFCAB6,NM_022785
SIPA1L3,NM_015073
MAD1L1,NM_001013836
KIAA0408,NM_014702
SPRY2,NM_001318536
CWC27,NM_001297644
SCAF1,NM_021228
RPL35,NM_007209
ATRAID,NM_001170795
RNF208,NM_001388297
HSPBAP1,NM_001320728
DCXR,NM_001195218
TOMM34,NM_006809
PCLO,NM_014510
JMJD8,NM_001005920
RHOBTB2,NM_001160036
CNPPD1,NM_001321389
TAFA1,NM_001252216
KBTBD12,NM_001370224
RPGR,NM_000328
FAM156A,NM_001242489
WDR13,NM_001166426
RPL37,NM_000997
DGCR2,NM_001173533
CDK5RAP2,NM_001011649
CHGA,NM_001275
RRM2B,NM_001172477
KIAA1671,NM_001145206
PET100,NM_001171155
PIGH,NM_001363694
CHSY3,NM_175856
LRRC8A,NM_001127244
SUSD4,NM_001037175
VAMP2,NM_001330125
CDK16,NM_001170460
RPS15A,NM_001019
POU3F1,NM_002699
PPARGC1B,NM_001172698
MAS1,NM_001366704
ASB1,NM_001040445
R3HCC1,NM_001136108
BACH2,NM_001170794
MANBA,NM_005908
HSPB8,NM_014365
VAMP4,NM_001185127
CNTN4,NM_001206955
FADD,NM_003824
SOSTDC1,NM_015464
ZSWIM6,NM_020928
FITM2,NM_001080472
FNDC9,NM_001001343
DR1,NM_001938
TUBB,NM_001293212
FAM122A,NA
ACVR1B,NM_001412774
ICA1,NM_001136020
SEMA7A,NM_001146029
DLG2,NM_001142699
CDON,NM_001243597
RPL24,NM_000986
ACTR1A,NM_005736
PKNOX2,NM_001382323
KIAA1328,NM_001322327
TRNP1,NM_001013642
ST13,NM_001278589
RAD9A,NM_001243224
SMARCAL1,NM_001127207
TUBB4B,NM_006088
PARP16,NM_001316943
ZC3H15,NM_018471
FEM1C,NM_020177
WFS1,NM_001145853
ALYREF,NM_005782
PAF1,NM_001256826
GTF3C6,NM_138408
TFDP2,NM_001178138
CIB1,NM_001277764
STPG2,NM_174952
NEFM,NM_001105541
JADE2,NM_001289984
USP47,NM_001282659
GLCCI1,NM_138426
BAIAP2,NM_001144888
NDUFAF8,NM_001086521
ZFAT,NM_001029939
RPL26L1,NM_001317980
TRAPPC3,NM_001270894
ZNF66,NM_001009883
ANKRD36,NM_001164315
CAMTA2,NM_001171166
SLC38A2,NM_001307936
POP4,NM_006627
CDH4,NM_001252338
GSTP1,NM_000852
CEP83,NM_001042399
CLASRP,NM_001278439
LMF1,NM_001352017
COX14,NM_001257133
APOL2,NM_030882
ZNF345,NM_001242472
SLC4A3,NM_001326559
B4GALT7,NM_007255
USP2,NM_001243759
TMEM108,NM_001136469
ATP6V0A2,NM_012463
LRFN5,NM_001330106
MINDY4,NM_032222
POLA1,NM_001330360
GON4L,NM_001037533
MZT2B,NM_001330282
SOCS5,NM_014011
LRFN1,NM_020862
SLC22A14,NM_001320033
NR1D1,NM_021724
MRPS33,NM_016071
RNPC3,NM_017619
INPP5F,NM_001243194
DOC2B,NM_003585
CRIM1-DT,NR_037631
PSMD10,NM_002814
F8A1,NM_012151
BORCS6,NM_017622
TMEM214,NM_001083590
LDAH,NM_001282719
MOK,NM_001272011
ZBTB33,NM_001184742
UBC,NM_021009
MRPL37,NM_001330602
ZNF48,NM_001214906
TNFAIP1,NM_021137
PCTP,NM_001102402
CD164,NM_001142401
BASP1-AS1,NM_173669
FBXL14,NM_001405291
ARMCX2,NM_001282231
RNASEH1,NM_001286834
DPM2,NM_001378436
AURKAIP1,NM_001127229
TNPO2,NM_001136195
SPRYD7,NM_001127482
PECR,NM_018441
GTPBP1,NM_004286
IFT52,NM_001303458
MAP9,NM_001039580
TMEM132C,NM_001136103
BORCS7,NM_001136200
TMPO,NM_001032283
PIK3CA,NM_006218
CBLB,NM_001321786
STX1A,NM_001165903
NACA,NM_001113201
FAT3,NM_001008781
TCEAL5,NM_001012979
RTF1,NM_015138
PIGS,NM_033198
RNF40,NM_001207033
RPA2,NM_001286076
TWISTNB,NA
ARHGEF6,NM_001306177
NBEAL1,NM_001099273
PSME3,NM_001267045
TXNDC17,NM_032731
TMEM240,NM_001114748
KCNIP4-IT1,NR_002813
PRDX2,NM_005809
INSIG2,NM_001321329
PPP1R37,NM_019121
ELOB,NM_007108
UQCRC1,NM_003365
PTPRO,NM_002848
DBN1,NM_001363541
CCT2,NM_001198842
TMEM64,NM_001008495
GPR137,NM_001170726
TFE3,NM_001282142
MICAL2,NM_001282663
SKIL,NM_001145097
ZFP64,NM_001319146
MTSS1,NM_001282971
TBCE,NM_001079515
COX7B,NM_001866
PRADC1,NM_032319
CYGB,NM_134268
PALLD,NM_001166108
SEC61G,NM_001012456
SHANK1,NM_016148
ABT1,NM_013375
RPL36A,NM_001199972
EZH2,NM_001203247
EIF5A2,NM_020390
CTXN2,NM_001145668
ENHO,NM_198573
NDUFA4,NM_002489
CMC1,NM_001331185
LRSAM1,NM_001005373
PLS3,NM_001136025
SC5D,NM_001024956
USP27X,NM_001145073
POLR2D,NM_004805
MRPS30,NM_016640
EEF1B2,NM_001037663
KYAT1,NM_001122671
BRINP1,NM_014618
MOGAT1,NM_058165
ZNF75D,NM_001185063
TESK1,NM_001318230
BRPF3,NM_015695
ANK1,NM_000037
CCT8,NM_001282907
HS6ST2,NM_001077188
ANTKMT,NM_001271285
FMR1,NM_001185075
PRKCD,NM_001316327
SLIT2,NM_001289135
LRRC10B,NM_001145077
PPP1R15B,NM_032833
TRAPPC1,NM_001166621
FAXDC2,NM_016348
EGLN3,NM_001308103
RAD18,NM_020165
ZFP1,NM_001318469
FEM1A,NM_018708
CEP290,NM_025114
RPL12,NM_000976
TIMP2,NM_003255
BUD31,NM_001370407
TAPBP,NM_001410875
ENOX1,NM_001127615
MATK,NM_002378
CCDC71L,NM_175884
STX18,NM_001346281
PES1,NM_001243225
NCL,NM_005381
SERP2,NM_001010897
KHDRBS2,NM_001350622
PTRHD1,NM_001013663
SLC16A1-AS1,NR_103743
RGMB,NM_001012761
IRF2,NM_002199
CDH26,NM_001348204
CEP152,NM_001194998
NDUFA6,NM_002490
FAM155A,NA
EDF1,NM_001281297
PTCHD1-AS,NR_046436
FAM199X,NM_207318
MDH1,NM_001199111
CDK20,NM_001039803
DDT,NM_001084392
ZNF675,NM_138330
TRAPPC10,NM_001001723
BLOC1S4,NM_018366
SYN1,NM_006950
BEX5,NM_001012978
SORCS1,NM_001013031
XXYLT1,NM_001308069
GNPNAT1,NM_198066
ZNF251,NM_138367
PFDN5,NM_002624
PAG1,NM_001007549
ELP4,NM_001288725
FOXJ2,NM_018416
SORCS3,NM_014978
TMEM14C,NM_001165258
RAC3,NM_001316307
TXN,NM_001244938
TTC26,NA
SPOCK3,NM_001040159
LGMN,NM_001008530
SVEP1,NM_024500
ZMYM3,NM_001171162
IL1RAPL1,NM_014271
NDUFAF2,NM_174889
NUDT14,NM_001318380
LARGE1,NM_001362949
MRPL40,NM_001318151
SUN2,NM_001199579
ABTB1,NM_032548
RSU1,NM_012425
RPS7,NM_001011
GPR135,NM_022571
EEFSEC,NM_021937
APRT,NM_000485
CAMKK1,NM_032294
MYO9B,NM_001130065
SEC61B,NM_006808
NDUFAF3,NM_199069
PMM1,NM_002676
B4GALT2,NM_001005417
DCLK3,NM_001394672
KCTD15,NM_001129994
DENND1B,NM_001142795
MARCH4,NA
POLR3G,NM_001370351
PRKD1,NM_001330069
SNAP47,NM_001323930
PFDN6,NM_001185181
UMAD1,NM_001302348
LURAP1L,NM_203403
BORCS5,NM_001300742
VPS37D,NM_001077621
IER3IP1,NM_016097
ABHD10,NM_001272069
FUT10,NM_032664
KCNA4,NM_002233
NDUFB11,NM_001135998
PPIB,NM_000942
VGF,NM_003378
MAP3K8,NM_001244134
TMTC2,NM_001320321
COX6A1,NM_004373
CBX1,NM_001127228
N4BP2,NM_001318359
GGCT,NM_001199815
TTC27,NM_001193509
SNRNP27,NM_006857
CSMD3,NM_001363185
ELOVL6,NM_001130721
NCSTN,NM_001290184
ABRACL,NM_021243
ANKRD33B,NM_001164440
EPB41L4A-AS1,NM_053000
EHD1,NM_001282444
STARD13,NM_001243466
RCOR2,NM_001363648
RTN4IP1,NM_001318746
PSPN,NM_004158
NARS2,NM_001243251
EXD3,NM_001286823
IRS2,NM_003749
COPG1,NM_016128
MAML1,NM_014757
AJM1,NM_001080482
TAFA2,NM_178539
RPL10A,NM_007104
CYTH2,NM_004228
RBMS3,NM_001003792
KIAA2013,NM_138346
SAMD12-AS1,NR_038210
EBNA1BP2,NM_001159936
LMBRD2,NM_001007527
ATP5IF1,NM_016311
KCNJ2,NM_000891
CACNG2,NM_001379051
ZNF423,NM_001271620
UBE2A,NM_001282161
CAAP1,NM_001167575
ADAMTS8,NM_007037
ZNF568,NM_001204835
RPS18,NM_022551
NRXN1,NM_001135659
AKT1,NM_001014431
TMEM81,NM_203376
SNCB,NM_001001502
COASY,NM_001042529
SSR4,NM_001204526
PPCS,NM_001077447
RAB11FIP3,NM_001142272
CYB5R3,NM_000398
KCNA5,NM_002234
ATN1,NM_001007026
ISLR2,NM_001130136
MGAT2,NM_001015883
GAB1,NM_002039
UBL7,NM_001286739
KHDRBS3,NM_006558
PIGB,NM_004855
TRIM8,NM_001345950
RPL36AL,NM_001001
MZT2A,NM_001085365
TRMT44,NM_001031742
PSMB6,NM_001270481
PNPO,NM_018129
ADPRHL2,NA
RFFL,NM_001017368
TOMM7,NM_019059
ME1,NM_002395
HSPH1,NM_001286503
IFT22,NM_001130820
RPS6KA2,NM_001006932
CCDC144NL-AS1,NR_104185
PCSK2,NM_001201528
HDAC2-AS2,NR_125845
PRR16,NM_001300783
NRXN2,NM_001376262
ENDOG,NM_004435
INO80B,NM_031288
IER5L,NM_203434
APH1A,NM_001077628
TMEM161B-AS1,NA
TMEM121B,NM_001163079
CISD1,NM_018464
SCN1A-AS1,NR_110260
ERICH1,NM_001303100
TTC39A,NM_001080494
CREBRF,NM_001168393
SMG8,NM_018149
SLC35A2,NM_001032289
TSSC4,NM_001297658
NAV3,NM_001024383
STUM,NM_001003665
ALDOC,NM_005165
ITM2A,NM_001171581
NDUFS6,NM_004553
FAR2,NM_001271783
EMD,NM_000117
PLGRKT,NM_018465
TOX4,NM_001303523
RAB8A,NM_005370
TECR,NM_001321170
RIMS1,NM_001168407
FJX1,NM_014344
LRRC29,NA
MRPS18B,NM_014046
BDH1,NM_004051
TUBA1B,NM_006082
CUL4B,NM_001079872
TMEM208,NM_001318217
RTTN,NM_001318520
AP2S1,NM_001301076
PARK7,NM_001123377
LRP8,NM_001018054
CEP85,NM_001281517
ANXA6,NM_001155
PDE1B,NM_000924
MAD2L1BP,NM_001003690
RNF217,NM_001286398
ARMC1,NM_001286702
TTC33,NM_012382
MIAT,NR_003491
TCEAL3,NM_001006933
SH3D19,NM_001009555
CITED4,NM_133467
GOLGA1,NM_002077
AMY2B,NM_001386109
SCLY,NM_016510
AKTIP,NM_001012398
PRMT1,NM_001207042
AMOTL2,NM_001278683
VRK1,NM_001411051
COL26A1,NM_001278563
MON1B,NM_001286639
PDZRN3,NM_001303139
RPL26,NM_000987
EMILIN3,NM_052846
RRAS2,NM_001102669
ADRM1,NM_001281437
ZBTB6,NM_006626
C21orf62-AS1,NM_001006116
IRF3,NM_001197122
PABPC1L2A,NM_001012977
TMEM258,NM_014206
PSMB10,NM_002801
RPL6,NM_000970
SHC4,NM_203349
ICAM5,NM_003259
ILVBL,NM_006844
ADAM19,NM_023038
ATP6AP1L,NM_001017971
IGFBP3,NM_000598
BLOC1S1,NM_001487
MLLT3,NM_001286691
TTPAL,NM_001039199
NUTF2,NM_001322038
SKP2,NM_001243120
UBB,NM_001281716
P3H2,NM_001134418
TKFC,NM_001351976
CAMK2N2,NM_033259
ATP5PF,NM_001003696
PCBP3,NM_001130141
GRN,NM_001012479
GEMIN6,NM_024775
Z83843.1,NA
FAM53B,NM_014661
PRKCG,NM_001316329
DNA2,NM_001080449
TBC1D2B,NM_001387142
PPIL1,NM_016059
TUBB2A,NM_001069
SS18L2,NM_001370300
RBM18,NM_033117
VPS28,NM_016208
TBC1D1,NM_001253912
SDC3,NM_014654
LRRC57,NM_153260
RPS27A,NM_001135592
ELMOD3,NM_001135021
ATP5MD,NA
FBXO36,NM_174899
NPAS3,NM_001164749
GADD45B,NM_015675
ZNF281,NM_001281293
MRPS21,NM_018997
KLHL32,NM_001286250
TSTD1,NM_001113205
GPATCH11,NM_001278505
HSD11B1L,NM_001267868
SPTBN4,NM_020971
PSENEN,NM_001281532
LAMTOR4,NM_001008395
PSMA4,NM_001102667
TTC7A,NM_001288951
HDDC2,NM_016063
POT1-AS1,NM_001023566
NLGN1,NM_001365923
ZNF700,NM_001271847
PPARG,NM_001330615
TMEM199,NM_152464
MYPOP,NM_001012643
DHRS7,NM_001322280
GPR83,NM_001330345
TPK1,NM_001042482
RASSF8,NM_001164746
SRBD1,NM_018079
BBS10,NM_024685
CHCHD4,NM_001098502
ST7L,NM_001308264
FIGN,NM_001321825
SEC22B,NM_004892
CEP89,NM_032816
SLC7A4,NM_004173
PPP1CA,NM_001008709
NSMF,NM_001130969
LDLRAD3,NM_001304263
HDX,NM_001177478
ASPHD1,NM_181718
DLG5,NM_004747
BYSL,NM_004053
MRM2,NM_013393
PLEKHD1,NM_001161498
MRPL28,NM_006428
ATP5MC3,NM_001002256
ESS2,NM_022719
ZBED1,NM_001171135
DNAAF5,NM_017802
NME1,NM_000269
FABP7,NM_001319039
BRF2,NM_018310
ZCCHC12,NM_001312891
PLCL1,NM_006226
MIR34AHG,NR_132742
MPV17L2,NM_032683
MNT,NM_020310
RHOV,NM_133639
PDZD4,NM_001303512
ATP5MC1,NM_001002027
JAG1,NM_000214
C5orf56,NA
DNASE1,NM_001351825
ANXA4,NM_001153
TANK,NM_001199135
ZNF667-AS1,NM_198879
TRDMT1,NM_001321006
ARL4D,NM_001661
G6PD,NM_000402
TMEM97,NM_014573
NACC1,NM_052876
TADA2B,NM_152293
DHPS,NM_001206974
ZNF711,NM_001330574
ETFDH,NM_001281737
FAM13A,NM_001015045
FDX2,NM_001031734
CD83,NM_001040280
SVBP,NM_199342
PLEKHO1,NM_001304722
ADTRP,NM_001143948
KCNK3,NM_002246
NME2,NM_001018137
SLC2A8,NM_001271711
DNPH1,NM_006443
RHBDL3,NM_001330181
DMGDH,NM_013391
GTF2H5,NM_207118
FXYD1,NM_001278717
DDIT4,NM_019058
IL6ST,NM_001190981
AGPAT2,NM_001012727
SCG2,NM_003469
CGGBP1,NM_001008390
FAM182B,NR_026714
RPS26,NM_001029
UBE2E2,NM_001370225
NIP7,NM_001199434
ARF5,NM_001662
TENM2,NM_001080428
POU6F2,NM_001166018
LSM2,NM_021177
SLC38A11,NM_001199148
MCC,NM_001085377
PRICKLE2,NM_001370528
MYO16,NM_001198950
SNHG8,NR_003584
TATDN2,NM_014760
PAPSS1,NM_005443
EFL1,NM_001040610
ATP8B2,NM_001005855
GPAT3,NM_001256421
CNTNAP1,NM_003632
SEC11C,NM_001307941
DMAC2,NM_001167867
SDF2L1,NM_022044
MAP1A,NM_001411089
LYPLA2,NM_007260
C1QL2,NM_182528
CENPP,NM_001012267
HHAT,NM_001122834
CRYL1,NM_001363647
UNC119B,NM_001080533
MCTP1,NM_001002796
CDKN2AIP,NM_001317343
C4orf50,NM_001364689
ATF1,NM_001412960
NDUFA1,NM_004541
LRRC61,NM_001142928
PTCH1,NM_000264
SMIM24,NM_001136503
RPL34-AS1,NA
YDJC,NM_001017964
TRPM4,NM_001195227
ZNF134,NM_003435
ATP5F1A,NM_001001935
CLVS1,NM_173519
AKAP8L,NM_001291478
NAA16,NM_001110798
AKT1S1,NM_001098632
TRIM16,NM_001348119
IFIT5,NM_012420
MRPL19,NM_014763
ECH1,NM_001398
NCOA3,NM_001174087
HEBP1,NM_015987
ZCCHC8,NM_001350935
TRERF1,NM_001297573
NETO1,NM_001201465
ALDOA,NM_000034
FASTKD5,NM_021826
CFAP46,NM_001200049
MCU,NM_001270679
MGAT4C,NM_001351282
SPESP1,NM_145658
SMARCC2,NM_001130420
NEURL4,NM_001005408
KSR1,NM_001367810
C3orf18,NM_001171740
DUSP8,NM_004420
GABRB1,NM_000812
LINGO2,NM_001258282
MTLN,NM_001355251
CHCHD7,NM_001011667
SERPING1,NM_000062
CRNKL1,NM_001278625
CSTF1,NM_001033521
CINP,NM_001177611
FAM71F2,NA
TOB1,NM_001243877
DSCAML1,NM_001367904
ZNF75A,NM_001302109
NPAS2,NM_002518
IKBKB,NM_001190720
GSTM3,NM_000849
KXD1,NM_001171948
RBM41,NM_001171080
TOX,NM_014729
COL28A1,NM_001037763
HINT1,NM_005340
HDAC4,NM_001378414
NMNAT1,NM_001297778
SERPINE2,NM_001136528
PRUNE2,NM_001308047
NQO2,NM_000904
RIOX1,NM_024644
DPP4,NM_001379604
TRMT10C,NM_017819
GRM5,NM_000842
ST5,NA
CHURC1,NM_001204063
ZFYVE21,NM_001198953
PRDM5,NM_001300823
AF279873.3,NA
USP3-AS1,NR_034080
TMEM222,NM_032125
HMGN4,NM_006353
CLCN6,NM_001256959
NAA38,NM_001320924
HCN1,NM_021072
ACAD10,NM_001136538
MAK16,NM_032509
CAPS2,NM_001286547
STIMATE,NM_198563
LRRTM1,NM_178839
TMEM63C,NM_020431
KCNJ12,NM_021012
PTPRK,NM_001135648
PLCB2,NM_001284297
CNPY3,NM_001318842
LHFPL6,NM_005780
COX6B1,NM_001863
AK1,NM_000476
PTPRT,NM_001394024
IMMP2L,NM_001244606
TCEA2,NM_003195
LAPTM4B,NM_018407
MLXIPL,NM_032951
ATRNL1,NM_001276282
GTF2A2,NM_001320929
SH3BGRL3,NM_031286
USP54,NM_001320437
FAM228B,NM_001145710
AVEN,NM_020371
NEDD9,NM_001142393
PLEKHH1,NM_020715
SLC25A25,NM_001006641
SFMBT1,NM_001005158
ELOVL7,NM_001104558
CNTN3,NM_001393376
FOXRED2,NM_001102371
MYL6,NM_021019
ASAP2,NM_001135191
MEAK7,NM_020947
GPR6,NM_001286099
ARMC6,NM_001199196
TOMM40,NM_001128916
PRPF4,NM_001244926
FFAR4,NM_001195755
ZNF687,NM_001304763
