GENE_SYMBOLS,refseq_ids
FOXP1-AS1,NR_126463
NTN1,NM_004822
EFCC1,NM_001377500
ANGPT2,NM_001118887
CFAP100,NM_182628
TMEM212,NM_001164436
NXNL2,NM_001161625
DNAH11,NM_001277115
NOX4,NM_001143836
FAM177B,NM_001324080
KCNQ1,NM_000218
HACD4,NM_001010915
IL1RAPL2,NM_017416
AF064860.1,NA
HVCN1,NM_001040107
SYNGAP1-AS1,NR_174954
TMC4,NM_001145303
USP44,NM_001042403
DUSP1,NM_004417
INO80-AS1,NR_170322
ALG13-AS1,NA
SSC4D,NM_080744
SRD5A3-AS1,NR_037969
PHEX,NM_000444
DNMBP-AS1,NR_024130
JUNB,NM_002229
AHRR,NM_001242412
MAL2-AS1,NR_149111
CLCF1,NM_001166212
ADAMTS9-AS2,NR_038264
EFCAB6-AS1,NR_046563
MIR155HG,NR_001458
GRIN3A,NM_133445
HIPK4,NM_144685
SKAP1,NM_001075099
Z99774.1,NA
GSG1,NM_001080554
SSC5D,NM_001144950
BMP3,NM_001201
ITGA5,NM_002205
MTUS2-AS2,NA
ZNRD2,NM_001303024
CNGB1,NM_001135639
LXN,NM_020169
PLN,NM_002667
BBOX1-AS1,NR_125766
PCCA-AS1,NR_047686
NPSR1-AS1,NM_207283
NR4A3,NM_006981
HCP5,NR_040662
P4HA3,NM_001288748
DAO,NM_001413634
PLS3-AS1,NR_110383
PRKD3,NM_005813
PFN4,NM_199346
SCUBE3,NM_001303136
LUARIS,NR_038276
ZMYM4-AS1,NR_046659
NFATC2,NM_001136021
GRID2IP,NM_001145118
UXT-AS1,NR_027444
TMEM140,NM_018295
SLC28A2,NM_004212
CNTNAP3,NM_001393379
OCIAD1-AS1,NR_146806
CXCL17,NM_198477
GPR87,NM_023915
SERPIND1,NM_000185
MUC6,NM_005961
LARS2-AS1,NR_048543
ISG20,NM_001303233
SRGAP2-AS1,NR_104189
WDR64,NM_001367482
PDC,NM_002597
RBM5-AS1,NR_045388
ERICH6,NM_001308234
PWRN4,NR_126392
GK-AS1,NR_046603
PDZK1,NM_001201325
CLIP1-AS1,NR_045382
CFTR,NM_000492
BCO1,NM_017429
HTR2B,NM_000867
ADRA1D,NM_000678
PNPLA3,NM_025225
ZBTB46-AS1,NR_110081
ATP2A1,NM_001286075
ZNF695,NM_001204221
PKP2,NM_001005242
AASS,NM_005763
HIP1,NM_001243198
QRFPR,NM_198179
CHL1-AS1,NR_110739
C16orf74,NM_206967
P4HA2-AS1,NR_047470
HPN,NM_001375441
RERE-AS1,NR_125999
VAV2,NM_001134398
P2RY12,NM_022788
THEMIS,NM_001010923
DPP10-AS3,NR_132105
TYR,NM_000372
EGOT,NR_004428
GPR82,NM_080817
DRAM1,NM_018370
NUDT13,NM_001283014
ASB16,NM_080863
MEIOB,NM_001163560
PITRM1-AS1,NR_038284
PLD5,NM_001195811
GOLGA6L7,NM_001365371
SELP,NM_003005
F5,NM_000130
TRIL,NM_014817
MDFIC,NM_001166345
CLTCL1,NM_001835
C5orf63,NM_001164478
SLCO2A1,NM_005630
FAM217A,NM_173563
CRPPA-AS1,NR_038946
COL18A1,NM_001379500
MACROD2-AS1,NR_037841
TMPRSS11F,NM_207407
ATP1A1-AS1,NM_032766
FZD4-DT,NR_038905
CELA2B,NM_015849
CAPN12,NM_144691
FAM186A,NM_001145475
TAC4,NM_001077503
GYPB,NM_001304382
ACKR4,NM_016557
FAT4,NM_001291285
FKBP2,NM_001135208
FAM242F,NR_135136
SMC1B,NM_001291501
SLC12A3,NM_000339
ST8SIA4,NM_005668
PLEKHH2,NM_172069
CDKN2A,NM_000077
RELB,NM_001411087
SAP25,NM_001168682
EIF5AL1,NM_001099692
DNAJC9-AS1,NR_038373
ARHGAP8,NM_001017526
MYO5B,NM_001080467
NAV2-AS3,NR_174949
RAB39A,NM_017516
TRPC5OS,NM_001195576
PRSS51,XM_047422509
TRPM2-AS,NR_109964
GLIPR1L1,NM_001304964
STX19,NM_001001850
CDH18-AS1,NR_146519
AF127577.2,NA
KIF26B-AS1,NR_151721
PSG8,NM_001130167
SEL1L2,NM_001271539
POU6F2-AS2,NR_138047
WDFY3-AS1,NR_046707
SCAT2,NR_157844
IGSF6,NM_005849
DEC1,NA
ACSM6,NM_207321
Z83844.2,NA
FOSB,NM_001114171
LVRN,NM_173800
MSH5,NM_002441
C12orf56,NM_001099676
SPDYE2B,NM_001166339
TUSC7,NR_015391
SNTG2,NM_018968
BTG2,NM_006763
PRSS55,NM_001197020
TRIM22,NM_001199573
BTNL9,NM_001308245
KCTD4,NM_198404
OLFML2A,NM_001282715
SLC18A2,NM_003054
LSAMP-AS1,NR_109998
HIF1A-AS3,NR_144368
UPK1B,NM_006952
COLEC11,NM_001255982
DGUOK-AS1,NR_104029
GRID1-AS1,NR_038986
PTTG1,NM_001282382
C2orf16,NM_032266
APOA1-AS,NR_126362
TTC3-AS1,NR_046651
ABO,NM_020469
ALDH1A1,NM_000689
HLA-DQB1,NM_001243961
CORIN,NM_001278585
ERCC6L,NM_001009954
OR2T6,NM_001005471
RHD,NM_001127691
PM20D1,NM_152491
PAWR,NM_001354732
OPA1-AS1,NR_046634
AMH,NM_000479
BHLHB9,NA
CDKN2B-AS1,NR_003529
ADAM21,NM_003813
STPG2-AS1,NR_102713
ASB18,NM_212556
MEP1B,NM_001308171
TMPRSS11A,NM_001114387
ITPRID1,NM_001257967
SOX5-AS1,NR_120472
DOCK4-AS1,NR_103806
FSHR,NM_000145
KCNJ13,NM_001172416
PCDH12,NM_016580
PLET1,NM_001145024
CASS4,NM_001164114
HLA-F-AS1,NM_001003807
FGF14-AS1,NR_125912
C5orf64,NR_126523
LUZP2,NM_001009909
HSPB6,NM_144617
CP,NM_000096
MTRNR2L12,NA
RMRP,NR_003051
ITGA11,NM_001004439
MRTFA-AS1,NR_109965
PRDM1,NM_001198
GPR171,NM_013308
CDKN1A,NM_000389
MYO1E,NM_004998
PTCSC2,NR_147055
BX255923.2,NA
CCN1,NM_001554
SLC5A4,NM_014227
DNAJC22,NM_001304944
MALRD1,NM_001142308
BFSP2,NM_003571
NEAT1,NR_002802
CDK15,NM_001261435
MYBPC1,NM_001254718
ZNF451-AS1,NR_110742
FGF10,NM_004465
HIST1H4C,NA
HSD11B1,NM_001206741
FAM131C,NM_182623
PDE3A,NM_000921
TMEM108-AS1,NR_110812
EFHB,NM_001330688
AGBL1,NM_001386094
GRIK3,NM_000831
SV2C,NM_001297716
RAB3B,NM_002867
IQCM,NM_001363507
PALMD,NM_017734
CKS2,NM_001827
PDCD1LG2,NM_025239
MGAM,NM_001365693
CYP3A7,NM_000765
GATD3A,NA
DND1,NM_194249
CCDC141,NM_001316745
PRKCH,NM_006255
CPVL,NM_001348052
TRIM5,NM_001410958
CYP39A1,NM_001278738
ARL17B,NM_001039083
KCNIP1,NM_001034837
TSIX,NR_003255
TANC1,NM_001145909
ARHGAP6,NM_001174
ITGA8,NM_001291494
MTRNR2L8,NM_001190702
