GENE_SYMBOLS,refseq_ids
DZIP1,NM_014934
ARHGAP18,NM_033515
SLC8A3,NM_001130417
NRG1,NM_001159995
RPL39,NM_001000
NUP50-DT,NR_038956
RBM15B,NM_013286
HEATR5A,NM_015473
CPTP,NM_001029885
WDR19,NM_001317924
PNRC1,NM_006813
MCPH1,NM_001172574
RTL8C,NM_001078171
HTATSF1,NM_001163280
ME3,NM_001014811
ATP5F1B,NM_001686
SPCS1,NM_014041
PPP2R5D,NM_001270476
HYOU1,NM_001130991
EPM2AIP1,NM_014805
DLC1,NM_001164271
ATMIN,NM_001300728
LAMP5,NM_001199897
BABAM1,NM_001033549
MICOS10,NM_001032363
COA8,NM_001302652
CCDC3,NM_001282658
MSRA,NM_001135670
ACBD6,NM_032360
USP46,NM_001134223
BBS9,NM_001033604
LRTM2,NM_001039029
NVL,NM_001243146
MAST4,NM_001164664
NAV1,NM_001167738
MTURN,NM_152793
SLC17A7,NM_020309
EIF4G3,NM_001198801
DNAJA1,NM_001314039
ZNF487,NM_001355444
CHCHD3,NM_001317177
ZNF532,NM_001318726
LSM14B,NM_014054
WARS,NA
SLC41A3,NM_001008485
FBXW4,NM_001323541
KCNIP4,NM_001035003
FMN1,NM_001103184
XYLT1,NM_022166
HCFC1,NM_001410705
SMIM29,NM_001008703
AIP,NM_001302959
EEF1A2,NM_001958
NRGN,NM_001126181
EBLN3P,NR_036592
KSR2,NM_173598
LSM4,NM_001252129
POP7,NM_005837
IMP3,NM_018285
GPHN,NM_001024218
FTH1,NM_002032
TRIR,NM_001329738
B3GALT6,NM_080605
RPSA,NM_001304288
PPA1,NM_021129
FN3KRP,NM_024619
DUSP2,NM_004418
APPL2,NM_001251904
GLO1,NM_006708
EMSY,NM_001300942
RPS5,NM_001009
WNK2,NM_001282394
DYM,NM_001353210
RIT2,NM_001272077
TNFSF12,NM_003809
MRPS24,NM_032014
SMG6,NM_001170957
RPL41,NM_001035267
SUPT3H,NM_001261823
COMMD8,NM_001329668
BCL7A,NM_001024808
HNRNPAB,NM_004499
BAG1,NM_001172415
RPL7A,NM_000972
WWOX,NM_001291997
ZNF12,NM_006956
MEA1,NM_001318942
TSN,NM_001261401
SOS1,NM_001382394
PDE4D,NM_001104631
RPS11,NM_001015
PHACTR4,NM_001048183
C12orf76,NM_001389625
DDA1,NM_024050
SHROOM3,NM_020859
BHLHE40,NM_003670
SLC16A10,NM_018593
NEDD8,NM_006156
TMEM178B,NM_001195278
TATDN1,NM_001146160
LYSMD2,NM_001143917
TDRD3,NM_001146070
VPS25,NM_032353
UROD,NM_000374
DNAJC14,NM_001394687
RBBP7,NM_001198719
RAE1,NM_001015885
EPS15L1,NM_001258374
CLIP3,NM_001199570
SV2A,NM_001278719
B3GALNT1,NM_001038628
CDKN1B,NM_004064
MRPS2,NM_001371401
AKAP11,NM_016248
CHMP1A,NM_001083314
MNAT1,NM_001177963
POLR2K,NM_005034
ANKS6,NM_173551
SCLT1,NM_001300897
IGF1R,NM_000875
COPS3,NM_001199125
FAM135B,NM_001362965
SYNPO,NM_001109974
PRR7,NM_001174101
SLC39A3,NM_144564
CDK5,NM_001164410
USP22,NM_015276
C15orf61,NM_001143936
PFKL,NM_001002021
RPL10,NM_001256577
MARCH11,NA
CNNM2,NM_017649
RPS4X,NM_001007
AFF1,NM_001166693
RASD1,NM_001199989
DYNLT3,NM_006520
MORF4L1,NM_001265603
RTL10,NM_024627
ARL4C,NM_001282431
NPM1,NM_001037738
GLOD4,NM_001366247
STK39,NM_001410961
ATP1A1,NM_000701
HTR5A-AS1,NR_038945
ATP1B1,NM_001001787
C11orf80,NM_001302084
FAU,NM_001997
MAGI1,NM_001033057
AUXG01000058.1,NA
CBX5,NM_001127321
AHCY,NM_000687
ST3GAL6,NM_001271142
MED29,NM_001317770
SH3RF1,NM_020870
CYLD,NM_001042355
CNIH3,NM_001322302
AGO3,NM_024852
SSR2,NM_003145
FSTL4,NM_015082
GDI1,NM_001493
CLTA,NM_001076677
LRRC6,NA
TUSC1,NM_001004125
ZNHIT1,NM_006349
RPS13,NM_001017
ST8SIA3,NM_015879
ADCK2,NM_052853
VSTM2A,NM_001301009
OTUD6B-AS1,NR_110438
DHRSX,NM_145177
SFXN5,NM_001330400
RABAC1,NM_006423
ST3GAL3,NM_001270459
TTYH1,NM_001005367
ARHGAP22,NM_001256024
FASTKD1,NM_001281476
CHP1,NM_007236
HERPUD1,NM_001010989
SGCD,NM_000337
MTR,NM_000254
SMIM13,NM_001135575
SSNA1,NM_003731
TSPYL5,NM_033512
INTS5,NM_030628
TCAIM,NM_001029839
EPOP,NM_001130677
LRPAP1,NM_002337
TOMM5,NM_001001790
TMEM54,NM_001329722
GRK4,NM_001004056
CAPZA2,NM_006136
AGAP1,NM_001037131
SPRED3,NM_001039616
TRAPPC12,NM_001321102
CTTNBP2,NM_001363349
UQCRH,NM_001297565
H3F3A,NA
TBC1D8,NM_001102426
SORBS1,NM_001034954
MKKS,NM_018848
RTN4R,NM_023004
SPATA2L,NM_152339
SALL2,NM_001291446
UBE2I,NM_003345
FAAH2,NM_001353840
GSPT2,NM_018094
C14orf119,NM_017924
GNPDA1,NM_005471
CMAS,NM_018686
AF117829.1,NA
GAB2,NM_012296
CLU,NM_001831
SHISA5,NM_001272065
MIEN1,NM_001330206
EPHB6,NM_001280794
NCBP2,NM_001042540
KCNJ11,NM_000525
PIGX,NM_001166304
GPATCH8,NM_001002909
DIPK1A,NM_001006605
RPS25,NM_001028
SEZ6L2,NM_001114099
OST4,NM_001134693
NHS,NM_001136024
GIT1,NM_001085454
CHFR,NM_001161344
PTPRJ,NM_001098503
RPL13A,NM_001270491
PEX11B,NM_001184795
WDR27,NM_001202550
JMJD1C,NM_001282948
TMEM127,NM_001193304
CYP46A1,NM_006668
SFSWAP,NM_001261411
MRPS26,NM_030811
TAF9B,NM_015975
STX18-AS1,NR_037888
STMN1,NM_001145454
ELOF1,NM_001363673
FAM200B,NM_001145191
MRPS34,NM_001300900
TMCC1,NM_001017395
AKIRIN2,NM_018064
UQCRB,NM_001199975
CHMP3,NM_001005753
APBA1,NM_001163
MYDGF,NM_019107
NDRG1,NM_001135242
SSTR3,NM_001051
DNAJC8,NM_014280
CAPRIN1,NM_005898
TRANK1,NM_001329998
PRPF40B,NM_001031698
DCTN6,NM_006571
RXRB,NM_001270401
RPL30,NM_000989
HIVEP3,NM_001127714
ATP9B,NM_001306085
KIF13B,NM_015254
TMEM141,NM_032928
BTF3,NM_001037637
MESP1,NM_018670
RALBP1,NM_006788
DUSP6,NM_001946
MTFR1L,NM_001099625
IDH3B,NM_001258384
OSBPL6,NM_001201480
BLOC1S2,NM_001001342
TERF2,NM_005652
KLF3-AS1,NM_024614
STK3,NM_001256312
XYLB,NM_001349178
NFASC,NM_001005387
MTCL1,NM_001378205
TIMM17B,NM_001167947
CCDC146,NM_020879
GPRASP2,NM_001004051
SLC38A9,NM_001258286
PDE3B,NM_000922
POU2F1,NM_001198783
RPL7L1,NM_001366481
TRPM2,NM_001001188
LSAMP,NM_001318915
RPLP1,NM_001003
MVB12B,NM_001011703
ANKRD40,NM_052855
MGAT5,NM_001371457
KAT5,NM_001206833
S100A6,NM_014624
RPS17,NM_001021
PIGL,NM_001411072
RPS19,NM_001022
ZNF488,NM_001346932
COL19A1,NM_001858
VPS18,NM_020857
TMEM121,NM_001331238
LMO4,NM_001369491
DGCR6L,NM_033257
ACP1,NM_001040649
FXR2,NM_004860
KRAS,NM_001369786
IQGAP1,NM_003870
RPL36,NM_015414
USP1,NM_001017415
PTPA,NM_001193397
AFG1L,NM_001323005
B3GAT3,NM_001288721
GDA,NM_001242505
RAP2B,NM_002886
ABHD8,NM_024527
ST7,NM_001369598
CHMP1B,NM_020412
RPL3,NM_000967
HMBOX1,NM_001135726
CCDC184,NM_001013635
STK10,NM_005990
RPL14,NM_001034996
TTC9,NM_015351
MRPS18A,NM_001193343
ZNF609,NM_015042
BORCS8,NM_001145783
ABLIM1,NM_001003407
RMND5A,NM_022780
RPL22,NM_000983
SPARC,NM_001309443
CCDC93,NM_019044
MAP3K21,NM_032435
DTNA,NM_001128175
TVP23A,NM_001079512
ULK4,NM_001322500
MROH1,NM_001099280
RUSC1,NM_001105203
SMPD1,NM_000543
ACACA,NM_000664
ABCA10,NM_001377321
ADK,NM_001123
TIMM22,NM_013337
ZNF436,NM_001077195
RGS14,NM_001366617
C20orf27,NA
CHMP7,NM_001317899
XRCC6,NM_001288976
TTC21B,NM_024753
DHX32,NM_018180
EXOC2,NM_018303
CFL2,NM_001243645
TMEM155,NA
INTS9,NM_001145159
SLC35B4,NM_032826
LAMA4,NM_001105206
TAF13,NM_005645
MOCS2,NM_004531
AKR1B1,NM_001346142
CCDC88A,NM_001135597
CCDC30,NM_001080850
LGR4,NM_001346432
KIAA1958,NM_001287036
ZNF721,NM_133474
SRM,NM_003132
DUSP4,NM_001394
VSNL1,NM_001366803
RPS19BP1,NM_194326
SLC25A3,NM_002635
MIR31HG,NR_027054
ENPP5,NM_001290072
PBX2,NM_002586
TRAF3IP2-AS1,NR_034108
NCOA4,NM_001145260
GAN,NM_001377486
UBE2E1,NM_001202476
RAB22A,NM_020673
TIMM13,NM_012458
SMKR1,NM_001195243
CUEDC2,NM_024040
ATP8B1,NM_001374385
MRPL9,NM_001300733
ATCAY,NM_033064
HAX1,NM_001018837
IMPAD1,NA
ZNF573,NM_001172689
RPL11,NM_000975
MRPL10,NM_145255
DRAP1,NM_006442
CHCHD10,NM_001301339
TTC28,NM_001145418
HPCAL1,NM_001258357
XKR6,NM_173683
SYNE1,NM_001099267
RNF7,NM_001201370
PGAM5,NM_001170543
KLC2,NM_001134774
UFC1,NM_016406
MTM1,NM_000252
TMEM151B,NM_001039704
PDAP1,NM_014891
SEH1L,NM_001013437
ZNF782,NM_001001662
ETV1,NM_001163147
SGMS1,NM_147156
CCNG2,NM_004354
SYNCRIP,NM_001159673
BTG1,NM_001731
CCDC171,NM_001348002
NGB,NM_021257
ATXN7,NM_000333
RDH14,NM_020905
RPS3,NM_001005
RPS23,NM_001025
FAM122A,NA
ZSWIM5,NM_020883
RBM8A,NM_005105
GPR22,NM_005295
PFDN2,NM_012394
TRMT112,NM_001286082
JAKMIP2,NM_001270934
CA10,NM_001082533
GABRG3,NM_001270873
STXBP5L,NM_001308330
B3GALT1,NM_020981
RAD54L2,NM_001322253
DCTN2,NM_001261412
MBD5,NM_001378120
MEPCE,NM_001194990
NPDC1,NM_015392
FNDC4,NM_022823
XBP1,NM_001079539
RPL27,NM_000988
MKRN2,NM_001271707
NADSYN1,NM_018161
RANBP10,NM_001320238
COX8A,NM_004074
ZNF664,NM_001204298
SNHG29,NM_152350
RPS27,NM_001030
FAM210B,NM_080821
CHCHD1,NM_203298
ZMAT3,NM_001375824
BRD3OS,NM_001355256
DPY19L3,NM_001172774
SPCS2,NM_014752
RPL8,NM_000973
TSEN2,NM_001145392
SELENOH,NM_001321335
FTL,NM_000146
EMC1,NM_001271427
PTPRN2,NM_001308267
MRPS10,NM_018141
MBOAT7,NM_001146056
SFI1,NM_001007467
CERS6,NM_001256126
TCEAL8,NM_001006684
PRDX1,NM_001202431
ETS2,NM_001256295
GAS1RR,NR_049794
MAP1S,NM_001308363
ST8SIA5,NM_001307986
DCK,NM_000788
TCEAL1,NM_001006639
LIN52,NM_001024674
ZNF133,NM_001083330
NICN1,NM_032316
RPS3A,NM_001006
FAM171A1,NM_001010924
KDM4C,NM_001146694
HSPA8,NM_006597
KIAA1211,NA
TTC17,NM_001307943
SUGCT,NM_001193311
HCG11,NR_026790
MLEC,NM_001303627
TTC9B,NM_152479
JAKMIP1,NM_001099433
MUL1,NM_024544
MSANTD3,NM_001198805
ARHGAP17,NM_001006634
CTDSPL,NM_001008392
MIPEP,NM_005932
COPS9,NM_001163424
PTPRM,NM_001105244
CD200,NM_001004196
ZMYND19,NM_138462
YRDC,NM_024640
PCBP1-AS1,NR_033872
PPP1R16B,NM_001172735
PSD,NM_001270965
GALNT2,NM_001291866
PLCB1,NM_015192
RNF26,NM_032015
SIK3,NM_001281748
RAD52,NM_001297419
RBP4,NM_001323517
RPLP0,NM_001002
GNB2,NM_005273
RPS20,NM_001023
KBTBD7,NM_032138
SRP14,NM_001309434
GNAI2,NM_001166425
ZNF138,NM_001160183
SURF4,NM_001280788
DBNDD1,NM_001042610
GPS1,NM_001321089
UBA6-AS1,NA
RASD2,NM_001366725
SCAPER,NM_001145923
ASPHD2,NM_020437
TRMT11,NM_001031712
KIAA0556,NA
NPTX1,NM_002522
BEND6,NM_001318539
CCT7,NM_001009570
CHPF,NM_001195731
KIAA0319,NM_001168374
CCDC84,NA
NBAS,NM_015909
MYL12B,NM_001144944
KCNV1,NM_014379
TBCC,NM_003192
NAA60,NM_001083600
FBXL20,NM_001184906
RAB39B,NM_171998
MANEAL,NM_001031740
HSP90AB1,NM_001271969
TMEM106B,NM_001134232
CIAO2B,NM_016062
MRPS7,NM_015971
ANKRD7,NM_001077708
DNAL4,NM_005740
ST6GALNAC3,NM_001160011
CEND1,NM_016564
CFAP221,NM_001029996
ODC1,NM_001287188
LARP1B,NM_001278604
EHBP1L1,NM_001099409
FRMD6,NM_001042481
CEP164,NM_001271933
POLD2,NM_001127218
SGSM1,NM_001039948
FBN1,NM_000138
MPI,NM_001289155
DISP2,NM_033510
LZTS1,NM_001362884
NUDT3,NM_006703
CLEC2L,NM_001080511
ETF1,NM_001256302
DKC1,NM_001142463
AEBP2,NM_001114176
FAM241B,NM_145306
RFX8,NM_001145664
SAC3D1,NM_001367485
SLC39A11,NM_001159770
SAMD1,NM_138352
MMP24OS,NM_001355003
DDB1,NM_001923
POLDIP2,NM_001290145
CADPS,NM_003716
BCAS2,NM_005872
TAF7,NM_005642
ZBTB8OS,NM_001308135
FUT1,NM_000148
SLC35E1,NM_024881
ERC1,NM_001301248
AUTS2,NM_001127231
SLK,NM_001304743
ID2,NM_002166
ZNF717,NM_001128223
VCP,NM_001354927
BUB3,NM_001007793
CDH18,NM_001167667
BEX1,NM_018476
RNF216,NM_001377156
CSNK2B,NM_001282385
ANKRD65,NM_001145210
PPIF,NM_005729
PPP1R13B,NM_015316
GMPR2,NM_001002000
CSMD2,NM_001281956
SSRP1,NM_003146
IQCK,NM_001305121
ARL15,NM_019087
ZNF652,NM_001145365
APMAP,NM_020531
SNRPE,NM_001304464
PPP2CB,NM_001009552
POLR2E,NM_001316323
PHB,NA
SNX21,NM_001042632
EIF2S3,NM_001415
RAB5B,NM_001252036
CCDC180,NM_001348010
MXRA7,NM_001008528
SOD2,NM_000636
TMEM250,NM_001256526
KCNS1,NM_001322799
UBFD1,NM_019116
SSTR1,NM_001049
GDI2,NM_001115156
FBXW8,NM_012174
VCPIP1,NM_025054
RPL21,NM_000982
SNAPC2,NM_003083
TLE5,NM_001130
FGF12,NM_001377292
ATP5MPL,NA
NUBPL,NM_001201573
METTL26,NM_001040160
ZNF780B,NM_001005851
CDRT4,NM_001204477
POLR2J,NM_001371100
CDC34,NM_004359
PHPT1,NM_001135860
CAPNS1,NM_001003962
CCND2,NM_001759
CNIH1,NM_001009551
GSKIP,NM_001271904
C12orf43,NM_001286191
ZNF708,NM_001297560
NOP10,NM_018648
KATNAL2,NM_001353899
CBX4,NM_003655
RPL35A,NM_000996
SSR3,NM_001308197
FUT8,NM_001371533
UBL5,NM_001048241
AGAP2,NM_001122772
LRCH1,NM_001164211
KLHDC8B,NM_173546
ANKRD13A,NM_033121
PHLDA3,NM_012396
MRPL43,NM_001308396
TCAF1,NM_001206938
DDX23,NM_004818
DUBR,NR_028301
CACNA1C,NM_000719
TMEM151A,NM_153266
PCGF6,NM_001011663
MT3,NM_005954
DIP2B,NM_020849
DNM1,NM_001005336
ZCCHC7,NM_001289119
OGFRL1,NM_001324266
SLC9A6,NM_001042537
EIF3G,NM_003755
CAMK1,NM_003656
RASL10A,NM_001007279
PYCR2,NM_001271681
PDE10A,NM_001130690
ASCC2,NM_001242906
FLOT1,NM_001318875
RNF213-AS1,NR_029376
CXXC5,NM_001317199
DENND3,NM_001352890
RPL32,NM_000994
ARHGEF17,NM_014786
RER1,NM_007033
PKN2,NM_001320707
MAST2,NM_001319245
SLC13A3,NM_001011554
PFDN4,NM_002623
SGTA,NM_003021
PHACTR1,NM_001242648
ARHGEF10L,NM_001011722
PPP2R5B,NM_006244
PPDPF,NM_001353423
ZNF440,NM_152357
KARS,NA
HEXIM1,NM_006460
DOHH,NM_001145165
PIGT,NM_001184728
PLD3,NM_001031696
TUBA4A,NM_001278552
STRBP,NM_001171137
PPP1R1A,NM_006741
PRDX5,NM_001358511
CACNA1A,NM_000068
SYNDIG1,NM_001323606
EXOC6B,NM_001321729
SMURF1,NM_001199847
SLC8A2,NM_015063
FUNDC1,NM_173794
CPEB1,NM_001079533
NAA30,NM_001011713
NUDT21,NM_007006
ARMT1,NM_001286562
FBXW5,NM_018998
NRSN2,NM_001323679
TAOK3,NM_001346487
ATR,NM_001184
C1QBP,NM_001212
CA3,NM_005181
GYG2,NM_001079855
MAFK,NM_002360
AP3B1,NM_001271769
GRPEL2,NM_152407
CCT4,NM_001256721
LRRC49,NM_001199017
RNF141,NM_016422
ECHS1,NM_004092
LZTS3,NM_001282533
AVPI1,NM_021732
RPL5,NM_000969
UQCR10,NM_001003684
HMGN2,NM_005517
RPL7,NM_000971
CRLF1,NM_004750
CISD3,NM_001136498
GMDS-DT,NR_046229
SCG3,NM_001165257
LAGE3,NM_006014
SNHG32,NM_001040437
UBE2L6,NM_004223
TRIAP1,NM_016399
ZHX3,NM_001384315
BEX3,NM_001282674
SF3B5,NM_031287
TRIB2,NM_021643
ABCA9,NM_080283
PPP2R1A,NM_001363656
UCHL1,NM_004181
DCTPP1,NM_024096
RPL23A,NM_000984
NECTIN1,NM_002855
RBL1,NM_001323281
SLC10A7,NM_001029998
M6PR,NM_001207024
PPA2,NM_001034191
DNAJC30,NM_032317
ZNHIT3,NM_001033577
TTC39C,NM_001135993
NIF3L1,NM_001136039
CALY,NM_001321617
MRPL17,NM_022061
LIMS1,NM_001193482
SH2D5,NM_001103160
PRMT3,NM_001145166
ERP29,NM_001034025
B3GNT2,NM_001319075
CDK2AP1,NM_001270433
ADCY9,NM_001116
MCM4,NM_005914
FAM161B,NM_152445
FGGY,NM_001113411
JTB,NM_006694
GDPD1,NM_001165993
IRF2BP2,NM_001077397
JAGN1,NM_001363890
DDX3X,NM_001193416
GTF3C4,NM_012204
CCDC107,NM_001195200
RPS10,NM_001014
ATP5MF,NM_001003713
TMEM132D,NM_133448
CTNND2,NM_001288715
APEH,NM_001640
STIP1,NM_001282652
VTI1B,NM_006370
EFCAB2,NM_001143943
VDAC2,NM_001184783
RPL19,NM_000981
TGFBR3L,NM_001195259
ZFAND3,NM_001410904
NRG3,NM_001010848
ENTPD1-AS1,NR_038444
FAM222B,NM_001077498
LIN28B,NM_001004317
KCNH1,NM_002238
LARS2,NM_001368263
FSIP2-AS1,NR_144453
CCDC127,NM_145265
NABP2,NM_024068
COX10-AS1,NA
CAMKK2,NM_001270485
NSD2,NM_001042424
NAA25,NM_024953
ARL6IP4,NM_001002251
CHRNB2,NM_000748
MAMDC2,NM_001347990
WDR11-AS1,NA
LYRM7,NM_001293735
CENPX,NM_001271006
MIA2,NM_001247988
AF106564.1,NA
CFAP20,NM_013242
H1FX,NA
TIMM10,NM_012456
CENPB,NM_001810
NPTN,NM_001161363
AQP4-AS1,NM_153010
ABCB9,NM_001243013
NAT14,NM_020378
LDHB,NM_001174097
CDC14B,NM_001077181
CYC1,NM_001916
HM13,NM_030789
ANAPC13,NM_001242374
HLCS,NM_000411
TASP1,NM_001323602
SLC25A13,NM_001160210
NCOA1,NM_001362950
C2CD4C,NM_001136263
MRPL30,NM_016503
RPL9,NM_000661
ANAPC15,NM_001278485
GPR12,NM_005288
NDUFA2,NM_001185012
BMP2K,NM_017593
NFKB1,NM_001165412
SZT2,NM_001012960
GALNT12,NM_024642
RPS21,NM_001024
YJEFN3,NM_001190328
PTPMT1,NM_001143984
GALNT17,NM_022479
LYNX1,NM_001356370
MRPL50,NM_019051
KLHL29,NM_025067
USF2,NM_001321150
ZFR2,NM_001145640
ADGRV1,NM_032119
OSBPL10,NM_001174060
ZNF235,NM_001411071
PTGES3,NM_001282601
WDR82,NM_025222
ZNF586,NM_001077426
RPS24,NM_001026
SMDT1,NM_033318
SHTN1,NM_001127211
SH3BP5L,NM_001322462
FAM50B,NM_012135
CACHD1,NM_001293274
KCNQ5,NM_001160130
CCDC144NL-AS1,NR_104185
UBR4,NM_020765
SMIM26,NM_001348957
USP45,NM_001080481
TMEM241,NM_001318834
LSM3,NM_014463
CAMKMT,NM_024766
C9orf85,NM_001365053
RAP2A,NM_021033
PRTFDC1,NM_001282786
C17orf49,NM_001142798
SLC49A4,NM_032839
PRKAG2-AS1,NR_038926
SLC41A2,NM_001352169
EIF5A,NM_001143760
SNX24,NM_014035
PDSS1,NM_001321978
ANKRD36C,NM_001010914
PPM1E,NM_014906
COA7,NM_023077
RANBP17,NM_022897
ZNF747,NM_001305018
DAXX,NM_001141969
TBC1D24,NM_001199107
SIVA1,NM_006427
HTRA2,NM_001321727
PHF24,NM_001304333
MTUS2,NM_001033602
ARSG,NM_001267727
PCBD1,NM_000281
NEUROD6,NM_022728
PAQR4,NM_001284511
ZNF846,NM_001077624
TSR3,NM_001001410
DST,NM_001144769
FNDC5,NM_001171940
TEC,NM_003215
AK9,NM_001001706
KIAA1143,NM_001320334
AHCYL2,NM_001130720
MRPL18,NM_001318817
HIVEP1,NM_002114
ZHX1,NM_001017926
SLC25A23,NM_024103
NTM,NM_001048209
NNAT,NM_001322802
GORASP2,NM_001201428
POMP,NM_015932
L2HGDH,NM_024884
USP40,NM_001365479
RPL17,NM_000985
NLRP1,NM_001033053
FRMPD4,NM_001368395
CUX2,NM_001370598
RPA2,NM_001286076
FER,NM_001308028
CPNE4,NM_001289112
TBC1D4,NM_001286658
NR2F1,NM_001410754
COX4I1,NM_001318786
LASP1,NM_001271608
UBTF,NM_001076683
C16orf91,NA
NRXN3,NM_001105250
SELENOK,NM_021237
ST8SIA1,NM_001304450
CNTRL,NM_001330762
NF2,NM_000268
CDK5RAP2,NM_001011649
BRD2,NM_001113182
ADAM23,NM_001410985
ZNF69,NM_001321163
SLC35A4,NM_001394034
SOSTDC1,NM_015464
DYNC2H1,NM_001080463
SLC39A7,NM_001077516
TMEM19,NM_018279
MEG8,NR_024149
NR1D2,NM_001145425
PMVK,NM_001323011
COX10,NM_001303
SLC25A5,NM_001152
PRXL2A,NM_001243778
TMEM106C,NM_001143841
LRRC14,NM_001272036
CNOT10,NM_001256741
TIGAR,NM_020375
MSI2,NM_001322250
DEK,NM_001134709
ATP2B3,NM_001001344
PLPPR2,NM_001170635
RPL27A,NM_000990
IGFBP4,NM_001552
NELL1,NM_001288713
CERS1,NM_001290265
RPS15A,NM_001019
OMG,NM_002544
CD63,NM_001040034
CACNB1,NM_000723
TRAPPC4,NM_001318486
C3orf35,NA
NONO,NM_001145408
IRGQ,NM_001007561
FCHSD2,NM_014824
C4orf48,NM_001141936
AKAP7,NM_001376570
ARRDC3-AS1,NR_027435
ZBTB18,NM_001278196
CUTA,NM_001014433
MIR3936HG,NR_110997
NDUFA13,NM_015965
ATAD2B,NM_001242338
SOD1,NM_000454
THADA,NM_001083953
MOCS3,NM_014484
SHLD2,NM_001330112
TCEAL6,NM_001006938
NAPA,NM_003827
RFX7,NM_001368073
NDUFA8,NM_001318195
PCNA,NM_002592
PNCK,NM_001039582
ALYREF,NM_005782
CATSPER2,NM_001282309
DR1,NM_001938
CATSPERE,NM_001130957
LRRFIP2,NM_001134369
PIP4K2B,NM_003559
KMO,NM_001410944
ZNF407,NM_001146189
IMPA1,NM_001144878
KIAA1328,NM_001322327
DYNLRB1,NM_001319157
ABL1,NM_005157
CLPP,NM_006012
TJP1,NM_001301025
RAB11FIP5,NM_001371272
MAD2L1,NM_002358
ANKRD26,NM_001256053
KIF1BP,NA
PSMD7,NM_002811
EVA1C,NM_001286556
SNAP25,NM_001322902
SATB2-AS1,NM_153031
RTRAF,NM_016039
EIF6,NM_001267810
TBCK,NM_001163435
MTFMT,NM_139242
ADAP1,NM_001284308
SLCO3A1,NM_001145044
SLC1A6,NM_001272087
STK32C,NM_001318878
ISOC2,NM_001136201
APC2,NM_001351273
SORCS3,NM_014978
SNX11,NM_001330320
GCHFR,NM_005258
POLR2L,NM_021128
KANTR,NM_001397448
MYL6B,NM_001199629
MAGI3,NM_001142782
PFKM,NM_000289
RPS8,NM_001012
HCCS,NM_001122608
GPRASP1,NM_001099410
CNTN4,NM_001206955
NUBP2,NM_001284501
UVRAG,NM_001386671
STRIP1,NM_001270768
ZNHIT2,NM_014205
LAMTOR2,NM_001145264
ACTR6,NM_022496
SLC9A3R2,NA
STX1B,NM_052874
HEIH,NR_045680
POLDIP3,NM_001278657
TCEAL2,NM_080390
CNTLN,NM_001114395
LRRC4,NM_022143
GOLGA7,NM_001002296
FIS1,NM_016068
NENF,NM_013349
LDB2,NM_001130834
MRPL34,NM_001382342
ATXN7L3,NM_001098833
PRXL2B,NM_001195736
RHNO1,NM_001252499
PSMC5,NM_001199163
SNRPD1,NM_001291916
GRM7,NM_000844
ANAPC11,NM_001002244
STK16,NM_001008910
ABCC8,NM_000352
TRUB2,NM_001329861
VAMP2,NM_001330125
PDE2A,NM_001143839
EML2,NM_001193268
TUBB4A,NM_001289123
DACT3,NM_001301046
JAK2,NM_001322194
EEF1AKNMT,NA
LZTFL1,NM_001276378
ZNF428,NM_182498
THAP11,NM_020457
MRPL24,NM_024540
GNAS,NM_000516
CDH4,NM_001252338
LDLRAD4,NM_001003674
ATP5F1E,NM_006886
ATOX1,NM_004045
MRPL44,NM_022915
FKBP8,NM_001308373
PPIL1,NM_016059
MTSS1,NM_001282971
CASQ1,NM_001231
CELF3,NM_001172648
MAP1B,NM_001324255
PELO,NM_015946
ARL4A,NM_001037164
TRNP1,NM_001013642
RPL34,NM_000995
UHMK1,NM_001184763
PPP1R1B,NM_001242464
SWT1,NM_001105518
TANGO2,NM_001283106
PAK6,NM_001276717
VKORC1,NM_001311311
ZSCAN5A,NM_001322061
CNST,NM_001139459
FBXL3,NM_012158
TMEM47,NM_031442
SMAP1,NM_001044305
KDELR1,NM_006801
FGFR1OP2,NM_001171887
UQCRFS1,NM_006003
MAP2K2,NM_030662
DTX3,NM_001286245
DPM2,NM_001378436
CADM4,NM_145296
FIBP,NM_004214
TMEM147,NM_001242597
STAG1,NM_005862
CCAR2,NM_001363068
NUDT10,NM_001304963
EIF2B3,NM_001166588
EMC6,NM_001014764
TMX4,NM_021156
C1QTNF4,NM_031909
ZNF703,NM_025069
FGF14,NM_001321931
MCL1,NM_001197320
MAP4,NM_001134364
ZNF91,NM_001300951
SMIM8,NM_001042493
ANKRD16,NM_001009941
TAF9,NM_001015892
RPL24,NM_000986
TXK,NM_003328
TUBG1,NM_001070
BABAM2,NM_001261840
CDIP1,NM_001199054
RNF11,NM_014372
CCDC175,NM_001164399
NRBF2,NM_001282405
TBC1D31,NM_001145088
NACA,NM_001113201
STK25,NM_001271977
LRRC4C,NM_001258419
RPL38,NM_000999
EIF4A1,NM_001204510
SCYL1,NM_001048218
TAGLN3,NM_001008272
SLC35F6,NM_017877
PSD3,NM_001362819
GRK2,NM_001619
MTMR1,NM_001306144
SLC22A23,NM_001286455
KRT222,NM_152349
IGSF8,NM_001206665
PA2G4,NM_006191
PPP1R3F,NM_001184745
KIAA0355,NA
PHF13,NM_153812
GZF1,NM_001317012
TRAPPC5,NM_001042461
PAF1,NM_001256826
RPS6KA2,NM_001006932
DCXR,NM_001195218
