GENE_SYMBOLS,refseq_ids
MAP1LC3A,NM_032514
ISCA2,NM_001272007
NDUFA6,NM_002490
HSPA8,NM_006597
EIF6,NM_001267810
MYL6B,NM_001199629
RPS16,NM_001020
PPIL1,NM_016059
FAM171A2,NM_198475
SMIM26,NM_001348957
RPUSD2,NM_001286407
EFNB3,NM_001406
TPT1-AS1,NR_024458
RHBDD2,NM_001040456
SIVA1,NM_006427
RPP25L,NM_148178
BRF2,NM_018310
TMEM127,NM_001193304
B3GALT1,NM_020981
TMEM14C,NM_001165258
RPL13,NM_000977
SBDS,NM_016038
PDCL3,NM_024065
ZNF483,NM_001007169
PFDN2,NM_012394
LENG1,NM_024316
TMEM106C,NM_001143841
BEX3,NM_001282674
PAFAH1B2,NM_001184746
CCDC107,NM_001195200
SLBP,NM_001306074
BUB3,NM_001007793
VPS37D,NM_001077621
ATMIN,NM_001300728
ANTXR1,NM_001410840
SMDT1,NM_033318
MAPK8IP2,NM_012324
TIMM10B,NM_012192
NDN,NM_002487
EPDR1,NM_001242946
CHCHD7,NM_001011667
PTMA,NM_001099285
PEX12,NM_000286
FAM3C,NM_001040020
FIS1,NM_016068
GMFB,NM_004124
BEX1,NM_018476
ZNF587B,NM_001204818
RAB39B,NM_171998
ATRAID,NM_001170795
ETS2,NM_001256295
RPL39,NM_001000
NNAT,NM_001322802
ATF5,NM_001193646
RPS5,NM_001009
PRDM8,NM_001099403
MLF2,NM_001382225
INPP5B,NM_001297434
RPL26L1,NM_001317980
ATXN7L1,NM_001318229
RPLP1,NM_001003
PFDN6,NM_001185181
SRRM3,NM_001039212
DPM2,NM_001378436
CSNK2B,NM_001282385
STX1B,NM_052874
CYP51A1,NM_000786
EXOSC4,NM_019037
CCT7,NM_001009570
BSG,NM_001322243
SAP30L,NM_001131062
ZNHIT1,NM_006349
PNRC2,NM_017761
CUTA,NM_001014433
SLC1A6,NM_001272087
EGFL7,NM_016215
EID1,NM_014335
CHMP1B,NM_020412
JOSD2,NM_001270639
SAP18,NM_001366643
EPM2AIP1,NM_014805
BEX5,NM_001012978
PSMB10,NM_002801
EHD3,NM_014600
C14orf132,NM_001252507
IDI1,NM_001317955
N4BP2,NM_001318359
FLRT1,NM_001384466
JTB,NM_006694
RPL3,NM_000967
C11orf95,NA
PCSK1,NM_000439
PPCDC,NM_001301101
ARMC5,NM_001105247
GPRASP2,NM_001004051
TAF7,NM_005642
MRPL12,NM_002949
SPRN,NM_001012508
DPH3,NM_001047434
RHOV,NM_133639
ALKBH5,NM_017758
RNF213-AS1,NR_029376
APEX1,NM_001244249
DOLPP1,NM_001135917
PIGS,NM_033198
PNRC1,NM_006813
POMGNT2,NM_032806
CRIM1-DT,NR_037631
ARMT1,NM_001286562
NAP1L2,NM_021963
RPS11,NM_001015
ZNF174,NM_001032292
FTL,NM_000146
NADSYN1,NM_018161
APEH,NM_001640
BTG1,NM_001731
COX8A,NM_004074
CMAS,NM_018686
GRK2,NM_001619
RPLP0,NM_001002
RBM8A,NM_005105
MOCS2,NM_004531
DMAC2,NM_001167867
SLC35A2,NM_001032289
ZMAT3,NM_001375824
ARL4D,NM_001661
NAPA,NM_003827
EFR3B,NM_001319099
NUDC,NM_006600
FAU,NM_001997
ADH5,NM_000671
EPB41,NM_001166005
LDHB,NM_001174097
SPRED1,NM_152594
HSP90AA1,NM_001017963
SVBP,NM_199342
ASIC2,NM_001094
IRAK1,NM_001025242
DUSP4,NM_001394
DHRS7,NM_001322280
CENPB,NM_001810
MRPL57,NM_024026
KCNAB1,NM_001308217
NDUFB10,NM_004548
RPL23,NM_000978
ZFP92,NM_001136273
FICD,NM_007076
SLC26A4-AS1,NR_028137
THEM6,NM_001363000
CHRM1,NM_000738
SRSF8,NM_032102
RND1,NM_014470
CYTH2,NM_004228
SMIM10L1,NM_001271592
MAP1B,NM_001324255
ZNF622,NM_033414
CACNA1B,NM_000718
ZNF488,NM_001346932
DCTN3,NM_001281425
IDS,NM_000202
RPS6KA5,NM_001322227
STAR,NM_000349
RANBP10,NM_001320238
COX14,NM_001257133
RPL4,NM_000968
UCK1,NM_001135954
TMEM158,NM_015444
TCEAL1,NM_001006639
SRP14,NM_001309434
EIF5A2,NM_020390
ANKRD40,NM_052855
MBOAT7,NM_001146056
SEC61B,NM_006808
COX4I1,NM_001318786
LSM14B,NM_014054
EHD1,NM_001282444
VMA21,NM_001017980
CCDC180,NM_001348010
RNF141,NM_016422
ANKRD9,NM_001348651
HTR5A-AS1,NR_038945
CDK16,NM_001170460
FBXW5,NM_018998
RLIM,NM_016120
OCEL1,NM_024578
MRM2,NM_013393
PSMC3,NM_002804
XYLB,NM_001349178
ARL6IP4,NM_001002251
ARL4C,NM_001282431
OTUD1,NM_001145373
RAC3,NM_001316307
UBA1,NM_003334
ATXN7L3,NM_001098833
TUBA4A,NM_001278552
CCKBR,NM_001318029
MAP2K2,NM_030662
ZNF846,NM_001077624
CLPP,NM_006012
USP11,NM_001371072
ATOX1,NM_004045
MAD2L1,NM_002358
TRMT112,NM_001286082
RGS14,NM_001366617
RPL10,NM_001256577
NDUFA8,NM_001318195
GSKIP,NM_001271904
LKAAEAR1,NM_001007125
F8A1,NM_012151
DDT,NM_001084392
FN3KRP,NM_024619
EIF5A,NM_001143760
RRM2B,NM_001172477
OMG,NM_002544
ZNF782,NM_001001662
SLC9A3R2,NA
HOPX,NM_001145459
FRAT1,NM_005479
PEBP1,NM_002567
IQCK,NM_001305121
ANKRD65,NM_001145210
ATP5MF,NM_001003713
CLU,NM_001831
ZBTB45,NM_001316978
RPS19,NM_001022
PDP1,NM_001161778
RPS4X,NM_001007
EID2,NM_153232
COX7C,NM_001867
ISOC2,NM_001136201
SARS,NA
DIRAS2,NM_017594
JAKMIP3,NM_001104947
SEC61G,NM_001012456
SCO2,NM_001169109
SNAPC2,NM_003083
SPATA2,NM_001135773
INAFM2,NM_001301268
PET100,NM_001171155
SLC30A3,NM_001318949
THAP11,NM_020457
RPL14,NM_001034996
CBX6,NM_001303494
ZBED1,NM_001171135
ZNF428,NM_182498
TPT1,NM_001286272
PURB,NM_033224
KCNA2,NM_001204269
CCDC86,NM_024098
TKT,NM_001064
TAF9B,NM_015975
CACNA1A,NM_000068
SLC16A1-AS1,NR_103743
GTF2A2,NM_001320929
TRAPPC1,NM_001166621
TMEM198,NM_001005209
XRCC6,NM_001288976
FANCF,NM_022725
INA,NM_032727
C1orf174,NM_207356
PSENEN,NM_001281532
TRAM2,NM_012288
ZNF468,NM_001008801
ACTB,NM_001101
AZIN1,NM_001301668
GTF3C6,NM_138408
NGB,NM_021257
MPV17L2,NM_032683
TIMP2,NM_003255
C12orf29,NM_001009894
UBXN1,NM_001286077
MRPL20-AS1,NR_015434
SHC4,NM_203349
SNX3,NM_001300928
RPS13,NM_001017
SPRY2,NM_001318536
C1QBP,NM_001212
MRPL52,NM_001318870
PHPT1,NM_001135860
TLL2,NM_012465
RPS3A,NM_001006
C5orf24,NM_001135586
TWNK,NM_001163812
HSP90B1,NM_003299
WWOX,NM_001291997
TVP23C,NM_001135036
GTF2H5,NM_207118
PA2G4,NM_006191
PPP2CA,NM_001355019
C6orf47,NM_021184
PMM1,NM_002676
PCNA,NM_002592
C4orf48,NM_001141936
XBP1,NM_001079539
NDUFA13,NM_015965
STMN2,NM_001199214
HIST3H2A,NA
HTATSF1,NM_001163280
MTMR8,NM_017677
LAMTOR2,NM_001145264
BACH2,NM_001170794
FOXG1,NM_005249
MYL6,NM_021019
SNHG32,NM_001040437
KMO,NM_001410944
MICOS13,NM_001308240
PCBP1,NM_006196
CRIP2,NM_001270837
ZNF319,NM_001384365
CDCA5,NM_080668
GCAT,NM_001171690
IRF3,NM_001197122
RPL11,NM_000975
FAM210B,NM_080821
ENDOG,NM_004435
HEBP1,NM_015987
PPDPF,NM_001353423
UBL5,NM_001048241
GPS1,NM_001321089
POLD2,NM_001127218
DNAJC19,NM_001190233
UTP3,NM_020368
BEX2,NM_001168399
RPS25,NM_001028
ATP5PF,NM_001003696
GPKOW,NM_015698
GPAA1,NM_003801
RPS23,NM_001025
DUSP6,NM_001946
CD83,NM_001040280
DLGAP2,NM_001277161
RPL22,NM_000983
CD63,NM_001040034
GALNT17,NM_022479
ATF4,NM_001675
GDI1,NM_001493
NDUFS6,NM_004553
FOXO4,NM_001170931
MAGED2,NM_014599
YKT6,NM_001363678
POLR2L,NM_021128
TMEM266,NM_152335
SRI,NM_001256891
SNHG15,NR_003697
TGFBR3L,NM_001195259
RPL19,NM_000981
BLOC1S3,NM_212550
CFAP20,NM_013242
AF106564.1,NA
SH3BP5L,NM_001322462
RANBP1,NM_001278639
ZMYND19,NM_138462
MTLN,NM_001355251
SPTSSA,NM_138288
PCBD1,NM_000281
ZDHHC4,NM_001134387
TIMM8A,NM_001145951
NENF,NM_013349
NDUFAF8,NM_001086521
EEF1A1,NM_001402
RAMAC,NM_031452
PTPMT1,NM_001143984
LMO4,NM_001369491
PPP1R1A,NM_006741
CALY,NM_001321617
NME1,NM_000269
ANAPC11,NM_001002244
CASQ1,NM_001231
H3F3A,NA
CAMK2N1,NM_018584
RPS27,NM_001030
ITM2A,NM_001171581
FBXO36,NM_174899
SLC6A8,NM_001142805
HNRNPAB,NM_004499
NDUFB3,NM_001257102
TSEN34,NM_001077446
AP1S2,NM_001272071
GYG1,NM_001184720
DCK,NM_000788
MRPL36,NM_032479
SNRPG,NM_001317165
APRT,NM_000485
HSPA13,NM_006948
UBXN10-AS1,NA
CITED4,NM_133467
ITM2B,NM_021999
MORN2,NM_001145450
DUBR,NR_028301
SGTB,NM_019072
ATP5F1E,NM_006886
SURF6,NM_001278942
RPS17,NM_001021
ATP5MC1,NM_001002027
RPS3,NM_001005
SCN3B,NM_001040151
CDIP1,NM_001199054
NDUFS5,NM_001184979
AURKAIP1,NM_001127229
EEF1B2,NM_001037663
TSPYL1,NM_003309
DUSP28,NM_001033575
ENPP6,NM_153343
MRPS21,NM_018997
MRPS18B,NM_014046
RPL36,NM_015414
MRPL40,NM_001318151
ZFAND5,NM_001102420
CCDC30,NM_001080850
LYPLA2,NM_007260
SDF2L1,NM_022044
SMIM13,NM_001135575
DCXR,NM_001195218
FEM1B,NM_015322
PREB,NM_001330484
ACP2,NM_001131064
AASDHPPT,NM_015423
CA3,NM_005181
STMN1,NM_001145454
DIRC3,NR_026597
NAIF1,NM_197956
MTHFD1L,NM_001242767
RPS10,NM_001014
TMEM186,NM_015421
RFX5,NM_000449
TRIB2,NM_021643
ELOB,NM_007108
ZNF524,NM_153219
PRDX1,NM_001202431
THAP1,NM_018105
UCHL1,NM_004181
GPANK1,NM_001199237
TCEAL2,NM_080390
DNASE2,NM_001375
CLIP3,NM_001199570
TCEAL4,NM_001006935
IKBKG,NM_001099856
LIN7C,NM_018362
RPL35A,NM_000996
TMEM97,NM_014573
RPL32,NM_000994
MARCKS,NM_002356
RPS21,NM_001024
SSR4,NM_001204526
TIMM8B,NM_012459
ASCC2,NM_001242906
TMEM251,NA
KCNS1,NM_001322799
SNCG,NM_001330120
FKBP8,NM_001308373
SSB,NM_001294145
SELENOK,NM_021237
XXYLT1,NM_001308069
NINJ1,NM_004148
LAPTM4B,NM_018407
TXN,NM_001244938
SMG8,NM_018149
MRPL15,NM_014175
RPS15A,NM_001019
ESS2,NM_022719
KDM7A-DT,NR_024451
HIVEP3,NM_001127714
KPNA2,NM_001320611
NME2,NM_001018137
DYSF,NM_001130455
DHRSX,NM_145177
ATP5MD,NA
SHANK2,NM_001379226
KRT10,NM_000421
GPR12,NM_005288
TCEAL6,NM_001006938
PSMA2,NM_002787
ENHO,NM_198573
SUV39H1,NM_001282166
TRAPPC5,NM_001042461
TAF9,NM_001015892
RPL30,NM_000989
HDDC2,NM_016063
MRPL18,NM_001318817
RPL23A,NM_000984
CYP26B1,NM_001277742
EPOR,NM_000121
MRPL54,NM_172251
MZT2B,NM_001330282
COX7B,NM_001866
COASY,NM_001042529
BASP1-AS1,NM_173669
TRMT10C,NM_017819
BMI1,NM_005180
PSMB6,NM_001270481
ATP5MC2,NM_001002031
BAG6,NM_001098534
TCEAL5,NM_001012979
MAD2L1BP,NM_001003690
EXOC8,NM_175876
SUFU,NM_001178133
ADAP1,NM_001284308
NDUFA4,NM_002489
FAAH2,NM_001353840
MGAT2,NM_001015883
TRIM28,NM_005762
HEXIM1,NM_006460
CNP,NM_001330216
COX17,NM_001382002
TMEM208,NM_001318217
ZNF687,NM_001304763
GSTP1,NM_000852
RPL9,NM_000661
MRPL44,NM_022915
MAP1S,NM_001308363
UQCR11,NM_006830
HMGN2,NM_005517
ZDHHC22,NM_001364172
SLC39A6,NM_001099406
RTN4R,NM_023004
NEDD9,NM_001142393
ACTR1A,NM_005736
TNR,NM_001328635
VAMP1,NM_001297438
FGF1,NM_000800
DHTKD1,NM_018706
RPL17,NM_000985
RCN1,NM_002901
BCKDK,NM_001122957
RASL10A,NM_001007279
SPAG7,NM_004890
VAT1,NM_006373
NBL1,NM_001204084
CWC15,NM_001363371
PSMB5,NM_001130725
RPL36AL,NM_001001
TMEM126A,NM_001244735
NOP53,NM_015710
PPARGC1B,NM_001172698
ABCB9,NM_001243013
NUDT4,NM_001301022
PPP2R1A,NM_001363656
NDUFA2,NM_001185012
PPCS,NM_001077447
CCT4,NM_001256721
AF111167.2,NA
ADGRB2,NM_001294335
RPL13A,NM_001270491
ADCY9,NM_001116
ATP5IF1,NM_016311
CCDC57,NM_001316321
ZFAT,NM_001029939
TACO1,NM_016360
METTL1,NM_005371
EIF3G,NM_003755
RPL7,NM_000971
TMEM258,NM_014206
PET117,NM_001164811
TMEM151A,NM_153266
AUXG01000058.1,NA
KLHDC9,NM_001007255
TOMM7,NM_019059
FDX2,NM_001031734
NUDT14,NM_001318380
ST6GALNAC3,NM_001160011
BOLA3-AS1,NA
TECR,NM_001321170
LRRC29,NA
NDUFS2,NM_001166159
EIF2B2,NM_014239
VCPIP1,NM_025054
CDRT4,NM_001204477
DNAH6,NM_001370
PPP2CB,NM_001009552
RPA2,NM_001286076
MAGEE2,NM_138703
RPS8,NM_001012
NDUFA1,NM_004541
FKBPL,NM_022110
NSDHL,NM_001129765
HPCA,NM_002143
RPL34,NM_000995
SOWAHB,NM_001029870
COMMD3,NM_012071
FEM1A,NM_018708
BORCS7,NM_001136200
NUP62,NM_001193357
ARSK,NM_198150
METTL26,NM_001040160
CACNB1,NM_000723
UHMK1,NM_001184763
COA4,NM_016565
PABPC1L2B,NM_001042506
PDLIM2,NM_001368120
RPL27,NM_000988
C17orf58,NM_001382359
INO80B,NM_031288
CCDC191,NM_001353766
ZNF66,NM_001009883
RND2,NM_005440
RNF208,NM_001388297
PRMT1,NM_001207042
RPP21,NM_001199120
TMED1,NM_006858
EXOSC6,NM_058219
SLC7A4,NM_004173
SLC9A6,NM_001042537
EPN3,NM_017957
JUN,NM_002228
DENND4A,NM_001144823
ANTKMT,NM_001271285
CRADD,NM_001320099
KCNV1,NM_014379
RPL22L1,NM_001099645
STBD1,NM_003943
TCEA2,NM_003195
PCP4,NM_006198
MRPL14,NM_001318767
ELK1,NM_001114123
MCRIP2,NM_001331229
RPS7,NM_001011
ZNF593,NM_015871
LARGE1,NM_001362949
H2AFV,NA
PRSS36,NM_001258290
CU633906.5,NA
POLD4,NM_001256870
COX7A1,NM_001864
SLC25A25,NM_001006641
OXLD1,NM_001039842
UQCRC1,NM_003365
SOD1,NM_000454
ABCC12,NM_001392028
TMIE,NM_001370524
PIGW,NM_001346754
NXT1,NM_013248
SLC17A7,NM_020309
ATP5MC3,NM_001002256
HNRNPH2,NM_001032393
NDUFC2,NM_001204054
G6PD,NM_000402
MRPL27,NM_016504
SEC11C,NM_001307941
FBXO48,NM_001024680
SPACA9,NM_001316897
GPR6,NM_001286099
KDM2B-DT,NR_183427
EPOP,NM_001130677
SUSD1,NM_001282640
MZT2A,NM_001085365
NOP16,NM_001256539
CEP112,NM_001037325
CXorf40A,NA
FSIP2-AS1,NR_144453
IFIT5,NM_012420
TENM4,NM_001098816
NDUFB11,NM_001135998
TMED7,NM_181836
DNPH1,NM_006443
ZNF408,NM_001184751
MRPL38,NM_032478
RNF181,NM_016494
CPLX2,NM_001008220
MRPL47,NM_020409
SERPINF1,NM_001329903
ROGDI,NM_024589
NLRP1,NM_001033053
TAGLN3,NM_001008272
RPS24,NM_001026
LRRC61,NM_001142928
PRXL2B,NM_001195736
SLC13A3,NM_001011554
PHLDA2,NM_003311
SIPA1L3,NM_015073
POLE4,NM_019896
MAGEL2,NM_019066
RBP4,NM_001323517
MCM3,NM_001270472
ZNF32,NM_001005368
DOC2A,NM_001282062
STARD7-AS1,NM_001037228
MAFG-DT,NA
CISD1,NM_018464
MAN2B1,NM_000528
PIGL,NM_001411072
RPL21,NM_000982
PPIB,NM_000942
CRH,NM_000756
PRR7,NM_001174101
ANKRD34C,NM_001146341
RPL35,NM_007209
SNHG22,NR_117096
RASD1,NM_001199989
SATB1-AS1,NR_125803
KLHDC8B,NM_173546
SNHG16,NR_038108
HSP90AB1,NM_001271969
FAM71E1,NA
NACA,NM_001113201
SNAPIN,NM_012437
FABP3,NM_001320996
UBQLN2,NM_013444
GNB2,NM_005273
NDUFC1,NM_001184986
TJP2,NM_001170414
SLCO3A1,NM_001145044
MCM4,NM_005914
AKIRIN2,NM_018064
GADD45GIP1,NM_052850
ZNF785,NM_152458
OGFRL1,NM_001324266
ERC2-IT1,NM_001213
RPL38,NM_000999
RPL27A,NM_000990
TUBA1B,NM_006082
KIRREL3,NM_001161707
LAMTOR4,NM_001008395
CACYBP,NM_001007214
ARL16,NM_001040025
C12orf57,NM_001301834
DYNLRB1,NM_001319157
CCT2,NM_001198842
COX7A2,NM_001366292
KCNA5,NM_002234
AP2S1,NM_001301076
CKS1B,NM_001826
SCN4B,NM_001142348
PTPRE,NM_001316676
RPL5,NM_000969
IER5L,NM_203434
NPB,NM_148896
HERPUD1,NM_001010989
COX6B1,NM_001863
MTX1,NM_002455
RPL10A,NM_007104
SNRPB2,NM_003092
EAF1,NM_033083
SERTAD4-AS1,NR_024337
HBQ1,NM_005331
POLR2G,NM_002696
PARK7,NM_001123377
UQCRQ,NM_014402
EGR3,NM_001199880
CCT5,NM_001306153
INAFM1,NM_178511
SF3B6,NM_016047
ZNF215,NM_001354853
DNAH14,NM_001145154
DNA2,NM_001080449
RAD9A,NM_001243224
CDHR3,NM_001301161
C3orf35,NA
PCYT2,NM_001184917
KCTD12,NM_138444
H1FX,NA
GLIS1,NM_001367484
TFPT,NM_001321792
BUD31,NM_001370407
EXOSC5,NM_020158
SNHG8,NR_003584
AMER2,NM_152704
ST13,NM_001278589
NEFH,NM_021076
CDC42EP2,NM_006779
CDH4,NM_001252338
RIOX1,NM_024644
C1orf122,NM_001142726
SELENOS,NM_018445
RPS9,NM_001013
INSYN1,NM_001039614
RYR1,NM_000540
PRDM6,NM_001136239
RPP25,NM_017793
KNTC1,NM_014708
FDXACB1,NM_138378
CCDC71L,NM_175884
ATP5PO,NM_001697
CIB1,NM_001277764
MINDY4,NM_032222
CARMIL1,NM_001173977
RPS27A,NM_001135592
RPL24,NM_000986
AF279873.3,NA
MT3,NM_005954
EFCAB2,NM_001143943
GPX3,NM_001329790
PCDH8,NM_002590
PGAM5,NM_001170543
RPL36A,NM_001199972
RANGRF,NM_001177801
UST,NM_005715
SGTA,NM_003021
BAX,NM_001291428
SLC39A11,NM_001159770
TSTA3,NA
CDC34,NM_004359
CCN3,NM_002514
ALDOA,NM_000034
PPEF1,NM_001377986
IDH3G,NM_004135
HINT1,NM_005340
PFDN5,NM_002624
KLF9,NM_001206
NUDT3,NM_006703
MRPL46,NM_022163
ASF1A,NM_014034
PRDX2,NM_005809
ADGRV1,NM_032119
HSPBP1,NM_001130106
TUBB,NM_001293212
CPLX1,NM_006651
RPL12,NM_000976
GPR22,NM_005295
SNAP25,NM_001322902
DNAJA1,NM_001314039
EDF1,NM_001281297
B9D2,NM_030578
KRTCAP2,NM_173852
RNF11,NM_014372
MBLAC1,NM_203397
MTURN,NM_152793
COL12A1,NM_004370
ZBTB33,NM_001184742
RTL8B,NM_001078173
PJA1,NM_001032396
FURIN,NM_001289823
GON7,NM_032490
HCRTR1,NM_001525
YOD1,NM_001276320
CALHM1,NM_001001412
F12,NM_000505
TRPV1,NM_018727
GSTM4,NM_000850
TSTD1,NM_001113205
COPS6,NM_006833
CCDC124,NM_001136203
DCAF12L2,NM_001013628
RPL6,NM_000970
ATP5ME,NM_007100
MDH1,NM_001199111
HMGB3,NM_001301228
TMC7,NM_001160364
TMEM178B,NM_001195278
DOLK,NM_014908
ITFG2,NM_018463
FASTKD5,NM_021826
BOLA3,NM_001035505
ATP5F1D,NM_001001975
NUDT22,NM_001128612
NSMCE3,NM_138704
PCED1B,NM_001281429
PEG10,NM_001040152
ZBTB9,NM_152735
MAZ,NM_001042539
NUDT21,NM_007006
NDUFAF3,NM_199069
SC5D,NM_001024956
NUDT1,NM_001367553
EPB41L4A-AS1,NM_053000
COX6A1,NM_004373
ZNF689,NM_138447
TIMM23B-AGAP6,NR_158654
CYGB,NM_134268
RPL26,NM_000987
NDUFB2,NM_004546
BBS10,NM_024685
IL6ST,NM_001190981
ZNF581,NM_016535
STIP1,NM_001282652
PAF1,NM_001256826
LIPE-AS1,NR_073179
MIR31HG,NR_027054
CACFD1,NM_001135775
SYN3,NM_001135774
URB1-AS1,NM_032910
RPS18,NM_022551
IER5,NM_016545
VGF,NM_003378
TAF10,NM_006284
PPP1R1B,NM_001242464
GABPB2,NM_001323906
GFER,NM_005262
RPL37,NM_000997
CDKN2C,NM_001262
ALKBH7,NM_032306
ETFB,NM_001014763
PPP1R9B,NM_032595
TUBB4B,NM_006088
GYS1,NM_001161587
TMEM17,NM_198276
ADCYAP1,NM_001099733
KIF13B,NM_015254
UXT,NM_004182
TMSB15B-AS1,NR_146556
TCEAL3,NM_001006933
NRG2,NM_001184935
NDUFA7,NM_005001
ZNF713,NM_001366796
HCFC1R1,NM_001002017
ARHGEF25,NM_001111270
CACNA1C,NM_000719
HINT2,NM_032593
C1QTNF4,NM_031909
TMEM241,NM_001318834
RPS26,NM_001029
HSPA5,NM_005347
NR1D2,NM_001145425
SHLD1,NM_001303477
RASD2,NM_001366725
CD3EAP,NA
PHLDA1,NM_007350
LGALS1,NM_002305
ZBTB18,NM_001278196
COX6C,NM_004374
CLTB,NM_001364126
HSD17B10,NM_001037811
CDK2AP1,NM_001270433
CITED1,NM_001144885
THAP10,NM_020147
TKFC,NM_001351976
C5orf56,NA
SHANK1,NM_016148
DHPS,NM_001206974
SH3BGRL3,NM_031286
TMEM161B-AS1,NA
NRG1,NM_001159995
KCNA1,NM_000217
PEX10,NM_001374425
ARF5,NM_001662
LRRN2,NM_006338
WDR82,NM_025222
ECH1,NM_001398
CHRNB1,NM_000747
ST6GAL2,NM_001142351
COX5A,NM_004255
GAL3ST3,NM_033036
TFDP2,NM_001178138
GGN,NM_152657
ARMCX2,NM_001282231
TPBGL,NM_001195528
NDUFA11,NM_001193375
PKD1L1,NM_138295
PIPOX,NM_016518
CHCHD5,NM_001304353
LRFN1,NM_020862
GTF2IRD2B,NM_001003795
ARHGAP22,NM_001256024
FRMPD2,NM_001017929
KLF16,NM_031918
APEX2,NM_001271748
QPCT,NM_012413
GSTO1,NM_001191002
CDK2AP2,NM_001271849
STARD10,NM_006645
RAP2C,NM_001271186
LURAP1,NM_001013615
SLC2A1-AS1,NA
HTR1E,NM_000865
MISP3,NM_001291291
MRPL2,NM_001300848
GPN3,NM_001164372
PIM1,NM_001243186
TMEM256,NM_152766
ZNF436,NM_001077195
CHRM5,NM_001320917
AHSA1,NM_001321441
RPS20,NM_001023
SDCBP,NM_001007067
COL9A3,NM_001853
C21orf62-AS1,NM_001006116
HS1BP3,NM_022460
SLITRK4,NM_001184749
SORCS2,NM_020777
NOCT,NM_012118
SLC22A1,NM_003057
IER3-AS1,NR_149095
USE1,NM_018467
DPM3,NM_018973
SLC30A1,NM_021194
MICAL3,NM_001122731
EVA1C,NM_001286556
CCNB1,NM_001354844
GAMT,NM_000156
SURF1,NM_001280787
NECAB3,NM_031231
ADTRP,NM_001143948
RAP2C-AS1,NR_110410
ID2,NM_002166
EMC9,NM_001346874
GNAS,NM_000516
PRRG1,NM_000950
ZNF511,NM_145806
E2F1,NM_005225
DNMBP,NM_001318326
NPIPB13,NM_001321892
EBNA1BP2,NM_001159936
MATN2,NM_001317748
ITPKA,NM_002220
PKNOX2,NM_001382323
CHGA,NM_001275
FBL,NM_001436
DLG5,NM_004747
KLHL29,NM_025067
IFI27L2,NM_032036
OVOL2,NM_001303461
MEOX2,NM_005924
CBX8,NM_020649
HSPA1L,NM_005527
ACKR1,NM_001122951
CFAP410,NM_001271440
XYLT1,NM_022166
SHPK,NM_013276
BHLHE22,NM_152414
VSTM2A,NM_001301009
ACOT11,NM_015547
MMP15,NM_002428
GMDS-DT,NR_046229
PROSER3,NM_001039887
ATP5F1A,NM_001001935
NDUFB7,NM_004146
SHMT2,NM_001166356
SPARCL1,NM_001128310
PAQR9,NM_001375300
THYN1,NM_001037304
PLA2R1,NM_001007267
TTC30A,NA
PPP1CB,NM_002709
DNAJC27-AS1,NR_034113
AFF3,NM_001025108
USP27X,NM_001145073
OCA2,NM_000275
JUND,NM_001286968
ZNF281,NM_001281293
NRSN2-AS1,NR_109990
COX5B,NM_001862
PLPP6,NM_203453
RTP1,NM_153708
INKA1,NM_001366281
SFXN2,NM_001350989
NHLRC1,NM_198586
PTCH1,NM_000264
GDF10,NM_004962
KRT5,NM_000424
NDUFS3,NM_004551
CBR1,NM_001286789
CCDC28B,NM_001301011
LRRTM2,NM_015564
PDZD11,NM_001370174
SYT12,NM_001177880
PMEPA1,NM_001255976
GPATCH4,NM_001396855
MYCL,NM_001033081
C9orf147,NA
SNCB,NM_001001502
VAMP2,NM_001330125
SCAF1,NM_021228
IER2,NM_004907
FMC1,NM_197964
DDX28,NM_018380
ST20-AS1,NM_175898
PRR34-AS1,NR_027034
VPS28,NM_016208
LAMP5,NM_001199897
CARTPT,NM_004291
RRP9,NM_004704
MTFP1,NM_001003704
UBE2T,NM_001310326
CCDC65,NM_001286957
ZPBP,NM_001159878
ADAMTSL4-AS1,NM_001025493
CACNG2,NM_001379051
RPS29,NM_001030001
JAK2,NM_001322194
MID1IP1,NM_001098790
PSMA7,NM_002792
TUBB2A,NM_001069
FAP,NM_001291807
WFS1,NM_001145853
DDIT3,NM_001195053
NAA38,NM_001320924
UBL7,NM_001286739
KCNIP3,NM_001034914
C8orf86,NA
EIF1AD,NM_001242481
SPACA6,NM_001316972
MDP1,NM_001199821
SMIM19,NM_001135674
RFX8,NM_001145664
NCKAP5-AS2,NR_110294
DUSP23,NM_001319658
ALAS1,NM_000688
SLC2A3,NM_006931
LIMA1,NM_001113546
N4BP2L2-IT2,NR_026928
MRPL28,NM_006428
SH3RF3,NM_001099289
RGS19,NM_001039467
C6orf163,NM_001010868
TMEM47,NM_031442
AK1,NM_000476
SSUH2,NM_001256748
HAS1,NM_001297436
PPIA,NM_001300981
NOP14-AS1,NR_015453
MROH7,NM_001039464
ATOH7,NM_145178
CATSPERE,NM_001130957
CCT8,NM_001282907
HAR1A,NR_003244
ZCCHC3,NM_033089
NUDT18,NM_024815
SLC35F3,NM_001300845
CNTLN,NM_001114395
PSMD10,NM_002814
NRARP,NM_001004354
OCIAD2,NM_001014446
FAM199X,NM_207318
ROMO1,NM_080748
NDUFB1,NM_004545
PAFAH1B3,NM_001145939
TM7SF2,NM_001277233
DSCAML1,NM_001367904
STPG2,NM_174952
AJM1,NM_001080482
FABP7,NM_001319039
RBMS3,NM_001003792
EFNA1,NM_004428
DAD1,NM_001344
