GENE_SYMBOLS,refseq_ids
THEM6,NM_001363000
ZNF488,NM_001346932
RNF213-AS1,NR_029376
POMP,NM_015932
PABPC1L2A,NM_001012977
EBLN3P,NR_036592
SURF2,NM_001278928
XRCC6,NM_001288976
RPS14,NM_001025070
STX18-AS1,NR_037888
DNAJC30,NM_032317
CENPB,NM_001810
AMD1,NM_001033059
ENDOD1,NM_015036
CHPF,NM_001195731
RPL13,NM_000977
BEX3,NM_001282674
APMAP,NM_020531
RANBP10,NM_001320238
RPL28,NM_000991
THAP11,NM_020457
FAM3C,NM_001040020
SLC26A4-AS1,NR_028137
KRT222,NM_152349
SRSF8,NM_032102
RPL4,NM_000968
PDIA4,NM_001371244
MRPL30,NM_016503
C17orf49,NM_001142798
EHD1,NM_001282444
SAMD1,NM_138352
ARL2BP,NM_012106
RPP25L,NM_148178
TMEM147,NM_001242597
ZBED1,NM_001171135
LAGE3,NM_006014
APEX1,NM_001244249
SNHG29,NM_152350
ARMT1,NM_001286562
ASIC2,NM_001094
ZNF319,NM_001384365
IDS,NM_000202
FIS1,NM_016068
EID1,NM_014335
MORF4L1,NM_001265603
ANTXR1,NM_001410840
BACH2,NM_001170794
RLIM,NM_016120
NUDC,NM_006600
BEX5,NM_001012978
HSPA13,NM_006948
BHLHE40,NM_003670
HSP90AA1,NM_001017963
COQ10A,NM_001099337
CCDC107,NM_001195200
MPV17L2,NM_032683
CAMK2N2,NM_033259
C12orf43,NM_001286191
PEX12,NM_000286
CCT7,NM_001009570
TMEM70,NM_001040613
AZIN1,NM_001301668
DUBR,NR_028301
NOP10,NM_018648
SIVA1,NM_006427
RBM8A,NM_005105
CHCHD10,NM_001301339
EHD3,NM_014600
NAP1L2,NM_021963
BCAS2,NM_005872
CLU,NM_001831
ISCA2,NM_001272007
GRK2,NM_001619
NGB,NM_021257
AKR1B1,NM_001346142
TXNDC17,NM_032731
MRM2,NM_013393
FAAH2,NM_001353840
C5orf24,NM_001135586
PRDM8,NM_001099403
CHCHD7,NM_001011667
FRAT1,NM_005479
GPS1,NM_001321089
VSNL1,NM_001366803
ZNF428,NM_182498
OST4,NM_001134693
INAFM2,NM_001301268
RPS5,NM_001009
ZMYND19,NM_138462
CRIM1-DT,NR_037631
SBDS,NM_016038
ADH5,NM_000671
RGS14,NM_001366617
SAP18,NM_001366643
UCK1,NM_001135954
RPS16,NM_001020
MYL6B,NM_001199629
WDR1,NM_005112
ATF5,NM_001193646
PAFAH1B2,NM_001184746
RHOV,NM_133639
DPM2,NM_001378436
DLL3,NM_016941
CENPBD1,NA
EPDR1,NM_001242946
SH3BP5L,NM_001322462
ZNHIT1,NM_006349
EXOSC4,NM_019037
PFDN2,NM_012394
DLGAP2,NM_001277161
ZMAT3,NM_001375824
PPIL1,NM_016059
VMA21,NM_001017980
YWHAE,NM_006761
LAMTOR3,NM_001243736
GNG10,NM_001017998
OTUD1,NM_001145373
GPRASP2,NM_001004051
SURF6,NM_001278942
FICD,NM_007076
ZFP92,NM_001136273
INPP5B,NM_001297434
MAS1,NM_001366704
SVOP,NM_018711
MGAT2,NM_001015883
TIMP2,NM_003255
FOXO4,NM_001170931
SMDT1,NM_033318
SCN3B,NM_001040151
SRP14,NM_001309434
ERG28,NM_007176
FBXW5,NM_018998
RPL3,NM_000967
RPL26L1,NM_001317980
MRPL57,NM_024026
SARS,NA
ANAPC13,NM_001242374
USP11,NM_001371072
SRRM3,NM_001039212
MRPL20-AS1,NR_015434
TLL2,NM_012465
CCDC180,NM_001348010
TOMM34,NM_006809
SMIM26,NM_001348957
COX4I1,NM_001318786
ZNF468,NM_001008801
RRM2B,NM_001172477
NBL1,NM_001204084
PCBP1-AS1,NR_033872
TCEAL1,NM_001006639
IRAK1BP1,NM_001010844
ZNF622,NM_033414
ZNF215,NM_001354853
EGFL7,NM_016215
PPARGC1B,NM_001172698
LSM14B,NM_014054
PTRHD1,NM_001013663
PTMA,NM_001099285
MRPL51,NM_016497
BNIP3,NM_004052
LENG1,NM_024316
HSPA8,NM_006597
LIN7C,NM_018362
JTB,NM_006694
NDUFA6,NM_002490
PEBP1,NM_002567
PSMC3,NM_002804
MXRA7,NM_001008528
NDUFB10,NM_004548
FTL,NM_000146
UQCRB,NM_001199975
GSKIP,NM_001271904
ARL4C,NM_001282431
JOSD2,NM_001270639
PCSK1,NM_000439
SYT5,NM_001297774
PIM2,NM_006875
ISOC2,NM_001136201
RPS11,NM_001015
CYTH2,NM_004228
CBX6,NM_001303494
SCGB2B2,NM_001025591
TRIB2,NM_021643
ARL6IP4,NM_001002251
MLF2,NM_001382225
PMM1,NM_002676
FOXG1,NM_005249
FAU,NM_001997
PPEF1,NM_001377986
ELK1,NM_001114123
BLOC1S3,NM_212550
FAM210B,NM_080821
KCNA2,NM_001204269
RAC3,NM_001316307
SLC9A3R2,NA
SUV39H1,NM_001282166
ZNF667-AS1,NM_198879
SLC30A3,NM_001318949
RPLP1,NM_001003
EIF5A2,NM_020390
TMEM106C,NM_001143841
CMAS,NM_018686
ACP2,NM_001131064
FEM1B,NM_015322
CLPP,NM_006012
FSCN1,NM_003088
DMAC2,NM_001167867
PNRC2,NM_017761
PSMB10,NM_002801
CUTA,NM_001014433
CBX5,NM_001127321
STX1B,NM_052874
DHRS7,NM_001322280
OCEL1,NM_024578
TUBA4A,NM_001278552
ARMC5,NM_001105247
RPL39,NM_001000
ARSK,NM_198150
DCTN3,NM_001281425
ANKRD40,NM_052855
TMEM208,NM_001318217
UBXN1,NM_001286077
ZNF174,NM_001032292
TMEM186,NM_015421
PFDN6,NM_001185181
TSPYL1,NM_003309
LDHB,NM_001174097
NFKBIE,NM_004556
SCO2,NM_001169109
FN3KRP,NM_024619
AKAP5,NM_004857
GPR12,NM_005288
TKT,NM_001064
BSG,NM_001322243
APEH,NM_001640
SLC9A6,NM_001042537
TMEM14C,NM_001165258
FBXO36,NM_174899
PTPMT1,NM_001143984
SMG8,NM_018149
DDT,NM_001084392
ZDHHC22,NM_001364172
DENND4A,NM_001144823
CSNK2B,NM_001282385
FKBPL,NM_022110
ABCC12,NM_001392028
TWNK,NM_001163812
H2AFV,NA
NAIF1,NM_197956
ENDOG,NM_004435
ZBTB45,NM_001316978
BMI1,NM_005180
XYLB,NM_001349178
RASL10A,NM_001007279
ANKRD9,NM_001348651
COX14,NM_001257133
CITED4,NM_133467
MPND,NM_001159846
TNR,NM_001328635
RPS19,NM_001022
MAD2L1,NM_002358
ATF4,NM_001675
GPAA1,NM_003801
MTHFD1L,NM_001242767
MAP1B,NM_001324255
TMIE,NM_001370524
SMIM13,NM_001135575
ANKRD65,NM_001145210
CRADD,NM_001320099
CD83,NM_001040280
DUSP28,NM_001033575
VCPIP1,NM_025054
PA2G4,NM_006191
HTATSF1,NM_001163280
RNF141,NM_016422
SNHG32,NM_001040437
SNHG15,NR_003697
PCBD1,NM_000281
SLC16A1-AS1,NR_103743
TVP23C,NM_001135036
NDUFA13,NM_015965
ZNF687,NM_001304763
BTG1,NM_001731
ATOX1,NM_004045
TAF9B,NM_015975
XBP1,NM_001079539
MIR31HG,NR_027054
ADAP1,NM_001284308
PHPT1,NM_001135860
SLC2A1,NM_006516
PDCL3,NM_024065
TRMT112,NM_001286082
NIP7,NM_001199434
HTR5A-AS1,NR_038945
DHRSX,NM_145177
PPCS,NM_001077447
OMG,NM_002544
JAKMIP3,NM_001104947
HOPX,NM_001145459
LKAAEAR1,NM_001007125
MRPL12,NM_002949
SH3RF1,NM_020870
CAMK2N1,NM_018584
COX8A,NM_004074
H3F3A,NA
NOP53,NM_015710
CCDC84,NA
IQCK,NM_001305121
SHC3,NM_016848
PDP1,NM_001161778
CDK16,NM_001170460
DTX3,NM_001286245
EAF1,NM_033083
KCNAB1,NM_001308217
STAR,NM_000349
PSENEN,NM_001281532
POLR2J,NM_001371100
BEX2,NM_001168399
ZDHHC4,NM_001134387
PPP1R1A,NM_006741
GCAT,NM_001171690
UTP3,NM_020368
IRF3,NM_001197122
AASDHPPT,NM_015423
C1orf174,NM_207356
TMC7,NM_001160364
HNRNPAB,NM_004499
ZNF846,NM_001077624
TCEAL2,NM_080390
SEC61B,NM_006808
RPL14,NM_001034996
RPL10,NM_001256577
TMED7,NM_181836
PET100,NM_001171155
DNASE2,NM_001375
ESS2,NM_022719
SGTB,NM_019072
DIRAS2,NM_017594
INA,NM_032727
CCDC57,NM_001316321
CFAP20,NM_013242
ATP5MF,NM_001003713
SEC61G,NM_001012456
WWOX,NM_001291997
DPH3,NM_001047434
BTBD3,NM_001282550
SUSD1,NM_001282640
GPKOW,NM_015698
TRAM2,NM_012288
KCNS1,NM_001322799
MRPL40,NM_001318151
SPTSSA,NM_138288
DYSF,NM_001130455
C1QBP,NM_001212
ITM2B,NM_021999
PPP2CA,NM_001355019
CRIP2,NM_001270837
FKBP8,NM_001308373
EXOC8,NM_175876
RPS4X,NM_001007
DIRC3,NR_026597
TCEAL6,NM_001006938
ZNF66,NM_001009883
APRT,NM_000485
UBA1,NM_003334
BASP1-AS1,NM_173669
MOCS2,NM_004531
TMEM251,NA
ITM2A,NM_001171581
XXYLT1,NM_001308069
MICOS13,NM_001308240
TENM4,NM_001098816
CD63,NM_001040034
CDCA5,NM_080668
TMEM266,NM_152335
B4GALT2,NM_001005417
NDUFA8,NM_001318195
JMJD4,NM_001161465
POLD2,NM_001127218
ZNF524,NM_153219
HSP90B1,NM_003299
GPR6,NM_001286099
COASY,NM_001042529
NENF,NM_013349
STMN1,NM_001145454
UBL5,NM_001048241
ZNF487,NM_001355444
RPL23,NM_000978
TCEAL4,NM_001006935
COX7C,NM_001867
EEF1A1,NM_001402
MAP2K2,NM_030662
PCBP1,NM_006196
IER5,NM_016545
SATB1-AS1,NR_125803
SHANK2,NM_001379226
TIMM8A,NM_001145951
LAMTOR2,NM_001145264
FANCF,NM_022725
LAPTM4B,NM_018407
DNA2,NM_001080449
TMEM198,NM_001005209
HIVEP3,NM_001127714
MRPL18,NM_001318817
AUXG01000058.1,NA
EID2,NM_153232
TPT1,NM_001286272
SLC7A4,NM_004173
EIF5A,NM_001143760
DNAJC19,NM_001190233
F8A1,NM_012151
MAGED2,NM_014599
PSMB6,NM_001270481
SORCS2,NM_020777
LRRC29,NA
GYG1,NM_001184720
GTF3C6,NM_138408
MTMR8,NM_017677
RPL36,NM_015414
NAPA,NM_003827
MAP1S,NM_001308363
NME1,NM_000269
FEM1A,NM_018708
PRR7,NM_001174101
MYL6,NM_021019
TRAPPC5,NM_001042461
RPS13,NM_001017
CA3,NM_005181
GPANK1,NM_001199237
RPS27,NM_001030
CHMP1B,NM_020412
MCM4,NM_005914
HIST3H2A,NA
STBD1,NM_003943
CACNA1A,NM_000068
POLR2L,NM_021128
ZFAND5,NM_001102420
GANC,NM_001301409
LARGE1,NM_001362949
UBQLN2,NM_013444
HEBP1,NM_015987
EXOSC6,NM_058219
INPP5F,NM_001243194
CCDC191,NM_001353766
FSIP2-AS1,NR_144453
MRPL54,NM_172251
ADGRB2,NM_001294335
MRPS18B,NM_014046
AURKAIP1,NM_001127229
SVBP,NM_199342
NEDD9,NM_001142393
RPS3,NM_001005
SERPINF1,NM_001329903
DCK,NM_000788
GTF2A2,NM_001320929
RNF208,NM_001388297
VAT1,NM_006373
TMED1,NM_006858
FGF1,NM_000800
MRPL36,NM_032479
HEXIM1,NM_006460
NADSYN1,NM_018161
SNX3,NM_001300928
NDUFS6,NM_004553
NDUFAF8,NM_001086521
UCHL1,NM_004181
TMEM97,NM_014573
ACTR1A,NM_005736
TRAPPC1,NM_001166621
MRPL52,NM_001318870
TCEAL5,NM_001012979
ATP5PF,NM_001003696
CLIP3,NM_001199570
DHTKD1,NM_018706
CDHR3,NM_001301161
ACTB,NM_001101
ANAPC11,NM_001002244
ETS2,NM_001256295
NOCT,NM_012118
FDX2,NM_001031734
ZBTB33,NM_001184742
MZT2B,NM_001330282
PRDX1,NM_001202431
RTN4R,NM_023004
C12orf29,NM_001009894
GSTP1,NM_000852
UST,NM_005715
CALY,NM_001321617
CARMIL1,NM_001173977
MTURN,NM_152793
PCNA,NM_002592
GNB2,NM_005273
RPL19,NM_000981
CDIP1,NM_001199054
RPL13A,NM_001270491
TRMT10C,NM_017819
COA4,NM_016565
KCNIP3,NM_001034914
GTF3C4,NM_012204
PPP2R1A,NM_001363656
BAG6,NM_001098534
SSB,NM_001294145
RPS17,NM_001021
SOWAHB,NM_001029870
SLITRK4,NM_001184749
FAP,NM_001291807
MRPL15,NM_014175
PABPC1L2B,NM_001042506
EEF1B2,NM_001037663
LMO4,NM_001369491
LGALSL-DT,XR_001739491
ST6GALNAC3,NM_001160011
BCKDK,NM_001122957
KDM7A-DT,NR_024451
MORN2,NM_001145450
APH1A,NM_001077628
YOD1,NM_001276320
CPLX2,NM_001008220
MAD2L1BP,NM_001003690
RPS23,NM_001025
KNTC1,NM_014708
UHMK1,NM_001184763
SUFU,NM_001178133
CCDC175,NM_001164399
ELOB,NM_007108
KLHDC8B,NM_173546
RFX5,NM_000449
AMER2,NM_152704
PGAM5,NM_001170543
RPS25,NM_001028
TIMM8B,NM_012459
CHRM5,NM_001320917
SPAG7,NM_004890
MRPL44,NM_022915
PET117,NM_001164811
GTF2H5,NM_207118
TSEN34,NM_001077446
C4orf48,NM_001141936
CEP112,NM_001037325
NUDT14,NM_001318380
SEC11C,NM_001307941
WWC1,NM_001161661
AF106564.1,NA
PSMA2,NM_002787
NDUFS5,NM_001184979
KCNV1,NM_014379
ANTKMT,NM_001271285
RPL22,NM_000983
MARCKS,NM_002356
NOP16,NM_001256539
RPL11,NM_000975
TAF9,NM_001015892
SNRPG,NM_001317165
C17orf58,NM_001382359
SSR4,NM_001204526
TJP2,NM_001170414
RIOX1,NM_024644
OGFRL1,NM_001324266
NME2,NM_001018137
NXT1,NM_013248
CASQ1,NM_001231
KCNA5,NM_002234
SNCG,NM_001330120
SRI,NM_001256891
MTLN,NM_001355251
CYP51A1,NM_000786
TMEM161B-AS1,NA
ROGDI,NM_024589
METTL26,NM_001040160
RPS3A,NM_001006
RAMAC,NM_031452
NDUFS2,NM_001166159
TXN,NM_001244938
ENHO,NM_198573
ACP6,NM_001323625
KCTD12,NM_138444
NLRP1,NM_001033053
RANBP1,NM_001278639
IKBKG,NM_001099856
GDI1,NM_001493
CYP26B1,NM_001277742
SDF2L1,NM_022044
ATP5MC1,NM_001002027
RPL9,NM_000661
MBLAC1,NM_203397
TMEM151A,NM_153266
DNAH6,NM_001370
SPACA6,NM_001316972
ZFAT,NM_001029939
PDLIM2,NM_001368120
CCT4,NM_001256721
PIGW,NM_001346754
PCED1B,NM_001281429
PPDPF,NM_001353423
PRXL2B,NM_001195736
RTL8B,NM_001078173
ARL16,NM_001040025
TRIM28,NM_005762
SMCR8,NM_144775
CNP,NM_001330216
EIF3G,NM_003755
EPOP,NM_001130677
HERPUD1,NM_001010989
BAG4,NM_001204878
ATP5IF1,NM_016311
UQCR11,NM_006830
COX7B,NM_001866
DOLK,NM_014908
GALNT17,NM_022479
GLIS1,NM_001367484
RBP4,NM_001323517
HSP90AB1,NM_001271969
STMN2,NM_001199214
RPP25,NM_017793
GADD45GIP1,NM_052850
TGFBR3L,NM_001195259
H1FX,NA
CACYBP,NM_001007214
TTC33,NM_012382
ATP5MC2,NM_001002031
CRH,NM_000756
TACO1,NM_016360
PSMB5,NM_001130725
NUDT4,NM_001301022
ILVBL,NM_006844
OXLD1,NM_001039842
AKIRIN2,NM_018064
THAP1,NM_018105
DNPH1,NM_006443
DLG4,NM_001128827
NDUFA4,NM_002489
PLA2R1,NM_001007267
ATP5F1E,NM_006886
RPS10,NM_001014
EPOR,NM_000121
LRRC61,NM_001142928
EIF2B2,NM_014239
SOD1,NM_000454
ST6GAL2,NM_001142351
SNHG16,NR_038108
PPP1R26,NM_014811
HMGN2,NM_005517
RPL35A,NM_000996
MCM3,NM_001270472
CACNA1B,NM_000718
ATP5MD,NA
CCN3,NM_002514
PLEKHA1,NM_001001974
IL6ST,NM_001190981
CALHM1,NM_001001412
CCDC71L,NM_175884
PHLDA2,NM_003311
RAD9A,NM_001243224
EPN3,NM_017957
NDUFC2,NM_001204054
SLC17A7,NM_020309
SNAPIN,NM_012437
CCDC86,NM_024098
RPL32,NM_000994
MZT2A,NM_001085365
MAGEE2,NM_138703
TMEM47,NM_031442
UQCRC1,NM_003365
SGTA,NM_003021
PRMT1,NM_001207042
NUP62,NM_001193357
SNRPB2,NM_003092
PREB,NM_001330484
POLD4,NM_001256870
ZNF593,NM_015871
ATP5MC3,NM_001002256
CACNB1,NM_000723
ZBTB18,NM_001278196
JAK2,NM_001322194
COMMD3,NM_012071
METTL1,NM_005371
C6orf47,NM_021184
TMEM126A,NM_001244735
RCN1,NM_002901
PRDM6,NM_001136239
G6PD,NM_000402
GEMIN4,NM_015721
FBXO48,NM_001024680
SIPA1L3,NM_015073
NDUFA2,NM_001185012
NDUFA1,NM_004541
MRPS21,NM_018997
SHC4,NM_203349
NDUFB11,NM_001135998
RNF11,NM_014372
RPS15A,NM_001019
LYPLA2,NM_007260
ZNF408,NM_001184751
FURIN,NM_001289823
NUDT3,NM_006703
RND2,NM_005440
CWC15,NM_001363371
RANGRF,NM_001177801
PPP2CB,NM_001009552
MCRIP2,NM_001331229
FASTKD5,NM_021826
ABCB9,NM_001243013
LRRN2,NM_006338
IFIT5,NM_012420
TECR,NM_001321170
SPACA9,NM_001316897
GRN,NM_001012479
INAFM1,NM_178511
AF279873.3,NA
NDUFB3,NM_001257102
PWWP2B,NM_001098637
TFDP2,NM_001178138
HDDC2,NM_016063
MRPL38,NM_032478
HAS1,NM_001297436
SLC13A3,NM_001011554
ZDHHC23,NM_001320466
STARD7-AS1,NM_001037228
BBS10,NM_024685
HNRNPH2,NM_001032393
MTX1,NM_002455
MAGEL2,NM_019066
TMEM258,NM_014206
RPP21,NM_001199120
PCP4,NM_006198
RPS21,NM_001024
THAP10,NM_020147
UBXN10-AS1,NA
TMEM17,NM_198276
DNAJA1,NM_001314039
INO80B,NM_031288
RNPC3,NM_017619
DLG5,NM_004747
RNF227,NM_001358699
BORCS7,NM_001136200
TSTA3,NA
RPL34,NM_000995
MRPL14,NM_001318767
PRRG1,NM_000950
RPA2,NM_001286076
POLE4,NM_019896
C3orf35,NA
COX17,NM_001382002
NEFH,NM_021076
PIGL,NM_001411072
ZNF689,NM_138447
PJA1,NM_001032396
RPL30,NM_000989
DCXR,NM_001195218
LUC7L2,NM_001244585
DYNLRB1,NM_001319157
RPL36AL,NM_001001
IDI1,NM_001317955
RPL17,NM_000985
PPIB,NM_000942
HINT1,NM_005340
EXOSC5,NM_020158
LIN9,NM_001270409
MYCL,NM_001033081
VAMP1,NM_001297438
KLHDC9,NM_001007255
RPS9,NM_001013
RPL35,NM_007209
ARHGEF25,NM_001111270
TIMM23B-AGAP6,NR_158654
ARMCX2,NM_001282231
SLC39A11,NM_001159770
RBMS3,NM_001003792
RPS8,NM_001012
RASD1,NM_001199989
ENPP6,NM_153343
SNHG22,NR_117096
AF111167.2,NA
CDH4,NM_001252338
RPL22L1,NM_001099645
RASD2,NM_001366725
CCT2,NM_001198842
ADGRV1,NM_032119
MAN2B1,NM_000528
SLCO3A1,NM_001145044
COX7A1,NM_001864
SYNPO,NM_001109974
MEOX2,NM_005924
RPL23A,NM_000984
KRT10,NM_000421
GFER,NM_005262
SCN4B,NM_001142348
DCAF12L2,NM_001013628
POLR2G,NM_002696
TLCD3A,NM_001318006
RNF181,NM_016494
TOMM7,NM_019059
SELENOS,NM_018445
C12orf57,NM_001301834
ADCY9,NM_001116
MRPL27,NM_016504
DDX28,NM_018380
NR1D2,NM_001145425
ADAMTSL4-AS1,NM_001025493
STARD10,NM_006645
ARHGAP22,NM_001256024
TESK1,NM_001318230
C5orf56,NA
CDC42EP2,NM_006779
CDK2AP1,NM_001270433
CXorf40A,NA
STIP1,NM_001282652
RPS7,NM_001011
GSTM4,NM_000850
TUBA1B,NM_006082
EFCAB2,NM_001143943
RPL7,NM_000971
WDR82,NM_025222
BUD31,NM_001370407
ASPHD2,NM_020437
AP2S1,NM_001301076
TSTD1,NM_001113205
HCRTR1,NM_001525
PCYT2,NM_001184917
AP1S2,NM_001272071
RPL27,NM_000988
NSDHL,NM_001129765
NOP14-AS1,NR_015453
AP5M1,NM_018229
MAZ,NM_001042539
HPCA,NM_002143
GRK4,NM_001004056
C1QTNF4,NM_031909
VGF,NM_003378
GPR22,NM_005295
KIRREL3,NM_001161707
PPP1R9B,NM_032595
PTCH1,NM_000264
PARK7,NM_001123377
RNF112,NM_007148
PAF1,NM_001256826
CYGB,NM_134268
SH3RF3,NM_001099289
FUT10,NM_032664
LDLRAD4,NM_001003674
NDUFC1,NM_001184986
ERC2-IT1,NM_001213
KRT5,NM_000424
HMGB3,NM_001301228
MAFG-DT,NA
CDRT4,NM_001204477
IQCH,NM_001031715
NUDT21,NM_007006
RTL10,NM_024627
EIF1AD,NM_001242481
KLF16,NM_031918
RPS6KL1,NM_001370252
XYLT1,NM_022166
PEX10,NM_001374425
BAX,NM_001291428
TAGLN3,NM_001008272
KDM2B-DT,NR_183427
FRMD6-AS1,NR_037676
ZNF785,NM_152458
ASF1A,NM_014034
LRRTM2,NM_015564
B9D2,NM_030578
UQCRQ,NM_014402
COPS6,NM_006833
RPL21,NM_000982
PRSS36,NM_001258290
COX7A2,NM_001366292
ANKRD34C,NM_001146341
MDH1,NM_001199111
AJM1,NM_001080482
IDH3G,NM_004135
ADAT2,NM_001286259
CCT5,NM_001306153
TUBB4B,NM_006088
DOC2A,NM_001282062
MRPL47,NM_020409
SPRED1,NM_152594
STPG2,NM_174952
RPL10A,NM_007104
HSPA5,NM_005347
RPL27A,NM_000990
CEP152,NM_001194998
ZNF32,NM_001005368
VSTM2A,NM_001301009
URB1-AS1,NM_032910
KPNA2,NM_001320611
LZTS1-AS1,NR_047509
NINJ1,NM_004148
SESN1,NM_001199933
TMSB15B-AS1,NR_146556
C1orf122,NM_001142726
ARL4D,NM_001661
EVA1C,NM_001286556
SF3B6,NM_016047
SNHG8,NR_003584
EDF1,NM_001281297
RBMS2,NM_001414459
SNX8,NM_013321
RYR1,NM_000540
CKS1B,NM_001826
BOLA3,NM_001035505
COX6B1,NM_001863
ZNF69,NM_001321163
CDKN2C,NM_001262
ADCYAP1,NM_001099733
TMEM241,NM_001318834
KLF9,NM_001206
CCDC65,NM_001286957
PIPOX,NM_016518
BHLHE22,NM_152414
APEX2,NM_001271748
CHGA,NM_001275
GYS1,NM_001161587
POU3F2,NM_005604
ZNF281,NM_001281293
GGN,NM_152657
HTR1E,NM_000865
ALDOA,NM_000034
PLK3,NM_004073
PEG10,NM_001040152
LIMA1,NM_001113546
TFPT,NM_001321792
PLPP6,NM_203453
TUBB,NM_001293212
RPL38,NM_000999
RBM41,NM_001171080
INPP4B,NM_001101669
CIB1,NM_001277764
SYT12,NM_001177880
VPS28,NM_016208
QPCT,NM_012413
ZNF10,NM_015394
PFDN5,NM_002624
DSCAML1,NM_001367904
WFS1,NM_001145853
KLHL29,NM_025067
RRP9,NM_004704
PURA,NM_005859
LIPE-AS1,NR_073179
INSYN1,NM_001039614
FAM199X,NM_207318
SLC38A2,NM_001307936
MMP15,NM_002428
PAQR9,NM_001375300
RCOR2,NM_001363648
FDXACB1,NM_138378
RAP2C-AS1,NR_110410
SLX4,NM_032444
ST20-AS1,NM_175898
AMOTL2,NM_001278683
NACA,NM_001113201
PRDX2,NM_005809
E2F1,NM_005225
STPG4,NM_001163561
SEMA7A,NM_001146029
RPS24,NM_001026
F12,NM_000505
NECAB3,NM_031231
HSPBP1,NM_001130106
GPX3,NM_001329790
PPP1R1B,NM_001242464
CU633906.5,NA
CDKL1,NM_001282236
DNAH14,NM_001145154
INKA1,NM_001366281
TAF10,NM_006284
RASL10B,NM_033315
HINT2,NM_032593
CHCHD5,NM_001304353
SC5D,NM_001024956
TTC30A,NA
TPBGL,NM_001195528
AFF3,NM_001025108
ZCCHC3,NM_033089
CDKN2AIP,NM_001317343
SDCBP,NM_001007067
ADTRP,NM_001143948
SELENOK,NM_021237
TCEAL3,NM_001006933
RTP1,NM_153708
ST13,NM_001278589
LAMTOR4,NM_001008395
ZBTB9,NM_152735
NUDT22,NM_001128612
JUND,NM_001286968
CLTB,NM_001364126
RPL5,NM_000969
LRFN1,NM_020862
KCNA1,NM_000217
SCAF1,NM_021228
AHSA1,NM_001321441
SHMT2,NM_001166356
NSMCE3,NM_138704
NNT-AS1,NR_073113
NPB,NM_148896
ATP5PO,NM_001697
ZNF275,NM_001080485
ATP5F1D,NM_001001975
CLDN9,NM_020982
SHANK1,NM_016148
DHPS,NM_001206974
CERS4,NM_024552
UBL7,NM_001286739
MT3,NM_005954
CFC1,NM_001270420
CD3EAP,NA
ACKR1,NM_001122951
CBR3-AS1,NR_038892
KRTCAP2,NM_173852
NCKAP5-AS2,NR_110294
CDK2AP2,NM_001271849
RAP2C,NM_001271186
RPS27A,NM_001135592
EPB41L4A-AS1,NM_053000
FBL,NM_001436
ZNF581,NM_016535
ZPBP,NM_001159878
CCDC124,NM_001136203
GTF2IRD2B,NM_001003795
DUSP4,NM_001394
ALKBH7,NM_032306
RPL36A,NM_001199972
RPL12,NM_000976
USP27X,NM_001145073
ZNF680,NM_001130022
BOLA3-AS1,NA
FAM71E1,NA
FRMD6-AS2,NR_047477
GPATCH4,NM_001396855
ZNF675,NM_138330
CNTLN,NM_001114395
RPS18,NM_022551
DRD1,NM_000794
ETFB,NM_001014763
MDP1,NM_001199821
MRPL46,NM_022163
SURF1,NM_001280787
MRPL2,NM_001300848
CACFD1,NM_001135775
MID1IP1,NM_001098790
AOPEP,NM_001193329
PAFAH1B3,NM_001145939
NUDT1,NM_001367553
CHRNB1,NM_000747
RPL24,NM_000986
NEURL3,NM_001080535
MIR99AHG,NR_027790
EMC9,NM_001346874
PRKAG1,NM_001206709
PLEKHF1,NM_024310
TKFC,NM_001351976
PLCB2,NM_001284297
MLST8,NM_001199173
ZNF511,NM_145806
NDUFB7,NM_004146
NPTN-IT1,NR_103844
MGMT,NM_002412
MAP1A,NM_001411089
C8orf33,NM_023080
KIF9,NM_001134878
NDUFS3,NM_004551
RPL6,NM_000970
DPM3,NM_018973
ARSG,NM_001267727
WDR24,NM_032259
GNAS,NM_000516
LMF1,NM_001352017
LOR,NA
MISP3,NM_001291291
LAMP5,NM_001199897
NFKBIA,NM_020529
ARF5,NM_001662
GDF10,NM_004962
CFAP410,NM_001271440
ATP5ME,NM_007100
NRSN2-AS1,NR_109990
IFI27L2,NM_032036
SAMD12-AS1,NR_038210
COX6A1,NM_004373
SPR,NM_003124
TMEM256,NM_152766
HSPA1L,NM_005527
CCDC28B,NM_001301011
N4BP2L2-IT2,NR_026928
SERTAD4-AS1,NR_024337
HBQ1,NM_005331
CDH26,NM_001348204
CCDC39,NM_181426
GALNT14,NM_001253826
FHIT,NM_001166243
GAMT,NM_000156
EBNA1BP2,NM_001159936
SSUH2,NM_001256748
NRG1,NM_001159995
SFXN2,NM_001350989
ASL,NM_000048
DDIT3,NM_001195053
NR1D1,NM_021724
ACACB,NM_001093
EPHB3,NM_004443
NDUFB2,NM_004546
GPN3,NM_001164372
TM7SF2,NM_001277233
NDUFA11,NM_001193375
NHLRC1,NM_198586
FER1L5,NM_001077400
COX6C,NM_004374
PSMD10,NM_002814
ATP5F1A,NM_001001935
SMIM19,NM_001135674
OCA2,NM_000275
PPIA,NM_001300981
C6orf163,NM_001010868
PKD1L1,NM_138295
NUDT18,NM_024815
LGALS1,NM_002305
WDR11-AS1,NA
TIGD3,NM_145719
COL12A1,NM_004370
GPR88,NM_022049
KIF13B,NM_015254
MAMDC2-AS1,NR_040076
