"Symbol","Uniprot","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"RASGRF1","Q13972","4.90665202800962","899.039981076837","0.00774081037750814","0.0593825903710039","-882.129218698644","173.553821890382",0.780251954668264,1
"DMTN","Q08495","5.90106128026906","849.453094507724","0.670427821806835","0.0218323541369805","-316.75438215983","788.186032070661",0.915777873683459,1
"GLUD2","P49448","3.80756411640525","57.0422447343599","0.320380699762556","0.0314585366765153","-35.2420279856789","-44.8532846934451",0.858320217020593,1
"WASHC2A","Q641Q2","2.08024485176521","315.765479807506","0.82461102474387","0.016093996124838","275.667555908629","-153.997522244441",0.947794325139576,1
"PPP6R2","O75170","4.98283183920436","195.699371384589","0.446196964768593","0.0132021392686235","-188.586223218116","52.2826966849469",0.86926232833947,1
"TSC1","Q92574","5.60031122700188","433.575879442986","0.0218995099448997","0.0228265981817685","-273.597319160752","336.35182500294",0.780251954668264,1
"DDX6","P26196","2.79526424678325","808.287712675369","0.272085032736788","0.0388000001408842","274.370442751527","-760.295920419353",0.858320217020593,1
"RANGAP1","P46060","2.48840709191643","498.44813390786","0.503251983148171","0.0194738827976146","302.916553432656","-395.843534559691",0.883046502234227,1
"ADGRL3","Q9HAR2","5.30997327485238","237.429436453235","0.442961097169371","0.0128483255549428","-196.282253958721","133.588974378071",0.86926232833947,1
"VPS11","Q9H270","0.773037578024831","302.858915263843","0.173029582563106","0.0117561119751692","211.490236943931","216.784229666716",0.83269161670938,1
"OPTN","Q96CV9","1.006485917214","837.326930537556","0.281540004666999","0.023964465764585","707.505768040517","447.830299100948",0.858320217020593,1
"MARK3","P27448","6.15522647101488","94.387587547397","0.291168222436096","0.0136982098044094","-12.0447937887143","93.6159154503383",0.858320217020593,1
"NONO","Q15233","2.78578577610419","2012.60481417027","0.326388736637725","0.0607780545643149","701.084482596556","-1886.54676228384",0.858320217020593,1
"PCDH1","Q08174","4.82269617151897","594.941168288061","0.663057237357795","0.0174633144496608","-591.325311090278","65.493283533116",0.914099320993248,1
"SCRIB","Q14160","2.74319372907541","191.169456914334","0.348912681657291","0.0182381469574781","74.1628823763263","-176.197696166995",0.863427468881384,1
"NDRG4","Q9ULP0","2.57502522189862","1118.21802737532","0.54084321065842","0.0358194269302195","600.191217622895","-943.494599367424",0.885618607708095,1
"SMC3","Q9UQE7","2.43398657231798","1476.04833137186","0.269975613955104","0.11714551294041","959.455693846484","-1121.67885247571",0.858320217020593,1
"SMARCC2","Q8TAQ2","2.53926839775891","989.008704971826","0.292932718037991","0.0620888943555198","560.332017906186","-814.963955165644",0.858320217020593,1
"BAG6","P46379","0.307444732869068","221.927404745938","0.565682178492178","0.008803717693972","67.1605981040053","211.521221251155",0.893051030112285,1
"PPP2R2A","P63151","2.26861813752701","1492.52349131353","0.164315188189279","0.0322195858020798","1143.63657281194","-959.021251823806",0.83269161670938,1
"ACAA1","P09110","5.70958815707873","219.576982742324","0.427512519569466","0.0217792482163416","-119.154985648716","184.43465169343",0.86926232833947,1
"EXOC8","Q8IYI6","3.63346477537376","265.512906606379","0.725244355618307","0.0122168052371644","-125.395611655493","-234.036416294799",0.929483253206733,1
"TPPP","O94811","5.89111045109124","2205.52745207769","0.823815642500254","0.0199675718485261","-842.74670306391","2038.16813250115",0.947794325139576,1
"FGG","P02679","2.09696343391692","8499.6674860446","0.0669696042907894","0.271022295823457","7349.98871913233","-4268.72500894017",0.800044158218747,1
"RPTOR","Q8N122","5.51653288231394","142.350390424821","0.341260467748846","0.0108057912910433","-98.7524634177798","102.526019248867",0.859088046066199,1
"VPS18","Q9P253","5.93163089863705","471.612315734766","0.22776232586542","0.0252705631050171","-162.40326705968","442.7678344246",0.85175340589665,1
"DAAM1","Q9Y4D1","3.43899746533052","522.296340781451","0.589537444188858","0.0134053557328176","-153.053686401007","-499.367636789525",0.895885956610606,1
"ATP2C1","P98194","5.84760148353629","100.46877035352","0.883288184327933","0.00865957121890294","-42.3917710296057","91.0873842270258",0.963266280139972,1
"SYT2","Q8N9I0","2.72533200696216","3932.47366193233","0.239878281593012","0.191515561325007","1590.06917315069","-3596.66917110643",0.854892910878459,1
"SFXN1","Q9H9B4","4.41821049908312","1259.76282349312","0.243699535634776","0.0299048001549769","-1205.64425367386","-365.27291856714",0.854892910878459,1
"ARPC2","O15144","3.14199929647856","1819.90860751571","0.106199341526802","0.0237120244248725","-0.740052873052028","-1819.90845704709",0.815334624224548,1
"MAOA","P21397","2.91780027761994","2032.20722856382","0.0864740236033929","0.0451298472932264","451.005748400332","-1981.52972088155",0.800044158218747,1
"KIF1B","O60333","5.16807979820461","39.6748799500903","0.289881689314954","0.0232256946377558","-35.6263451207168","17.4602300212126",0.858320217020593,1
"MAGI1","Q96QZ7","5.41126011988545","201.692751801235","0.240956826792133","0.0193818737056411","-154.4097045283","129.759813797022",0.854892910878459,1
"EXOC2","Q96KP1","4.93810470764589","266.460815399685","0.770357176339798","0.00922442427187446","-259.701816747181","59.634994103116",0.935435053562363,1
"NFS1","Q9Y697","4.28729683001229","675.913213342836","0.495101487530872","0.021035535800766","-615.757433186582","-278.749807976453",0.883046502234227,1
"PSAT1","Q9Y617","2.97237396231488","1856.85275528395","0.557261367290045","0.0254401077014276","312.716753276168","-1830.33067696141",0.889538810585699,1
"FAM171B","Q6P995","0.759281566706858","236.511948747432","0.578983071304947","0.0154228700404258","162.814948750157","171.549393364686",0.894423054163482,1
"MPP6","Q9NZW5","3.15764310195939","602.877770215176","0.563293034024321","0.017121750238517","-9.67604305950326","-602.800116133311",0.893051030112285,1
"PIP4K2B","P78356","0.951522304964465","513.600265061938","0.83038259564074","0.0116270381870576","418.22472716585","298.116269027277",0.950155162152107,1
"OCRL","Q01968","5.10366929155765","374.206748208286","0.48436344608507","0.0172149000998558","-345.924779377924","142.712078735312",0.878969626020972,1
"CACNA1E","Q15878","0.195425546949324","227.560480207072","0.59162130418914","0.0173315660200023","44.1886041174341","223.228894675905",0.896620082434447,1
"GTF2I","P78347","2.47774617742191","622.138414494089","0.743439047931357","0.027080631185376","383.331203198602","-490.013668629286",0.932244884056236,1
"APPL2","Q8NEU8","2.61139013536962","677.185234182941","0.0497247896401262","0.0614291739886835","342.458034417809","-584.2108660904",0.780251954668264,1
"SUGP2","Q8IX01","2.76007219640917","1022.71615783143","0.122615863195425","0.0497509574113137","380.789988208791","-949.182450516982",0.820732015251128,1
"PDXK","O00764","0.151885315239513","263.083621420827","0.905870695374372","0.0090186158866524","39.8050809738506","260.054893029457",0.97135825625358,1
"KIF3B","O15066","0.125756464214046","397.137155780597","0.205915544640994","0.0207462024652021","49.8110308885248","394.000992008047",0.845199919193779,1
"PSMD11","O00231","4.2351633369928","401.2982319746","0.35319201384345","0.0106982501266082","-356.462243001686","-184.322923968092",0.863965769112241,1
"PABPC1","P11940","2.7665466002965","1603.74592279579","0.23475967644466","0.0313150324607624","587.476799759386","-1492.27075111341",0.851868772350024,1
"VDAC3","Q9Y277","3.49706489928578","2945.65314597842","0.425034606204037","0.0255245589272689","-1025.18487244451","-2761.49749840978",0.86926232833947,1
"TPM4","P67936","2.97975322873172","2176.25868029677","0.479458671327247","0.0198248377117064","350.668975596459","-2147.82054956209",0.878931745926121,1
"EPN1","Q9Y6I3","5.38520674324719","789.315989585527","0.45623793330872","0.0220971770122119","-617.299381372953","491.895522618319",0.870995652965938,1
"EXOC1","Q9NV70","3.83177869111259","488.688386519159","0.484216295294247","0.0170768781243512","-311.138440506919","-376.84109377511",0.878969626020972,1
"SARS1","P49591","4.36321647273567","418.025999261352","0.616316728092617","0.010316525020441","-392.800695427963","-143.01520803663",0.90512949588165,1
"WASHC5","Q12768","5.15162880420288","39.6242669226811","0.975860854466877","0.00286542711495284","-35.862940945815","16.8502817744056",0.994760125263663,1
"SMG1","Q96Q15","0.860009761772563","114.761733425739","0.199908730048246","0.0226491301815776","86.9720570888262","74.874005800534",0.841641603769932,1
"OPLAH","O14841","1.9422329988316","419.864522427949","0.319791342011335","0.0451882816374071","391.232642618138","-152.391720718934",0.858320217020593,1
"SEC24C","P53992","5.14249170130049","572.826813073093","0.130514326460692","0.0225162861563132","-520.65542161411","238.848256680491",0.823538416089709,1
"APEH","P13798","3.45626609424715","705.663728574393","0.262891415282688","0.0243114193183245","-218.407132059283","-671.013876526525",0.858320217020593,1
"NIPSNAP1","Q9BPW8","4.28540988668558","285.279781490744","0.893491065462443","0.00724090511442864","-259.667627403208","-118.140920117438",0.968187165182857,1
"KIF21B","O75037","3.21317608364919","99.8287995904256","0.382064077030665","0.0221215080840662","-7.13998647451789","-99.5731380484168",0.8691262584913,1
"SNTA1","Q13424","3.80008392279501","931.326389605923","0.177675449109084","0.0287702940684962","-569.901220168506","-736.601278322847",0.833618278592484,1
"ASTN1","O14525","5.46220846970701","571.881436693529","0.116008070652816","0.0352969987194737","-418.509640776828","389.741014279361",0.817036392864544,1
"VSNL1","P62760","3.23651905741862","4942.19974485384","0.418382871779582","0.0232649269100803","-468.440986459552","-4919.94932496648",0.86926232833947,1
"PURA","Q00577","2.87488624491533","999.341631917767","0.327093818135369","0.0223505740516744","263.382211568481","-964.009080825155",0.858320217020593,1
"NDUFA9","Q16795","4.58824323044056","2554.86518710032","0.0277294720016154","0.0503674588646674","-2535.2024555927","-316.361554892323",0.780251954668264,1
"TBC1D4","O60343","1.52225499200398","122.461306794148","0.763974315273424","0.0105605710831332","122.31705970931","5.94210112668401",0.935309881964825,1
"PNPT1","Q8TCS8","4.71102220856688","493.305947962021","0.157115904722376","0.0235714904675084","-493.305487198255","-0.674236457310875",0.83269161670938,1
"UFL1","O94874","2.73246825913775","435.227151188904","0.343672989822136","0.0206070691848181","173.136032690572","-399.307634933491",0.861087043216161,1
"ZFR","Q96KR1","2.3477378835548","866.228120546591","0.045693520685853","0.0659612408596802","617.673619693426","-607.314133180269",0.780251954668264,1
"CPNE6","O95741","5.93220941162864","859.852612114019","0.393273087244613","0.0278641032768194","-295.629687289323","807.433961728462",0.86926232833947,1
"TOM1","O60784","1.41781909356691","178.920221716943","0.730160549846903","0.008663227978341","176.83075276217","27.2640902434734",0.931626590469503,1
"DECR1","Q16698","3.47735531578401","1430.931184332","0.0892971266138906","0.0359467474368911","-471.476571837474","-1351.0269784509",0.800044158218747,1
"PSMC2","P35998","4.22698478085808","309.950595565965","0.803464872322809","0.00868888564226225","-274.147097498987","-144.612380606147",0.943045587147131,1
"DAB2IP","Q5VWQ8","3.47714312679444","478.375979867569","0.268934556430111","0.0327865226381586","-157.523944497192","-451.696562998106",0.858320217020593,1
"NID1","P14543","2.62011921169981","151.423776357643","0.947419250759159","0.00937573668934275","75.4330078515569","-131.297453794339",0.985875993967321,1
"PSMC4","P43686","2.01508498698811","1022.59140766982","0.0471451062747947","0.0416357564164945","923.314796713023","-439.525850446751",0.780251954668264,1
"SLC27A4","Q6P1M0","4.87382260474551","585.072418201157","0.175343099628443","0.0280314979395857","-577.465228499817","94.040652982653",0.833468151749176,1
"BAG3","O95817","1.86739726834703","428.071000507067","0.769806386514918","0.0241754883719906","409.379476696558","-125.112851197523",0.935435053562363,1
"CAMKK2","Q96RR4","2.73097388684301","1656.67510354281","0.242066409256734","0.0663292526048075","661.30615962947","-1518.96233065033",0.854892910878459,1
"HECW2","Q9P2P5","0.363844919300602","400.050307623147","0.0782774832296242","0.0267928140631004","142.365930283918","373.861191518682",0.800044158218747,1
"PLEKHA5","Q9HAU0","6.04241122863993","377.28845139898","0.257894699759447","0.0222184066411884","-89.9661090445125","366.405069264102",0.858320217020593,1
"HNRNPA3","P51991","3.15785614852607","1420.12032558393","0.643139627772765","0.0360885178338726","-23.0951015786799","-1419.93251791051",0.911687308779316,1
"NSFL1C","Q9UNZ2","2.42949460052549","1368.31990073843","0.0279185023699648","0.0469876849243235","894.092267392378","-1035.80807495694",0.780251954668264,1
"AJM1","C9J069","5.60208509140451","435.352191333715","0.462151958715151","0.0267601552233891","-274.118697974583","338.216602075928",0.872581765702054,1
"UBE3A","Q05086","3.68221245086197","30.0457276814316","0.981077861665943","0.0023183885893065","-15.4635595024423","-25.7609021468809",0.995061508552029,1
"WASF1","Q92558","2.46017980270443","373.894248789366","0.879879314983852","0.0123042502298209","235.512618665582","-290.397513293492",0.962185919091776,1
"SF3B2","Q13435","2.85321957304964","635.509277831327","0.592765804346708","0.032055198834736","180.734302188309","-609.267719662055",0.896620082434447,1
"THNSL1","Q8IYQ7","4.67496302417331","747.744032249178","0.0219955843766099","0.0417606944884646","-747.220410018478","-27.9785027490444",0.780251954668264,1
"STAM","Q92783","2.86573162828355","412.587223143981","0.293490536807314","0.0175870350391073","112.378654764935","-396.987726075864",0.858320217020593,1
"CAPZA1","P52907","1.65566529504615","266.399594817581","0.657527931020122","0.0178986638519551","265.440766795969","-22.5819273256114",0.914010614807748,1
"NECTIN1","Q15223","0.388434408663317","229.703479788446","0.583856959089553","0.0149949233716948","86.9978775974036","212.5912931436",0.894770882688657,1
"SKIV2L","Q15477","5.27893440114993","451.047506836398","0.0637577051975715","0.0375720353440616","-380.575911780324","242.086407705814",0.800044158218747,1
"MAPRE3","Q9UPY8","3.44421142738369","867.749572298285","0.652986143111246","0.0144869992859191","-258.607595831869","-828.318436111329",0.912289240527673,1
"STAT1","P42224","5.12140559499819","1269.54211283249","0.245130719474595","0.0536267397649155","-1164.82058754464","504.906105218913",0.854892910878459,1
"CLUH","O75153","5.49396515024307","543.234433973887","0.0195080130984561","0.0406261188339178","-385.590065209558","382.653827717192",0.780251954668264,1
"MTDH","Q86UE4","2.37937733074858","283.952994705547","0.457895127184907","0.0125013193921368","196.076783382627","-205.385486879114",0.871392486461597,1
"DHX15","O43143","2.4192905509079","2342.31914733777","0.146095713827848","0.0972454366490336","1548.53917774649","-1757.40871824666",0.83269161670938,1
"CYLD","Q9NQC7","5.53670643537474","799.949756265164","0.075265095186122","0.041824100853001","-543.212417140896","587.230689263291",0.800044158218747,1
"CADM1","Q9BY67","2.95340255353149","172.221306624341","0.918689066844248","0.0070386786246757","32.2193785621365","-169.180643397716",0.974782984551625,1
"RAB5C","P51148","5.07532421008911","832.139208184461","0.325226742238427","0.019678309086625","-777.932651384328","295.425881919665",0.858320217020593,1
"SART3","Q15020","2.62160686483132","506.049475907072","0.559258801846017","0.0421546897775252","251.439692318182","-439.163014372523",0.890427761366396,1
"PITPNM1","O00562","4.0971472394206","189.009807325122","0.241312908131124","0.0191844410895596","-154.351825266276","-109.088135477919",0.854892910878459,1
"HP","P00738","2.01937225478129","23366.2232460821","0.0630226715211547","0.337203566361516","21054.5002339993","-10133.5289352856",0.800044158218747,1
"MMUT","P22033","3.18177265240524","1157.51015707505","0.446829073562165","0.0365409497254639","-46.4962435437166","-1156.57592187813",0.86926232833947,1
"PSMC6","P62333","2.06224936651899","270.352889530891","0.729313107363824","0.0100717042564397","238.356108490226","-127.581544210351",0.931626590469503,1
"CAPNS1","P04632","2.30034818607044","535.506270860273","0.294501014700066","0.028467223438706","399.205562085596","-356.934006968515",0.858320217020593,1
"NAXD","Q8IW45","5.18200735639345","391.489369390608","0.584120811799311","0.0179351703094657","-349.107143493201","177.166951511488",0.894770882688657,1
"WASHC2C","Q9Y4E1","6.22466668401164","96.4920237359818","0.48750384864116","0.091458136142063","-5.64335820829863","96.3268558232755",0.879961901890049,1
"PDZD2","O15018","5.98445085938554","283.636569654357","0.0861813499779982","0.0719538517558797","-83.4773460366387","271.074226631693",0.800044158218747,1
"NOS1","P29475","2.54611260370477","330.853467997692","0.546621216292611","0.0286582639884818","185.577775549735","-273.906747832382",0.886961570326778,1
"HEPACAM","Q14CZ8","2.3009385307698","2383.30642774759","0.282632202174783","0.0484901147229593","1775.75291239127","-1589.60722276823",0.858320217020593,1
"PPIA","P62937","2.44343228527423","5158.30836331111","0.171878512586107","0.0349291028198111","3315.80998102552","-3951.39840319057",0.83269161670938,1
"SNCG","O76070","2.24676989422512","4374.98917375857","0.442253561970317","0.0413208758832647","3412.92118630957","-2737.24300100375",0.86926232833947,1
"ATG7","O95352","1.93202595820162","77.6506565572314","0.979824004941048","0.00435490661479961","72.6393121586051","-27.4436658064084",0.995030905053053,1
"EPB41","P11171","2.56825644682001","1828.98696001176","0.112657968924071","0.167674984864387","992.111655743846","-1536.52457267376",0.815334624224548,1
"CACNA2D2","Q9NY47","2.46293398993882","635.938586709803","0.314885416565526","0.0305147934008958","399.210112109541","-495.024416020007",0.858320217020593,1
"RASAL2","Q9UJF2","5.25944149220342","548.696783932161","0.141523472458952","0.0349292073873762","-468.620760485731","285.416789168527",0.827648951646392,1
"CKAP4","Q07065","5.87125397023738","407.822336587193","0.712887047338439","0.0167583154412056","-163.283847087352","373.707697940238",0.927377577175904,1
"TBC1D9B","Q66K14","2.24509435924327","190.34812122769","0.872507296111339","0.0093123524130202","148.689562414678","-118.843684240447",0.961799697980853,1
"EIF3C","Q99613","2.28848904723351","86.7951512853508","0.857336267461501","0.00363080257340154","65.3849670140635","-57.0806830303979",0.958026269965295,1
"DLGAP2","Q9P1A6","1.48734618428923","395.806584085773","0.614718633106612","0.0272737172354768","394.42919976056","32.9917926444183",0.90512949588165,1
"SCAI","Q8N9R8","4.97686458541999","1109.61135614293","0.258901481529758","0.0307727821951982","-1071.02984981168","290.055895464494",0.858320217020593,1
"AHCY","P23526","2.55347943546702","1641.63006137571","0.379477760129774","0.0322778923356608","910.763602128235","-1365.81804038855",0.8691262584913,1
"RAB7A","P51149","3.03961539374802","2713.93710743829","0.00978841122971381","0.0410193366117725","276.280431303395","-2699.83772594008",0.780251954668264,1
"HNRNPC","P07910","3.15490927106232","2405.7384972717","0.669601192883447","0.0359338857645266","-32.0353524703918","-2405.52519285232",0.915437407568894,1
"ACTR3","P61158","3.98488264398773","260.461465657165","0.652770319990251","0.00650008587987954","-194.521747111432","-173.209309775758",0.912289240527673,1
"VAT1","Q99536","2.76479605955212","603.35092073118","0.444926873077798","0.0297409067266196","221.999159018882","-561.024693700796",0.86926232833947,1
"ERBIN","Q96RT1","0.674180166245026","134.202483712922","0.682797281806926","0.0163922252527503","83.7768475089946","104.841530207126",0.918230731886557,1
"PARK7","Q99497","2.33145540527456","4642.98582445525","0.28112563985798","0.0417396776590836","3363.29442910875","-3200.86987383405",0.858320217020593,1
"CDC42EP4","Q9H3Q1","3.06436825196915","1338.91966570876","0.366129871270532","0.0603577644382442","103.294530507519","-1334.92925325236",0.86571327195269,1
"LCP1","P13796","1.61271651154376","901.972307121445","0.0847090845435565","0.0862650588318003","901.179904352812","-37.7997725474327",0.800044158218747,1
"NARS1","O43776","5.15346236006789","1151.15358145813","0.0387046663765193","0.0359738298679018","-1040.98121616865","491.439391672983",0.780251954668264,1
"SH3KBP1","Q96B97","1.9693370067034","342.65669559343","0.739307703130419","0.0149829589285354","315.802107521145","-132.976087776006",0.932244884056236,1
"GCLC","P48506","2.36534182832697","1258.8391526938","0.0857879732043879","0.0457979742745409","881.954220719237","-898.238701521132",0.800044158218747,1
"TRAPPC9","Q96Q05","0.000109147274927464","371.643584830195","0.183741979671454","0.0200093177377516","0.0405638844479493","371.643582616476",0.834634147368829,1
"FBXO41","Q8TF61","5.21694810073273","777.908489362648","0.109172869958176","0.0412579949419139","-680.971515705104","376.057725117794",0.815334624224548,1
"BIRC6","Q9NR09","6.21723809090728","79.4012679072276","0.641699544573061","0.0175339896409012","-5.23249794197257","79.2286710134822",0.911378450792099,1
"PCDH7","O60245","0.0678885938154775","559.415425955592","0.319664423753838","0.0373198921640308","37.9487608501142","558.126786982149",0.858320217020593,1
"ABCF1","Q8NE71","2.11747661279359","346.618809874742","0.00432079996434897","0.0361995776051186","296.100849129814","-180.191249797502",0.780251954668264,1
"FAM49B","Q9NUQ9","5.53303871149432","995.499716083611","0.293045330206211","0.0235989953971349","-678.677964502821","728.296577790159",0.858320217020593,1
"TCOF1","Q13428","3.38996069895725","402.709916581401","0.26775239993734","0.0267474103307167","-98.9951219788128","-390.352715806357",0.858320217020593,1
"PLXND1","Q9Y4D7","5.76192478072553","291.247944936691","0.221439688645693","0.0345318796557102","-145.033802729359","252.567934417073",0.848183303483919,1
"PSIP1","O75475","2.78877807383003","2943.45847717897","0.343137329081194","0.0836924362657161","1017.08377601258","-2762.15285591669",0.860598319587004,1
"RALGAPB","Q86X10","3.93372138731182","54.9782838196922","0.858885653820688","0.00415598696721443","-39.1362891961736","-38.6129843409195",0.958351063680545,1
"CADM2","Q8N3J6","5.55983124435517","1602.74229064125","0.473658367767792","0.0261306845157433","-1060.85922830845","1201.39941231997",0.877774155457039,1
"CALD1","Q05682","2.45987059747143","876.938974362577","0.252599498202515","0.0468145632984886","552.586533595915","-680.933247568761",0.858320217020593,1
"USP15","Q9Y4E8","2.27601117577777","411.946284601125","0.117236834543185","0.0211376401632604","313.685686779113","-267.022529586151",0.817036392864544,1
"NAPG","Q99747","2.73204841956458","2494.5640731102","0.179465908721964","0.0332828519925753","993.313696569431","-2288.26961153176",0.833880982641392,1
"MECP2","P51608","2.64742814993781","3884.40889081319","0.176189457572776","0.109603706010031","1842.36066715611","-3419.6987591226",0.833618278592484,1
"TPM3","P06753","2.34449517441062","413.820042992763","0.845029739804837","0.0120490345513958","296.018249839016","-289.171616423152",0.954475626891442,1
"FECH","P22830","4.71913903416273","1588.63483570719","0.0135032926454661","0.0611109320703757","-1588.59864418058","10.7232891429847",0.780251954668264,1
"RABL6","Q3YEC7","1.96873037932144","197.756012968811","0.82278853654663","0.0104732102915456","182.304059291713","-76.6333519499468",0.947431421246002,1
"TBC1D10B","Q4KMP7","5.40284547277944","435.687659887187","0.255932491244704","0.0222667991246196","-335.895736791939","277.484758109294",0.858320217020593,1
"QARS1","P47897","5.26202026216548","588.235329721772","0.0618318137385822","0.0328843085882719","-501.598376482431","307.278166883154",0.800044158218747,1
"ROCK1","Q13464","1.21953609581401","116.179066806573","0.467538892584158","0.0219294401793442","109.085154000701","39.975051478259",0.873835216449715,1
"PHYHIPL","Q96FC7","3.41461798864234","1953.94767755185","0.0430701029441624","0.0375727031824084","-526.874061091416","-1881.57254719538",0.780251954668264,1
"PCYOX1","Q9UHG3","2.74940499040109","325.556838994935","0.86171530375219","0.00705506232066168","124.431370234768","-300.838976061733",0.959215977045772,1
"EIF5","P55010","2.37720414772522","784.133250141711","0.294957942179796","0.0247700130318262","542.695288313155","-565.991853316375",0.858320217020593,1
"LRRC8A","Q8IWT6","3.43731205693147","470.973768984484","0.118249634968145","0.0250672102325308","-137.254991345733","-450.530086034365",0.817036392864544,1
"TRIP11","Q15643","1.36650672969504","20.1701190737995","0.965730384207538","0.00510846992311631","19.7506885506813","4.09194394209386",0.991323309386646,1
"PPP3CB","P16298","5.8583815146751","905.688789232517","0.467515412538813","0.033338468321624","-373.272408154204","825.190821720785",0.873835216449715,1
"ME2","P23368","4.19159162909626","826.368171991445","0.323320589065374","0.0238889721489675","-716.810524028624","-411.177611650116",0.858320217020593,1
"GAS7","O60861","5.4254905256476","1269.64544602617","0.180839971210316","0.0400711804905913","-960.279243328225","830.580118620697",0.83416973733023,1
"RPN1","P04843","2.48500384919935","618.007045038185","0.412890312529276","0.018518435164742","377.242916104664","-489.5104595059",0.86926232833947,1
"GNB4","Q9HAV0","4.8402430799678","220.271120453281","0.900489944990953","0.0146730142879697","-218.473221850171","28.0859010920033",0.969904431862941,1
"TTBK1","Q5TCY1","5.59900936021843","185.225529640054","0.190732817959988","0.0196692240370025","-117.06894990889","143.538697909895",0.837658517727527,1
"CRYM","Q14894","4.74283328082072","1984.92069339888","0.580174717145099","0.0215383104397869","-1984.00089718491","60.4201874590508",0.894707961273299,1
"WARS1","P23381","4.28286185424626","343.383789665463","0.929399794593713","0.0105245944521692","-312.191759221385","-142.99906460978",0.978355111808605,1
"ATP6V1G2","O95670","3.2846909325144","627.623279740248","0.580606157837172","0.0153352797637842","-89.505610316972","-621.208279881789",0.894770882688657,1
"NAV1","Q8NEY1","5.50568999019283","241.426189111012","0.103814024954522","0.0355756879545715","-169.359651297892","172.057877764787",0.81446063352875,1
"AGK","Q53H12","4.54767490315596","598.712545636479","0.718760902380131","0.0155494973205325","-590.609138076696","-98.1710666276723",0.928637184391261,1
"ICAM5","Q9UMF0","5.71038155630494","2490.38834202073","0.0796703518294572","0.0671890108508093","-1349.76658662039","2092.8841954862",0.800044158218747,1
"SCYL1","Q96KG9","2.13751903386696","324.977392211872","0.45852880852152","0.0174752090209991","274.17204608103","-174.470612415302",0.871762557125829,1
"TFG","Q92734","3.2937395737344","438.249147282837","0.446988963978151","0.0192621578779169","-66.4213032684011","-433.186478974426",0.86926232833947,1
"TXNRD1","Q16881","3.7898991018012","136.747790804208","0.863772439479236","0.00637007628888485","-82.5734207960373","-109.002699360483",0.960148759864107,1
"FAM171A1","Q5VUB5","0.0828905292119502","185.856623418995","0.529064608530453","0.0139557594271004","15.3881181878741","185.218493372951",0.883541551314975,1
"ATXN2L","Q8WWM7","3.09388308969482","832.663764173167","0.024171096190108","0.0391046309719339","39.7109560287828","-831.716288248768",0.780251954668264,1
"MPI","P34949","1.8168212498236","485.37145974798","0.759067170803744","0.0183746071988943","470.756058175161","-118.212468163342",0.935309881964825,1
"CAMKK1","Q8N5S9","6.11594809353689","372.281736275287","0.848890385838417","0.0125807667146282","-61.9695512396902","367.087817672139",0.955112133879371,1
"MAP3K5","Q99683","1.92730636864989","449.73970966423","0.334937230499038","0.0307769136531595","421.46032137714","-156.961791381036",0.858320217020593,1
"SEC16A","O15027","6.24819057409922","155.694040943692","0.753824231285391","0.013393016308986","-5.44735941164374","155.598716771111",0.934988049718997,1
"VPS51","Q9UID3","4.93247473602271","217.434217678571","0.560726176961662","0.0131586216164914","-212.189428494085","47.4687839832213",0.891639061208471,1
"EFR3B","Q9Y2G0","5.88136443432278","187.472625295849","0.751426018358759","0.00893812221437339","-73.3195746644733","172.540503089387",0.934528554425488,1
"EXOC5","O00471","3.52190475364739","182.283657805238","0.63469128985829","0.0085670555804561","-67.6655690440407","-169.259276463074",0.910031759267209,1
"CALM3","P0DP25","0.167558467022969","190.097974024027","0.998519433755677","0.000962635618912616","31.7036864714197","187.435631596988",0.999414737462131,1
"ELP1","O95163","4.96999360084363","254.118673747538","0.112313575999288","0.0302418821365945","-245.733522549391","64.7405301389729",0.815334624224548,1
"IDH3A","P50213","3.22537062096454","3795.78128073384","0.0270095599994313","0.0482684450350525","-317.630973867949","-3782.46825440863",0.780251954668264,1
"YLPM1","P49750","1.99405927824963","1300.81909168784","0.372379517885838","0.0629045775078152","1186.02646293655","-534.295366360015",0.866021138750975,1
"CAT","P04040","3.46040731796391","2520.19855246958","0.0155674400782886","0.0826739065545518","-789.934001403969","-2393.19974454614",0.780251954668264,1
"HBS1L","Q9Y450","0.0618647420790009","93.0103050503679","0.897124130622331","0.00564139543472685","5.7503888683859","92.8323751361821",0.969454841195256,1
"EGFR","P00533","2.08906288248511","775.748574041527","0.304200094936874","0.0469888376598065","673.87664253092","-384.286508712858",0.858320217020593,1
"CNKSR2","Q8WXI2","0.6013140279718","88.8224072956255","0.880534776376984","0.00519501535873036","50.2491895735402","73.2423305540752",0.962185919091776,1
"BRAF","P15056","5.38013134171871","612.831272069109","0.129548863023099","0.0283484689235191","-481.208369831695","379.474205750227",0.823538416089709,1
"MAPK10","P53779","5.37916170964779","1145.26362998883","0.265943063663611","0.0310678536638468","-899.972978823307","708.291902793681",0.858320217020593,1
"VAPA","Q9P0L0","2.93784048869044","2313.79333152815","0.344638340722876","0.0347709377420367","468.185194406584","-2265.93075903979",0.861087043216161,1
"CORO2B","Q9UQ03","4.6209768611785","955.517309656868","0.379587177121177","0.0200159273094274","-951.527853683048","-87.2242668024885",0.8691262584913,1
