"Symbol","Uniprot","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"MRPS34","P82930","0.0309825533924434","3660.07250806902","3482.09850069796",0.193214423151279,1
"RYR1","P21817","0.898712712091992","388.590411588678","393.534847920063",0.964060954829371,1
"ALG11","Q2TAA5","0.201875990996434","1646.65245913233","1620.42491314944",0.46450419657686,1
"RFC4","P35249","0.0387185497879195","641.367635471076","665.015140864247",0.216326586580375,1
"TFE3","P19532","0.845550536676743","1375.67505723272","1377.85095672544",0.938489427832408,1
"IGFBP2","P18065","0.0202541269759614","1623.11493810047","1555.79049907613",0.158163908172701,1
"MRPL24","Q96A35","0.145397561718126","3214.45619389072","3133.61154869123",0.395315430502935,1
"KCNJ4","P48050","0.293845365573271","1396.44417111897","1371.03989138833",0.557924622218424,1
"LDB3","O75112","0.109979951484481","544.351051731591","509.655469284356",0.34987247576056,1
"SLC7A11","Q9UPY5","0.0626856417175652","5578.85839988836","5783.33427432513",0.270771478375376,1
"SNU13","P55769","0.991911499090436","7501.85692586157","7505.13688103795",0.998382293220076,1
"POGLUT3","Q7Z4H8","0.804403151455705","1128.71495692922","1135.16736280905",0.918411196007434,1
"MAPK8IP2","Q13387","0.0478386938556997","1116.30635364235","1191.78241313434",0.24008174306626,1
"THEMIS","Q8N1K5","0.731231445791931","2434.35547656989","2387.35794118808",0.881901916563999,1
"LAMC3","Q9Y6N6","0.559093676362274","883.537567650284","895.791962543784",0.77473984520213,1
"YBX3","P16989","0.804259572112274","169.399624962805","172.235115004701",0.918411196007434,1
"KCNJ6","P48051","0.00810247301462192","1110.71296208201","1155.17066893696",0.103621479764739,1
"ABI3","Q9P2A4","0.059948379068218","766.606363034859","740.383394258243",0.265576262951686,1
"RAB40C","Q96S21","0.756598031428473","1872.8636115157","1881.57189522935",0.894128346898743,1
"NUBP1","P53384","0.0836985695662152","1767.23139135642","1815.14249597286",0.306894864999526,1
"PSMB8","P28062","0.656035821828134","2898.09289678478","2916.5973024412",0.837077712567773,1
"CHCHD2","Q9Y6H1","0.678360450163394","4517.17803579938","4462.29395347608",0.850189691829192,1
"XPR1","Q9UBH6","0.146575152570382","548.266413418922","536.998542913333",0.396310810444625,1
"HHATL","Q9HCP6","0.436530415310048","2731.36400819403","2673.88109673226",0.682209733046543,1
"GPR89B","P0CG08","0.24671477953718","1616.19814786884","1593.8472144875",0.508930646067456,1
"CHMP2B","Q9UQN3","0.906520847017296","10284.9112904899","10252.9291276908",0.967302184704786,1
"MSTO1","Q9BUK6","0.266188241182973","1080.72508396369","1053.40032775806",0.529665117546155,1
"ALKBH4","Q9NXW9","0.578279934202818","1790.63634187383","1774.90567400691",0.787363548677613,1
"DVL3","Q92997","0.137103670856727","501.86667599442","513.229403363712",0.385786130383315,1
"TUSC2","O75896","0.284715117545076","3123.19098468048","3088.55599376329",0.548917820996108,1
"THOC6","Q86W42","0.395895995873012","644.306074926983","657.698162544821",0.650174718737225,1
"PARP10","Q53GL7","0.191201081666628","350.977715461762","339.994481094913",0.452017918747177,1
"SERPINB8","P50452","0.125518315520209","410.24313085966","395.50293955206",0.369973639183294,1
"CD82","P27701","0.757783542281676","3917.97575713046","3873.00822052485",0.895000090596889,1
"TMEM87A","Q8NBN3","0.455203683815571","2506.08978646956","2540.63542620105",0.697990891941694,1
"LAMP5","Q9UJQ1","0.285864210841678","3056.24798161201","2995.09836294681",0.550318537451804,1
"ATPAF2","Q8N5M1","0.2059477283854","2178.85286371798","2154.46206366267",0.466862648564989,1
"ARC","Q7LC44","0.000386405477527954","1533.79625126529","1440.08912782896",0.0219263128057393,1
"ZNRF2","Q8NHG8","0.406496342295985","1296.76788724332","1273.27764611914",0.656002151734991,1
"AZI2","Q9H6S1","0.552252678484724","1214.24166992773","1207.52558472989",0.770314607225925,1
"CAVIN3","Q969G5","0.0501949047820207","1604.18092616517","1459.35629406339",0.244891763736782,1
"PPP1R14C","Q8TAE6","0.306093166653216","2158.54828729976","2207.03142396342",0.567217229715301,1
"STAB1","Q9NY15","0.668738111859985","370.834015242859","363.880551534379",0.844050978206093,1
"ATF2","P15336","0.123241940545578","1129.3482387701","1156.72449949404",0.367281664158332,1
"MIGA2","Q7L4E1","0.0278943559992043","1395.84667145489","1445.63675373831",0.185345661375665,1
"LRFN4","Q6PJG9","0.894312081049926","907.897465028171","905.346615925906",0.962064918147539,1
"FSTL4","Q6MZW2","0.232041035926381","459.171043745614","466.762693998308",0.492441242457561,1
"COX7C","P15954","0.329717057575028","28184.3676842264","27839.6343764631",0.59186976519441,1
"UBE2H","P62256","0.0292863150433515","5495.30030310789","5305.89755331036",0.188806317686647,1
"GABRD","O14764","0.595373516093486","2850.22914716525","2878.52362549184",0.800180367174837,1
"TMEM120B","A0PK00","0.83811198872726","735.873965386421","739.882044085038",0.936094719784312,1
"PPP1R1A","Q13522","0.0478297323933354","2735.70591689976","2833.92004544664",0.24008174306626,1
"NDUFB5","O43674","0.0667326665525715","20310.192944406","19729.4323134442",0.278849762803098,1
"ZFAND2B","Q8WV99","0.270662559511667","1108.20355460459","1134.80427342576",0.534362016316701,1
"ZNF512B","Q96KM6","0.647630787101686","893.242561519803","903.985142915055",0.832900620136874,1
"CTSA","P10619","0.853107273720866","5427.43489510737","5441.9705604501",0.942249415033731,1
"PDCL","Q13371","0.544426476403556","1344.81496774715","1355.62789086268",0.7661495750722,1
"TNIP1","Q15025","0.256803131563369","677.065196950466","741.134658685268",0.519725374264741,1
"SCPEP1","Q9HB40","0.55378288205852","3270.21819382926","3237.96278635661",0.771347493833382,1
"CELF5","Q8N6W0","0.960911100394468","934.911180884033","932.1850186616",0.987318782180457,1
"PHYH","O14832","0.06946438484546","1912.78876947273","1867.17851820407",0.283026099443773,1
"PSMG1","O95456","0.0794485716517224","1144.29509317729","1176.11480446392",0.300370248645501,1
"VIRMA","Q69YN4","0.818928330099445","494.413610478391","491.806668010882",0.92686934695786,1
"RPL28","P46779","0.00629069870998187","14038.9586219395","13404.2576196156",0.0915372806700155,1
"DUSP23","Q9BVJ7","0.344067413742302","1445.6506849372","1480.02869333984",0.605255013728579,1
"MAPK4","P31152","0.374754172415399","808.066402792057","773.68308302026",0.632558524652105,1
"C9orf78","Q9NZ63","0.224537762679447","837.265482514712","857.766092770821",0.484277691851283,1
"UNC119","Q13432","0.0154445357159562","1615.89665186547","1654.29496580898",0.139841949112957,1
"TRMT112","Q9UI30","0.551490181699305","2180.00304775807","2167.75891310987",0.769930813733713,1
"OXA1L","Q15070","0.492326013994423","3624.6634341478","3588.23392820568",0.726887492501758,1
"SNRPB2","P08579","0.137698672828054","3183.65156727843","3301.43194343182",0.386347371446468,1
"RFK","Q969G6","0.00112807390268857","3197.9410639364","3076.21183730638",0.0388315835929889,1
"MTMR14","Q8NCE2","0.200510738767382","598.059945787032","608.73804813936",0.462862898885768,1
"SERINC1","Q9NRX5","0.114262888447879","4430.19846681124","4502.06774676881",0.355151237204346,1
"HRG","P04196","0.426093139613128","2414.2283291254","2486.65807250831",0.670592506130309,1
"PRTFDC1","Q9NRG1","0.383163000678164","2271.97709840786","2227.34401132949",0.640039263463385,1
"TMUB2","Q71RG4","0.521947581439427","582.214402838531","589.937761108038",0.751205624274781,1
"UTP14A","Q9BVJ6","0.180636351492276","538.053144313765","561.083510846893",0.439717274317958,1
"ZMYM3","Q14202","0.921940512258978","764.516293970621","765.397458152086",0.973256304078851,1
"DVL2","O14641","0.0925110306680606","700.242542082703","728.242930192023",0.320904952652801,1
"WDR12","Q9GZL7","0.766109836624357","1238.70428145061","1245.45504216559",0.898704924100764,1
"LYRM4","Q9HD34","0.000888051472037182","8709.92714951172","8176.74921815422",0.0342763547054368,1
"SGPP1","Q9BX95","0.28333321281601","1695.39714971479","1730.5732429328",0.547816551545426,1
"RNF170","Q96K19","0.508897336002855","1523.00731959075","1537.99966332153",0.741959580718645,1
"SURF4","O15260","0.425673248106421","2772.7431652222","2742.25539987416",0.670229198001604,1
"ZBTB7A","O95365","0.658016941478231","419.421991694832","415.770940751814",0.838373451933947,1
"ALOX5","P09917","0.905821556972509","430.273264286379","438.773333082917",0.967122619793707,1
"RAB29","O14966","0.231563170107106","1415.15071222162","1443.92789595082",0.491694187830687,1
"ZDHHC8","Q9ULC8","0.0138451470820464","652.812714653162","699.732403858458",0.133833870551734,1
"PSME4","Q14997","0.00478069021392454","476.843523272884","435.362302146537",0.0803361577023793,1
"MRPL49","Q13405","0.060009955288577","3323.58645766411","3220.60803965185",0.265576262951686,1
"PMM2","O15305","0.0363109816627867","1175.34897897201","1223.20375402482",0.209746973487462,1
"QRICH1","Q2TAL8","0.0598136624279183","1491.89591286584","1657.12796522627",0.265576262951686,1
"SEPHS2","Q99611","0.322374182452547","933.103265989236","945.810907566438",0.584191062542718,1
"CELF6","Q96J87","0.833157695419814","1620.27693012576","1612.49074593992",0.933777141711192,1
"INPP5E","Q9NRR6","0.91603375682831","721.017074483294","720.420268325772",0.970429470696369,1
"SLC16A7","O60669","0.177950487745568","7052.46922872922","6936.29075348458",0.436579312792423,1
"GBP2","P32456","0.177796126715427","433.174827692855","412.005962438938",0.436579312792423,1
"VTN","P04004","0.762414775087415","2891.01979736896","2930.27305497736",0.897192153933379,1
"KLHL11","Q9NVR0","0.705787710839868","1518.72002656791","1529.22047395665",0.867131047115637,1
"SELENOF","O60613","0.00293954007086863","4456.25937299308","4296.01857841724",0.0638043503160208,1
"PFDN4","Q9NQP4","0.0452737786514322","6895.51271229119","6746.70843466986",0.233665327861487,1
"USP22","Q9UPT9","0.0154292655935674","1316.32290223549","1373.60498444539",0.139841949112957,1
"DCTD","P32321","0.0177344372243544","926.767507147756","887.179546649797",0.14932854792145,1
"EIF2D","P41214","0.066968669060309","388.97835312147","420.881652539079",0.27903977537126,1
"TP53RK","Q96S44","0.00107530890294417","3393.99842868013","3488.3972916163",0.0381930171254807,1
"SECISBP2L","Q93073","0.203020249877066","372.853023413622","390.522042119354",0.464947313170983,1
"TMCC3","Q9ULS5","0.0758645627877641","477.867507717436","521.582058411781",0.293812423936069,1
"AMZ2","Q86W34","0.347483103965649","1569.63520306988","1644.7236640559",0.608206166379508,1
"RIPK1","Q13546","0.826382569167283","554.822477284137","561.556872166854",0.930237209945187,1
"PCID2","Q5JVF3","0.101548315516517","855.768558731072","877.60196935188",0.335375544144575,1
"IFT81","Q8WYA0","0.394752387366047","281.529129043161","288.654185577192",0.649251769075624,1
"FRS2","Q8WU20","0.276856631223075","663.138624861311","672.986158598919",0.541036874979464,1
"ENG","P17813","0.548147896693572","728.979317803704","716.701578503387",0.768128390525311,1
"PCYOX1L","Q8NBM8","0.000117196288677875","7819.36281553052","7379.86632861915",0.0106485092991734,0.915771799728915
"NRIP2","Q9BQI9","0.00440394270626169","2653.16562420908","3033.6774195523",0.0775054241142542,1
"FEM1B","Q9UK73","0.186481444480943","642.234478007133","702.386164342843",0.446298930221773,1
"RPL26","P61254","0.00430505543803472","12727.5024911163","12332.7286795334",0.0767624522247536,1
"SSR1","P43307","0.0760113886247699","4414.09155610779","4292.54126248975",0.294036134016808,1
"MRPL23","Q16540","0.14535792665584","1115.55544752379","1083.12478233231",0.395315430502935,1
"PODXL","O00592","0.0177271605607285","6734.69420355752","6484.99227563372",0.14932854792145,1
"MRPS28","Q9Y2Q9","0.820839407989309","4102.98798479975","4113.75970524055",0.92768862221991,1
"IWS1","Q96ST2","0.0270457202878522","742.177470675071","774.536424606344",0.183646841295269,1
"TRMT11","Q7Z4G4","0.550231283488052","1375.05207642557","1388.27230973143",0.769470401273871,1
"CFAP298","P57076","0.175176891338521","797.907513738431","815.797525990843",0.433586388634527,1
"COLGALT1","Q8NBJ5","0.17584311108228","1297.37370584124","1270.59910195318",0.434157842411781,1
"ST8SIA3","O43173","0.543686064991007","1321.15900450897","1330.69574827059",0.765608742447239,1
