"Symbol","Uniprot","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"GLS2","Q9UI32",0.0154790716061459,"5.25325471557805","3.95859029226528","324.314329279737","103.856490084504",0.0545895258643412,1,1.13870315443206
"CSK","P41240",0.17140316342479,"2.35711792959476","1.56383899817153","286.983087617555","166.967284839544",0.269057191251377,1,0.541625391799859
"SLIT1","O75093",0.00736694861080657,"5.58804626734703","4.1427486218337","184.07730941305","97.987018085984",0.0351091514875376,1,0.630520827834607
"BLVRA","P53004",3.4966602584671e-05,"2.40331811093094","5.72114179486357","1596.64704199157","475.085438907875",0.00885059809661068,0.018497332767291,1.21216645138835
"PTCD3","Q96EY7",0.0452768299303624,"5.56574604185966","4.42218421085766","587.265941576735","417.194219686409",0.105512964903796,1,0.341925901308383
"HNRNPF","P52597",0.0770074760741344,"2.13308669320194","1.08797088029514","515.999036804826","287.642574721416",0.154306647133398,1,0.584386249434366
"FABP5","Q01469",0.0133183775496963,"2.36059528319366","0.881058750075656","2507.5419009131","1288.67604729817",0.0506864872215061,1,0.665687579526117
"RPS6KA5","O75582",0.0271123902683445,"2.1682189621068","1.12080393174324","1343.86531803298","721.374318543574",0.077109970171797,1,0.622147137897398
"SIRPB1","Q5TFQ8",0.000674275796205458,"5.07096192022841","1.96115537734827","1132.62385425881","243.326328921835",0.0133650529929869,0.356691896192687,1.53788875515408
"YBX1","P67809",0.0458853892899178,"1.98210122913209","1.25362628836172","483.841583655536","144.487116789377",0.105536395366811,1,1.20856720023253
"NCK1","P16333",0.00240825136338244,"2.11955284755086","2.72807250487609","219.803278948105","16.4053384075943",0.018840518044667,1,2.59512616520893
"CHMP4B","Q9H444",0.972914656549449,"1.31122591798654","1.39856416099771","612.053939418508","682.305526892656",0.980327339646969,1,-0.108657129240225
"SPR","P35270",0.89292126637837,"1.76826308967031","1.54281732071044","475.351061519701","510.618656890657",0.920770662600697,1,-0.0715694353557537
"JAKMIP1","Q96N16",0.01507981906212,"5.23651597638421","4.10034604928082","203.954789576401","146.982601022471",0.0542668318630033,1,0.327584130177173
"MRPS22","P82650",0.520168925683293,"5.0191420140427","4.53141678272241","637.395336684589","727.516011869235",0.614217325192996,1,-0.132245922441416
"SPATA2","Q9UM82",0.000464167868521306,"5.53523667234718","2.12042673389362","232.545930866146","108.408610262876",0.0129234106551458,0.245544802447771,0.763180241308569
"ARHGDIA","P52565",0.00402484974334912,"2.68168628548362","4.72902007130516","3183.30184723447","1045.82330521541",0.0253469704075201,1,1.11311454774934
"MAP4K3","Q8IVH8",0.0339770672196167,"5.345564668568","4.45927813536056","203.451199519938","73.5634623453622",0.0897002291251109,1,1.01727770338086
"MRPS27","Q92552",0.604731199890809,"5.11398304992013","4.75963036588787","786.497741349265","693.472674840145",0.687963020951049,1,0.125878013557641
"RPAP3","Q9H6T3",0.00042099075160256,"2.09658905909349","2.2433900743089","296.446318053819","28.9089660274125",0.0129234106551458,0.222704107597754,2.32771435978484
"EXOC6","Q8TAG9",0.00235332883030102,"5.74721867890409","4.44393897224411","311.483231766756","173.91563257171",0.018840518044667,1,0.582775194824878
"MRPL37","Q9BZE1",0.0697053668827218,"4.98418002950317","4.131858686733","368.059989459995","210.684148512807",0.141015186071071,1,0.557885854237718
"PTBP1","P26599",0.00173206103861528,"2.36197958092775","0.883110897514243","432.985039529424","273.194447445355",0.0155298354140251,0.916260289427483,0.460519373313667
"PDXDC1","Q6P996",0.00559341704116047,"5.12257879031109","3.38092747675586","128.73844401753","49.6309634171746",0.0298880567148878,1,0.953167878908782
"MOCS3","O95396",0.542242355420565,"5.90920827984023","5.30603657363709","80.8859181522897","96.6380624368217",0.631819837042905,1,-0.17793294065089
"CLIP3","Q96DZ5",0.0811492200050205,"5.60610017041562","4.93603430406201","202.711250011204","100.483962840115",0.159583410344446,1,0.701784411677437
"SIPA1L2","Q9P2F8",0.0617077418006997,"5.41350303137326","4.36016200200319","74.4027947907532","64.947552862517",0.131475361901379,1,0.135913440370034
"MAP2K6","P52564",0.193993858657158,"2.0879129020884","1.43066549070256","588.322036850986","441.030078036101",0.293207860656105,1,0.288161402410553
"LUC7L2","Q9Y383",0.00114868426902055,"2.47761447972543","0.800143955413803","2016.22008748638","486.262757873405",0.0133650529929869,0.607653978311871,1.42223066175251
"KSR2","Q6VAB6",0.00413101468142654,"5.9374953222051","1.0923830098755","252.134839953757","86.2964096972641",0.0257094913702899,1,1.07217602894616
"CYP46A1","Q9Y6A2",0.00876533272572681,"5.63993163939069","4.42916184111787","500.476683989769","236.087639875287",0.0399729397578404,1,0.751357920741097
"SDK2","Q58EX2",0.284112341578571,"5.47317000994602","4.80865687809699","86.4944702533835","110.951700911614",0.388930634545726,1,-0.249014495506926
"EIF2B5","Q13144",0.000955254405192805,"0.742534081876825","3.24956676010255","143.204409285888","89.4254753344663",0.0133650529929869,0.505329580346994,0.47086744457021
"AK2","P54819",0.360625262200468,"2.41433335530508","1.73217680897911","351.222608820708","327.843430257593",0.467575401235411,1,0.0688840879598276
"FBLN1","P23142",0.0243672923029938,"2.11752197929984","1.53446497226511","981.074539255763","303.921086149958",0.0716019151094163,1,1.1718803569351
"SERPINE2","P07093",0.249099286634345,"4.9460843904894","4.19696493572871","1067.91204281806","1191.59670174186",0.353382567436697,1,-0.109588793694684
"PTPN5","P54829",0.0138902539915072,"5.52905508894799","4.60866904694147","561.453124960279","164.60586253799",0.052113080578066,1,1.22697438439171
"DYRK1A","Q13627",0.226378841539268,"4.91760152154805","5.56335175958705","224.895607109765","140.249254271226",0.329901948138492,1,0.472215098887272
"G3BP1","Q13283",0.0107561450183974,"2.11770039168415","1.47764303306797","276.300082992268","64.2355082014512",0.0451587358312081,1,1.4589313872499
"ALDH3A2","P51648",0.0545659628698107,"2.0863929706593","1.32875677766984","908.371752426643","772.332716695297",0.120272476492208,1,0.162238276429538
"PPP2R2C","Q9Y2T4",0.139150691468936,"5.32319049306609","4.66105873305929","183.12240629384","99.0907101807372",0.232210459896111,1,0.614119121015455
"MRPS9","P82933",0.0859157305034681,"5.38941270156657","4.49605127050438","386.805372623555","317.288375890157",0.16348712746883,1,0.198110589937445
"PAPSS1","O43252",0.58842346835342,"4.7279242260864","4.78677645390873","51.1459613698129","111.222721558814",0.673757607703375,1,-0.776851158830209
"LIN7C","Q9NUP9",0.00103541682541937,"2.31958076979907","6.18535625727933","570.437831262783","116.890344989815",0.0133650529929869,0.547735500646847,1.58516791797293
"ANKRD34A","Q69YU3",0.0144219412439618,"5.40309487595102","4.29283025352358","199.911531936093","110.722971489853",0.0534393762238608,1,0.590843598979925
"KIF1C","O43896",0.041267825309566,"0.192016376780274","5.76632601364163","67.0229532203778","15.9295171677383",0.100140732058534,1,1.4368613322591
"PMM1","Q92871",0.350004125376853,"5.32770386482377","4.63958880049344","168.706761030334","398.716076942336",0.458297481000879,1,-0.860087510992724
"NDUFAF7","Q7L592",0.0111149359677313,"5.53418970288118","4.23615772830584","333.599058850978","338.885195237347",0.0458486835574933,1,-0.0157215436157101
"EIF1","P41567",0.269546272043945,"2.49850473125391","2.53669721974135","376.618918541516","168.051306040468",0.37327219348494,1,0.806964524190592
"PCDHGC5","Q9Y5F6",0.124217156345921,"5.4964860330769","4.62059804670867","59.3376441394993","47.9379705221056",0.215310546612546,1,0.213336018617762
"AHCTF1","Q8WYP5",0.0344701591245891,"2.25126517334546","1.35478068553952","133.911657245495","61.4946597340297",0.0897002291251109,1,0.7782299707975
"DTX3","Q8N9I9",0.944051883364913,"5.44852776397098","5.30159067685942","231.961028021686","234.1045769157",0.96039124288469,1,-0.00919855052887593
"DKC1","O60832",0.00344378262713254,"2.91016394186782","0.731879994739128","246.422461932824","185.069046702692",0.0230602659462419,1,0.286318407079161
"DFFA","O00273",0.749325072207462,"2.62258983183765","2.54605890359291","426.796963869455","294.975205733136",0.80345815544387,1,0.369417101249057
"ARL6","Q9H0F7",0.521670101733472,"2.29316431008454","1.77700508097007","278.093623514828","222.415040485375",0.614618004046785,1,0.223412644056307
"CDH11","P55287",0.035099122796961,"5.10689558929603","3.77748154039113","247.573488385391","126.299585106895",0.090572858339475,1,0.673050716335147
"TM9SF2","Q99805",0.0267978201854958,"5.47214399870856","4.73815777642046","416.136941877531","100.514492863",0.0770437330333004,1,1.42071246860239
"GFM2","Q969S9",0.166093881755105,"4.79761245561328","3.85943899797833","395.421111941508","252.381505611016",0.264649588700152,1,0.449009449336507
"PDCD4","Q53EL6",0.00547100036422237,"1.93028102089459","0.780525894720546","219.101344525486","147.748102019802",0.0298366927079756,1,0.394025572852247
"NF2","P35240",0.0233619900719511,"2.47481436423823","1.61389081473124","231.382436589013","84.2614229895241",0.0698219929269047,1,1.01014776673936
"SEH1L","Q96EE3",0.305363830820612,"1.02895001031106","0.850272058002738","43.782758190474","128.889905092438",0.415263410036256,1,-1.07971849980786
"AACS","Q86V21",0.043094369741637,"5.07503901198459","3.94453248165798","566.817745218635","304.755487869148",0.10221220968631,1,0.620528039078321
"TARS2","Q9BW92",0.172441436995797,"5.27519204672066","4.84709941199012","295.305259583344","123.423205559828",0.26988615435141,1,0.872390454244353
"PCNP","Q8WW12",0.00265115684597789,"2.44622197765738","1.99059502696682","1215.40846199122","215.140493216885",0.0197529855143986,1,1.73154421044629
"CRPPA","A4D126",0.0311015161705734,"1.0000510495111","6.00709664921017","152.300740278751","48.6080588480668",0.0843728310473504,1,1.14206778347192
"C7","P10643",0.0112875879748563,"1.78406843301053","0.878852507939912","464.655554334792","142.454445048042",0.0458486835574933,1,1.18227412300986
"NSDHL","Q15738",0.280652695134161,"5.28228201428238","4.71379107441307","396.661834041056","347.745112480934",0.38562409279473,1,0.131614338260471
"UROS","P10746",0.124056826906521,"5.36452626769619","5.11843550718114","367.360089213704","146.69112407458",0.215310546612546,1,0.918013357145937
"SERPINH1","P50454",0.403307782073559,"1.89953294068345","1.33852229404459","340.330193006119","312.269916010712",0.505568286059035,1,0.086048373011985
"CD163","Q86VB7",0.993467710200635,"1.23451457558292","1.25615385439896","507.968354077444","539.749362733382",0.996893262691974,1,-0.0606857382093282
"HSD17B11","Q8NBQ5",0.182670870099282,"1.82434633021819","0.90788625637111","741.289167104131","554.962943743545",0.281728543097726,1,0.289489444691872
"UPF3B","Q9BZI7",0.0788768993351176,"2.1256332839934","1.22463946406847","180.309398943876","140.37925605359",0.156136799033372,1,0.250326526553279
"NCOA5","Q9HCD5",0.0119692847225131,"2.48330683954226","1.53385793913852","450.427032948415","87.714415521111",0.047607155024131,1,1.63610983591896
"ARMC6","Q6NXE6",0.414324004108789,"5.6020532984994","4.90659864884572","249.683592274165","232.088302095204",0.513296014457961,1,0.073076573640619
"AKAP8L","Q9ULX6",0.000201300060457182,"2.34230257561115","1.32431772751345","359.464757655687","93.3269816959271",0.0106487731981849,0.106487731981849,1.3485068818724
"F3","P13726",0.00430351345107844,"5.14084642328198","3.14538788570967","589.909316900309","340.290987154122",0.0264716118095406,1,0.5501677287627
"GLRX3","O76003",0.00927792184522582,"2.46486796301263","1.38504571983904","638.120312998911","154.45455310486",0.0415933953908852,1,1.41862694552959
"MRPS5","P82675",0.345562894113451,"5.03015430153622","4.33997893001117","256.695680664081","198.385852142274",0.456216243907578,1,0.257677378797927
"GYG1","P46976",0.000318304500576926,"2.63573432894689","0.083487053972085","1197.56356792126","335.018406983226",0.0119417236194344,0.168383080805194,1.2738589352011
"MGRN1","O60291",0.0294279343654245,"5.4076234792849","4.97383588736799","106.839727448462","28.155906342378",0.0815045930853904,1,1.33357268785527
"PCNA","P12004",0.00108503873324769,"2.22724570108832","3.55119532665671","662.216977800524","45.8081831687089",0.0133650529929869,0.573985489888028,2.67113051629697
"DPP8","Q6V1X1",0.241657519539363,"5.1719712518016","4.37948146718163","95.7715709023925","119.888538953131",0.34550494009817,1,-0.224596582819594
"MRPL1","Q9BYD6",0.12142767924273,"5.40457217946434","4.4677112203474","515.104137574658","392.663008130637",0.214076155912779,1,0.271417330759664
"MRPL15","Q9P015",0.407026589226144,"4.77290519389008","4.24822382419227","305.705915351325","355.451743275179",0.509023795982577,1,-0.15076591788708
"PTPRG","P23470",0.161459881064824,"6.17147818312063","5.14932684494323","186.700387976088","176.08272556099",0.258825082070582,1,0.0585512124133245
"PRPF4B","Q13523",0.00959118416840107,"2.41279835921427","1.22689607580968","270.849242970408","104.155528488223",0.042412142453839,1,0.955677118807577
"C1R","P00736",0.667671910252772,"1.56260756026385","1.20403170866126","235.184768414751","184.783970776845",0.735830084424409,1,0.241184036561008
"SLC6A11","P48066",0.225055165197959,"2.48014074933623","2.45432432755178","1533.97571410815","599.143134383038",0.32887895687768,1,0.940117624925671
"CHML","P26374",0.0235980499358028,"5.47350879876431","4.40742836434976","270.884015826322","100.081424742597",0.070131283236178,1,0.995706641292409
"RBM4","Q9BWF3",0.000537563728099692,"2.55682476098672","1.42057118284685","1035.33990494189","158.412242533835",0.0133650529929869,0.284371212164737,1.87728429723898
"ALYREF","Q86V81",0.0015420269710587,"2.59694178359329","5.20780011486725","608.301813271996","66.9158138413454",0.0151061531053713,0.815732267690052,2.20723584271671
"DAP3","P51398",0.36919001918266,"5.13714179672388","4.60190580277527","474.752281833658","400.828818006799",0.475186180407852,1,0.169258707670401
"HCLS1","P14317",0.736548967926126,"1.40297266679869","1.03621765170292","311.02476575439","266.956376270556",0.794079577689676,1,0.15278728136246
"C1S","P09871",0.827517511293684,"1.26031054820109","1.12238791635055","192.160926462941","259.83465494053",0.865131943625215,1,-0.301712306551769
"ELP3","Q9H9T3",0.0276374911830163,"5.2203779085597","4.89859693612984","199.881062408778","41.5413103100265",0.0777671959351895,1,1.57103414041206
"CUL7","Q14999",0.0541464486714324,"5.64927240305777","5.53759380876753","147.019863394078","34.8792484152981",0.119847160448484,1,1.43867565169786
"GAS2L1","Q99501",0.000112638206275864,"5.18450591948566","2.1603146882004","212.250444656026","56.77515960022",0.00993093518665534,0.0595856111199321,1.31866802106489
"ORM1","P02763",0.188612456520692,"1.6316358275621","0.710713926994705","2980.78911650868","3644.53341866277",0.28836991184811,1,-0.201040281752924
"NUDT5","Q9UKK9",0.232489649880427,"2.46898264442981","1.90863590121428","775.64939353016","400.195701532927",0.3369507528404,1,0.661746924329414
"TSPYL4","Q9UJ04",0.757131216514838,"2.27545316624589","2.27154340222681","207.596993782173","137.592554679017",0.805880107719013,1,0.411301854770884
"FAM160A2","Q8N612",0.00659633708552187,"5.34123604795008","4.32789540691834","147.208285500949","61.6513953565376",0.0338782749343793,1,0.870352629206579
"ARL2","P36404",0.621939041536683,"2.1378445119746","2.26679321209107","580.975857264855","345.344249109848",0.700012240367884,1,0.520167459184319
"ZC3H15","Q8WU90",0.258817719780018,"2.39129093847911","2.23374872972267","505.944283752127","224.292756051189",0.363168630672757,1,0.813474406862223
"HMGN5","P82970",0.000877050937032223,"2.4832283543583","0.587682790812833","360.666527509307","160.052956057997",0.0133650529929869,0.463959945690046,0.812449049068483
"SLC16A1","P53985",0.49917079647241,"2.0397871054741","1.42613740579421","754.974199354988","782.709372132313",0.593396295132371,1,-0.0360778792191623
"SLC24A2","Q9UI40",6.75366981455946e-05,"5.9012362976584","2.12316278358268","658.800154288418","208.908351296511",0.00893172832975488,0.0357269133190195,1.14852458725166
"SPP1","P10451",0.999381399021063,"1.82342664327322","1.81451925421123","485.62957038641","478.726051466928",0.999381399021063,1,0.014317616228652
"NUB1","Q9Y5A7",0.00508605734307613,"2.08456535844889","6.25831109354265","121.396793580349","75.5257220969272",0.0288958429843676,1,0.474591177994274
"FGFR3","P22607",0.494239260137285,"4.96841368948231","4.55787404030139","145.120617987836","101.73228428768",0.588857136514918,1,0.355220545849618
"SMAP","O00193",0.00848257285369633,"2.79965199490047","1.80082852472962","505.596466267384","113.595879261759",0.0390198351270031,1,1.49309162209698
"TTC19","Q6DKK2",0.755797953144874,"4.73969845853055","4.74888415572744","484.892179002544","328.138028374866",0.805880107719013,1,0.390492216806649
"R3HDM2","Q9Y2K5",0.154942713470909,"5.10969712044218","4.26235649521852","131.325547745568","127.608479529112",0.252811849551829,1,0.0287125150548851
"C20orf194","Q5TEA3",0.0463781761540458,"5.41306036806206","4.60671898252273","138.211234523374","63.4436303092862",0.106208031106018,1,0.778631399820547
"IFI16","Q16666",0.479160293152161,"1.24415364764834","0.718009842521022","181.453543279799","126.07078924719",0.577393610654882,1,0.364156092438492
"LUC7L","Q9NQ29",0.0121307675960077,"2.42602250866643","1.62420682528512","199.652664373393","25.9859771830298",0.047889373569314,1,2.0390221252297
"LPIN1","Q14693",0.095804685503071,"2.04263206503708","1.24944166076721","156.971770885093","173.964965087652",0.176548837269855,1,-0.102787942967818
"BEGAIN","Q9BUH8",0.473972414518761,"4.96056728826774","4.41861734702504","62.154076341732","90.7389118173245",0.572446135343435,1,-0.378369877278107
"TCAF1","Q9Y4C2",0.0678096186278895,"5.72312206636388","4.89713092299919","212.085982666299","105.091997801954",0.139425437321532,1,0.70215563497439
"POLRMT","O00411",0.0688626801137687,"5.22022929141047","4.43858309790721","213.06422113348","100.691229880325",0.140109068385322,1,0.749534923558075
"MRPL44","Q9H9J2",0.193573765356281,"4.78204544739456","3.94481899215294","271.669945758509","205.607652598093",0.293207860656105,1,0.27861814108045
"SAR1B","Q9Y6B6",0.90200147339428,"2.30993550456862","2.16522331418306","88.618642023106","73.0771114772546",0.925652444962354,1,0.192827036820481
"PPP1R37","O75864",0.00718732848323814,"5.46440261193839","3.85852517101357","83.6267504434219","71.4462485459682",0.0351091514875376,1,0.157418051895779
"MRPL11","Q9Y3B7",0.215001944705172,"4.88300132485204","4.16818297589328","435.713071149565","273.609137764809",0.317720084003557,1,0.465283349562794
"VARS2","Q5ST30",0.362780091952036,"3.76700572283488","4.11898318494608","44.3304858011084","109.492260416803",0.468074801567383,1,-0.904181258192821
"WASF2","Q9Y6W5",0.0412641196235448,"2.00860848590282","1.22503604695103","459.56936050128","154.055685193428",0.100140732058534,1,1.09297574895632
"DKK3","Q9UBP4",0.571211409097289,"1.69917166290127","1.48203430180207","632.455601034168","384.936777163293",0.659761649372196,1,0.49653091650169
"LUC7L3","O95232",0.0218825613736811,"2.6344461857315","1.69149153009856","620.523248441521","158.688261393545",0.0670424114802055,1,1.36362141369136
"PPTC7","Q8NI37",0.105930513604753,"4.92005949732201","4.40691185646147","167.766434590856","55.0196787455309",0.191253384631107,1,1.11488182517607
"MRPS31","Q92665",0.169898735568874,"5.12552028107659","4.31220493650422","481.341982980123","305.124702633846",0.268876903989059,1,0.455857446662444
"BCKDK","O14874",0.0195618019200302,"5.32504424550602","4.09979508899461","362.122779053807","121.693267988863",0.0630987391200974,1,1.09047964095774
"PNCK","Q6P2M8",0.0681530671090474,"5.61725191215763","5.23474461887469","421.090471756676","172.652987218889",0.139425437321532,1,0.891563982027624
"OSGEP","Q9NPF4",0.0107255119467327,"5.4481383288634","5.89474151186048","235.966885146961","52.0116609293721",0.0451587358312081,1,1.51222353592311
"CETN2","P41208",0.00107149160825102,"2.32828927857417","0.170311744012299","712.677864185046","96.7650308183368",0.0133650529929869,0.56681906076479,1.99674383779469
"RAB37","Q96AX2",0.00326886609041961,"2.61813260737963","1.0315253166537","563.493023714239","54.392627420776",0.0227530284451575,1,2.33792633380265
"SMARCE1","Q969G3",0.000862094461254962,"2.36712096068428","6.05222936765065","295.990940071527","65.7718738092587",0.0133650529929869,0.456047970003875,1.50413654874788
"DCAF8","Q5TAQ9",0.0503352885713036,"5.55832508570662","5.13507352509636","267.828867943838","95.4308999414893",0.112827829043303,1,1.03194579933293
"ADCK1","Q86TW2",0.379605951749017,"4.79064022263822","4.22146225321481","59.4469546844957","105.074494322051",0.485052049457077,1,-0.569585171331157
"PDZD4","Q76G19",0.0456422445205697,"6.22311603564359","6.10118756976504","67.9877817096305","16.7434822001895",0.105536395366811,1,1.40131894812429
"PGAP1","Q75T13",0.902904842345132,"4.58453695864876","4.37421225073891","325.977437882976","313.732500001917",0.925652444962354,1,0.0382874580196466
"STARD10","Q9Y365",0.024498953941029,"2.46350854504804","1.79241401564513","238.182440813412","48.8091771965039",0.0716019151094163,1,1.58511858557152
"MRPL38","Q96DV4",0.0219635833900476,"5.46207699651529","4.26270648613363","211.306142187902","130.106210536014",0.0670424114802055,1,0.484956871752515
"HSDL1","Q3SXM5",0.325686458793101,"4.07785371849432","4.29154650899537","883.916023444651","458.412935917621",0.437279534775509,1,0.656591677303953
"COG6","Q9Y2V7",0.960375888549696,"4.29457680674998","4.45080746254515","62.907321841132","67.6200156129357",0.97184685332314,1,-0.0722414667705618
"SORCS3","Q9UPU3",0.537621986704348,"4.84024929370739","4.4241241512352","116.481884241814","84.331916982182",0.627819052906402,1,0.322975355603405
"MRPL39","Q9NYK5",0.471508039843342,"4.83488990823641","4.19697614351925","410.948934184314","354.490000599034",0.570772890336677,1,0.147788820530672
"PIGT","Q969N2",0.00731400333290591,"5.32522053217416","3.74099839916355","195.194065045318","62.2522197051539",0.0351091514875376,1,1.14280007641261
"POLDIP3","Q9BY77",0.00718891989057318,"2.39465586451641","2.02312630794738","277.965927499237","62.6112659502166",0.0351091514875376,1,1.49055331405705
"NUDT14","O95848",0.00274386772642218,"5.716315235428","3.88769364102301","521.401072749102","203.557563880919",0.0201598059344074,1,0.940570724860659
"SERPING1","P05155",0.00507895178592863,"2.29602851538254","0.855998862771549","816.038320011805","917.937226887936",0.0288958429843676,1,-0.117667693325822
"MRPS7","Q9Y2R9",0.0473559719127651,"5.50503939572535","4.56284603775535","471.718353320735","306.612483823701",0.107979780783848,1,0.430797415836528
"LARP4B","Q92615",0.514517008336238,"3.86446364545565","3.51849189365469","65.6829134515353","130.036952431138",0.608902678769284,1,-0.682979837098767
"LGALS8","O00214",0.0605363639175592,"1.37701575291744","1.98988700292608","251.957332705607","76.6751191316988",0.130177790700768,1,1.18968249479384
"MRPS35","P82673",0.0789608319803653,"5.53016946729398","4.54347802011796","452.801079893724","394.587902984923",0.156136799033372,1,0.137610975090914
"YOD1","Q5VVQ6",0.442452894594366,"1.89042900711815","1.60048920730372","141.875229521801","79.6666800501557",0.540548686467482,1,0.577096574752194
"IMPAD1","Q9NX62",0.394931260916376,"4.72371791622729","4.87043467917144","416.047582471705","224.068646219607",0.500277399419673,1,0.618847173417442
"AZGP1","P25311",0.092956132459219,"2.10102135225681","1.03166173993374","317.792682517541","260.42308232509",0.172539628319042,1,0.199091680197611
"GATB","O75879",0.142498814139247,"5.29705313673112","4.59838173030945","169.501586216099","103.574870150795",0.237049914086986,1,0.492567550694343
"FDFT1","P37268",0.0183219539598025,"5.57159386636998","4.01483075062604","145.015803069152","109.062542535514",0.0602007058679225,1,0.284921220758651
"MRPS18B","Q9Y676",0.0499070639110597,"5.44479055048534","4.70858429815491","295.669603781651","132.058002127665",0.112343986421066,1,0.80600139133257
"ANP32B","Q92688",0.176112725718121,"2.19104736393031","1.35870943079685","337.839529029525","219.33715853246",0.274010682073194,1,0.431960933938303
"CD2AP","Q9Y5K6",0.00102163122422718,"2.44893496984667","1.22606160847468","147.635595053023","37.6041983040048",0.0133650529929869,0.540442917616178,1.36763134080399
"RPE","Q96AT9",0.572973367872296,"2.18290782835876","1.63166022038653","179.502953512505","199.356732398341",0.660354927242799,1,-0.104904183105374
"FAM102B","Q5T8I3",0.960824015667301,"5.37173911489629","5.26759806327339","78.5191703492064","74.290755215001",0.97184685332314,1,0.0553562843631824
"IGSF3","O75054",0.00199224323841032,"5.56669365187587","4.24018081717722","122.087089981211","25.0289494378633",0.0170115131408016,1,1.584701509923
"CIRBP","Q14011",0.959485704125857,"4.69941070685458","4.79573667916205","902.404764742016","1030.36559214032",0.97184685332314,1,-0.132605801264133
"DOHH","Q9BU89",0.0302405610500883,"5.76414744068456","4.64099057197348","67.752961299622","26.261892680658",0.0833190458098787,1,0.947749227083417
"TMX1","Q9H3N1",0.238361166387098,"2.24855243334753","1.60551348140268","296.913434426423","276.590165338392",0.343577812040258,1,0.0709037666790829
"TMEM106B","Q9NUM4",0.400446076814331,"5.54251519869746","6.198505062813","1234.10295879759","913.687282841852",0.50437136817805,1,0.300611264391403
"REEP1","Q9H902",0.823470695211644,"4.42440801502778","4.19488084596018","145.507417302804","182.205194025146",0.865131943625215,1,-0.224906428354207
"FAIM2","Q9BWQ8",0.901597207175278,"0.798908914426982","0.842279988653149","492.027136060897","386.767789806372",0.925652444962354,1,0.240709382964857
"DMAC2L","Q99766",0.0411315231230708,"4.97496776319372","3.8319409082371","530.001668331986","276.108983585853",0.100140732058534,1,0.652084498495456
"FMN1","Q68DA7",0.00696695482150217,"0.887899305707052","2.32337227395259","102.830827323914","21.8627242886959",0.0351091514875376,1,1.54830208540686
"UBLCP1","Q8WVY7",0.725252802307058,"5.16546952250093","5.01114359087696","446.428500432875","318.337987945355",0.790768838656694,1,0.338165580561224
"SYBU","Q9NX95",0.00104518943510417,"2.42113525186224","1.80237876313315","75.7743692952755","3.0929945155869",0.0133650529929869,0.552905211170106,3.19862037898933
"JPH4","Q96JJ6",0.0895380946987008,"5.3723361688943","4.64976483544411","134.543915182493","65.6305680430797",0.167610841921249,1,0.717849088999862
"ORM2","P19652",0.155805875215529,"1.81461313524392","0.800355364267223","1982.48738458587","1701.826231418",0.252826098125812,1,0.152650382880139
"SESN1","Q9Y6P5",0.192480333859075,"1.63688559380773","0.786797074795546","137.02181350305","162.592127064452",0.2925922316421,1,-0.171104641100116
"LPIN2","Q92539",0.789648448404745,"4.74840469947263","4.85108365194574","33.1205432404052","50.607716920256",0.83544805841222,1,-0.423950341401973
"CYP51A1","Q16850",0.178259382006228,"5.33512838184759","4.85644296186227","267.476400883249","115.064769035794",0.276537281763327,1,0.843536162619673
"C18orf25","Q96B23",0.86285789509689,"2.32913335444391","2.37294262998167","58.0086818472243","44.8314903123374",0.895003581384814,1,0.25768188511173
"PNMA1","Q8ND90",0.51216835999294,"4.51217634107388","5.06085080245373","205.020931929968","222.178071616227",0.607482202771895,1,-0.080367103838551
"MKRN2","Q9H000",0.000743665304012009,"2.46722813321566","0.898624075105775","220.952853159167","83.8302771553875",0.0133650529929869,0.393398945822353,0.969155099833138
"MAPK11","Q15759",0.0126604125398902,"5.54073246263331","4.20566303410551","127.785513988204","40.6823583970629",0.0492452811294258,1,1.14455864258153
"TRUB1","Q8WWH5",0.043064956098682,"5.54064842459929","4.72752051657309","185.261363663636","77.401786986712",0.10221220968631,1,0.872757736595875
"FHL2","Q14192",0.608065028721461,"5.12292871195662","4.83903646589251","180.843976511259","117.631556555219",0.690271245050757,1,0.430077313775108
"ACYP1","P07311",0.0363350161618255,"2.3245692677806","1.46547904651546","856.37186385353","278.384529240977",0.092856152413554,1,1.12370134553709
"SMAD4","Q13485",0.00600062484148997,"2.07514270350632","0.902025909922216","368.422491975082","204.155192128281",0.0317433054114819,1,0.59034990530216
"MRPL50","Q8N5N7",0.18977682062908,"4.82624287271628","4.06691654901515","163.537931699717","86.9967786775606",0.289313942688136,1,0.63117387031893
"PYCR2","Q96C36",0.0128587499584614,"5.45646560577818","4.38485793452172","120.10575314208","128.09850964326",0.0496516695476356,1,-0.0644269436421066
"RP2","O75695",0.00344285782572308,"2.3774324746263","1.39774891804654","688.197969335521","97.5588907677809",0.0230602659462419,1,1.95362033913044
"FKBP9","O95302",0.358567459088358,"5.38375687450149","5.17413605501569","238.578575441024","126.854058883929",0.466049596702067,1,0.631661429803521
"LRG1","P02750",0.480601484755822,"1.60797297324296","1.18911922848327","788.482209777957","912.675900761495",0.577814057808704,1,-0.146270990796383
"CCDC9","Q9Y3X0",0.00163349740449389,"2.63495361966919","1.17964160855256","168.050747941636","30.4921558616725",0.0151600022276714,0.864120126977268,1.70679653919767
