"Symbol","Uniprot","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"TRAPPC1","Q9Y5R8",0.133435367404105,"2.12139312819899","3.76274405989503","57.6407237607516","93.8253049546951",0.365847518322244,1,-0.48720526764221
"KLHL42","Q9P2K6",0.0951931324932071,"5.81225657905768","5.11179198727928","101.402165503131","49.323795564183",0.302086368282497,1,0.720687813729414
"MRPL13","Q9BYD1",0.0220371178594852,"5.15596528596276","3.85563435367992","141.921248070949","87.7594181194559",0.157284684901821,1,0.480673127125828
"MRPL2","Q5T653",0.0181594118408182,"5.16248100749331","3.73579843041829","116.484519677329","116.974020484762",0.152377583765691,1,-0.0041934771323917
"SDF4","Q9BRK5",0.0889442349699908,"0.684261294749575","4.87072027109439","13.2067109503184","51.3115083102662",0.292305984532545,1,-1.3571899548259
"MRPS34","P82930",0.466159879874313,"5.0590926786438","4.40049428626666","212.271716447883","219.069333420311",0.687192563547753,1,-0.0315211352949473
"MRPL24","Q96A35",0.347496096208756,"4.84695477875381","4.17219338955091","184.751652903906","131.3072611052",0.596606097199618,1,0.341472425075475
"ABI3","Q9P2A4",0.240880936151194,"1.65377571308399","0.934286425654184","57.1779920267476","38.2074241997457",0.48820689170098,1,0.403139222063955
"CHCHD2","Q9Y6H1",0.814458610808417,"4.59279477816546","4.50185954615592","530.002482165168","375.515880753772",0.906522751191956,1,0.344580927268801
"XPR1","Q9UBH6",0.257845587922513,"4.55468540634112","2.29904856354479","4.28740765401038","17.7462487433179",0.504422564035863,1,-1.42049188134482
"LRFN4","Q6PJG9",0.422632275681112,"5.13581411145537","4.37224253320622","31.1861321804843","31.5000613184655",0.643458683824975,1,-0.0100159778380785
"GABRD","O14764",0.267450804969168,"3.12085438347116","4.02903859344619","185.797460824616","84.3060667211904",0.505183451736556,1,0.790203331842172
"CELF5","Q8N6W0",0.343792573547872,"5.49999340402137","4.78743624243017","54.4419839459154","53.9893547755139",0.596606097199618,1,0.00834872657302523
"C9orf78","Q9NZ63",0.0284242447163205,"2.15550882927924","1.88789226241931","113.572876712946","38.4071362819701",0.175107384116592,1,1.08420143344558
"OXA1L","Q15070",0.662856425879893,"4.33305568736613","4.53978634959278","155.182451449646","102.43455261914",0.814303482839343,1,0.415377447189058
"CELF6","Q96J87",0.103593238606644,"5.56837182233739","4.70516293389379","84.9710684626627","72.6072472361713",0.316176475025486,1,0.157246086485118
"NHP2","Q9NX24",0.416533336506661,"5.77694220147749","0.541844916783153","32.59575746139","41.2409221778006",0.643458683824975,1,-0.235248879462474
"BCL2L2","Q92843",0.857758581681285,"4.39657427384539","4.30346014008715","54.6031297427023","74.5598920222266",0.928463193620306,1,-0.311511519773566
"MRPL40","Q9NQ50",0.240646935435961,"4.90758918418135","3.91249440079338","46.4776181762547","104.735711714348",0.48820689170098,1,-0.812469278642625
"RNF114","Q9Y508",0.750299298278397,"2.09031031956425","1.80660222028838","73.0310659670553","91.373329541321",0.866665161668797,1,-0.224068724733857
"FAM107A","O95990",0.012243409874573,"2.24228230066552","0.741974722684753","554.259950489387","465.519625506725",0.151707928645185,1,0.174479545520056
"DDX28","Q9NUL7",0.602160700643279,"5.5105722948592","4.94808075727633","47.3757419994061","44.626092204633",0.774428323765454,1,0.059791610562392
"SST","P61278",0.737037944509699,"4.24960838343054","4.22001355233693","331.736594783942","492.946685420418",0.861316005410632,1,-0.396059760219635
"LRP8","Q14114",0.120926931188645,"5.08494455245787","4.38226529885067","8.47870539163718","26.5680690963034",0.348232252540933,1,-1.14215231273652
"RPL27A","P46776",0.0773964547389965,"5.00268976115933","3.82992510074104","182.770162942805","266.229767321157",0.277847704422728,1,-0.376130299569829
"VSTM2A","Q8TAG5",0.40743761655446,"0.273779467548981","1.16989919415112","217.9852435906","121.99694958352",0.639343932895206,1,0.580431329539749
"TPGS1","Q6ZTW0",0.353599400094916,"4.64289441255465","4.31089474594582","22.2030623563722","43.0968786270111",0.600156804923004,1,-0.663220349494486
"TMEM109","Q9BVC6",0.0496228917387409,"2.09942563451315","0.874306611640941","324.555167237494","213.632360966561",0.230434027496151,1,0.418198930326704
"MT1E","P04732",0.401382380081128,"1.53611416871902","0.638655861420259","938.940050670485","1615.07936106029",0.637865629491984,1,-0.542387741056079
"S100A11","P31949",0.492827488692272,"1.75084741533157","1.13936151739929","369.728932992842","574.942751832721",0.702636441049872,1,-0.441500350197698
"MT1X","P80297",0.195872798578849,"1.93368502781849","0.906757370106118","45.6072650273409","31.0015906783664",0.436341636119847,1,0.386028509231066
"TFB1M","Q8WVM0",0.096293329928497,"5.14993973559889","4.51626406750784","79.4691619931288","56.0918144853584",0.302086368282497,1,0.348379154419386
"CARTPT","Q16568",0.562619279628154,"0.454987296454933","0.700204958474284","206.345665463777","471.482196182768",0.745832227655953,1,-0.826328591179506
"MRPS10","P82664",0.275052226774799,"5.64435400650835","4.71912785652046","134.032267041936","163.687537337772",0.51211789929101,1,-0.199878780587949
"MRPS16","Q9Y3D3",0.0396715807176592,"5.27872071010461","4.57903375031871","325.195416925169","164.677103183054",0.204083698743422,1,0.680439678312729
"NRIP3","Q9NQ35",0.488303789470714,"3.17410583972935","3.90310338115298","24.2553805021904","43.3820060404074",0.702636441049872,1,-0.581406278617523
"RCAN2","Q14206",0.0282886921406156,"5.30028361925756","3.65641137918229","174.73255991147","118.263251555463",0.175107384116592,1,0.390343490925728
"MTO1","Q9Y2Z2",0.0833447941612465,"5.45404428673686","4.39619426453441","68.6926735302402","46.1317145171384",0.286821050251462,1,0.398141885195587
"SEC11C","Q9BY50",0.700733764581176,"4.74860499780701","4.74210024068776","219.381778516662","162.95431349326",0.846649270038757,1,0.297343616761942
"PANK1","Q8TE04",0.385815926772203,"5.72135383103213","4.53297850756317","11.0067932858826","22.2445658868443",0.625358266039227,1,-0.703585095355068
"RPL34","P49207",0.0262129685168846,"5.12043373984567","3.68723770672905","763.846298376729","455.20601198735",0.175107384116592,1,0.517616498713425
"MRPL53","Q96EL3",0.525490948515044,"4.49993787746228","3.93579323259292","142.144191343575","158.965708050964",0.722369100024812,1,-0.111846531928161
"CELF3","Q5SZQ8",0.0332185926533541,"6.00168948496817","4.0439061122499","24.3938693853292","69.2280517217187",0.186248064427233,1,-1.04307430615407
"PBX1","P40424",0.0361139096406431,"2.57309559056233","4.21963485178413","29.6181422171057","18.0015373285357",0.193772482910547,1,0.497929924925718
"BTBD10","Q9BSF8",0.0514171739060484,"5.94581010742875","2.42495762335033","12.1460875237355","24.3866223476847",0.231145673685749,1,-0.697027614086713
"TBPL1","P62380",0.848015022296098,"4.66765910629876","4.87056006819657","9.79294953048994","24.944347252422",0.919911948099463,1,-0.934984542404863
"CDK5R2","Q13319",0.916239797107765,"4.50218326869612","4.5241521234309","25.3602279916381","20.5533649014731",0.964564680921466,1,0.210157450033063
"SERPINF2","P08697",0.836485250903592,"1.72921823688746","1.42598011579723","99.8037117949417","99.0693818861189",0.914836330295084,1,0.00738494315743776
"MRPL28","Q13084",0.0443812047568096,"5.25548420593628","4.03241745498983","116.799005560127","85.0958814406829",0.219269516570772,1,0.316675918611432
"POLB","P06746",0.724306775272638,"1.26229963185212","5.04655865999905","26.075270793082","38.0349092711937",0.860490497487551,1,-0.377517017049082
"GRASP","Q7Z6J2",0.000911741578436547,"6.2801165633584","4.26116159545191","42.9322954282288","43.8406410307969",0.130044305183937,0.454959047639837,-0.0209369146841152
"APOA2","P02652",0.773892732651384,"3.85650130653114","3.64439691448509","760.771113951413","1138.27309791189",0.88368987092229,1,-0.402935023967935
"HMGN4","O00479",0.0643089247588173,"2.36787629067374","1.27138244908361","454.792084749406","242.5821311124",0.252737363664921,1,0.62850001988345
"CWC15","Q9P013",0.993680856114516,"1.04204565216386","1.1740822373516","32.0987810640909","33.2212284623822",0.997006785964196,1,-0.0343710267698392
"RHOF","Q9HBH0",0.552997693888399,"4.11445755812899","4.64277166392231","31.1768354302808","63.2721096849585",0.744712290792245,1,-0.70776926186
"GSTA4","O15217",0.31500856499206,"5.03850739584627","4.75865261288399","457.708320822914","252.276571382125",0.559392433918284,1,0.595706135960838
"ERAL1","O75616",0.152401912353795,"5.46986020397659","4.98740135877041","110.887349075369","59.072614330332",0.394033959919916,1,0.62974737427129
"CTSZ","Q9UBR2",0.0161534790537002,"2.02911946417537","0.369948248550429","413.329796570949","314.950447696359",0.152086529203706,1,0.271830495660334
"SEC61A1","P61619",0.263492473657562,"2.26221284273855","1.36753249108547","65.3020530699028","45.8814717123209",0.505183451736556,1,0.352962107195532
"LYRM7","Q5U5X0",0.746571962743673,"4.39257921573523","4.11186621600976","96.1235839575292","137.90115651623",0.866665161668797,1,-0.36090247493752
"DMAC2","Q9NW81",0.151626516876048,"5.05109570123317","4.3003110803525","111.822866455331","105.64962250536",0.394033959919916,1,0.0567878988318653
"RAB27A","P51159",0.260234126991932,"1.92360580827949","1.22790736799758","56.3424424499737","33.8065726474094",0.505183451736556,1,0.510792872869668
"RHBDD2","Q6NTF9",0.317555599841465,"5.18871025327136","4.94306700877421","212.432356497253","102.852284917628",0.56191576000316,1,0.725329783451373
"ANKRD54","Q6NXT1",0.383094469445721,"1.01685354719709","2.34631581098872","20.8691641049293","33.3838134308112",0.625358266039227,1,-0.469798486876671
"IL1RAP","Q9NPH3",0.0869901825620858,"4.87755568673834","1.01329222956378","15.3097175794911","43.5338269428479",0.29206163925097,1,-1.04505050406709
"C1QA","P02745",0.614204843795311,"1.26910522872499","0.811810501820236","352.010114583339","269.736705979319",0.78185769656597,1,0.26621358961902
"TUSC3","Q13454",0.253688995075717,"4.66381660889208","4.38914590818203","155.079652765277","77.604645809953",0.498389010010956,1,0.692311579649774
"PVR","P15151",0.805845995985469,"4.73888012505068","4.54124661835329","43.6369242308009","62.943196894446",0.901607964118271,1,-0.36632900509977
"MT1F","P04733",0.264813027755538,"1.30498360328179","0.363058144982685","141.202716205067","210.150770613839",0.505183451736556,1,-0.397628666960932
"CXorf56","Q9H5V9",0.652460799177562,"1.50433521125276","1.84994517591816","46.4158995897687","38.036501325202",0.805885987102979,1,0.199095804236827
"MRPL41","Q8IXM3",0.722306453434328,"4.12384640197257","4.26651867490188","86.0983783713787","145.505297598117",0.860490497487551,1,-0.524721918547939
"KCNIP3","Q9Y2W7",0.993623260606507,"4.22092659043742","4.14991072144376","16.4834060376591","16.5401592011542",0.997006785964196,1,-0.00343713460116504
"DNASE2","O00115",0.0996075469516707,"2.10381633777736","0.136735630725901","63.8738693139032","115.131722553757",0.306815839067183,1,-0.589166539565007
"SCD","O00767",0.0519484799051763,"5.78269275781984","4.34283943664872","129.916034812552","135.499223039793",0.231449031006098,1,-0.0420775505556157
"C1orf122","Q6ZSJ8",0.383801986444972,"2.8095471674857","2.02186623856785","19.2898248488438","46.5277334475899",0.625358266039227,1,-0.880470806052019
"N6AMT1","Q9Y5N5",0.174674426698135,"4.32565383720244","5.48221632955323","26.2380178211699","35.9242656057482",0.410280393426942,1,-0.314203568456603
"RPL36A","P83881",0.219938664790255,"4.81080512468796","3.41348245779469","154.202116860898","175.869111501531",0.465039803942107,1,-0.131475844660763
"ZMAT2","Q96NC0",0.0698411696609083,"2.5554379402384","1.65295244568563","178.500185392641","85.6378221759373",0.260080176573084,1,0.734462606421975
"TLCD4","Q96MV1",0.643218498429674,"0.675896028037935","1.10242006139835","98.475573447807","79.4293818710643",0.805885987102979,1,0.214940183567258
"DPH1","Q9BZG8",0.247275256917404,"5.88331446192856","5.39356154451401","102.51722463105","29.4642834800452",0.491595032676433,1,1.24685202931072
"CDC34","P49427",0.00843313611698227,"6.01748880109198","3.7102055056483","158.405699533876","121.823250202804",0.151707928645185,1,0.262588235215279
"CRP","P02741",0.104547331421253,"1.78103660411543","0.937882795939546","1418.81794277808","983.111693136493",0.316176475025486,1,0.366856630816119
"AMD1","P17707",0.781303777188666,"1.72943304612481","1.77196818800608","82.6339572575739","60.3837608621328",0.88468746195544,1,0.313700491966741
"GPATCH11","Q8N954",0.0307313255925021,"2.36368022994023","1.33974537068086","64.3326361084894","30.2850847795053",0.180410958478336,1,0.753411722667869
"BIN2","Q9UBW5",0.891927181245617,"1.23840064537223","1.3784927424906","17.032750762274","22.691033237067",0.952067760518818,1,-0.28683182873357
"ENY2","Q9NPA8",0.107902228856824,"2.51416197515633","4.79004108022385","52.9789261739131","48.9773439076793",0.318598888754764,1,0.0785363931664747
"TMEM63A","O94886",0.13805036971321,"5.59064138743335","3.47072823854814","3.52863533726176","45.947873088151",0.373312876575264,1,-2.56659635401457
"DAP","P51397",0.954590541349137,"0.432831451911078","0.792640234522137","115.617406342125","106.682171741858",0.984499350755612,1,0.0804324621551525
"DDA1","Q9BW61",0.76602030179857,"5.53163798771063","4.9535498385506","62.4158937151947","61.152373649939",0.878722139304566,1,0.0204512716946852
"SNX10","Q9Y5X0",0.0678545963127656,"5.55208833706528","4.34913318858368","61.7542602766706","47.2796172305717",0.258469034809695,1,0.267083688197991
"VPS37C","A5D8V6",0.0153749411071905,"2.3390126943992","4.24405457627946","35.9569527061739","22.0683208383375",0.151707928645185,1,0.488179330877326
"NMNAT2","Q9BZQ4",0.300752094151202,"5.76055836053457","4.68963012146946","32.0077923387844","18.8762492579025",0.542871548112142,1,0.528074904948807
"TMEM240","Q5SV17",0.200390326613456,"4.86841824937768","3.65618486580005","40.1510434976107","42.7207781109556",0.444421213244953,1,-0.0620369786609373
"CLDN5","O00501",0.203056953385947,"2.22378766209191","1.15384571904575","69.1571071735227","67.744818580868",0.446367487839593,1,0.0206328535873877
"TIMM8B","Q9Y5J9",0.215817723482409,"3.43388754863567","4.71589591246726","78.5889585894996","130.522845848897",0.460226683836419,1,-0.507317061810136
"CHKA","P35790",0.170780037316302,"2.13154642822714","1.26463701398573","41.9635489474404","31.5845239393784",0.409235304062058,1,0.284134107378838
"LYRM2","Q9NU23",0.871206527585454,"4.08510183387567","4.19911944496001","44.7637482233028","59.6487136946094",0.934907650032562,1,-0.287073963692302
"C11orf96","Q7Z7L8",0.104255809645851,"0.190760885350865","2.26145729373673","40.9560561025884","47.5093195969715",0.316176475025486,1,-0.148426204299494
"ZFP36L1","Q07352",0.400027345725433,"0.743917101452235","1.65502904176476","33.5135041170778","46.560332853688",0.637865629491984,1,-0.328800486739743
"PTRH1","Q86Y79",0.0301534587861339,"5.4668128334268","4.01636521653591","82.5783161633673","13.1506549873501",0.180410958478336,1,1.83727556357422
"MYD88","Q99836",0.571065586278634,"2.17489138311404","1.62193286674267","26.4451111365617","25.4352426963811",0.752157760432336,1,0.0389355870072612
"MRPL57","Q9BQC6",0.385992677234633,"4.16798052974679","3.99838024402006","30.0826735557806","89.1431750563383",0.625358266039227,1,-1.08629440900431
"DNAL4","O96015",0.00158608652539039,"5.67849467365041","4.47478443358909","75.7413246649891","42.5140375780788",0.130044305183937,0.791457176169805,0.577489594606692
"SPRED3","Q2MJR0",0.78143766850274,"4.7981852127604","4.36322919747493","21.127090440613","16.2759556473277",0.88468746195544,1,0.260867219015533
"PNMA8C","A0A1B0GUJ8",0.720390660939425,"4.05228976182464","4.7727298095155","12.2098755537417","23.9301775716744",0.860490497487551,1,-0.672895226443607
"TAFA5","Q7Z5A7",0.626725700137561,"5.15671415317272","4.68221373118475","56.9718481962181","53.7240897971906",0.789737687799603,1,0.0586957540362967
"ZNF706","Q9Y5V0",0.560795349069794,"2.34351309718194","2.18014463057606","84.3989346214588","48.5592907138691",0.745832227655953,1,0.552769238295726
"RNF5","Q99942",0.940577164126811,"4.60526116683128","4.77386823241756","24.6474451045834","22.1419367338473",0.97757165749113,1,0.107199848102608
"MGST2","Q99735",0.454908127633534,"1.68919887734119","0.91405751917973","26.3800199934496","28.2181684764939",0.675592725265278,1,-0.0673591375152336
"LRIG3","Q6UXM1",0.05091034030652,"5.36886603998206","1.0897699151951","112.873151984756","46.4821440357914",0.230947816481395,1,0.887196399758614
"ANKRD20A3","Q5VUR7",0.501386290402809,"4.88675067416123","4.97894638425746","199.875762346236","578.184499244467",0.706756381104525,1,-1.06219703532124
