"Gene_Symbols","p_cogdx","p_ceradsc","p_braak","acrophase_cog1","acrophase_cog2","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","acrophase_braak0to3","acrophase_braak3to5","acrophase_braak5to7","amplitude_cog1","amplitude_cog2","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad","BHQ_braak","Bonf_braak"
"RSKR","0.856293005278115","0.462078020788751","0.807264578617206","1.64295301601337","1.85447369149935","1.63037297525844","2.19127356269972","2.39584432476955","1.84394274730773","1.47312575780853","3.73604651122528","2.9941796308644","3.45899734608014","4.22416306822092","4.62097779860487","3.53006014362321","3.51704741382059",0.964128265470757,1,0.999884603092583,1,0.999817567079685,1
"SDF2","0.538137263256648","0.596824317324485","0.666710425248231","6.04873947166992","0.0326969159338331","6.01633989830138","0.00372056221088117","0.401486801574764","6.06236720128215","5.95612101678319","2.45283370312202","1.82597147178486","2.39841543043194","1.91769959056543","2.40508726613464","2.2228534364333","2.53591782035236",0.885736563405419,1,0.999884603092583,1,0.999817567079685,1
"RPL23A","0.265770592761848","0.836146875057555","0.890570400147739","5.70327121004455","6.14025570710829","5.70650503667119","5.8918844574003","5.44950838061097","5.77743278157504","5.77134198629086","20.0287086205806","15.0294319506951","19.0418349044583","19.3107742081346","12.6145620122787","20.9900400590275","16.8253958749671",0.836677437778815,1,0.999884603092583,1,0.999817567079685,1
"FAM222B","0.203153353948089","0.949051915034902","0.700101348206185","2.861848349795","3.0112582816393","2.91654759233677","2.91176667637433","3.10630044957892","2.93780981315782","2.84933505751691","29.6873408473229","17.8551931963894","28.5499300708677","30.9314461385066","15.2884960085734","29.367795159387","31.104267328597",0.828055035619469,1,0.999884603092583,1,0.999817567079685,1
"ERAL1","0.0200475324413517","0.621809892580961","0.414087736595957","0.0367313009213743","2.9829719440304","0.0821103134075653","0.171413161212888","0.197207901441231","6.20841259526012","0.153227421217063","2.76853559997721","0.723053521571707","2.65539806945696","1.65541535751972","3.70978260005576","1.79266788819814","3.02753716517786",0.828055035619469,1,0.999884603092583,1,0.999817567079685,1
"FLOT2","0.613314458820512","0.522961919233043","0.751986964793669","6.27031711573521","5.91804091716951","6.18970691996129","0.0119056532415349","6.19273827366893","0.00682952938431014","6.10073787176485","9.70674128383131","7.35935400736602","9.67886472911258","6.36927393142803","13.2296556518411","8.49970503882768","9.94221418680007",0.900992494475038,1,0.999884603092583,1,0.999817567079685,1
"PIPOX","0.972848939062979","0.37457812453146","0.396144156523583","3.11580260787626","3.17885026076998","3.11536452338864","3.13302384283211","3.24951177836562","3.2336292599007","2.94990945242847","1.90070806865311","1.91596458922994","1.80147677521975","2.68963757847112","3.04625565363263","1.73552480888671","2.17871182580459",0.994303485319408,1,0.999884603092583,1,0.999817567079685,1
"SEZ6","0.236010770517125","0.825392477444151","0.472787333790827","5.39365170101238","5.18654689097701","5.39906297960984","5.45326194992907","4.05179529967797","5.42667830301039","5.41812251653445","3.66820953106998","2.0966978124479","3.51680462138848","3.00523923706474","3.35911573393094","3.72947072011103","3.22307076152134",0.82807729606132,1,0.999884603092583,1,0.999817567079685,1
"MYO18A","0.220744070568247","0.321131010640355","0.998382407995232","3.13186552968085","3.591497909951","3.20336537000076","3.08635099759965","3.2028525002836","3.22645856918908","3.16845024127298","6.36171513139289","4.22632040446513","5.79167017221338","8.81103750973051","5.65174452468753","6.42381752373168","6.12608734386449",0.828055035619469,1,0.999884603092583,1,0.999817567079685,1
"ABHD15-AS1","0.65715451926909","0.400670981920911","0.399219746674631","3.95945941097956","4.15391932282292","3.98344815333694","3.63094935199381","3.47799989620944","4.02069717693353","3.81877368456251","8.21139298599242","2.98446569592606","6.51451863455281","12.0927451288506","12.8321024555329","9.72901046311388","4.0334529897571",0.906993543530267,1,0.999884603092583,1,0.999817567079685,1
