"ID","Phase","Error","Magnitude","ProjectionX","ProjectionY","Inner_Error","Circular_Error","Modified_Inner_Error","Modified_Error","Out_of_Plane_Error","Out_of_Plane_Reconstruction_Error","Input_Magnitude","Dense_Input_Magnitude","Decoding_Dense_Output_Magnitude","Model_Output_Magnitude","Modified_Decoding_Dense_Output_Magnitude","Modified_Model_Output_Magnitude","Covariate_D","Covariate_D_1","Phases_MA","Phase_original"
50305165,4.92308687869025,0.0538360252976417,1.2466596364975,-0.780215084552765,-0.972329616546631,0.0719121322035789,0.0304204970598221,0.0629477277398109,0.0441384427249432,0.00984390545636415,0.0109308194369078,1.50345921516418,1.40635550022125,1.09483480453491,1.23453617095947,1.31491482257843,1.46773886680603,"cond_1","cond_0",5.02674404492736,4.03617507616152
63874408,1.09433185759497,0.239663198590279,1.19786071777344,-0.0131145250052214,1.19778895378113,0.239663198590279,0.0195744317024946,0.229499027132988,0.229499027132988,0.00581133738160133,0.00581133784726262,1.38807249069214,1.40385067462921,0.629847168922424,0.582817256450653,0.799881458282471,0.751559734344482,"cond_0","cond_0",1.19798902383208,1.58174479007721
20207013,0.823275324735169,0.210468977689743,0.578741133213043,-0.161053285002708,0.555880546569824,0.210468977689743,0.0887295305728912,0.180967181921005,0.180967211723328,0.0252282172441483,0.0252282209694385,0.995197951793671,0.992778778076172,0.623709321022034,0.559509336948395,0.275500982999802,0.214713588356972,"cond_0","cond_0",0.926932490972282,1.85280132293701
10473384,0.97029518786383,0.35127004981041,1.25740849971771,-0.169216498732567,1.24597024917603,0.35127004981041,0.0331295654177666,0.346861153841019,0.346861183643341,0.00963438116014003,0.00963438116014003,1.44320738315582,1.49904453754425,0.623514831066132,0.567590355873108,0.842291831970215,0.785520493984222,"cond_0","cond_0",1.07395235410094,1.70578145980835
10222853,4.48242807093573,0.161229521036148,0.521930575370789,-0.121809646487236,-0.507517457008362,0.256151348352432,0.114275202155113,0.228802278637886,0.115960076451302,0.0353183001279831,0.0394902154803276,1.04393792152405,1.26374089717865,1.10834181308746,1.21463334560394,0.689682841300964,0.772697508335114,"cond_1","cond_0",4.58608523717284,4.47683388391604
36773029,1.40068983736945,0.412553131580353,0.828292787075043,0.241142198443413,0.792413592338562,0.412553161382675,0.0147416852414608,0.408517360687256,0.408517360687256,0.0045961863361299,0.0045961863361299,1.50685155391693,1.5252377986908,0.665253758430481,0.644052743911743,0.515287697315216,0.49829950928688,"cond_0","cond_0",1.50434700360656,1.27538681030273
61827429,0.0363640755744017,0.0966737642884254,1.13471674919128,-0.994783103466034,0.545883417129517,0.0966737568378448,0.00907430332154035,0.0962256267666817,0.0962256193161011,0.00253583583980798,0.00253583583980798,1.03544127941132,1.07030701637268,0.766476511955261,0.710105001926422,0.875061452388763,0.816549122333527,"cond_0","cond_0",0.140021241811515,2.63971257209778
21413181,0.194067236814026,0.361130595207214,0.745403528213501,-0.589053392410278,0.456773996353149,2.99449491500854,0.0324096828699112,2.96004438400269,0.376811653375626,0.00893566571176052,0.0120899211615324,1.85664057731628,3.82072591781616,0.722863793373108,1.1755678653717,0.522714078426361,0.972947478294373,"cond_1","cond_1",0.297724403051139,2.48200941085815
44019405,0.352076289090637,0.362368017435074,1.1797924041748,-0.806953847408295,0.860659956932068,0.528118491172791,0.0161626562476158,0.519011318683624,0.360105574131012,0.00443369057029485,0.00452642235904932,1.67449748516083,1.88062584400177,0.684773921966553,0.792454302310944,0.829712450504303,0.934547245502472,"cond_1","cond_0",0.455733455327751,2.32400035858154
50102376,0.721225973996643,0.164255201816559,0.714836895465851,-0.267836928367615,0.662763237953186,0.172386229038239,0.0406589955091476,0.159638315439224,0.153157755732536,0.0114075131714344,0.0121410954743624,1.01835155487061,0.951600968837738,0.629174709320068,0.705640137195587,0.395326673984528,0.478724241256714,"cond_1","cond_0",0.824883140233756,1.95485067367554
50106730,0.644412276181701,0.202646926045418,0.648968696594238,-0.288613080978394,0.581259727478027,0.527579307556152,0.0616114921867847,0.494562447071075,0.185923099517822,0.0171431489288807,0.018079087138176,1.02201116085052,1.5459406375885,0.636234521865845,0.720195949077606,0.352535307407379,0.44807842373848,"cond_1","cond_0",0.748069442418815,2.03166437149048
20120255,1.5856702298255,0.911235630512238,0.961109697818756,0.44415283203125,0.852326273918152,1.39000177383423,0.00075622776057571,1.38941490650177,0.910587906837463,0.00024117266002576,0.00026978878304362,2.15530610084534,2.7007200717926,0.695385813713074,0.661656022071838,0.661192715167999,0.625213503837585,"cond_1","cond_0",1.68932739606261,1.09040641784668
21145876,3.01259696188879,0.402615159749985,0.457478880882263,0.431818604469299,-0.151061624288559,0.402615159749985,0.147164553403854,0.371815234422684,0.371815234422684,0.0420144945383072,0.0420144870877266,1.44706416130066,1.43265235424042,0.936135113239288,1.00942718982697,0.504731953144073,0.58157479763031,"cond_0","cond_0",3.11625412812591,5.94666499296297
20254902,0.528074499997619,0.0689434111118317,0.841081857681274,-0.458965301513672,0.704818844795227,0.0856024846434593,0.0126274852082133,0.0801368579268456,0.0656538754701614,0.00348141090944409,0.00362123036757111,0.841073334217072,0.764231324195862,0.651630043983459,0.745911002159119,0.523536562919617,0.621529638767242,"cond_1","cond_0",0.631731666234733,2.14800214767456
46246604,0.658822771939758,0.165457874536514,0.852003455162048,-0.36787223815918,0.768491983413696,0.165457874536514,0.0109514910727739,0.159055888652802,0.159055888652802,0.00305156991817057,0.00305157015100121,0.911120295524597,0.951490700244904,0.634718418121338,0.565026223659515,0.513672232627869,0.444518536329269,"cond_0","cond_0",0.762479938176872,2.01725387573242
50101785,3.83737361136389,0.0891891866922379,1.39108788967133,0.553861796855927,-1.27607309818268,0.0891891792416573,0.0764748677611351,0.0785315781831741,0.0785315781831741,0.0213934369385242,0.0213934369385242,1.51915752887726,1.45615684986115,1.05569732189178,1.12423539161682,1.38148653507233,1.45024001598358,"cond_0","cond_0",3.941030777601,5.12188834348787
24310553,0.779734131726746,0.11787211894989,0.741593420505524,-0.237181097269058,0.70264208316803,0.11787211894989,0.0333869792521,0.108033582568169,0.108033582568169,0.00943633820861578,0.00943633913993835,0.783076703548431,0.834621012210846,0.625495254993439,0.559426784515381,0.411700934171677,0.346597284078598,"cond_0","cond_0",0.883391297963859,1.89634251594543
11440263,0.833871600064758,0.0908665210008621,1.08423030376434,-0.290670156478882,1.04454112052917,0.0908665210008621,0.00354736996814608,0.090703122317791,0.090703122317791,0.00101013842504471,0.00101013854146003,0.856441080570221,0.923814654350281,0.623396575450897,0.559694290161133,0.693945229053497,0.630090653896332,"cond_0","cond_0",0.937528766301872,1.84220504760742
20251553,0.47817158404303,0.339745581150055,0.710699021816254,-0.417042434215546,0.575472593307495,0.454288572072983,0.0418475270271301,0.434709072113037,0.330465614795685,0.0115079712122679,0.011902485974133,1.36034643650055,1.46580612659454,0.659888029098511,0.758226752281189,0.429704517126083,0.536815106868744,"cond_1","cond_0",0.581828750280143,2.19790506362915
10394182,6.03053599698128,0.171443566679955,0.846921265125275,-0.827805697917938,0.178922832012177,0.171443566679955,0.011716547422111,0.170431688427925,0.170431688427925,0.00341007183305919,0.00341007183305919,1.19796144962311,1.21977210044861,0.853311061859131,0.812801957130432,0.728757500648499,0.692151248455048,"cond_0","cond_0",6.1341931632184,2.92872595787048
24680888,1.64720904532385,0.0423757210373878,1.3315155506134,0.686781466007233,1.14073002338409,0.0432866141200066,0.0549512878060341,0.0225611329078674,0.0213747080415487,0.0176254492253065,0.019684761762619,1.02569782733917,1.08203423023224,0.706186294555664,0.664285957813263,0.999524772167206,0.97638875246048,"cond_1","cond_0",1.75086621156097,1.02886760234833
68525196,0.600152251157287,0.0987524762749672,1.26026844978333,-0.609868705272675,1.10287654399872,0.0987524762749672,0.0338698290288448,0.0910960659384728,0.0910960659384728,0.00938647426664829,0.00938647519797086,0.98883330821991,1.06348097324371,0.641436696052551,0.570838212966919,0.854936361312866,0.783776521682739,"cond_0","cond_0",0.703809417394401,2.07592439651489
50108912,4.65038048926306,0.441634088754654,1.19160747528076,-0.467880606651306,-1.09590876102448,0.505773186683655,0.0183567088097334,0.503718316555023,0.429134756326675,0.00580478738993406,0.00693917507305741,2.10656785964966,2.01751184463501,1.10893261432648,1.27838397026062,1.27863740921021,1.44665658473969,"cond_1","cond_1",4.75403765550018,4.3088814655887
11453772,4.99177527132941,0.057340394705534,1.4091385602951,-0.955254852771759,-1.03593420982361,0.0894453972578049,0.0836971700191498,0.0637642592191696,0.025725906714797,0.0271507389843464,0.0336192771792412,1.68609750270844,1.54928767681122,1.0881758928299,1.31586086750031,1.45354330539703,1.69369912147522,"cond_1","cond_1",5.09543243756652,3.96748668352236
11310844,0.644874331388,0.257897019386292,1.20061194896698,-0.533446192741394,1.07559478282928,0.257897019386292,0.0201225783675909,0.257463872432709,0.257463902235031,0.00559927150607109,0.00559927290305495,1.24024927616119,1.30219721794128,0.636184513568878,0.566226303577423,0.801260113716125,0.730943918228149,"cond_0","cond_0",0.748531497625114,2.03120231628418
64358179,4.5706738204093,0.348269402980804,0.864061653614044,-0.274920344352722,-0.819158911705017,0.348269402980804,0.00923961214721202,0.340861767530441,0.340861767530441,0.00289211235940456,0.00289211515337228,1.61542630195618,1.59720087051392,1.10948419570923,1.15017831325531,0.989681720733643,1.03125905990601,"cond_0","cond_0",4.67433098664642,4.38858813444246
15844425,2.01039695445013,0.446747720241547,0.681300938129425,0.535841286182404,0.420767307281494,0.446747720241547,0.0507845543324947,0.429084777832031,0.429084777832031,0.016475623473525,0.0164756216108799,1.52866113185883,1.51632058620453,0.772230684757233,0.800405323505402,0.49838262796402,0.53785514831543,"cond_0","cond_0",2.11405412068725,0.665679693222046
55897318,3.5848249167533,0.0543879345059395,0.680990040302277,0.418627381324768,-0.537120580673218,0.126446813344955,0.0508836694061756,0.10491843521595,0.039501927793026,0.0139751955866814,0.014399173669517,0.880861937999725,1.01925349235535,1.02157783508301,1.00221407413483,0.761414289474487,0.747495770454407,"cond_1","cond_0",3.68848208299041,5.37443703809847
20280666,2.50468758943987,0.134678989648819,1.50841021537781,1.48631024360657,0.257261216640472,0.134678959846497,0.129240483045578,0.088752344250679,0.0887523666024208,0.0400556474924088,0.0400556512176991,1.55198621749878,1.4908744096756,0.856999695301056,0.914105296134949,1.29345297813416,1.34479999542236,"cond_0","cond_0",2.60834475567699,0.171389058232307
17219510,1.06570648852301,0.158360227942467,0.926232218742371,-0.0366449765861034,0.925507068634033,0.158360213041306,0.0027208428364247,0.155977576971054,0.155977576971054,0.0008038833620958,0.0008038833620958,0.942708313465118,0.977760672569275,0.627900242805481,0.578694105148315,0.564730286598206,0.51614773273468,"cond_0","cond_0",1.16936365476012,1.61037015914917
20270768,2.96266331973982,0.349215239286423,1.39597904682159,1.33904314041138,-0.394615024328232,0.3492152094841,0.0783997178077698,0.317900747060776,0.317900776863098,0.0225517973303795,0.0225517973303795,1.87598419189453,1.81216979026794,0.92851859331131,1.00088095664978,1.25636041164398,1.32666075229645,"cond_0","cond_0",3.06632048597694,5.99659863511194
20240514,5.50319623652411,0.29683443903923,0.813482165336609,-0.773588597774506,-0.251622527837753,0.296834409236908,0.0173944495618343,0.289261609315872,0.289261609315872,0.00549645069986581,0.00549645256251096,1.42709004878998,1.43781912326813,0.999746561050415,0.990424990653992,0.838964462280273,0.833691239356995,"cond_0","cond_0",5.60685340276122,3.45606571832766
11353057,1.0341520279975,0.0531845763325691,0.883718430995941,-0.0628044083714485,0.881483912467957,0.146883651614189,0.00676070107147097,0.143068224191666,0.0499081686139107,0.00198692316189408,0.00213792594149708,1.24823617935181,0.932429492473602,0.62608277797699,0.940464496612549,0.526820421218872,0.864728808403015,"cond_0","cond_1",1.13780919423461,1.64192461967468
21001933,0.559861657056335,0.198855012655258,1.02765476703644,-0.533122718334198,0.878552556037903,0.198855012655258,0.00038239394780248,0.198999479413033,0.198999479413033,0.00010564554395386,0.00010564582044025,1.08283305168152,1.15173089504242,0.646876394748688,0.575975239276886,0.669380843639374,0.598365783691406,"cond_0","cond_0",0.663518823293449,2.11621499061584
10100736,0.825830933484558,0.26584655046463,0.814629197120667,-0.224696263670921,0.783027648925781,0.26584655046463,0.0171811673790216,0.25574141740799,0.255741447210312,0.00488684326410293,0.00488684326410293,1.14212083816528,1.16653037071228,0.623629510402679,0.559548079967499,0.46907302737236,0.405582517385483,"cond_0","cond_0",0.929488099721672,1.85024571418762
21402016,5.51278686228705,0.141643881797791,1.13256013393402,-1.0803290605545,-0.33997306227684,0.167040795087814,0.00878609716892242,0.163895711302757,0.139085441827774,0.00277306465432047,0.00350168463774025,1.58489716053009,1.42032468318939,0.99748432636261,1.1569926738739,1.1125465631485,1.26951491832733,"cond_0","cond_1",5.61644402852416,3.44647509256472
20922259,6.04107862813057,0.074440136551857,0.58707332611084,-0.572483241558075,0.130069300532341,0.0717662200331688,0.0852542221546173,0.0450706705451012,0.047637727111578,0.0247705020010471,0.0249428674578667,0.837341845035553,0.703554034233093,0.850105285644531,0.988699078559876,0.521309852600098,0.658307433128357,"cond_1","cond_0",6.14473579436769,2.91818332672119
20610726,4.42739844027472,0.0425774790346622,1.4926962852478,-0.268008470535278,-1.46843910217285,0.0425774790346622,0.121374815702438,0.0134682906791568,0.0134682925418019,0.0371944531798363,0.0371944531798363,1.55453491210938,1.51378524303436,1.10674178600311,1.15398848056793,1.53741991519928,1.58320319652557,"cond_0","cond_0",4.53105560651183,4.53186351457705
68914513,1.44310724440527,0.155667573213577,0.955292701721191,0.31661993265152,0.901296854019165,0.155667573213577,0.00099937070626765,0.15537440776825,0.15537440776825,0.0003134062862955,0.0003134062862955,1.07485473155975,1.08878087997437,0.671761095523834,0.654276192188263,0.632580280303955,0.616045355796814,"cond_0","cond_0",1.54676441064239,1.23296940326691
50107871,1.38278186026526,0.238448143005371,1.17085945606232,0.320761144161224,1.12606573104858,0.303072392940521,0.0145964734256267,0.301641792058945,0.232079029083252,0.00453928718343377,0.00508004473522305,1.33474242687225,1.40450596809387,0.662596225738525,0.656550049781799,0.812294006347656,0.814581394195557,"cond_1","cond_0",1.48643902650237,1.29329478740692
10684501,3.95264053049994,0.0395799577236175,0.884055376052856,0.256380796432495,-0.846063137054443,0.0450846403837204,0.00672157853841781,0.0414181351661682,0.036772333085537,0.0019078521290794,0.00205173203721642,1.07003402709961,1.04517662525177,1.06952881813049,1.10760700702667,0.972188711166382,1.0082985162735,"cond_1","cond_0",4.05629769673705,5.00662142435183
50500550,1.99979293051672,0.239797070622444,0.578819572925568,0.451423764228821,0.362282603979111,0.239797070622444,0.0886964797973633,0.216269493103027,0.216269493103027,0.0287819765508175,0.0287819746881723,1.20213341712952,1.16397261619568,0.770311832427979,0.797740161418915,0.4119992852211,0.456945359706879,"cond_0","cond_0",2.10345009675384,0.676283717155457
20726273,3.31671088639212,0.190190657973289,0.139778822660446,0.112063035368919,-0.083546370267868,0.190190672874451,0.369990229606628,0.10038711130619,0.100387096405029,0.102132365107536,0.102132357656956,0.820923686027527,0.76995050907135,0.982171654701233,1.05797398090363,0.317792773246765,0.389270633459091,"cond_0","cond_0",3.42036805262923,5.64255106845965
23004922,1.64066540900183,0.0948323756456375,1.06594920158386,0.543817698955536,0.916793346405029,0.0948323756456375,0.00217464938759803,0.0934366136789322,0.0934366136789322,0.00069712137337774,0.00069712137337774,1.0335830450058,1.04442584514618,0.705025434494019,0.70454466342926,0.763160169124603,0.761231780052185,"cond_0","cond_0",1.74432257523894,1.03541123867035
10202345,0.585584875974182,0.177607640624046,1.29010760784149,-0.640687823295593,1.11977529525757,0.613731026649475,0.0420812107622623,0.591019451618195,0.177848950028419,0.0116483103483915,0.0140348775312304,1.35159993171692,1.99890196323395,0.643326938152313,0.947268843650818,0.88111674785614,1.16254961490631,"cond_0","cond_1",0.689242042211295,2.090491771698
51624179,1.42032813731146,0.271046102046967,0.702907860279083,0.217804431915283,0.668311834335327,0.58916187286377,0.0441318787634373,0.566409945487976,0.25768181681633,0.0137972654774785,0.015448828227818,1.15484201908112,1.67080926895142,0.668230891227722,0.657018542289734,0.40941509604454,0.383597701787949,"cond_1","cond_0",1.52398530354858,1.25574851036072
64493027,2.08447879258109,0.15543620288372,0.599293887615204,0.497444272041321,0.334219038486481,0.15543620288372,0.0802827030420303,0.130559414625168,0.130559414625168,0.0259769912809133,0.0259769912809133,0.942080736160278,0.907279551029205,0.785541772842407,0.818792462348938,0.44546702504158,0.493845254182815,"cond_0","cond_0",2.1881359588182,0.591597855091095
11413170,2.23459431234312,0.443378508090973,0.848102807998657,0.766786098480225,0.362377464771271,1.10985887050629,0.0115363756194711,1.10792183876038,0.439526945352554,0.00369459809735417,0.00395354162901639,1.52846300601959,2.43440055847168,0.811900198459625,0.707992613315582,0.681606590747833,0.572957813739777,"cond_1","cond_0",2.33825147858024,0.441482335329056
66406040,0.0696580380530394,0.0617915466427803,1.37855470180511,-1.18580508232117,0.703050136566162,0.0617915466427803,0.0716518461704254,0.0424656756222248,0.0424656793475151,0.0199537221342325,0.0199537239968777,1.12597584724426,1.16789245605469,0.756918787956238,0.698914051055908,1.06372404098511,1.00118362903595,"cond_0","cond_0",0.173315204290153,2.60641860961914
50197261,1.87441348734808,0.231962114572525,1.54799234867096,1.07664823532104,1.11225390434265,0.231962114572525,0.150147780776024,0.181657433509827,0.181657433509827,0.0487323254346848,0.0487323254346848,1.53998911380768,1.54424011707306,0.747449457645416,0.76569265127182,1.23362922668457,1.24344170093536,"cond_0","cond_0",1.9780706535852,0.801663160324097
10100862,5.44569158259344,0.128970146179199,1.38006043434143,-1.28567850589752,-0.5015949010849,0.128970146179199,0.072222962975502,0.107340298593044,0.107340298593044,0.0229719653725624,0.0229719672352076,1.52215719223022,1.5347398519516,1.01289188861847,1.00691783428192,1.34582328796387,1.33484435081482,"cond_0","cond_0",5.54934874883056,3.51357037225832
20236838,0.283994194898132,0.249008730053902,1.19561898708344,-0.875220119953156,0.814551711082458,0.85498458147049,0.0191334001719952,0.840996742248535,0.251680433750153,0.00525428680703043,0.00684900861233472,1.33746349811554,2.29060101509094,0.700350642204285,0.988146185874939,0.857810080051422,1.13888442516327,"cond_0","cond_1",0.387651361135246,2.39208245277405
50104008,2.93166413608504,0.157890900969505,0.533068656921387,0.515751898288727,-0.134767144918442,0.182778283953667,0.109012432396412,0.159308701753616,0.129141137003899,0.0315102785825729,0.0316813737154007,0.949536681175232,1.07506728172302,0.923781037330627,0.821900546550751,0.549278497695923,0.46996608376503,"cond_1","cond_0",3.03532130232215,6.02759781876673
21403733,3.54204451743079,0.161460310220718,0.932475626468658,0.6041539311409,-0.710287809371948,0.161460310220718,0.0022797726560384,0.161789193749428,0.161789178848267,0.00062554347096011,0.00062554347096011,1.39633429050446,1.33860170841217,1.01543939113617,1.08975005149841,0.960289597511292,1.03455352783203,"cond_0","cond_0",3.6457016836679,5.41721743742098
81086436,2.51574986878348,0.179257959127426,1.19321393966675,1.1779111623764,0.190485626459122,0.179257959127426,0.018665811046958,0.171913415193558,0.171913415193558,0.00577558297663927,0.00577558344230055,1.4789229631424,1.41589248180389,0.85878723859787,0.916399598121643,1.02338516712189,1.07835710048676,"cond_0","cond_0",2.61940703502059,0.160326778888702
89546375,0.748729226026062,0.0479429960250854,0.795603632926941,-0.277700960636139,0.745565116405487,0.0479429922997952,0.0208889432251453,0.039264403283596,0.039264403283596,0.00588040146976709,0.00588040193542838,0.536330997943878,0.579428553581238,0.627261817455292,0.56004124879837,0.45854577422142,0.391967475414276,"cond_0","cond_0",0.852386392263175,1.92734742164612
31908032,1.00110327902747,0.411971867084503,0.529501795768738,-0.0550622455775738,0.526631116867065,0.411971867084503,0.110684297978878,0.371726304292679,0.371726334095001,0.0323510691523552,0.0323510766029358,1.30760180950165,1.34099245071411,0.624563753604889,0.570709228515625,0.226671308279037,0.181974768638611,"cond_0","cond_0",1.10476044526458,1.67497336864471
44299049,0.739796397122864,0.295605152845383,1.06974649429321,-0.382328808307648,0.999090671539307,0.638758301734924,0.00243228487670421,0.634855270385742,0.295603215694427,0.00068394734989851,0.00072952354094013,1.45877540111542,1.99996781349182,0.627847492694855,0.702418744564056,0.685677111148834,0.759956836700439,"cond_1","cond_0",0.843453563359977,1.93628025054932
20173942,1.35811721983862,0.175217300653458,0.69502055644989,0.17386057972908,0.672923505306244,0.214526653289795,0.0465062335133552,0.206722497940063,0.160115122795105,0.0144106205552816,0.0161194819957018,0.948688447475433,1.11900687217712,0.659030795097351,0.656378269195557,0.393800407648087,0.378078311681747,"cond_1","cond_0",1.46177438607574,1.31795942783356
20767628,4.12278234663916,0.409126758575439,0.879539847373962,0.1088627576828,-0.872776746749878,0.409126758575439,0.00725532509386539,0.40388160943985,0.40388160943985,0.00211366987787187,0.00211366987787187,1.68134021759033,1.67624235153198,1.08705151081085,1.14662826061249,0.984403669834137,1.044100522995,"cond_0","cond_0",4.22643951287627,4.83647960821261
27313862,4.57834183875037,0.139379486441612,1.14691412448883,-0.373242974281311,-1.08448219299316,0.139379486441612,0.0107918810099363,0.139934882521629,0.139934882521629,0.00338149699382483,0.00338149443268775,1.47640705108643,1.44720101356506,1.10949778556824,1.14982986450195,1.23912668228149,1.27867341041565,"cond_0","cond_0",4.68199900498748,4.3809201161014
20251391,1.0629411906333,0.42003345489502,0.655391216278076,-0.0277403965592384,0.654803872108459,0.42003345489502,0.0593776106834412,0.416554510593414,0.416554510593414,0.0175351835787296,0.0175351835787296,1.52877259254456,1.54371988773346,0.627726972103119,0.578314185142517,0.333448201417923,0.289338946342468,"cond_0","cond_0",1.16659835687041,1.61313545703888
482428,0.21931862536383,0.243371695280075,1.18120992183685,-0.914874851703644,0.7471684217453,0.243371725082397,0.0164185166358948,0.2417893409729,0.2417893409729,0.00452038785442709,0.00452038785442709,1.32709693908691,1.35272967815399,0.716339886188507,0.651843190193176,0.862038016319275,0.79547655582428,"cond_0","cond_0",0.322975791600944,2.45675802230835
78353027,1.91068863573981,0.0997964516282082,0.993113100528717,0.716147303581238,0.688045501708984,0.108062587678432,2.37147633015411e-05,0.10809288173914,0.0998851656913757,7.70034512243001e-06,8.48132003739011e-06,1.05054223537445,1.07006847858429,0.754088640213013,0.679836690425873,0.748047292232513,0.673419237136841,"cond_1","cond_0",2.01434580197692,0.765388011932373
39721045,5.51725172701788,0.0868123099207878,1.39269316196442,-1.33031868934631,-0.412124425172806,0.0868123099207878,0.077103964984417,0.0611361041665077,0.0611361041665077,0.0243221186101437,0.0243221186101437,1.45023703575134,1.46202838420868,0.996424496173859,0.986281156539917,1.33851313591003,1.3230288028717,"cond_0","cond_0",5.620908893255,3.44201022783388
10101291,1.49580669108343,0.911120235919952,0.870042979717255,0.331203758716583,0.804536461830139,0.911120235919952,0.00844441074877977,0.914037108421326,0.914037108421326,0.00266611576080322,0.00266611576080322,2.23448038101196,2.2588357925415,0.680214703083038,0.667329967021942,0.566337525844574,0.556777656078339,"cond_0","cond_0",1.59946385732055,1.18026995658875
21189544,2.96298578086806,0.25542026758194,1.79208779335022,1.71883296966553,-0.50714123249054,0.338402271270752,0.313701570034027,0.257080018520355,0.153453633189201,0.090232215821743,0.0906084626913071,1.78018701076508,1.92887592315674,0.928567945957184,0.829200565814972,1.58767533302307,1.47871661186218,"cond_1","cond_0",3.06664294710517,5.99627617398371
11327005,2.59956833425475,0.10060103982687,0.368778258562088,0.367699444293976,0.0281870812177658,0.119453504681587,0.199220418930054,0.064841091632843,0.0409509688615799,0.0608446374535561,0.0626969039440155,0.497338056564331,0.659281671047211,0.87220299243927,0.756422221660614,0.372638791799545,0.290023595094681,"cond_1","cond_0",2.70322550049186,0.0765083134174347
77143621,0.0630531281561888,0.307718098163605,1.29001212120056,-1.11396360397339,0.650550842285156,0.474944025278091,0.042053509503603,0.458767831325531,0.29215532541275,0.011718918569386,0.015847809612751,1.39743411540985,1.85534155368805,0.758802235126495,1.02747738361359,0.993396580219269,1.26340889930725,"cond_0","cond_1",0.166710294393302,2.61302351951599
20232474,3.79727935496283,0.0520092956721783,1.40844881534576,0.612111270427704,-1.26848244667053,0.0519062392413616,0.0834152102470398,0.0308359507471323,0.0316637754440308,0.0232358127832413,0.024537518620491,1.44286060333252,1.42546498775482,1.05058693885803,1.06471359729767,1.38990712165833,1.4082967042923,"cond_1","cond_0",3.90093652119994,5.16198259988894
20904509,4.98239040080023,0.337893515825272,0.597431898117065,-0.400859415531159,-0.442986041307449,1.97872352600098,0.081030547618866,1.93728220462799,0.30694392323494,0.0262790862470865,0.0292331632226706,1.3862886428833,3.19395709037781,1.08916079998016,1.19330453872681,0.732605755329132,0.893199026584625,"cond_0","cond_1",5.08604756703735,3.97687155405153
11259716,0.18548941317511,0.278325468301773,0.459796756505966,-0.365756809711456,0.278630614280701,0.297037541866302,0.145909771323204,0.255491971969604,0.218948394060135,0.0402500107884407,0.053484208881855,1.48024690151215,1.16394448280334,0.725113213062286,1.00515329837799,0.318299770355225,0.676012635231018,"cond_0","cond_1",0.289146579412223,2.49058723449707
92113025,3.11418816152525,0.350091516971588,0.721004545688629,0.652908802032471,-0.305871814489365,1.0977863073349,0.0389192253351211,1.07386517524719,0.355284303426743,0.0109579237177968,0.0149386990815401,1.90246045589447,2.39599442481995,0.951584279537201,1.28194630146027,0.726100146770477,1.05143404006958,"cond_0","cond_1",3.21784532776237,5.84507379332651
10460587,0.533726927670959,0.256817281246185,1.10265862941742,-0.596471130847931,0.927404046058655,0.256817281246185,0.00526939798146486,0.258181482553482,0.258181512355804,0.00145327800419181,0.00145327823702245,1.21927130222321,1.26651835441589,0.65075546503067,0.579793930053711,0.734262883663177,0.662875771522522,"cond_0","cond_0",0.637384093908073,2.14234972000122
4576591,1.2702816695304,0.0451549254357815,0.987160086631775,0.162144675850868,0.973752617835998,0.0454271733760834,8.24315284262411e-05,0.0453861765563488,0.0451267138123512,2.51980436587473e-05,2.81099783023819e-05,0.814223349094391,0.805140495300293,0.647339344024658,0.656727612018585,0.636171877384186,0.645051836967468,"cond_1","cond_0",1.37393883576751,1.40579497814178
5498462,4.46786141100836,0.0688041001558304,1.10058414936066,-0.241241604089737,-1.07381927967072,0.0688041001558304,0.00505858799442648,0.0692245215177536,0.0692245215177536,0.00155996717512607,0.00155996682588011,1.32720446586609,1.29348063468933,1.10798287391663,1.15342164039612,1.1961213350296,1.2411345243454,"cond_0","cond_0",4.57151857724548,4.4914005438434
50100770,0.80482113066626,0.0613228902220726,1.30319654941559,-0.385692656040192,1.24481427669525,0.0720128938555717,0.0459640733897686,0.0570808947086334,0.0477971881628036,0.0130351930856705,0.0140084121376276,1.05263698101044,1.04162454605103,0.624367535114288,0.692058324813843,0.877982378005981,0.947730004787445,"cond_1","cond_0",0.908478296903373,1.87125551700592
20358955,2.69396650496436,0.307166188955307,1.2105199098587,1.21032619476318,-0.02165487408638,0.562463223934174,0.0221593175083399,0.549276530742645,0.298709064722061,0.00666350219398736,0.00680711632594466,1.55455458164215,2.01094698905945,0.887075901031494,0.772797107696533,1.06401097774506,0.948624730110168,"cond_1","cond_0",2.79762367120147,6.26529544988741
11165535,1.78393804732275,0.0667186230421066,1.19923436641693,0.752817869186401,0.933503270149231,0.0667186230421066,0.0198471695184708,0.0599768571555614,0.0599768571555614,0.00642315577715635,0.00642315577715635,1.04561853408813,1.04490232467651,0.730884790420532,0.742108821868896,0.906947910785675,0.914156854152679,"cond_0","cond_0",1.88759521355987,0.892138600349426
10101327,2.63245213482094,0.0900063365697861,1.06682145595551,1.06580650806427,0.0465248078107834,0.0836508721113205,0.00223255180753767,0.0823450461030006,0.0883804485201836,0.00067822681739926,0.00069669255753979,1.11262404918671,1.1576806306839,0.877409815788269,0.761928796768188,0.933602750301361,0.817916214466095,"cond_1","cond_0",2.73610930105806,0.0436245128512383
