Gene_Symbols,Sine_Coefficient,Cosine_Coefficient,Weighted_Average,Fit_Average,Fit_Average_1,Fit_Average_2,Amplitude,Amplitude_Ratio,Offset_Plus_Minus_Amplitude_Ratio,Acrophase,F_Statistic,P_Statistic,BHQ_Statistic,Bonferroni_Statistic,R_Squared
C2orf49,0.37134037868436076,-2.3358165082456894,33.40321068813785,14.268707975550392,-0.7981397299890383,3.753936874850726,2.3651495591261305,0.07080605457983842,1.1524031768154095,2.9839353168112535,17.33036222218568,6.012124209586744e-8,1.3916807162600678e-7,0.0008430801779103492,0.24399106152094907
FHL2,-4.170902924478396,3.3776504573760096,101.662719524448,42.04802119700378,0.9523197881186191,-0.731578401272103,5.367024670861389,0.052792456231418435,1.1114696701451028,5.393084745150499,7.292357790112413,0.0007740976914729636,0.001211920501007633,1.0,0.12255936182045934
NCK2,-5.540344815666058,10.738260665874755,123.55098552009031,71.85277981610537,1.7222847533165744,-3.873792372031032,12.083280299850314,0.09779995075705392,1.2168032485458626,5.8068637400411465,41.91020758075785,0.0,0.0,0.0,0.37156086668959076
ECRG4,0.08376278679485746,-0.5485749649148959,-11.801221945119636,4.2626204085196555,-0.5583075867818432,1.287345945250783,0.5549330559473097,-0.0470233555921555,0.9101770646452086,2.990071383541098,3.84033301212115,0.022275143687508936,0.029703721940846122,1.0,0.15224972680350102
UXS1,-1.9549075259046444,6.883988783774878,88.94908249073933,52.01653296474197,0.22809839766931514,0.854487586876678,7.156183690346199,0.0804525857935774,1.1749830069676366,6.00649080071955,25.717569651627535,3.068145737472605e-11,9.094188898029664e-11,4.302460767657834e-7,0.2989488862620284
ST6GAL2,-10.46137800407594,6.440269718251758,-254.9970060810681,46.46416830575254,-3.2797215774130763,-1.851059499203687,12.284848545586327,-0.04817644228215273,0.9080757011152434,5.264217183326544,36.90869004024251,1.887379141862766e-15,7.786618919194343e-15,2.646671770634157e-11,0.3230914889281553
GCC2,4.570854481051973,-10.455679149296929,-391.1756619028529,144.24902653398556,-5.006022416524094,-6.247541196507864,11.411132159430784,-0.029171375601237427,0.9433109464705124,2.7294636271856207,9.31048206093447,0.00011141056891450507,0.00019050242749519628,1.0,0.1664304913625846
GCC2-AS1,-0.13084424688983154,0.6012632468084501,-0.9830258453713796,2.584393191453771,0.07539211246832887,-0.43459508991169543,0.6153354442146222,-0.6259605961653564,0.2300421084722306,6.068910483914531,4.975002825180139,0.007337724388404188,0.010377903086090965,1.0,0.10651544073298935
LIMS1,0.2580625610769235,8.812142214192438,47.90619833876383,33.66197403211884,0.9728903307725525,-2.868207135898763,8.81592007045107,0.18402462262002472,1.4510543521813404,0.029276516524436476,56.28963897089358,0.0,0.0,0.0,0.4695361088690435
RANBP2,10.481939798517748,-7.66786197584904,479.46452206514005,152.88970856750112,3.671706054695018,1.5760991886083622,12.987192507251976,0.02708686859939876,1.055681987888075,2.2023719967882207,9.870392594419743,6.528025146190775e-5,0.00011464307654982245,0.9154249662503323,0.1549165421536094
CCDC138,4.292012316746017,20.993939154557744,867.3018060770851,69.72586033791436,11.270634513207604,-4.474522639128781,21.428178899579223,0.024706715412598487,1.0506652015409923,0.2016616436370732,68.81299540505887,0.0,0.0,0.0,0.5774395470624739
SH3RF3,-14.0209199765504,26.337116425755497,160.1248466371137,86.93986601792099,4.7278732618711405,-13.758224713616455,29.836720641059568,0.18633410908850181,1.458011356183958,5.793983330839713,60.02592802081982,0.0,0.0,0.0,0.42037972487582675
RGPD5,1.1335399406938937,2.057154699325625,100.64890112071643,8.327706589014051,1.0901686743751307,0.2569447690399799,2.3487865492857836,0.02333643510393315,1.047788073483455,0.5036284285371562,17.455238995885065,5.35912765275981e-8,1.2473202833966937e-7,0.0007515104707465081,0.29284319232907097
NPHP1,3.1030059475297587,3.4866783059434865,11.7451503419652,33.42594561985032,-0.11154494530729123,-0.582407823907056,4.667501635729975,0.39739820264820963,2.3189413121388824,0.7272406430279262,8.239941189063654,0.00031081423205114866,0.0005063368931288635,1.0,0.13003120179391026
MTLN,-1.322797843985943,-9.949012199424589,-239.67826597155602,28.046197844602982,-3.4420928454808317,0.26917806361669094,10.036565043895902,-0.041875157112021985,0.9196157873116085,3.273775102076112,24.73842306453847,7.326594886336579e-11,2.107072192188225e-10,1.0274084009109785e-6,0.3603851368490335
MIR4435-2HG,-5.818537349081618,23.316593192259077,325.62140491425384,64.49590657546086,6.896488197611343,-13.052059698695848,24.03162281195259,0.07380234360907834,1.1593662931445132,6.038635001844902,80.76888557180982,0.0,0.0,0.0,0.5211510149364037
BCL2L11,0.38352829616180306,1.7777632200273024,28.956211729217785,5.719464394271067,0.07977158039560321,0.7679503042498294,1.8186632509727076,0.06280736126603245,1.134032980350502,0.2124799490182667,17.41980027632629,5.5368392537502586e-8,1.2857246848429728e-7,0.0007764309685533988,0.26803999019026725
ANAPC1,1.8870098248707516,3.0235636010120737,55.32094781070191,43.97066744175116,1.0698517292544365,-3.3501332775807793,3.564090757616007,0.06442569946219412,1.1377243890200055,0.5579527626167872,12.955550763659675,3.5200305791294184e-6,6.967027355135051e-6,0.049361388811131834,0.2061560291394513
MERTK,-0.40778421795632425,4.101093210191932,98.50886851198092,10.962289482629252,0.9300334638495646,0.6185872115141439,4.121316960280612,0.04183701449965762,1.0873275531047795,6.184078019941919,27.042856491584438,9.501510689347015e-12,2.9200018495882793e-11,1.332396843967132e-7,0.29422329205596076
TMEM87B,1.6062943126751472,0.0846114446673028,133.85718281877325,24.778641693780738,1.1310746392693098,0.8708230592310161,1.6085212200966486,0.012016697096295501,1.0243257088677071,1.5181700313841362,1.0122069621162533,0.36433578310978776,0.4008379637963717,1.0,0.060285831986268024
FBLN7,-2.7938984977065515,-0.15302362558231716,-31.49275351371415,22.835935781815042,-0.12990341946400458,-2.0000621567336747,2.7980859610586095,-0.08884856511006975,0.8368027144324,4.657673003444881,1.7312318825494568,0.17837712726198296,0.20824029766856367,1.0,0.07445627010115752
ZC3H8,2.928676814789426,2.619982100577897,65.6907952167112,66.68174405507841,-2.624925570226596,9.440483363393046,3.929561564962904,0.05981905915432207,1.1272500995404475,0.8409749835132488,1.6344808160584126,0.19634075564544895,0.2274503441896845,1.0,0.14342657616248644
ZC3H6,6.878993140475258,9.267139480716214,406.19208025287867,75.7581623342704,3.721366845815052,1.5720569852868538,11.541248666489896,0.028413278415730762,1.0584884041424527,0.6385545548706251,14.61934152616308,7.415422440537611e-7,1.5627662892043722e-6,0.010398646888365892,0.2507542748879372
RGPD8,0.24285476434601533,3.2583917905590805,-155.67952502244924,22.044954087100173,0.06003017520652693,-8.295312638112197,3.2674294938603294,-0.020988177433025702,0.9588865416918062,0.0743945430987997,8.793112595698132,0.00018280179137741825,0.0003051338555511887,1.0,0.26662908343403946
TTL,-4.889978773456386,0.1995328760048195,43.700309068473416,65.61414995700167,-0.28549300514328413,0.03558422819829777,4.8940479946012765,0.11199115289854952,1.2522298133945398,4.753170802721355,9.80268727162653,6.963386520764114e-5,0.00012186143664130185,0.9764756918067518,0.12985571499888493
POLR1B,-0.7260642845873486,0.300814438145701,54.59998955319429,9.286800067197513,0.3072564054108752,0.9493775116287353,0.7859126360800239,0.01439400707786482,1.0292084406572841,5.1051688979680385,4.018491999939038,0.018703523720712267,0.02518286251901566,1.0,0.07131345798081412
CHCHD5,-1.0217334565014173,-1.3444821869722174,-24.285586335286837,5.004326490128088,-0.5431396261053957,0.6313494295438201,1.6886597073477918,-0.0695334131132003,0.8699743041953176,3.7914286826289314,17.26423191496442,6.389732121192537e-8,1.4756787472905625e-7,0.0008960321353548295,0.2882774458397175
SLC20A1,-5.967542886539748,-3.938111250616803,169.52851831480143,53.45728541316356,-0.6145105690605381,7.496582870088688,7.149845335734598,0.042174882472917535,1.0880638473582835,4.12907049318259,7.006056959360296,0.0010206679309670008,0.0015789107993326257,1.0,0.24189513590753398
PAX8-AS1,-0.6768987720467934,1.1699525653014144,-111.38820623508963,10.53067705522624,-1.376168708840966,-0.5687941335208697,1.3516585932304863,-0.012134665229977332,0.9760216389244606,5.75867265443033,0.7191613035573868,0.4877832394350974,0.5231898704756287,1.0,0.02374773642528505
PAX8,-0.3883638503541657,0.16356676398778544,-2.0622945654484397,1.9001966323902346,-0.09313102613275047,0.15642842635068138,0.4214030927073848,-0.20433700392152854,0.6606647420843633,5.11101015619649,2.1315164691538158,0.11998974315427557,0.14436861160466807,1.0,0.030131856366077958
CBWD2,2.0892470929532028,3.2921913006298866,-123.93521816859686,25.980922801302924,0.9656140467891559,-10.303748076801696,3.8991636251068655,-0.03146130440342299,0.9389966365793633,0.5654777913250733,12.820069762667977,3.998124048831819e-6,7.875501269387359e-6,0.0560656935367686,0.3574927257965923
RABL2A,-1.3172328426220195,1.911194213253339,-321.5593981054097,36.402909890433726,-0.6962804776696966,-13.754909546413757,2.3211561090230735,-0.007218436539871182,0.9856665917183387,5.679731094708501,2.3702741634365547,0.09475358816003765,0.11591464422648591,1.0,0.3184282207831425
SLC35F5,4.8362371805173705,6.705075442305132,282.45191524938537,55.77149548914202,2.142938725079964,2.559854141653888,8.26723815752407,0.029269541862460637,1.060304158826164,0.6248655699091425,16.495260099274436,1.2992375664211409e-7,2.9174072688428596e-7,0.0018219208393923658,0.2870630411718953
ACTR3,-1.55173145179066,-8.549628797862407,134.2210412162044,60.201899531514336,1.0226380453966597,-0.3309355874702132,8.689305097630912,0.06473876985974282,1.1384399732896748,3.3211351722401052,26.248013020001554,1.917610514823309e-11,5.7816925928547114e-11,2.6890652249367264e-7,0.35286048778874435
DPP10,35.90086420575829,295.2084726240246,8145.0774605025945,1422.3805303911506,113.11371048592336,-103.1746842508848,297.38344668076223,0.03651081872736568,1.0757887466450635,0.12101764306484747,34.460532575131246,1.5210055437364645e-14,5.845179703978197e-14,2.132906073981644e-10,0.3549518384109791
DPP10-AS3,-0.4842788172648721,0.39438585752971,54.411496171742364,2.1019638980542745,0.4447231092946286,0.7706384129438674,0.6245527819735559,0.011478323992456326,1.023223211531011,5.395835519770796,1.7851187006111005,0.1690979542921469,0.19834885930897334,1.0,0.04897604039976655
DPP10-AS1,-0.5303637290478875,2.654951407448221,46.206622503576,31.868160623264718,-0.8009567705975912,3.546114779219084,2.707406999510947,0.05859348406825054,1.1244807276700397,6.08601667487406,4.991915180734929,0.007217608044739143,0.010220389539672525,1.0,0.16389309675824637
DDX18,-0.850945476819553,-6.16426738549339,150.1541967347282,38.95559325836759,-3.1985219041407635,16.612777038888694,6.222724532258934,0.04144222850628936,1.0864678785957997,3.278770534333223,13.490192206162623,2.1311788959144096e-6,4.3031708649975184e-6,0.029885521657407765,0.3372544157307438
CCDC93,1.48882663981139,12.12899502536174,373.06382287690667,60.7046755355068,2.4617012870733137,5.302449773594152,12.220029668076174,0.032755868885491486,1.0677303026853178,0.12213839075980429,63.305727456428976,0.0,0.0,0.0,0.5233946359917612
INSIG2,2.0959617657593324,-7.408888099836596,-13.666240108312309,37.863411210658164,-0.6120691967191194,-0.13046137180910694,7.699654446754432,-0.5634069345870207,0.2792574701789376,2.8658983955114183,38.83027498455261,3.3306690738754696e-16,1.4491459020464074e-15,4.670597242295571e-12,0.4154623262022129
C1QL2,0.09875277937865745,-4.235304474286335,-47.96353903654142,5.4722691265995,-1.1933526606049756,1.8834421979524865,4.236455605968845,-0.0883265849657438,0.837683676598741,3.118280306212555,35.926194578548916,4.3298697960381105e-15,1.73231852068024e-14,6.071776414984242e-11,0.36556897479674433
STEAP3-AS1,-0.10237355477695072,0.31542979039678937,8.450287881533,1.8830168695080682,0.12476784037362532,-0.15235328625810307,0.3316267440774821,0.03924443151838756,1.0816949342909556,5.969358130235696,1.2389261279567136,0.29079339682279226,0.3266417657518436,1.0,0.04982773332693924
C2orf76,0.8334540928090357,3.228151367536881,90.58751233021701,14.335861888503905,0.8794135030942548,0.28810349753272746,3.3340076449447995,0.03680427422260368,1.0764211743005794,0.2526654421692154,33.32839314510333,4.007905118896815e-14,1.48881731078914e-13,5.620285348229004e-10,0.34169332299574995
DBI,0.36262098453207,-3.2422012630260943,-258.47964327284507,12.469430331564618,-0.8714163619999964,-9.16688512842773,3.2624167435186773,-0.012621561613944765,0.9750715132041468,3.0302114705643035,21.915517441008337,9.203858786221986e-10,2.4560554093090564e-9,1.290657117591909e-5,0.4943202064140795
CFAP221,-0.7908848166676429,26.66455062503204,246.76586272983786,108.73146722717411,0.43431019122193826,4.704851604569119,26.676277079610113,0.10810359579118774,1.2424128974644422,6.253533466281429,57.25744451267003,0.0,0.0,0.0,0.4876292670061688
TMEM177,-0.7127043791949911,-1.3659120017570947,-13.255016968097266,5.947008398331094,-0.9810690794710498,2.6724075659781867,1.5406697013532107,-0.11623294825358274,0.7917406963565506,3.622511376112074,14.168884106038396,1.1291564823157074e-6,2.341638768339717e-6,0.015834161351513165,0.3040702768064676
PTPN4,20.423865231253505,22.50463947794765,899.9104498319939,244.2040236170387,10.38452301185894,-7.721052419446741,30.39067404676648,0.03377077580601512,1.0699022032462042,0.7369653790526626,18.409217925893206,2.2313433767351398e-8,5.335970015681594e-8,0.00031290128171956866,0.32030789003992066
EPB41L5,0.6386854793667855,16.46483659578681,403.8366652836871,67.98127750864234,3.6676333986800134,2.012660571817445,16.477219524771606,0.04080169271702135,1.0850745719779178,0.03877143962832472,101.0575242568439,0.0,0.0,0.0,0.581520848381565
TMEM185B,0.0684376401103154,-1.1943933547632084,-32.699836183712634,4.402363167656842,-0.29553718432552284,-0.6184996907950172,1.196352454958981,-0.03658588526981272,0.9294107979093507,3.0843561583984616,11.67014996726836,1.1822734945154956e-5,2.2376867611811033e-5,0.16579021213590794,0.23578427004616187
RALB,-3.0218760785765713,-2.0140286238935095,3.5979426220229698,21.672386153764396,-0.7937729505172687,2.0468411833809794,3.6315349829150345,1.0093365471384803,-215.21195334162317,4.124513635542527,18.118708924884118,2.91253627882071e-8,6.910743864281357e-8,0.00040842496237902814,0.2610484991049731
CLASP1,27.923081150899627,43.69761998410884,1246.894978317565,327.0509282281138,17.991671926672726,-23.204266730955997,51.85730858071324,0.041589155047110936,1.0867877388202034,0.568608354895102,29.88972226363355,7.835954107804355e-13,2.6256531530164987e-12,1.0988358445374047e-8,0.4028742224811319
NIFK-AS1,-0.7441303674797539,4.979414856698928,29.440594488565353,25.490823953112333,0.557700407437101,-1.8357914479907582,5.03470975518148,0.17101250306399038,1.4125816220294358,6.134841783051682,23.15433956136745,3.0196156686201903e-10,8.333806439886032e-10,4.234407052106093e-6,0.27612981826781924
NIFK,-0.8858377686372928,-3.2455637979568466,-27.424527761303864,11.688832968830871,-1.197510729210522,2.5494882837318995,3.364281932144268,-0.1226741973982606,0.7814607342316199,3.408040852716723,50.98950166523696,0.0,0.0,0.0,0.4369011497364289
TSN,0.03892038009757352,-7.174313063292691,-223.44770079366117,37.37325985859636,-2.747286599814074,-1.9278034530472083,7.174418633319295,-0.032107820343805576,0.9377820423197449,3.1361677442013702,55.562276649074946,0.0,0.0,0.0,0.5211506221466359
CNTNAP5,-9.115997771687868,52.161263950699,-560.122706516433,503.4762617664531,-14.89992669469828,5.497509270256055,52.95185428583129,-0.0945361680035333,0.8272580280723476,6.110167025415977,3.1744606029172533,0.04286175577970086,0.05509169581106738,1.0,0.10504675901989691
BIN1,10.500027733673097,-1.8408316881441202,-213.88232784327442,85.86639889801707,0.7714247917455813,-16.41259080386666,10.660170904445186,-0.049841288955189376,0.9050498594796328,1.7443494023563875,10.495447443405492,3.6004050156690504e-5,6.472881991631679e-5,0.5048847953472709,0.22861682547095752
ERCC3,-1.302738887664291,0.006875030596680782,-9.890075772884984,28.013664176446504,-0.14269793213250284,-1.2072388338544213,1.302757028566148,-0.13172366506410774,0.7672158511297965,4.717666297917986,2.6198861680900913,0.074047978215525,0.09210179099311248,1.0,0.04584922456049911
MAP3K2,4.450607685632908,12.706146376020179,435.66922255779673,121.90682730554315,4.400623057030437,-1.640324444621113,13.463062968740264,0.030902029043270843,1.0637748297269949,0.336917141884601,19.98082151801667,5.311960760145951e-9,1.3395005527697655e-8,7.448962573952667e-5,0.3398756407153829
MAP3K2-DT,-0.30159681791328014,0.12573688906031244,18.794923865535665,3.93885685676919,-0.02554489108075615,0.7675857204402978,0.3267574113099527,0.01738540755193636,1.035386015403298,5.107382221134285,1.165495665335507,0.3128140933710881,0.3490286466695392,1.0,0.05624662649851675
IWS1,2.422456297887623,6.764162422768898,250.09245440791062,41.642356219779735,1.986822778417341,2.2953494229069067,7.184858230805547,0.028728808503301586,1.0591571308915926,0.3439000339143051,33.78901967699017,2.6978419498391304e-14,1.0167115738402077e-13,3.7831837662594126e-10,0.35452320780192437
WDR33,3.5372755517656462,3.3154309693464605,168.00289421880052,85.02326424994352,0.38406615101213654,2.3839259528814862,4.84813374832219,0.028857441836735064,1.0594298779188784,0.8177601404593471,1.1580815912328966,0.31512857798523,0.3514432995933577,1.0,0.10749295837554518
SFT2D3,-0.056874362990368243,0.004851112236576271,1.3188020353879963,2.3469959752667062,-0.03269350682444193,0.0714063569392929,0.05708087644292113,0.043282369082883417,1.0904809688547135,4.797478266218316,0.6887130272950839,0.5028106526761051,0.5379502389926774,1.0,0.002414478273113141
POLR2D,-0.20107641896554673,-3.0975351871479337,-83.08650700148246,14.30327616466989,-1.1139711909774428,-0.4013215219748036,3.104054761418296,-0.037359312281149484,0.9279722814672642,3.2064166754500016,28.347941416843025,3.015365734881925e-12,9.640782877393808e-12,4.2284473700249237e-8,0.4207916906249013
AMMECR1L,-0.5560997820229817,-0.45408356435411235,5.015494186649931,11.009092082785795,-0.02883667320565706,-0.16823101710391342,0.7179407015781617,0.14314455861381545,1.3341160053374748,4.027637416767117,0.8943846744646737,0.4096670633075743,0.44622970551204866,1.0,0.06298225777300981
SAP130,-1.0259199276464668,3.7840540017041624,105.31122945907828,33.40679434373619,0.46889355529738014,1.5739726122364128,3.9206601976906157,0.03722927002019383,1.0773377687146235,6.018433016878784,21.049443140031592,2.013472388817661e-9,5.238390224191106e-9,2.823492330839006e-5,0.2288229352055573
UGGT1,2.0922574181755484,2.9442315031298465,177.31663687280093,49.014911576374686,0.7167423018631787,3.241850559013807,3.6119302662057096,0.020369945707896252,1.041587016687878,0.6178242127460853,7.336693959209992,0.0007416750776171321,0.001164670729386903,1.0,0.16599696373650008
HS6ST1,2.2231512210283073,-21.459801764542316,-639.5317033626645,71.27506722699884,-5.713115742387283,-11.66427586681247,21.574649316385496,-0.03373507396575613,0.9347316835514984,3.0383648136302486,74.72435348840229,0.0,0.0,0.0,0.5667264047851094
CCDC74B,0.10735132546664138,-0.20239287181084342,4.60821432945481,1.8444124170820584,0.1212469425120357,-0.3125150007879123,0.229100811083866,0.04971574555885957,1.104633419582643,2.653913569241618,1.2603655147134565,0.2846628416220567,0.3205256968095472,1.0,0.04000140653882578
SMPD4,1.9737759316058294,0.25047527577780654,40.593181729774074,28.19622435178582,0.34383904615734495,-0.6790112177963976,1.9896053105986695,0.04901328808969276,1.103078807465641,1.4445694518516117,2.406133757367226,0.09145427546399865,0.11211323584506103,1.0,0.06942230432305718
MZT2B,-6.415294636325103,-23.73688821506442,-1036.318969902889,65.75471871860748,-10.09408115985361,-13.61791983696068,24.588531216917488,-0.023726798342040986,0.9536462298721351,3.4055532144923584,31.047405591129998,2.865485626557529e-13,9.946214094360453e-13,4.018270494121623e-9,0.4249511309436421
CCDC115,-0.5577716797292607,-8.543435581162363,-336.35624773426747,21.07423323032453,-3.347627606836399,-4.149731191868113,8.561623723113454,-0.025454035061888963,0.9503555806665627,3.206786711015158,85.56205972348496,0.0,0.0,0.0,0.5971435291443685
IMP4,-0.4929485407002475,-6.260945867682453,-234.1583210305173,17.914678733627866,-2.748954481168258,-1.5241417505122081,6.280321761011015,-0.026820835293709315,0.9477594642184339,3.2201644418078668,84.37402298205329,0.0,0.0,0.0,0.5982524980603574
PTPN18,1.1456097943271202,0.40858549965668833,-20.81825111507146,21.0239083546253,-1.1235429062646176,2.158159162651832,1.216291047154394,-0.0584242663051487,0.8896014232381466,1.2282066419012705,6.1581439603497445,0.0023201092944842294,0.003462263768921182,1.0,0.08755711201284044
CFC1,0.1029250950465084,-0.6434970094358475,-19.459969808438736,2.06026616632999,-0.2852936596154342,0.052754998393557836,0.6516762818633283,-0.03348804177387426,0.9351941378704383,2.9829895554755934,15.536884873487475,3.157401335940335e-7,6.876260123294195e-7,0.004427623893389132,0.20643235224510215
AMER3,0.0075241712702628595,-3.3497593829822874,-30.045428889233904,18.215772143922454,-0.19747886165441614,-1.4800741605286332,3.349767833302956,-0.11149009873189958,0.7993862493978151,3.1393464747584017,28.374388541172404,2.946198840447778e-12,9.42608860132311e-12,4.131454633959919e-8,0.36130334498704
ARHGEF4,3.7288346993009793,-7.020895936692247,118.49014852957521,94.87927954631891,2.367214120552331,-7.481029709120667,7.949665902952949,0.06709136583594297,1.1438326613753786,2.6533715980229213,11.294112813679371,1.687505446357207e-5,3.1488874084187775e-5,0.23663888874267114,0.22461849713203397
FAM168B,1.7200769753351723,-26.803055872161572,-757.7152894384303,115.41217260436704,-5.690847311716439,-19.122959125515482,26.8581918394983,-0.035446284658455104,0.9315342858752983,3.077505876053969,124.25716656146281,0.0,0.0,0.0,0.6743319451974461
PLEKHB2,-2.414112086752202,-31.54340965619649,-1106.519682521081,94.35883525652181,-11.400262935298217,-13.388982473699766,31.635654409321663,-0.028590231976030805,0.9444088985346362,3.217976760903338,98.49439661018049,0.0,0.0,0.0,0.6710085610810655
MZT2A,-3.8989195303465625,-9.31756251519533,-417.3618599304813,37.13703121912296,-4.513322241549349,-4.349535133928702,10.100422997513075,-0.024200637305947105,0.9527423896755144,3.537901012599284,30.112211604463802,6.455946888195285e-13,2.1783383833773456e-12,9.053174321316249e-9,0.402363327959096
CCDC74A,0.2837486305153518,-0.5385790681391037,0.6042564828342307,4.616358948620807,0.07240413995446104,-0.4440105269166483,0.6087533966697213,1.007442061381614,-269.7427444418952,2.656699032511405,2.507966918848684,0.08270083808544637,0.10220444632697757,1.0,0.08215567309515526
C2orf27A,4.905082274418186,15.86590159112303,486.66191673254207,56.79030203490179,7.419196594177687,-7.270659751794799,16.606825868238992,0.034123947852212386,1.0706590618461491,0.2998379920283769,56.249207810801586,0.0,0.0,0.0,0.4765416537955369
AJ239322.1,0.17152373052364855,0.5548676600331378,4.982680062325571,3.452869115484025,-0.0010311714395131628,0.07326313983103776,0.5807740613038767,0.11655856969327696,1.2638739042446965,0.29980762390982796,0.897943395036256,0.40821818021477485,0.44478970793720185,1.0,0.02621772577842818
ANKRD30BL,19.40457412251189,66.11485303763038,-608.783676657331,241.51262725473782,10.425076175856018,-76.32226635875553,68.9036377055923,-0.11318246587018205,0.7966506492146254,0.2854809920213392,22.582325234565577,5.047898765653258e-10,1.3734319827465199e-9,7.078668439075564e-6,0.3290679584158208
GPR39,-0.48012520991034474,1.9619447019855747,53.01187745457466,4.802264224800971,0.6695361302834851,-0.22811405126197254,2.019838417012786,0.038101620127367966,1.0792217159829567,6.043183108734944,18.532703083002705,1.9926475580689385e-8,4.7888426232734745e-8,0.00027942896706800724,0.19454126020771156
NCKAP5,-0.5005805350005917,1.7944007375793818,16.8443912717934,9.635053761542343,0.7226542297054491,-2.2837124432423765,1.862915692952021,0.11059560793221107,1.2486958888860122,6.011133756008376,6.515509603764235,0.0016406923078305935,0.002486751862592781,1.0,0.1338842190127243
NCKAP5-AS2,-0.7407996891929709,1.0989452451040074,14.265935985476176,3.0234456986158755,0.20090892724397874,-0.21498951950163583,1.3253168795594166,0.09290080096452777,1.2048305214320774,5.690053752023669,16.694949064064662,1.0803104277812281e-7,2.445785135417527e-7,0.0015149193128776162,0.244695641589318
MGAT5,6.026526642668354,40.34513553483776,1155.9118362965978,162.97750488808117,15.151020888383794,-9.616901328090606,40.79275652244182,0.03529054313790651,1.0731630500496925,0.14827796636595414,55.571159319274514,0.0,0.0,0.0,0.5078943625462391
TMEM163,-4.099314970728664,31.51474591744336,576.4878058914076,97.56897071063356,8.23326146507901,-7.982975058773116,31.780239040483206,0.055127339582391126,1.1166873418858927,6.153835477022728,109.82041361225713,0.0,0.0,0.0,0.590385215284494
CCNT2-AS1,-2.5448225566737612,13.86656784920932,338.61648207260794,50.82623681026987,6.044238749272114,-8.760306150217987,14.098149728304106,0.04163456439571984,1.0868866151656815,6.101682847417012,35.577242162899275,5.88418203051333e-15,2.3282698818817276e-14,8.251388461388842e-11,0.3677517481817282
ACMSD,-4.243753998155955,0.04242972795134326,58.24860518621017,10.726300497282251,0.5072257879295357,0.3271752067513583,4.243966102442228,0.07285953180981833,1.157170427372334,4.722386806425257,13.830893051598478,1.5489160017922998e-6,3.172257790730746e-6,0.02172044909313342,0.18947356178011598
CCNT2,2.2292850350039357,5.487119463600759,523.9242624164322,68.73916356581644,3.840196685834645,6.813157378489135,5.922684507477904,0.01130446694749624,1.0228674380930898,0.3859049997797483,13.380304851317145,2.3624748153316943e-6,4.753082401061169e-6,0.03312898433539635,0.2577351320301352
RAB3GAP1,16.662181639839797,2.744473491595431,445.60509064709004,173.74841099464194,0.6743463157747145,9.92027943401625,16.886693925842454,0.03789609741962388,1.0787775568064655,1.407549373374166,18.406765210249045,2.2363647822487565e-8,5.3470662133801044e-8,0.0003136054334147431,0.21943776000358783
ZRANB3,-10.805477834948608,20.686719507985696,147.51755371606532,127.29964793984564,-1.042639180644563,4.686714574430028,23.33878135729545,0.15821019783324777,1.375890031991401,5.801826722598127,39.108716477813516,3.3306690738754696e-16,1.4491459020464074e-15,4.670597242295571e-12,0.3804441448391561
R3HDM1,11.020119891226209,122.34721292758385,2092.3283316960697,1109.332220196478,9.138097152919938,11.659881265565843,122.84251525251565,0.05871091711162647,1.124745772959504,0.08983009569103734,9.830226152172905,6.7828903126399e-5,0.00011892531989766106,0.9511647085414932,0.2601685168044655
UBXN4,3.9397714129240047,9.571400240508131,712.3176701541129,98.771126393978,4.946573536486569,10.013361254975086,10.350531452543503,0.01453078013676696,1.0294900740558564,0.3904825632238094,14.678279482208296,7.018918217749359e-7,1.4838879868460615e-6,0.009842629016749926,0.36610567113137404
MCM6,0.8178478128622065,-1.3543889348808416,-30.763439358408817,6.563682258037297,-1.0512723602877425,2.102228683019519,1.582164476889541,-0.05143002570215139,0.9021712820730869,2.5983470491676153,9.826384570229552,6.807783929474454e-5,0.00011933194255377533,0.9546555404302026,0.20393320441637897
DARS,0.9524575962940268,3.2717057215960503,257.8964947533077,44.20285470908106,1.1214802051618968,5.660725624266172,3.4075260529396587,0.013212766060272151,1.026779361560081,0.2832898402311413,5.202000597234344,0.005880305265177244,0.008412519968739082,1.0,0.20495457101858927
THSD7B,-0.24361095283096357,0.11701230182198062,-7.314422295080391,1.916653181433117,-0.042588400193398254,-0.26569534823355995,0.2702557587117955,-0.03694833956928723,0.9287363928185,5.160172633204943,0.5359414572361497,0.5855335835026291,0.6178747416252064,1.0,0.03402022414446171
HNMT,-0.07534424091523319,0.8026457778482415,-12.780407918472747,10.129391314291931,-0.10165188945913589,-0.6740215463983327,0.8061742983602872,-0.06307891762946363,0.8813278740018249,6.189589718886811,1.3714722318397317,0.2549118662161145,0.28951397910007076,1.0,0.04634177312402177
SPOPL,0.580732374141012,3.4162546455230918,145.79995339907157,47.28202149829951,1.7524333340450355,-1.854569007082214,3.46526274522345,0.023767241788744745,1.0486917522257566,0.16838136176166807,7.189409259517924,0.0008549850899608469,0.0013326059704924925,1.0,0.12277380740133648
LRP1B,136.7057453321715,593.0831089392311,10782.282214713105,1713.056407808037,190.07197677930188,-274.61347032042914,608.6345659883674,0.05644765680106639,1.1196492324097072,0.22654335704945705,34.3104464893459,1.7319479184152442e-14,6.624960627369605e-14,2.428710565993697e-10,0.35289726981297787
