"Gene_Symbols","p_val","BHQ","Bonf"
"SMDT1",0.79358455572217,0.997647522936254,1
"NDUFA6",0.639054527808207,0.997647522936254,1
"SCO2",0.667796652797748,0.997647522936254,1
"CPT1B",0.0532321231302622,0.997647522936254,1
"SLC25A6",0.277232241799846,0.997647522936254,1
"TMSB4X",0.945286565732082,0.997647522936254,1
"NDUFB11",0.774880099353187,0.997647522936254,1
"TIMM17B",0.979483492182604,0.997647522936254,1
"TSR2",0.309500812635717,0.997647522936254,1
"MAGEH1",0.808659386042777,0.997647522936254,1
"RPS4X",0.55853981235192,0.997647522936254,1
"COX7B",0.79078808556652,0.997647522936254,1
"TIMM8A",0.982709065878994,0.997647522936254,1
"RPL36A",0.565499059493287,0.997647522936254,1
"TCEAL2",0.623115873098506,0.997647522936254,1
"TCEAL6",0.450513026206251,0.997647522936254,1
"BEX5",0.952317213831233,0.997647522936254,1
"BEX1",0.800722744773862,0.997647522936254,1
"BEX4",0.930335840294943,0.997647522936254,1
"TCEAL8",0.689067423586789,0.997647522936254,1
"TCEAL5",0.404805860175249,0.997647522936254,1
"BEX2",0.641961260102692,0.997647522936254,1
"TCEAL7",0.970943921005642,0.997647522936254,1
"TCEAL9",0.376375491793474,0.997647522936254,1
"BEX3",0.855016518258157,0.997647522936254,1
"SLC25A5",0.341662005791009,0.997647522936254,1
"RPL39",0.96061791222369,0.997647522936254,1
"NDUFA1",0.874358483567037,0.997647522936254,1
"TMEM255A",0.43745653103002,0.997647522936254,1
"PNMA5",0.721305453273643,0.997647522936254,1
"SSR4",0.35471399167038,0.997647522936254,1
"RPL10",0.967379680220657,0.997647522936254,1
"LAGE3",0.363582157457544,0.997647522936254,1
"UBL4A",0.75703863434707,0.997647522936254,1
"VBP1",0.609177559674241,0.997647522936254,1
