"Gene_Symbols","p_val","BHQ","Bonf"
"CUEDC2",0.838787210939336,0.999732466999525,1
"BORCS7",0.84613989406109,0.999732466999525,1
"ATP5MD",0.769680021725848,0.999732466999525,1
"GSTO1",0.532176234878797,0.999732466999525,1
"HABP2",0.955731106308259,0.999732466999525,1
"MGMT",0.458211962413246,0.999732466999525,1
"ZNF511",0.659047458227284,0.999732466999525,1
"IFITM2",0.181236740684055,0.999732466999525,1
"IFITM3",0.872515732498361,0.999732466999525,1
"HRAS",0.869241964716614,0.999732466999525,1
"RPLP2",0.799063605948334,0.999732466999525,1
"POLR2L",0.667103909832172,0.999732466999525,1
"TOLLIP-AS1",0.696728017384173,0.999732466999525,1
"TSSC4",0.676453910091307,0.999732466999525,1
"PHLDA2",0.776683108218324,0.999732466999525,1
"TRIM68",0.856373825213318,0.999732466999525,1
"CAVIN3",0.375547964496488,0.999732466999525,1
"ARFIP2",0.314509397470339,0.999732466999525,1
"TIMM10B",0.182526109560757,0.999732466999525,1
"TAF10",0.694736905584415,0.999732466999525,1
"MRPL17",0.914583418747459,0.999732466999525,1
"RPL27A",0.354365952769208,0.999732466999525,1
"MTRNR2L8",0.613265438778927,0.999732466999525,1
"RNF141",0.266931022525559,0.999732466999525,1
"RPS13",0.482256846183902,0.999732466999525,1
"LDHA",0.384046175549692,0.999732466999525,1
"SLC17A6",0.346288640543843,0.999732466999525,1
"BDNF-AS",0.911786203387272,0.999732466999525,1
"CD59",0.680190999841475,0.999732466999525,1
"PSMC3",0.750155595414119,0.999732466999525,1
"NDUFS3",0.613366496544027,0.999732466999525,1
"PTPMT1",0.774028565433483,0.999732466999525,1
"APLNR",0.624541726734411,0.999732466999525,1
"TIMM10",0.721960968951191,0.999732466999525,1
"SELENOH",0.630596173474881,0.999732466999525,1
"TKFC",0.985101426664448,0.999732466999525,1
"TMEM258",0.772240446721199,0.999732466999525,1
"FEN1",0.172760632192746,0.999732466999525,1
"FTH1",0.599130081358291,0.999732466999525,1
"EEF1G",0.735343107898377,0.999732466999525,1
"ROM1",0.984607914007945,0.999732466999525,1
"UQCC3",0.884642861925813,0.999732466999525,1
"UBXN1",0.511653045913541,0.999732466999525,1
"GNG3",0.552755253926092,0.999732466999525,1
"POLR2G",0.865601573421214,0.999732466999525,1
"COX8A",0.784232444743568,0.999732466999525,1
"OTUB1",0.197188019654276,0.999732466999525,1
"TRPT1",0.124068192598234,0.999732466999525,1
"VEGFB",0.334409453732334,0.999732466999525,1
"FKBP2",0.899905783678147,0.999732466999525,1
"BAD",0.892870908745517,0.999732466999525,1
"TRMT112",0.615202528167784,0.999732466999525,1
"PRDX5",0.93795140983712,0.999732466999525,1
"ARL2",0.917597651922914,0.999732466999525,1
"SNX15",0.67970118761655,0.999732466999525,1
"SAC3D1",0.859788326429263,0.999732466999525,1
"CDCA5",0.491624606252534,0.999732466999525,1
"ZNHIT2",0.899638162485322,0.999732466999525,1
"FAU",0.489168986485927,0.999732466999525,1
"MRPL49",0.651397663894225,0.999732466999525,1
"FAM89B",0.545548115518708,0.999732466999525,1
"CFL1",0.75648540048542,0.999732466999525,1
"FIBP",0.40531261959053,0.999732466999525,1
"CCDC85B",0.720712199663155,0.999732466999525,1
"DRAP1",0.837318017238046,0.999732466999525,1
"BANF1",0.941480034926802,0.999732466999525,1
"POLD4",0.611540683270902,0.999732466999525,1
"TBC1D10C",0.530831009954772,0.999732466999525,1
"AIP",0.996430873458688,0.999732466999525,1
"GSTP1",0.958860106018726,0.999732466999525,1
"NUDT8",0.966587536991421,0.999732466999525,1
"CHKA",0.89577164408477,0.999732466999525,1
"MRPL21",0.797571835272768,0.999732466999525,1
"SMIM38",0.697237219790837,0.999732466999525,1
"LAMTOR1",0.819299096708662,0.999732466999525,1
"ANAPC15",0.433936626114104,0.999732466999525,1
"STARD10",0.91793786856558,0.999732466999525,1
"COA4",0.9601230839911,0.999732466999525,1
"SPCS2",0.399831850086623,0.999732466999525,1
"RPS3",0.572170372280843,0.999732466999525,1
"NDUFC2",0.852724830585622,0.999732466999525,1
"TMEM126A",0.618140916176893,0.999732466999525,1
"CWC15",0.517248737199246,0.999732466999525,1
"ENDOD1",0.818829960664069,0.999732466999525,1
"JRKL-AS1",0.564909362670804,0.999732466999525,1
"CNTN5",0.952517332325424,0.999732466999525,1
"TIMM8B",0.487563876802271,0.999732466999525,1
"SCN2B",0.234241050295769,0.999732466999525,1
"RPS25",0.338259720993862,0.999732466999525,1
"TRAPPC4",0.67091129597056,0.999732466999525,1
"NECTIN1-AS1",0.0597370850919017,0.999732466999525,1
"UBASH3B",0.376568053846206,0.999732466999525,1
"HSPA8",0.854573000574833,0.999732466999525,1
"FEZ1",0.735898584884396,0.999732466999525,1
"APLP2",0.758902795036301,0.999732466999525,1
"THYN1",0.524093171550495,0.999732466999525,1
"FKBP4",0.483582168828168,0.999732466999525,1
"NRIP2",0.800475995234272,0.999732466999525,1
"MRPL51",0.364916290821045,0.999732466999525,1
"GAPDH",0.921938224666913,0.999732466999525,1
"COPS7A",0.102284780135846,0.999732466999525,1
"PTMS",0.938911457143691,0.999732466999525,1
"TPI1",0.944208369214482,0.999732466999525,1
"C12orf57",0.782278602578885,0.999732466999525,1
"NECAP1",0.943951028086323,0.999732466999525,1
"GABARAPL1",0.810385123974902,0.999732466999525,1
"PRR4",0.0325556590628463,0.999732466999525,1
"TAS2R13",0.538001829478831,0.999732466999525,1
"SMIM10L1",0.491939569460101,0.999732466999525,1
"LOH12CR2",0.566192168284973,0.999732466999525,1
"EMP1",0.396127218928982,0.999732466999525,1
"WBP11",0.505448782415425,0.999732466999525,1
"ARHGDIB",0.610921375070172,0.999732466999525,1
"STRAP",0.976265486209297,0.999732466999525,1
"KRAS",0.874385652251815,0.999732466999525,1
"SLC38A2",0.486269867568597,0.999732466999525,1
"PCED1B",0.709295798004565,0.999732466999525,1
"PFKM",0.335483134745802,0.999732466999525,1
"TUBA1A",0.944510816656606,0.999732466999525,1
"COX14",0.794580239420738,0.999732466999525,1
"FIGNL2",0.134894291669537,0.999732466999525,1
"ATG101",0.871546211626897,0.999732466999525,1
"EIF4B",0.40704335828284,0.999732466999525,1
"SPRYD3",0.522081917714386,0.999732466999525,1
"IGFBP6",0.691864758300381,0.999732466999525,1
"PFDN5",0.40189953472283,0.999732466999525,1
"C12orf10",0.681948481683781,0.999732466999525,1
"PRR13",0.922932137041396,0.999732466999525,1
"ATP5MC2",0.953902310180647,0.999732466999525,1
"HNRNPA1",0.844471158405616,0.999732466999525,1
"COPZ1",0.813204938900885,0.999732466999525,1
"BLOC1S1",0.9128028467644,0.999732466999525,1
"CD63",0.551967707399013,0.999732466999525,1
"DNAJC14",0.177627486460391,0.999732466999525,1
"RPS26",0.848458055510488,0.999732466999525,1
"PA2G4",0.891425502114035,0.999732466999525,1
"RPL41",0.561080294807358,0.999732466999525,1
"MYL6B",0.437656462440178,0.999732466999525,1
"MYL6",0.963995029078467,0.999732466999525,1
"NABP2",0.0670447848387899,0.999732466999525,1
"COQ10A",0.243665120668785,0.999732466999525,1
"RBMS2",0.892371972569931,0.999732466999525,1
"ATP5F1B",0.322308358977992,0.999732466999525,1
"NACA",0.671914481803541,0.999732466999525,1
"DDIT3",0.729123318591088,0.999732466999525,1
"DCTN2",0.577606363317456,0.999732466999525,1
"DTX3",0.383171602362502,0.999732466999525,1
"TSPAN31",0.0357834205437997,0.999732466999525,1
"METTL1",0.746377658996802,0.999732466999525,1
"NDUFA12",0.731449624266251,0.999732466999525,1
"SLC25A3",0.591807679381628,0.999732466999525,1
"ACTR6",0.733993132728124,0.999732466999525,1
"HSP90B1",0.642060254441275,0.999732466999525,1
"TDG",0.863282465049302,0.999732466999525,1
"ISCU",0.502376432164981,0.999732466999525,1
"GPN3",0.977639976518226,0.999732466999525,1
"MAPKAPK5-AS1",0.558059145541197,0.999732466999525,1
"ERP29",0.448033688661505,0.999732466999525,1
"RPL6",0.811046583612936,0.999732466999525,1
"DDX54",0.50578163652936,0.999732466999525,1
"RITA1",0.87973187653046,0.999732466999525,1
"RPLP0",0.522676527945668,0.999732466999525,1
"COX6A1",0.957033233838233,0.999732466999525,1
"TRIAP1",0.894514363485412,0.999732466999525,1
"SRSF9",0.429117151883807,0.999732466999525,1
"DYNLL1",0.850271550930294,0.999732466999525,1
"C12orf43",0.0812070987127854,0.999732466999525,1
"DIABLO",0.121943754558341,0.999732466999525,1
"ARL6IP4",0.62753880808845,0.999732466999525,1
"CDK2AP1",0.967129632470834,0.999732466999525,1
"TMED2",0.739285168803245,0.999732466999525,1
"PIWIL1",0.602353285512146,0.999732466999525,1
"RAN",0.921298432284205,0.999732466999525,1
"POLE",0.229465195674217,0.999732466999525,1
"SAP18",0.876694129018953,0.999732466999525,1
"SKA3",0.809213153596793,0.999732466999525,1
"MRPL57",0.873229020838499,0.999732466999525,1
"RPL21",0.225995468853067,0.999732466999525,1
"POMP",0.832965364558067,0.999732466999525,1
"RFC3",0.155780938474892,0.999732466999525,1
"TPT1",0.934603125241871,0.999732466999525,1
"NUDT15",0.925422013049516,0.999732466999525,1
"MZT1",0.301269455596221,0.999732466999525,1
"COMMD6",0.232425018418584,0.999732466999525,1
"ING1",0.977490417837953,0.999732466999525,1
"APEX1",0.067634645448235,0.999732466999525,1
"PIP4P1",0.3480199090818,0.999732466999525,1
"SALL2",0.341567932691561,0.999732466999525,1
"DAD1",0.493781142639225,0.999732466999525,1
"MRPL52",0.958416369910894,0.999732466999525,1
"PSMB5",0.805245341753435,0.999732466999525,1
"C14orf119",0.872957476833574,0.999732466999525,1
"DCAF11",0.677235314247109,0.999732466999525,1
"PSME1",0.94953131877722,0.999732466999525,1
"EMC9",0.120930011101458,0.999732466999525,1
"MDP1",0.884829528344087,0.999732466999525,1
"NEDD8",0.716471230826264,0.999732466999525,1
"GMPR2",0.352628022780267,0.999732466999525,1
"TINF2",0.633323325532555,0.999732466999525,1
"ARHGAP5-AS1",0.223774608047917,0.999732466999525,1
"CFL2",0.341263945666435,0.999732466999525,1
"RPS29",0.912604984799248,0.999732466999525,1
"RPL36AL",0.465857264412869,0.999732466999525,1
"ARF6",0.616569844178612,0.999732466999525,1
"RTRAF",0.531244623006343,0.999732466999525,1
"DHRS7",0.831140138727438,0.999732466999525,1
"PPP1R36",0.868605886952449,0.999732466999525,1
"ATP6V1D",0.8853169282014,0.999732466999525,1
"ERH",0.863786526627595,0.999732466999525,1
"ACOT4",0.919666230644305,0.999732466999525,1
"PNMA1",0.77571018006435,0.999732466999525,1
"ISCA2",0.934985587205698,0.999732466999525,1
"EIF2B2",0.422476565635991,0.999732466999525,1
"ERG28",0.802904920172177,0.999732466999525,1
"SLIRP",0.589705211485892,0.999732466999525,1
"NDUFB1",0.86255304837315,0.999732466999525,1
"MOAP1",0.622669346173284,0.999732466999525,1
"TMEM251",0.678520467225531,0.999732466999525,1
"GON7",0.767634537502065,0.999732466999525,1
"IFI27L1",0.446603163195405,0.999732466999525,1
"IFI27L2",0.54450195862377,0.999732466999525,1
"SERPINA3",0.698076389630615,0.999732466999525,1
"GLRX5",0.540581598467513,0.999732466999525,1
"ANKRD9",0.355912203216947,0.999732466999525,1
"LBHD2",0.793678332986952,0.999732466999525,1
"EIF5",0.927964068775614,0.999732466999525,1
"COA8",0.517633815247651,0.999732466999525,1
"ATP5MPL",0.891244056448072,0.999732466999525,1
"SIVA1",0.393690909117242,0.999732466999525,1
"NUDT14",0.829505261121466,0.999732466999525,1
"CRIP2",0.751854554750948,0.999732466999525,1
"TRPM1",0.270989596434466,0.999732466999525,1
"SCG5",0.839610142605721,0.999732466999525,1
"EMC7",0.320574545020942,0.999732466999525,1
"EMC4",0.704304139190844,0.999732466999525,1
"NOP10",0.871153247112729,0.999732466999525,1
"SPRED1",0.814353290970101,0.999732466999525,1
"SRP14",0.772952649794686,0.999732466999525,1
"GCHFR",0.0958115971327419,0.999732466999525,1
"RHOV",0.464979007058439,0.999732466999525,1
"CHP1",0.0901379165502144,0.999732466999525,1
"CCNDBP1",0.734686410032791,0.999732466999525,1
"SERF2",0.557422358131996,0.999732466999525,1
"BLOC1S6",0.879358757095315,0.999732466999525,1
"CTXN2",0.179232976942953,0.999732466999525,1
"ARPP19",0.504644555139244,0.999732466999525,1
"RSL24D1",0.979110219943069,0.999732466999525,1
"PRTG",0.718415272039127,0.999732466999525,1
"MYO1E",0.247934497947157,0.999732466999525,1
"GTF2A2",0.814452200695613,0.999732466999525,1
"PPIB",0.926135280915166,0.999732466999525,1
"OAZ2",0.670496944668776,0.999732466999525,1
"SNAPC5",0.883968720213734,0.999732466999525,1
"RPLP1",0.499406439340949,0.999732466999525,1
"LARP6",0.542992211597832,0.999732466999525,1
"PKM",0.365936140052976,0.999732466999525,1
"SEMA7A",0.248688408238859,0.999732466999525,1
"COX5A",0.924458574964879,0.999732466999525,1
"RPP25",0.218128602951746,0.999732466999525,1
"PTPN9",0.517431494274022,0.999732466999525,1
"IMP3",0.795379635270227,0.999732466999525,1
"RPS17",0.808752598091255,0.999732466999525,1
"RAMAC",0.487943756282443,0.999732466999525,1
"MRPL46",0.901345999065048,0.999732466999525,1
"MIR9-3HG",0.309984616478492,0.999732466999525,1
"MESP1",0.359355088215004,0.999732466999525,1
"HDDC3",0.518784981957462,0.999732466999525,1
"SELENOS",0.945662690416526,0.999732466999525,1
"WASIR2",0.971952040512503,0.999732466999525,1
"POLR3K",0.886118504875461,0.999732466999525,1
"SNRNP25",0.431021104362337,0.999732466999525,1
"HBA2",0.273291882527736,0.999732466999525,1
"HBA1",0.978232605732365,0.999732466999525,1
"HBQ1",0.152049755992729,0.999732466999525,1
"ARHGDIG",0.684448556833653,0.999732466999525,1
"METTL26",0.607435137125447,0.999732466999525,1
"MCRIP2",0.237147618348803,0.999732466999525,1
"STUB1",0.855547612773823,0.999732466999525,1
"ANTKMT",0.368976510888253,0.999732466999525,1
"TSR3",0.898074606156533,0.999732466999525,1
"C16orf91",0.542706477908391,0.999732466999525,1
"MRPS34",0.951096139383967,0.999732466999525,1
"NUBP2",0.2212497917745,0.999732466999525,1
"MSRB1",0.52564878655678,0.999732466999525,1
"NDUFB10",0.896678127916454,0.999732466999525,1
"RPS2",0.784970017049427,0.999732466999525,1
"NTHL1",0.607711432007375,0.999732466999525,1
"ELOB",0.785101266940523,0.999732466999525,1
"PAQR4",0.128435951383636,0.999732466999525,1
"TVP23A",0.987909595964256,0.999732466999525,1
"DEXI",0.95559163730352,0.999732466999525,1
"SNN",0.403581564780086,0.999732466999525,1
"RPS15A",0.26594806349219,0.999732466999525,1
"NPIPB3",0.456119361070106,0.999732466999525,1
"NDUFAB1",0.986717535168394,0.999732466999525,1
"CDIPT",0.388711076207019,0.999732466999525,1
"SEZ6L2",0.225163881933487,0.999732466999525,1
"TMEM219",0.24883108910736,0.999732466999525,1
"ALDOA",0.835239067687581,0.999732466999525,1
"BOLA2B",0.15988871480986,0.999732466999525,1
"DCTPP1",0.987517562836957,0.999732466999525,1
"SEPHS2",0.259458043188368,0.999732466999525,1
"MIR762HG",0.405753490087344,0.999732466999525,1
"PRSS36",0.774267799708733,0.999732466999525,1
"PYDC1",0.168949925870738,0.999732466999525,1
"MT3",0.948542710629645,0.999732466999525,1
"CIAO2B",0.666970024698836,0.999732466999525,1
"TMEM208",0.760068511970696,0.999732466999525,1
"HSD11B2",0.682835203303918,0.999732466999525,1
"ATP6V0D1",0.788106863113565,0.999732466999525,1
"PARD6A",0.475671020267533,0.999732466999525,1
"RANBP10",0.888386738922088,0.999732466999525,1
"PSMB10",0.702662211437407,0.999732466999525,1
"AARS",0.796965130272991,0.999732466999525,1
"PMFBP1",0.916456002957287,0.999732466999525,1
"PSMD7",0.83137125960331,0.999732466999525,1
"GABARAPL2",0.990469052476456,0.999732466999525,1
"HSBP1",0.495752485639822,0.999732466999525,1
"C16orf74",0.94883101706141,0.999732466999525,1
"COX4I1",0.700363057235438,0.999732466999525,1
"MAP1LC3B",0.683730965626752,0.999732466999525,1
"APRT",0.998045697448692,0.999732466999525,1
"TRAPPC2L",0.513076018628354,0.999732466999525,1
"RPL13",0.543636101918228,0.999732466999525,1
"CENPBD1",0.146522654218977,0.999732466999525,1
"DBNDD1",0.3502485022367,0.999732466999525,1
"MRM3",0.389540922847321,0.999732466999525,1
"TRARG1",0.937366496483047,0.999732466999525,1
"YWHAE",0.572625994601019,0.999732466999525,1
"PITPNA-AS1",0.708112846042655,0.999732466999525,1
"RILP",0.523594644881181,0.999732466999525,1
"EMC6",0.517012248185872,0.999732466999525,1
"VMO1",0.0377152998222241,0.999732466999525,1
"PSMB6",0.973302840798837,0.999732466999525,1
"SPAG7",0.89800648336961,0.999732466999525,1
"TXNDC17",0.962680028389036,0.999732466999525,1
"FBXO39",0.197650850964321,0.999732466999525,1
"RNASEK",0.852601083030887,0.999732466999525,1
"C17orf49",0.366152803939618,0.999732466999525,1
"MIR497HG",0.904707746722088,0.999732466999525,1
"GABARAP",0.808412582159101,0.999732466999525,1
"ELP5",0.599762471914489,0.999732466999525,1
"TMEM256",0.545626369272341,0.999732466999525,1
"NAA38",0.80598176060654,0.999732466999525,1
"TRAPPC1",0.641724318422346,0.999732466999525,1
"VAMP2",0.272648134893489,0.999732466999525,1
"BORCS6",0.629119883824097,0.999732466999525,1
"RPL26",0.211037292347774,0.999732466999525,1
"SNHG29",0.828662704236801,0.999732466999525,1
"RAI1-AS1",0.169491723848929,0.999732466999525,1
"TMEM11",0.977085005611554,0.999732466999525,1
"TMEM97",0.519271742401973,0.999732466999525,1
"RPL23A",0.583082041193727,0.999732466999525,1
"OMG",0.888548450082035,0.999732466999525,1
"COPRS",0.975074577587412,0.999732466999525,1
"MYO1D",0.359078137170127,0.999732466999525,1
"RASL10B",0.284630010138838,0.999732466999525,1
"ZNHIT3",0.455924555212494,0.999732466999525,1
"CISD3",0.872387222148643,0.999732466999525,1
"RPL23",0.551702579853819,0.999732466999525,1
"ARL5C",0.653975882934288,0.999732466999525,1
"RPL19",0.385294705901144,0.999732466999525,1
"MIEN1",0.168224399687757,0.999732466999525,1
"RARA-AS1",0.679008634480616,0.999732466999525,1
"KRT222",0.597863958434326,0.999732466999525,1
"KRT10",0.346057997760864,0.999732466999525,1
"EIF1",0.907189730791691,0.999732466999525,1
"NT5C3B",0.456699470859164,0.999732466999525,1
"ACLY",0.761340466868119,0.999732466999525,1
"RAB5C",0.370879721911206,0.999732466999525,1
"TUBG1",0.21562062100032,0.999732466999525,1
"VPS25",0.245087117204364,0.999732466999525,1
"COA3",0.914129330825774,0.999732466999525,1
"PSME3",0.420678675077643,0.999732466999525,1
"PTGES3L",0.73933353736419,0.999732466999525,1
"RPL27",0.448412301451453,0.999732466999525,1
"RND2",0.867417467556748,0.999732466999525,1
"ARL4D",0.724201515667283,0.999732466999525,1
"DUSP3",0.475742791738434,0.999732466999525,1
"RPRML",0.477266775719681,0.999732466999525,1
"ATP5MC1",0.976322115586517,0.999732466999525,1
"PHOSPHO1",0.926481476978951,0.999732466999525,1
"PHB",0.835815294431122,0.999732466999525,1
"MRPL27",0.834037237725557,0.999732466999525,1
"NME1",0.910058099939013,0.999732466999525,1
"NME2",0.617448381467167,0.999732466999525,1
"ANKFN1",0.657116177649287,0.999732466999525,1
"MRPS23",0.872590930627946,0.999732466999525,1
"SUPT4H1",0.666199837149712,0.999732466999525,1
"CLTC",0.57829539997811,0.999732466999525,1
"TACO1",0.822033122848982,0.999732466999525,1
"PSMC5",0.974293431428337,0.999732466999525,1
"PRKCA-AS1",0.0635025788421344,0.999732466999525,1
"PRKAR1A",0.479978416239979,0.999732466999525,1
"RPL38",0.408380586605326,0.999732466999525,1
"ATP5PD",0.941390852297304,0.999732466999525,1
"JPT1",0.41626925762831,0.999732466999525,1
"SUMO2",0.971571618103149,0.999732466999525,1
"MRPS7",0.957557680242593,0.999732466999525,1
"H3F3B",0.485682716599069,0.999732466999525,1
"WBP2",0.779524417963703,0.999732466999525,1
"SOCS3",0.468218634220357,0.999732466999525,1
"NDUFAF8",0.69642264254078,0.999732466999525,1
"ACTG1",0.982835474081357,0.999732466999525,1
"PDE6G",0.654542300360313,0.999732466999525,1
"OXLD1",0.197686643050358,0.999732466999525,1
"ARL16",0.591868372604117,0.999732466999525,1
"MCRIP1",0.906308091860076,0.999732466999525,1
"ALYREF",0.394279510944555,0.999732466999525,1
"ANAPC11",0.769514220575736,0.999732466999525,1
"NPB",0.729871295814437,0.999732466999525,1
"MAFG-DT",0.675473869581839,0.999732466999525,1
"PYCR1",0.793971277887276,0.999732466999525,1
"CENPX",0.190963497778968,0.999732466999525,1
"RAC3",0.448836524689079,0.999732466999525,1
"DCXR",0.641462365896029,0.999732466999525,1
"MYL12B",0.934383429461152,0.999732466999525,1
"SNRPD1",0.417454753625998,0.999732466999525,1
"ATP5F1A",0.694998003993236,0.999732466999525,1
"C18orf32",0.622654093704487,0.999732466999525,1
"RPL17",0.375064390047444,0.999732466999525,1
"MAPK4",0.88185510814607,0.999732466999525,1
"C18orf54",0.308758731837034,0.999732466999525,1
"NARS",0.281912818550186,0.999732466999525,1
"SEC11C",0.960928568835174,0.999732466999525,1
"CNDP2",0.427070310791516,0.999732466999525,1
"ZNF516",0.268346411564233,0.999732466999525,1
"THEG",0.542694453787486,0.999732466999525,1
"TPGS1",0.918453838150058,0.999732466999525,1
"POLR2E",0.950901043814009,0.999732466999525,1
"GPX4",0.937868569290063,0.999732466999525,1
"ATP5F1D",0.981641125837736,0.999732466999525,1
"FAM174C",0.860779017572023,0.999732466999525,1
"GAMT",0.119275203843414,0.999732466999525,1
"RPS15",0.509324870398454,0.999732466999525,1
"UQCR11",0.814376877084198,0.999732466999525,1
"PLEKHJ1",0.531116926355669,0.999732466999525,1
"OAZ1",0.991872056670033,0.999732466999525,1
"LSM7",0.353642126064006,0.999732466999525,1
"TIMM13",0.596523730120571,0.999732466999525,1
"GADD45B",0.527737784261084,0.999732466999525,1
"DIRAS1",0.190407200039747,0.999732466999525,1
"SMIM24",0.859694015719002,0.999732466999525,1
"MRPL54",0.726153651297659,0.999732466999525,1
"MYDGF",0.623938121052863,0.999732466999525,1
"RPL36",0.36381901241022,0.999732466999525,1
"MICOS13",0.855094842391684,0.999732466999525,1
"NDUFA11",0.763583874581262,0.999732466999525,1
"CLPP",0.868149287467616,0.999732466999525,1
"ALKBH7",0.598184518904987,0.999732466999525,1
"PET100",0.816565643505587,0.999732466999525,1
"TRAPPC5",0.811665069940978,0.999732466999525,1
"TGFBR3L",0.439564206492018,0.999732466999525,1
"CTXN1",0.934189071549918,0.999732466999525,1
"NDUFA7",0.738884106477203,0.999732466999525,1
"RPS28",0.629384569938736,0.999732466999525,1
"UBL5",0.961259609602473,0.999732466999525,1
"PIN1",0.806041848102397,0.999732466999525,1
"EIF3G",0.972925667842608,0.999732466999525,1
"ICAM1",0.626813543579194,0.999732466999525,1
"FDX2",0.65402756919049,0.999732466999525,1
"CDC37",0.614589067495313,0.999732466999525,1
"CDKN2D",0.954974093845661,0.999732466999525,1
"EPOR",0.259612404978569,0.999732466999525,1
"CNN1",0.86686869415015,0.999732466999525,1
"ELOF1",0.56957280645518,0.999732466999525,1
"WDR83OS",0.969586723309638,0.999732466999525,1
"DHPS",0.756935259286139,0.999732466999525,1
"TRIR",0.731060605863593,0.999732466999525,1
"GET3",0.891882190475285,0.999732466999525,1
"RAD23A",0.469300829510762,0.999732466999525,1
"GADD45GIP1",0.783774491268044,0.999732466999525,1
"IER2",0.797780148656144,0.999732466999525,1
"C19orf53",0.762885246554846,0.999732466999525,1
"MISP3",0.0562867861554617,0.999732466999525,1
"SAMD1",0.709381463738715,0.999732466999525,1
"NDUFB7",0.867935292238724,0.999732466999525,1
"HSH2D",0.851517058528553,0.999732466999525,1
"FAM32A",0.941075204922526,0.999732466999525,1
"USE1",0.794772235002955,0.999732466999525,1
"OCEL1",0.598097336013098,0.999732466999525,1
"NR2F6",0.931898823628296,0.999732466999525,1
"MRPL34",0.448552546796889,0.999732466999525,1
"DDA1",0.661931668259527,0.999732466999525,1
"RPL18A",0.306122734080125,0.999732466999525,1
"CCDC124",0.74004127484721,0.999732466999525,1
"RAB3A",0.324162404560147,0.999732466999525,1
"LSM4",0.983504930245009,0.999732466999525,1
"UBA52",0.960902227145647,0.999732466999525,1
"REX1BD",0.301038326217341,0.999732466999525,1
"COPE",0.96309781596229,0.999732466999525,1
"BORCS8",0.832321606968881,0.999732466999525,1
"NDUFA13",0.949160395601611,0.999732466999525,1
"UQCRFS1",0.542491774299415,0.999732466999525,1
"POP4",0.605784355207764,0.999732466999525,1
"PLEKHF1",0.567707287938094,0.999732466999525,1
"CEBPA-DT",0.656484393641561,0.999732466999525,1
"CHST8",0.902780894034943,0.999732466999525,1
"SCN1B",0.414018053652944,0.999732466999525,1
"FXYD1",0.761432306845151,0.999732466999525,1
"COX6B1",0.991847223645997,0.999732466999525,1
"PSENEN",0.999356116752382,0.999732466999525,1
"SDHAF1",0.605100640438634,0.999732466999525,1
"POLR2I",0.735695122057894,0.999732466999525,1
"COX7A1",0.70263122439185,0.999732466999525,1
"PSMD8",0.88234093237736,0.999732466999525,1
"MAP4K1",0.603889291765674,0.999732466999525,1
"MRPS12",0.930263348098483,0.999732466999525,1
"MED29",0.982639442128511,0.999732466999525,1
"RPS16",0.352837035794076,0.999732466999525,1
"DLL3",0.511779090274196,0.999732466999525,1
"FBL",0.391522768726701,0.999732466999525,1
"TTC9B",0.690971263643918,0.999732466999525,1
"EXOSC5",0.349293235626729,0.999732466999525,1
"RPS19",0.279493196330608,0.999732466999525,1
"ATP1A3",0.254331576091828,0.999732466999525,1
"CNFN",0.38691837123434,0.999732466999525,1
"ZNF576",0.909649977801309,0.999732466999525,1
"ZNF428",0.904428370817924,0.999732466999525,1
"APOC1",0.179101131930084,0.999732466999525,1
"CALM3",0.815969989991109,0.999732466999525,1
"AP2S1",0.717041318364398,0.999732466999525,1
"TMEM160",0.562112953989737,0.999732466999525,1
"NOP53",0.709389058088459,0.999732466999525,1
"SELENOW",0.89196192825866,0.999732466999525,1
"CYTH2",0.872931097405311,0.999732466999525,1
"RPL18",0.348669447426498,0.999732466999525,1
"NUCB1",0.664804160658702,0.999732466999525,1
"BAX",0.570664768952139,0.999732466999525,1
"FTL",0.823353619427952,0.999732466999525,1
"LIN7B",0.234601217094438,0.999732466999525,1
"C19orf73",0.630632194805582,0.999732466999525,1
"RPL13A",0.423804690014813,0.999732466999525,1
"RPS11",0.716556582478654,0.999732466999525,1
"RRAS",0.519349786746119,0.999732466999525,1
"IRF3",0.703102415658804,0.999732466999525,1
"FAM71E1",0.545733020156395,0.999732466999525,1
"EMC10",0.828213912768532,0.999732466999525,1
"JOSD2",0.858048988489363,0.999732466999525,1
"ASPDH",0.935247407350728,0.999732466999525,1
"CLEC11A",0.375809156251112,0.999732466999525,1
"ETFB",0.420386376241233,0.999732466999525,1
"ZNF534",0.742791373992249,0.999732466999525,1
"NDUFA3",0.643627748008944,0.999732466999525,1
"TFPT",0.554264712993529,0.999732466999525,1
"LENG1",0.548368302143189,0.999732466999525,1
"RPS9",0.451697735391219,0.999732466999525,1
"CDC42EP5",0.328115035811971,0.999732466999525,1
"SYT5",0.865687310261174,0.999732466999525,1
"RPL28",0.795896218608308,0.999732466999525,1
"UBE2S",0.756144486109449,0.999732466999525,1
"ZNF581",0.319475246300853,0.999732466999525,1
"CCDC106",0.493586508905906,0.999732466999525,1
"ZNF667-AS1",0.292711231010384,0.999732466999525,1
"TRAPPC2B",0.215736042187166,0.999732466999525,1
"RPS5",0.568662671580946,0.999732466999525,1
"CHMP2A",0.736640376965643,0.999732466999525,1
"UBE2M",0.702025778983146,0.999732466999525,1
"RAD21L1",0.628784380066236,0.999732466999525,1
