ID,Phase,Error,Magnitude,ProjectionX,ProjectionY,Circular_Error,Modified_Error,Out_of_Plane_Reconstruction_Error,Input_Magnitude,Model_Output_Magnitude,Modified_Model_Output_Magnitude,Phases_MA
GSM1841741,2.3892226219177246,0.3219691812992096,1.9299992322921753,-1.4090368747711182,1.3189055919647217,0.4324492812156677,0.6422479152679443,0.2396121323108673,1.4564101696014404,0.9034606218338013,1.9970941543579102,5.6210162382824285
GSM1841742,2.2673449516296387,0.024326708167791367,2.069204092025757,-1.3275474309921265,1.5872060060501099,0.5715986490249634,0.38973313570022583,0.3073618710041046,0.8467711806297302,0.8962036371231079,2.1335110664367676,5.742893908570514
GSM1841745,4.4299169222461146,0.09484370052814484,3.198352336883545,-0.8914786577224731,-3.0715994834899902,2.4163763523101807,0.8047064542770386,1.0864050388336182,1.6475130319595337,1.152028203010559,3.460428476333618,3.5803219379540385
GSM1841746,5.808000508938925,0.5451774597167969,2.06915283203125,1.8399076461791992,-0.9466431140899658,0.5715438723564148,0.952365517616272,0.3329877555370331,2.128441572189331,1.4866559505462646,2.7768867015838623,2.2022383512612285
GSM1841748,0.514123260974884,0.4433897137641907,3.169064521789551,2.7593812942504883,1.5584561824798584,2.3524208068847656,1.274996042251587,1.2461926937103271,2.2583935260772705,1.333397388458252,3.8166983127593994,1.2129302920456828
GSM1841749,4.287877265607015,0.07871394604444504,2.8347370624542236,-1.1675598621368408,-2.583125591278076,1.6831300258636475,0.6636635661125183,0.7665492296218872,1.4560871124267578,1.1165090799331665,3.0513882637023926,3.7223615945931376
GSM1841750,5.277503434811727,1.3960524797439575,2.031181573867798,1.0877230167388916,-1.7153884172439575,0.5316677093505859,1.7414510250091553,0.2759278118610382,2.905290126800537,1.3985086679458618,2.570791721343994,2.7327354253884257
GSM1841751,1.1160809993743896,0.3731743097305298,1.5185328722000122,0.6669496297836304,1.3642288446426392,0.1344381719827652,0.5139995217323303,0.06148787587881088,1.5258196592330933,1.1015106439590454,1.643767237663269,0.6109725536461772
GSM1841753,0.5846514105796814,0.441948264837265,2.973071336746216,2.479257583618164,1.6408640146255493,1.946505069732666,1.175054907798767,1.0114641189575195,2.1751837730407715,1.308500051498413,3.5433712005615234,1.1424021424408854
GSM1841755,3.5494664351092737,0.22639551758766174,1.0479035377502441,-0.9619401693344116,-0.415659636259079,0.001147375674918294,0.2414703667163849,0.000624849577434361,0.9234178066253662,1.0040119886398315,1.0587252378463745,4.460772425090879
GSM1841756,2.4034905433654785,0.07653219997882843,3.3288028240203857,-2.4624717235565186,2.2399020195007324,2.7116613388061523,1.0136240720748901,1.5073717832565308,1.4620774984359741,0.904496431350708,3.648714780807495,5.606748316834675
GSM1841757,4.461490098630087,0.044780902564525604,2.497337818145752,-0.6200261116027832,-2.419145345687866,1.121010422706604,0.4943154454231262,0.5034140944480896,1.330501675605774,1.1604840755462646,2.728255033493042,3.5487487615700664
GSM1841758,0.9760411977767944,2.9849162101745605,2.837411642074585,1.5898187160491943,2.3501875400543213,1.6880409717559814,3.5556793212890625,0.7921001315116882,4.095539093017578,1.1564109325408936,3.1250078678131104,0.7510123552437724
GSM1841759,2.801313877105713,0.11537256091833115,2.6134915351867676,-2.4636383056640625,0.872252345085144,1.3016773462295532,0.7604799270629883,0.7681504487991333,1.3183305263519287,0.9405856728553772,2.8993470668792725,5.20892498309444
GSM1841760,4.874878231679098,0.2503947615623474,2.1470770835876465,0.3473438322544098,-2.1187949180603027,0.6578928828239441,0.5993183851242065,0.30768924951553345,1.6310608386993408,1.2828781604766846,2.5145349502563477,3.135360628521055
GSM1841761,3.4661768118487757,0.10386748611927032,2.9247725009918213,-2.7720510959625244,-0.9327526092529297,1.852374792098999,0.8439520001411438,1.0290038585662842,1.4653218984603882,0.9968483448028564,3.251587152481079,4.544062048351377
GSM1841762,2.6176888942718506,0.17792584002017975,1.7342565059661865,-1.5016456842422485,0.8675861358642578,0.26956629753112793,0.4356532096862793,0.15601366758346558,1.1106016635894775,0.9229639172554016,1.806092381477356,5.3925499659283025
GSM1841763,5.386646036301748,1.335479974746704,2.979407548904419,1.8600950241088867,-2.3274269104003906,1.9590270519256592,2.0888047218322754,1.0472818613052368,3.089207172393799,1.4244483709335327,3.710970878601074,2.623592823898405
GSM1841766,2.242743968963623,0.25269830226898193,3.055661916732788,-1.902184247970581,2.3913941383361816,2.112873077392578,1.0277754068374634,1.1288378238677979,1.6512973308563232,0.8951478004455566,3.2674777507781982,5.76749489123653
GSM1841768,2.66715407371521,0.2028958797454834,1.5509727001190186,-1.379666805267334,0.7085448503494263,0.1517854630947113,0.3948439955711365,0.08844013512134552,1.0742613077163696,0.9276777505874634,1.592522144317627,5.343084786484943
GSM1841769,3.113870859146118,0.29508328437805176,2.3403568267822266,-2.3394575119018555,0.06487074494361877,0.8982782363891602,0.7997245788574219,0.5281678438186646,1.5844476222991943,0.9685925245285034,2.588660478591919,4.896368001054035
GSM1841770,2.193256378173828,0.298124223947525,2.6479573249816895,-1.5438531637191772,2.1513240337371826,1.3578816652297974,0.8838073015213013,0.7159062623977661,1.6116001605987549,0.8935195207595825,2.781346559524536,5.816982482026325
GSM1841771,2.6042556762695312,0.04811883717775345,2.1545863151550293,-1.8509507179260254,1.102825403213501,0.6665347814559937,0.47633862495422363,0.38498860597610474,0.9702848792076111,0.9216989874839783,2.3090240955352783,5.405983183930622
GSM1841772,1.8865857124328613,0.363345205783844,3.5012705326080322,-1.087378978729248,3.3281378746032715,3.1281769275665283,1.2545111179351807,1.516600251197815,1.9098848104476929,0.9024715423583984,3.6426992416381836,6.123653147767292
GSM1841773,1.2869455814361572,0.7970736622810364,3.88931941986084,1.0892210006713867,3.73368501663208,4.174083232879639,1.8411262035369873,1.8767954111099243,2.5320956707000732,1.038926362991333,4.074580192565918,0.4401079715844096
