GENE_SYMBOLS,refseq_ids
TRIM67,NM_001004342
RCN1,NM_002901
CEBPB,NM_001285878
DLGAP2,NM_001277161
NACAD,NM_001146334
PEG10,NM_001040152
EEF1A1,NM_001402
RPL13,NM_000977
PSENEN,NM_001281532
MRPL12,NM_002949
COX14,NM_001257133
PCNA,NM_002592
NUDC,NM_006600
ZNF687,NM_001304763
SEC61G,NM_001012456
RNF208,NM_001388297
MAGEL2,NM_019066
ATRAID,NM_001170795
PDCL3,NM_024065
SLC7A4,NM_004173
PSMB6,NM_001270481
PEX12,NM_000286
COX8A,NM_004074
ZNF468,NM_001008801
PRDM8,NM_001099403
LKAAEAR1,NM_001007125
RPLP2,NM_001004
DIRAS2,NM_017594
H1FX,NA
SNCG,NM_001330120
MRPL20-AS1,NR_015434
BMI1,NM_005180
PCP4,NM_006198
HNRNPAB,NM_004499
FIS1,NM_016068
DCK,NM_000788
MYL6B,NM_001199629
MTLN,NM_001355251
HEXIM1,NM_006460
AASDHPPT,NM_015423
STMN2,NM_001199214
RTN4R,NM_023004
TCIM,NM_020130
MRPL44,NM_022915
C17orf58,NM_001382359
PSMB10,NM_002801
ATP5MF,NM_001003713
TCEAL6,NM_001006938
STAR,NM_000349
EHD1,NM_001282444
PTPMT1,NM_001143984
SNAPC2,NM_003083
TMEM208,NM_001318217
LRRC29,NA
CDCA5,NM_080668
ESS2,NM_022719
ZBTB33,NM_001184742
TRAPPC5,NM_001042461
MRPL51,NM_016497
FDX2,NM_001031734
ATF5,NM_001193646
PABPC1L2B,NM_001042506
WDR82,NM_025222
TMEM17,NM_198276
CDIP1,NM_001199054
TMEM97,NM_014573
HERPUD1,NM_001010989
XBP1,NM_001079539
LDHB,NM_001174097
OST4,NM_001134693
VGF,NM_003378
COPS9,NM_001163424
ATP5MC1,NM_001002027
PCBD1,NM_000281
CLU,NM_001831
NME1,NM_000269
CCNQ,NM_001130997
PJA1,NM_001032396
RPL28,NM_000991
HSP90AB1,NM_001271969
LGI2,NM_018176
FANCF,NM_022725
THAP1,NM_018105
NUDT4,NM_001301022
GDI1,NM_001493
MAP1S,NM_001308363
PRSS36,NM_001258290
MIR31HG,NR_027054
ATF4,NM_001675
KCNS1,NM_001322799
PCP4L1,NM_001102566
GNB2,NM_005273
LAMTOR2,NM_001145264
MRPL36,NM_032479
SLITRK4,NM_001184749
RNF11,NM_014372
NDUFA4,NM_002489
OCEL1,NM_024578
F8A1,NM_012151
SAMD1,NM_138352
RPL14,NM_001034996
HOPX,NM_001145459
SEC61B,NM_006808
TUBA1A,NM_001270399
SUSD1,NM_001282640
SGTB,NM_019072
NDUFA13,NM_015965
ACTB,NM_001101
HSP90B1,NM_003299
TRIM28,NM_005762
YOD1,NM_001276320
ELOB,NM_007108
KDM7A-DT,NR_024451
LRRC61,NM_001142928
GAL3ST3,NM_033036
ATP5MC3,NM_001002256
AF106564.1,NA
UHMK1,NM_001184763
RCOR2,NM_001363648
SOD2,NM_000636
ADCYAP1,NM_001099733
PCBP1,NM_006196
TCEAL5,NM_001012979
RASD1,NM_001199989
FAP,NM_001291807
MRPL54,NM_172251
PFDN6,NM_001185181
PRDX1,NM_001202431
TKT,NM_001064
CYP26B1,NM_001277742
IFIT5,NM_012420
ZFAND5,NM_001102420
SCO2,NM_001169109
FAU,NM_001997
AURKAIP1,NM_001127229
SCG2,NM_003469
APEH,NM_001640
ATOX1,NM_004045
UBXN10-AS1,NA
PET100,NM_001171155
MAGED2,NM_014599
UBXN1,NM_001286077
FSCN1,NM_003088
RPS16,NM_001020
NDUFB11,NM_001135998
GSTP1,NM_000852
EXOSC6,NM_058219
PRXL2B,NM_001195736
ATP5PF,NM_001003696
KCNA5,NM_002234
NOP53,NM_015710
NEFH,NM_021076
GPR6,NM_001286099
EXOSC5,NM_020158
COX7C,NM_001867
RIOX1,NM_024644
RTL8B,NM_001078173
ATP5IF1,NM_016311
PHPT1,NM_001135860
POLR2L,NM_021128
ANKRD34C,NM_001146341
PHLDA2,NM_003311
SYT12,NM_001177880
KCNV1,NM_014379
TMEM126A,NM_001244735
SNHG32,NM_001040437
INAFM1,NM_178511
BHLHE40,NM_003670
AP2S1,NM_001301076
ARL6IP4,NM_001002251
CCDC57,NM_001316321
SOWAHB,NM_001029870
HPCA,NM_002143
GPAA1,NM_003801
PET117,NM_001164811
CA3,NM_005181
ARHGEF25,NM_001111270
RPL39,NM_001000
GDF10,NM_004962
RASL10B,NM_033315
DNA2,NM_001080449
VAMP1,NM_001297438
TAGLN3,NM_001008272
RPS13,NM_001017
TAF9,NM_001015892
TMEM161B-AS1,NA
LAMP5,NM_001199897
NDUFC2,NM_001204054
CFL2,NM_001243645
TIMM23B-AGAP6,NR_158654
TRMT10C,NM_017819
SELENOK,NM_021237
ZBTB18,NM_001278196
NSMCE3,NM_138704
FTH1,NM_002032
HNRNPH2,NM_001032393
PCDH8,NM_002590
NUDT14,NM_001318380
RNF227,NM_001358699
RPS17,NM_001021
RND3,NM_001254738
SC5D,NM_001024956
DIRC3,NR_026597
MBLAC1,NM_203397
FASTKD5,NM_021826
METTL26,NM_001040160
MICOS13,NM_001308240
ZNF593,NM_015871
ROGDI,NM_024589
AUXG01000058.1,NA
CASQ1,NM_001231
TPBGL,NM_001195528
RAMAC,NM_031452
S100A6,NM_014624
UBL5,NM_001048241
ANTKMT,NM_001271285
PTMA,NM_001099285
RPLP1,NM_001003
ANAPC11,NM_001002244
SLC17A7,NM_020309
POLR2J,NM_001371100
HMGB3,NM_001301228
TLCD3A,NM_001318006
ADCY9,NM_001116
CRIP2,NM_001270837
NUDT3,NM_006703
AF111167.2,NA
CEP152,NM_001194998
ETS2,NM_001256295
UCHL1,NM_004181
TXN,NM_001244938
C1QTNF4,NM_031909
NME2,NM_001018137
ATP5MD,NA
SERPINF1,NM_001329903
LENG1,NM_024316
C4orf48,NM_001141936
SHMT2,NM_001166356
KCNIP3,NM_001034914
RANBP1,NM_001278639
VIP,NM_003381
TMEM251,NA
KLF16,NM_031918
MAGEE2,NM_138703
BOLA3,NM_001035505
TRPC7,NM_001167576
UQCRC1,NM_003365
TGFBR3L,NM_001195259
ARMCX2,NM_001282231
PIGL,NM_001411072
BCKDK,NM_001122957
CPLX1,NM_006651
RASD2,NM_001366725
NOP16,NM_001256539
NDUFS6,NM_004553
GADD45GIP1,NM_052850
CALHM1,NM_001001412
RPS4X,NM_001007
RPL23,NM_000978
NDUFS5,NM_001184979
TPT1,NM_001286272
SOD1,NM_000454
DYNLRB1,NM_001319157
LZTS1-AS1,NR_047509
AJM1,NM_001080482
INKA1,NM_001366281
QTRT2,NM_001256835
TIMM8B,NM_012459
ZCCHC3,NM_033089
PIPOX,NM_016518
UQCR11,NM_006830
ADAT2,NM_001286259
JUND,NM_001286968
DCDC2,NM_001195610
RPL9,NM_000661
MZT2B,NM_001330282
HAR1A,NR_003244
TMEM151A,NM_153266
METTL1,NM_005371
KCTD12,NM_138444
CU633906.5,NA
MZT2A,NM_001085365
PPP1R9B,NM_032595
PIGW,NM_001346754
SLC9A3R2,NA
NUDT21,NM_007006
RPS19,NM_001022
PCED1B,NM_001281429
SATB1-AS1,NR_125803
PPARGC1B,NM_001172698
HCRTR2,NM_001384272
SSR4,NM_001204526
XYLT1,NM_022166
NPB,NM_148896
EPN3,NM_017957
TUBB,NM_001293212
THAP10,NM_020147
EEF1B2,NM_001037663
ANKRD9,NM_001348651
ZPBP,NM_001159878
RPS3A,NM_001006
BUD31,NM_001370407
CDKN2C,NM_001262
MORN2,NM_001145450
ZNF10,NM_015394
RPS3,NM_001005
MRPL18,NM_001318817
GJD2,NM_020660
TUBB4B,NM_006088
SLC13A3,NM_001011554
RGS8,NM_001102450
MRPL52,NM_001318870
RPL10,NM_001256577
MRPL47,NM_020409
EIF3G,NM_003755
CKS1B,NM_001826
TUBA1B,NM_006082
KRT5,NM_000424
APRT,NM_000485
VSTM2A,NM_001301009
QPCT,NM_012413
ERC2-IT1,NM_001213
RPP21,NM_001199120
MYL6,NM_021019
ATP5MC2,NM_001002031
ALDOA,NM_000034
RPS23,NM_001025
DDX28,NM_018380
HBQ1,NM_005331
BHLHE22,NM_152414
FRMD6-AS1,NR_037676
ALKBH7,NM_032306
IDH3G,NM_004135
TMEM266,NM_152335
OXLD1,NM_001039842
NDUFC1,NM_001184986
CXorf40A,NA
MDH1,NM_001199111
NDUFB3,NM_001257102
SNX8,NM_013321
PRDM6,NM_001136239
RPL35A,NM_000996
COX6B1,NM_001863
HSP90AA1,NM_001017963
TSTD1,NM_001113205
G6PD,NM_000402
COX7B,NM_001866
CBLN1,NM_004352
NDUFAF8,NM_001086521
HINT1,NM_005340
RPS25,NM_001028
CCDC65,NM_001286957
TUBB2A,NM_001069
DOC2B,NM_003585
SRRM3,NM_001039212
RPL22,NM_000983
MEOX2,NM_005924
RPL11,NM_000975
FAM71E1,NA
PPDPF,NM_001353423
ZNF680,NM_001130022
MSRB1,NM_001382264
GNAS,NM_000516
RPL19,NM_000981
NDUFA1,NM_004541
CD3EAP,NA
C12orf57,NM_001301834
RPL17,NM_000985
GPR22,NM_005295
PURA,NM_005859
NEURL3,NM_001080535
DDIT3,NM_001195053
BSG,NM_001322243
ASPHD2,NM_020437
FER1L5,NM_001077400
ZBTB9,NM_152735
NDUFA2,NM_001185012
SHANK1,NM_016148
CBR3-AS1,NR_038892
ATP5F1E,NM_006886
LHX6,NM_001242333
MRPL46,NM_022163
RPL13A,NM_001270491
UNC119,NM_001330166
SNHG15,NR_003697
MARCKS,NM_002356
STARD10,NM_006645
JOSD2,NM_001270639
SNX3,NM_001300928
TMED7,NM_181836
RPS11,NM_001015
STARD4-AS1,NR_040093
CFAP46,NM_001200049
ADTRP,NM_001143948
SNCB,NM_001001502
TUNAR,NM_001416131
SOCS5,NM_014011
NR1D1,NM_021724
FRMD6-AS2,NR_047477
ATOH7,NM_145178
NLRP1,NM_001033053
PAFAH1B3,NM_001145939
RTP1,NM_153708
COX7A2,NM_001366292
GPC6-AS2,NR_046536
DLGAP1-AS4,NR_102696
MYCL,NM_001033081
CFC1,NM_001270420
NDUFAF3,NM_199069
GSTO1,NM_001191002
TMEM241,NM_001318834
PRDX2,NM_005809
SLC25A25,NM_001006641
COX7A1,NM_001864
F12,NM_000505
RPL36,NM_015414
BEND5,NM_001302082
MTX1,NM_002455
SMIM10L2A,NM_203306
LOR,NA
HSPA5,NM_005347
DNPH1,NM_006443
CLTB,NM_001364126
MRPL14,NM_001318767
PHLDA3,NM_012396
PCYT2,NM_001184917
GALNT14,NM_001253826
LMNB1-DT,NR_134485
COX6A1,NM_004373
POLE4,NM_019896
RPL32,NM_000994
RPL36AL,NM_001001
GABRG3-AS1,NR_120343
GPR88,NM_022049
BDH1,NM_004051
EPHB3,NM_004443
ATP5F1D,NM_001001975
PARK7,NM_001123377
PRR36,NM_001080403
ZC2HC1B,NM_001013623
TOMM7,NM_019059
CDK2AP2,NM_001271849
RPL7,NM_000971
CPNE4,NM_001289112
RPS7,NM_001011
TSTA3,NA
FDXACB1,NM_138378
SLC24A1,NM_001254740
SAMD12-AS1,NR_038210
HHLA2,NM_001282556
PLPP6,NM_203453
Z95115.1,NA
ARSG,NM_001267727
ZNF524,NM_153219
B9D2,NM_030578
VAMP2,NM_001330125
GPX3,NM_001329790
DHPS,NM_001206974
PAF1,NM_001256826
RPL27,NM_000988
SH3BGRL3,NM_031286
CD63,NM_001040034
SNAP25,NM_001322902
ALG2,NM_033087
CACYBP,NM_001007214
OVOL2,NM_001303461
ATP5PO,NM_001697
RPL34,NM_000995
NINJ1,NM_004148
BBS10,NM_024685
CHGA,NM_001275
NAP1L3,NM_004538
KLHL29,NM_025067
NDUFA7,NM_005001
HSPA1L,NM_005527
USP27X,NM_001145073
FABP3,NM_001320996
RPS10,NM_001014
C17orf107,NM_001145536
H3F3B,NA
PRR4,NM_001098538
ZNF69,NM_001321163
RNF181,NM_016494
FAM43B,NM_207334
PDIA4,NM_001371244
CITED2,NM_001168388
LY6H,NM_001130478
ST8SIA2,NM_001330416
TKFC,NM_001351976
NDUFS3,NM_004551
PCGF1,NM_032673
RPS21,NM_001024
SDCBP,NM_001007067
PSMD10,NM_002814
IDI1,NM_001317955
KDM2B-DT,NR_183427
FCRLB,NM_001002901
KCP,NM_001135914
ADRA1D,NM_000678
LDB1,NM_001113407
EDF1,NM_001281297
PDLIM2,NM_001368120
ST20-AS1,NM_175898
HTR1E,NM_000865
NPTN-IT1,NR_103844
RPS8,NM_001012
CITED1,NM_001144885
MRPL28,NM_006428
RPS27,NM_001030
ANKRD65,NM_001145210
GTF3C6,NM_138408
OCIAD2,NM_001014446
KIF9,NM_001134878
COX5A,NM_004255
HCFC1R1,NM_001002017
EPB41L4A-AS1,NM_053000
KCNA1,NM_000217
FIGNL2,NM_001013690
DCXR,NM_001195218
NECAB2,NM_001329748
RPS15A,NM_001019
SSUH2,NM_001256748
LAMB1,NM_002291
RPL6,NM_000970
RPL21,NM_000982
TUBB3,NM_001197181
KLHL14,NM_020805
LRRC24,NM_001024678
HRH3,NM_007232
COX17,NM_001382002
TSPYL4,NM_021648
KRT10,NM_000421
SMIM18,NM_001206847
CLDN9,NM_020982
NDUFA11,NM_001193375
CPEB1-AS1,NR_046096
TRIB2,NM_021643
RPL10A,NM_007104
RHOB,NM_004040
RABEPK,NM_001174152
ADRA2C,NM_000683
RTL1,NM_001134888
DLGAP1-AS3,NR_038895
KRTCAP2,NM_173852
CD83,NM_001040280
SPR,NM_003124
UBL7,NM_001286739
COL12A1,NM_004370
CCNO,NM_001024592
TRBC2,NA
NUDT18,NM_024815
KCNS2,NM_020697
RFX8,NM_001145664
MRPL2,NM_001300848
ZNF385D-AS1,NR_046731
ATP8B1,NM_001374385
UQCRQ,NM_014402
IGF1,NM_000618
RPL35,NM_007209
LRATD1,NM_001291410
CDK2AP1,NM_001270433
SFXN2,NM_001350989
CERS4,NM_024552
ACTC1,NM_001406482
TIGD3,NM_145719
NXPH3,NM_007225
GAD1,NM_000817
ATP5F1A,NM_001001935
RPL22L1,NM_001099645
CARTPT,NM_004291
RPS9,NM_001013
DHRS11,NM_024308
DRD1,NM_000794
DOLK,NM_014908
POU3F1,NM_002699
MAFB,NM_005461
IL1RL2,NM_001351446
NUDT10,NM_001304963
DLK2,NM_001286655
CASP6,NM_001226
ACKR1,NM_001122951
INO80B,NM_031288
RARA-AS1,NR_110861
SDF2L1,NM_022044
COX6C,NM_004374
MLIP,NM_001281746
CCDC196,NM_001004331
EMC9,NM_001346874
NFKBIA,NM_020529
RPS27A,NM_001135592
NACA,NM_001113201
CCDC96,NM_153376
TMEM200C,NM_001080209
C6orf163,NM_001010868
CORT,NM_001302
DLX1,NM_001038493
RPL30,NM_000989
URB1-AS1,NM_032910
RPL38,NM_000999
NHLRC1,NM_198586
NRG1,NM_001159995
RPL24,NM_000986
PDZD11,NM_001370174
PAQR4,NM_001284511
SIDT1,NM_001308350
SCAND1,NM_001385710
PPIA,NM_001300981
CELF2-AS2,NR_046108
WASF3-AS1,NA
HAAO,NM_012205
BAX,NM_001291428
NDUFB2,NM_004546
GPATCH4,NM_001396855
NPTXR,NM_014293
MTPN,NM_145808
MISP3,NM_001291291
COL26A1,NM_001278563
Z94721.1,NA
NDST1-AS1,NR_105061
RPL23A,NM_000984
PLCXD2,NM_001134478
NPTX1,NM_002522
MDP1,NM_001199821
CCT5,NM_001306153
CALB1,NM_001366795
MAFG-DT,NA
MMP15,NM_002428
TENM3-AS1,NR_027107
HINT2,NM_032593
NEURL1-AS1,NR_120675
RPS24,NM_001026
SLC10A3,NM_001142391
ID2,NM_002166
TMEM86A,NM_153347
NMU,NM_001292045
SNHG8,NR_003584
ARF5,NM_001662
C1orf220,NM_207467
RBKS,NM_001287580
FAM87A,NR_103537
OR2AG2,NM_001004490
SATB1,NM_001131010
RHO,NM_000539
LRRC10B,NM_001145077
ANKMY1,NM_001282771
SERTM1,NM_203451
Z98884.2,NA
CATSPERG,NM_001330496
SLC25A15,NM_014252
COX5B,NM_001862
AMIGO2,NM_001143668
C8orf89,NM_001243237
TSPAN16,NM_001282509
STUM,NM_001003665
FGF17,NM_001304478
ZNF703,NM_025069
PGAP2,NM_001145438
DNAJA1,NM_001314039
EMD,NM_000117
ZNF337-AS1,NR_126465
CTXN3,NM_001048252
NRSN2-AS1,NR_109990
NECTIN3-AS1,NR_045114
DLX6-AS1,NR_015448
ARL4A,NM_001037164
RNF113A,NM_006978
NDUFB7,NM_004146
IER3-AS1,NR_149095
PGLYRP1,NM_005091
SLC10A4,NM_152679
SYN1,NM_006950
RPL27A,NM_000990
TPGS1,NM_033513
RPL36A,NM_001199972
PFDN5,NM_002624
RPL26,NM_000987
ZNF581,NM_016535
NRARP,NM_001004354
TMEM258,NM_014206
ZNF675,NM_138330
INE1,NM_003669
C17orf78,NM_001321399
SCGN,NM_006998
CENPJ,NM_018451
TIFA,NM_052864
TMEM47,NM_031442
PRR34-AS1,NR_027034
SOSTDC1,NM_015464
DPM3,NM_018973
PSMA7,NM_002792
AF235103.3,NA
UBB,NM_001281716
TAC1,NM_003182
MRAP,NM_001285394
DLX2,NM_004405
C8orf86,NA
SMIM24,NM_001136503
ADRM1,NM_001281437
KCNQ1OT1,NR_002728
TCTE1,NM_182539
NAA38,NM_001320924
LAMTOR4,NM_001008395
SDC1,NM_001006946
HSD11B2,NM_000196
Z69733.1,NA
NEK2,NM_001204182
TICAM2,NM_021649
REX1BD,NM_001100418
CIB1,NM_001277764
DLGAP4-AS1,NR_109939
FFAR4,NM_001195755
HGSNAT,NM_001363227
CHCHD5,NM_001304353
SYN3,NM_001135774
NOCT,NM_012118
ZKSCAN7-AS1,NR_157564
MROH7,NM_001039464
BCL2L14,NM_001370268
CBR3,NM_001236
C1RL-AS1,NR_026947
MTFP1,NM_001003704
ADAMTSL4-AS1,NM_001025493
CXXC4,NM_025212
MYOZ3,NM_001122853
SERTAD4-AS1,NR_024337
RNU6ATAC35P,NR_157260
SFTA1P,NR_027082
CUBN,NM_001081
ANKRD33B,NM_001164440
ZMIZ1-AS1,NR_015429
OCA2,NM_000275
ZNF70,NM_021916
ART3,NM_001130016
TULP3,NM_001160408
CHRM3-AS2,NR_103776
TUBB4A,NM_001289123
HSF5,NM_001080439
GGN,NM_152657
PPIB,NM_000942
DLG5-AS1,NR_024585
CFAP410,NM_001271440
LRFN2,NM_020737
SURF1,NM_001280787
EXOC3-AS1,NM_138464
ZNF860,NM_001137674
MIR34AHG,NR_132742
LGALS1,NM_002305
NRG1-IT1,NR_104156
KIAA1614-AS1,NR_145481
HSF2BP,NM_007031
RTBDN,NM_001080997
WFS1,NM_001145853
PFKFB1,NM_001271804
BGLAP,NM_199173
SYNC,NM_001161708
NT5DC2,NM_001134231
AHSA1,NM_001321441
INSM1,NM_002196
RAI1-AS1,NR_130894
ITPKA,NM_002220
TRAPPC2B,NM_001355204
RPL37,NM_000997
NCKAP5-AS2,NR_110294
TCTEX1D1,NA
HYAL3,NM_001200029
CCDC134,NM_001304797
NEDD9,NM_001142393
DLEU2L,NR_002771
FAM110A,NM_001042353
TMEM256,NM_152766
SPEF1,NM_015417
PSME1,NM_001281528
LYRM9,NM_001076680
COL18A1-AS1,NM_199175
CXXC5,NM_001317199
HES4,NM_001142467
LECT2,NM_002302
PHLDB2,NM_001134437
IQUB,NM_001282855
RPS18,NM_022551
ACOT11,NM_015547
MRPL21,NM_181512
FAM131C,NM_182623
MTCP1,NM_001018025
DNAJC5G,NM_001303127
KIAA1257,NA
KCNMA1-AS3,NR_126365
Z98885.3,NA
TFPT,NM_001321792
NPPA,NM_006172
DCDC2B,NM_001099434
C1orf162,NM_001300834
CXCL5,NM_002994
RPL12,NM_000976
NDUFAB1,NM_005003
IGSF21-AS1,XR_001737917
RSPH4A,NM_001010892
MORC2-AS1,NM_153044
SP2-AS1,NR_103856
PCDH20,NM_022843
EYS,NM_001142800
ZBTB46,NM_001369741
ARHGAP11B,NM_001039841
RBP2,NM_004164
CBX8,NM_020649
MROH6,NM_001100878
TMEM202-AS1,NR_135678
DGKG,NM_001080744
FTL,NM_000146
PYDC1,NM_152901
NECTIN1-AS1,NR_183634
LSR,NM_001260489
HECW1-IT1,NR_135295
SLC22A1,NM_003057
SHANK2-AS1,NR_046567
KCNK7,NM_005714
CFAP61,NM_001167816
VWCE,NM_152718
PRELID3B,NM_001256403
BLOC1S1,NM_001487
CLDN20,NM_001001346
KIF4B,NM_001099293
LAMB3,NM_000228
ALG1L2,NM_001136152
SPDYE5,NM_001099435
MGARP,NM_032623
RPS26,NM_001029
RHEBL1,NM_001303126
DLGAP1-AS1,NM_001039796
SLC25A45,NM_001077241
FSTL4,NM_015082
HELLPAR,NA
C1orf122,NM_001142726
CALB2,NM_001740
PRR19,NM_199285
INSM2,NM_032594
SEPTIN5,NM_001009939
WDR88,NM_173479
COL13A1,NM_001130103
RIIAD1,NM_001144956
C10orf143,NM_001355042
FKBP5,NM_001145775
ASPDH,NM_001024656
NDUFA12,NM_001258338
EDDM13,NM_001354658
ZRANB2-AS2,NA
OR10A2,NM_001004460
FABP5,NM_001444
SRRM2-AS1,NR_027274
MANF,NM_006010
RNF217-AS1,NR_026876
NDUFB4,NM_001168331
KLHL10,NM_001329595
LARGE-AS1,NR_038949
POLD1,NM_001256849
UPK2,NM_006760
PLPPR3,NM_001270366
PMFBP1,NM_001160213
USP46-AS1,NA
RPS29,NM_001030001
SST,NM_001048
SP9,NM_001145250
LMO7-AS1,NR_120410
GEMIN7-AS1,NR_134887
MYH7,NM_000257
CRYGD,NM_006891
PRSS16,NM_005865
Z97989.1,NA
ZNF324B,NM_207395
C6orf226,NM_001008739
FMC1,NM_197964
ALDH1A3,NM_000693
RAB11B,NM_004218
PINK1-AS,NR_046507
CMPK2,NM_001256477
ABLIM2,NM_001130083
HYAL1,NM_033159
GNG13,NM_016541
ABCC5-AS1,NR_046570
MYOM1,NM_003803
SLIT3,NM_001271946
SLC51A,NM_152672
KIRREL3-AS1,NR_174952
VPS9D1-AS1,NR_036480
FNDC10,NM_001242659
ERICH3-AS1,NR_121670
PANK4,NM_018216
TM4SF19,NM_001204897
PTOV1,NM_001305105
MIF,NM_002415
BACE2,NM_012105
NDUFB8,NM_001284367
DUSP6,NM_001946
TSPOAP1-AS1,NR_038410
TOB1,NM_001243877
SPON1-AS1,NA
KLHL9,NM_001040713
PVALB,NM_001315532
GAD2,NM_000818
HSPB2,NM_001541
ATP5ME,NM_007100
COL22A1,NM_152888
SERPINE3,NM_001101320
Z94057.1,NA
HCG25,NR_044997
FAM71F2,NA
EFCAB8,NM_001143967
SERTAD4,NM_001354173
C2orf50,NM_001371320
CFAP57,NM_001167965
NUPR2,NM_001145712
MIR762HG,NR_110940
TGFBR3,NM_001195683
DLX5,NM_005221
ATP2B2-IT2,NR_046766
EFCAB6-AS1,NR_046563
SNED1,NM_001080437
GCNT7,NM_080615
NDUFA3,NM_004542
PYCR3,NM_001329866
IGFBP2,NM_000597
FAM229A,NM_001167676
MEF2C-AS2,NR_146284
EFCAB12,NM_207307
DNAH11,NM_001277115
GPC6-AS1,NR_046535
WWC3-AS1,NA
SEMA3A,NM_006080
SLC30A2,NM_001004434
JUN,NM_002228
RHBDL3,NM_001330181
SPDYE21P,NA
CRYBG1,NM_001371242
SLC22A25,NM_001394058
PFN1,NM_001375991
FABP6,NM_001040442
Z82217.1,NA
NPPC,NM_024409
ZC3HAV1L,NM_080660
IPO9-AS1,NR_046696
ITPK1-AS1,NR_002808
LRRD1,NM_001045475
CRTC3-AS1,NR_120372
RAET1E,NM_001243325
OPCML-IT1,NR_046790
GPR26,NM_153442
FGF12-AS1,NR_046596
IER5L,NM_203434
DNAJB7,NM_145174
SIDT1-AS1,NA
C12orf42,NM_001099336
INO80-AS1,NR_170322
ERFE,NM_001291832
SCN11A,NM_001287223
AGBL5,NM_001035507
CD99,NM_001122898
DUSP23,NM_001319658
UBC,NM_021009
PAX7,NM_001135254
PPFIA2-AS1,NR_120491
IFI27L2,NM_032036
ACMSD,NM_001307983
C7orf57,NM_001100159
TBR1,NM_006593
SPDYE1,NM_001378423
TPBG,NM_001166392
MRPL55,NM_001321284
MAFK,NM_002360
ADGRG2,NM_001079858
ALDH1A2,NM_001206897
IGFBP5,NM_000599
TMLHE-AS1,NR_039991
SULT1C2,NM_001056
PELI2,NM_021255
Z84468.1,NA
DKK1,NM_012242
Z95115.2,NA
COLEC10,NM_001324095
CMTM2,NM_001199317
C3orf49,NM_001355236
PAXBP1-AS1,NR_038879
BHLHB9,NA
GLYAT,NM_005838
PPM1J,NM_005167
KDM4A-AS1,NR_033827
KNCN,NM_001097611
DNAJC3-DT,NR_132117
ZNF488,NM_001346932
SRD5A3-AS1,NR_037969
RSPO4,NM_001029871
DLGAP2-AS1,NR_103863
FABP7,NM_001319039
POLE,NM_006231
Z82188.2,NA
Z70719.1,NA
RAB33A,NM_004794
AF064866.1,NA
TCEAL9,NM_001006612
CHRFAM7A,NM_139320
KHDC1,NM_001251874
NKX3-1,NM_001256339
ROS1,NM_001378891
CKMT2,NM_001099735
SPINK8,NM_001080525
MOB3C,NM_145279
Z99496.2,NA
ZFAND2A,NM_001365381
SLC4A9,NM_001258426
BRIP1,NM_032043
NDUFB1,NM_004545
SLC22A10,NM_001039752
WNT5A,NM_001256105
MEG9,NR_047664
DENND5B-AS1,NR_046909
RFLNA,NM_001365156
LNX1-AS1,NR_046622
ATP5PD,NM_001003785
SNX31,NM_001363720
THRIL,NR_110375
PRICKLE2-AS3,NR_046702
ITPRID1,NM_001257967
FBXO5,NM_001142522
TRPC5OS,NM_001195576
DLX6,NM_005222
INSRR,NM_014215
OGFRP1,NR_036498
GEMIN7,NM_001007269
DRD5,NM_000798
AZIN1-AS1,NA
PLEKHF1,NM_024310
TCHP,NM_001143852
CALML3-AS1,NR_120496
GNRH1,NM_000825
CTBP1-AS,NR_104331
NAMA,NR_102270
RPL37A,NM_000998
SLC2A3,NM_006931
RPS12,NM_001016
ISLR2,NM_001130136
C1orf53,NM_001024594
SLC22A6,NM_004790
RBM42,NM_001319113
C19orf73,NM_018111
TNFAIP8,NM_001077654
IGFBP3,NM_000598
STIP1,NM_001282652
PRSS48,NM_001353611
UFSP1,NM_001015072
CCDC144A,NM_001382000
NPIPB13,NM_001321892
CHMP2A,NM_014453
MEI1,NM_152513
GPR83,NM_001330345
ADORA2A,NM_000675
APOLD1,NM_001130415
WASHC5-AS1,NR_170219
DGCR11,NR_024157
KIRREL3-AS2,NR_046986
OSBPL10-AS1,NR_049771
FAM53A,NM_001013622
FAT2,NM_001447
CFAP99,NM_001193282
RUNX1,NM_001001890
GHRL,NM_001134941
ALG1L9P,NR_073386
TNFSF13B,NM_001145645
SLC3A1,NM_000341
APOBEC4,NM_203454
AARD,NM_001025357
EEF1AKMT4,NM_032331
HTR3B,NM_001363563
SEPTIN1,NM_001365977
ADRA2A,NM_000681
SPAG5,NM_006461
GIPC2,NM_001304725
PRELP,NM_002725
CADM2-AS2,NR_046752
KAZN-AS1,NR_149058
RTN4RL2,NM_178570
SEC14L4,NM_001161368
AP1G2,NM_001282474
ATP1A1-AS1,NM_032766
MMP21,NM_147191
PTPRG-AS1,NR_038281
ACER1,NM_133492
SLC22A4,NM_003059
RPRM,NM_019845
Z99127.1,NA
ZNF552,NM_024762
CENPVL3,NM_001355276
TPO,NM_000547
STPG4,NM_001163561
ABCA9-AS1,NR_126414
LY6D,NM_003695
RNF157-AS1,NR_040017
PIM1,NM_001243186
FILIP1L,NM_001042459
MZF1-AS1,NR_027334
POLR1C,NM_001318876
ISM1,NM_080826
RNF212B,NM_001282322
DOK7,NM_001164673
ASTN2-AS1,NR_033973
LUARIS,NR_038276
