"CHEM_ID","SUPER_PATHWAY","SUB_PATHWAY","CHEMICAL_NAME","SHORT_NAME","CHEMSPIDER","HMDB","PUBCHEM","KEGG","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"100020217","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N,N,N-trimethyl-alanylproline betaine (TMAP)","N,N,N-trimethyl-alanylproline betaine (TMAP)",NA,"HMDB0240365",NA,NA,0.946136482613031,"1.02866526096413","1.21393338147375","0.198534166361635","0.213977084040169",0.99148727567608,1,-0.0749077173190471
"100020219","Xenobiotics","Food Component/Plant","3-formylindole","3-formylindole",9838,"HMDB29737",10256,"C08493",0.480002293813956,"1.25716507227011","0.959884066043561","0.117510384812205","0.0578122436176593",0.96669731103086,1,0.709326130518036
"100020419","Amino Acid","Phenylalanine Metabolism","1-carboxyethylphenylalanine","1-carboxyethylphenylalanine",19276386,NA,59100900,NA,0.0460894344336156,"1.25522701693173","1.37257244901477","0.224013484136565","0.0555768965405292",0.733241002352975,1,1.39393866202802
"100020421","Amino Acid","Tyrosine Metabolism","1-carboxyethyltyrosine","1-carboxyethyltyrosine",NA,NA,NA,NA,0.193693125848418,"1.25065461584612","0.834897832807734","0.196163443542842","0.0864320251932296",0.96669731103086,1,0.819589938268963
"100020425","Amino Acid","Leucine, Isoleucine and Valine Metabolism","1-carboxyethylleucine","1-carboxyethylleucine",NA,NA,NA,NA,0.192278025289287,"1.09525573029629","1.03281740730123","0.156551651883624","0.044850602771732",0.96669731103086,1,1.25004897137153
"100020893","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",NA,"HMDB0240388",NA,NA,0.670919414539404,"2.02281865240644","1.67021059020015","0.131148627914133","0.134163116971177",0.96669731103086,1,-0.0227251061832375
"1052","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","glycerate","glycerate",732,"HMDB0000139,HMDB0006372",439194752,"C00258",0.429051125331879,"0.754207799475582","1.28596980430434","0.0422134597279307","0.073849569007508",0.96669731103086,1,-0.559291051820885
"1083","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-acetylmethionine","N-acetylmethionine",395338,"HMDB0011745",448580,"C02712",0.486484710814219,"6.14686576073527","0.433099589154408","0.0603268139312777","0.0761524683286886",0.96669731103086,1,-0.232960812478299
"1096","Carbohydrate","Nucleotide Sugar","UDP-glucose","UDP-glucose",8308,"HMDB0000286",8629,"C00029",0.667434005271796,"1.44993284717511","1.09653707920944","0.289342340223001","0.262162140754576",0.96669731103086,1,0.0986473851212735
"1105","Cofactors and Vitamins","Tocopherol Metabolism","alpha-tocopherol","alpha-tocopherol",14265,"HMDB0001893",86472,"C02477",0.0224667857016925,"5.36835833040575","1.24721224350699","0.0939998618450855","0.192012893825933",0.655281249632698,1,-0.714269212580573
"1114","Nucleotide","Pyrimidine Metabolism, Thymine containing","3-aminoisobutyrate","3-aminoisobutyrate",58481,"HMDB0002166",64956,"C05145",0.939898243815913,"1.16425627702886","1.15437634054789","0.124344121985383","0.150113159413545",0.99148727567608,1,-0.188336506561224
"1134","Nucleotide","Purine Metabolism, (Hypo)Xanthine/Inosine containing","urate","urate",NA,"HMDB0000289",1175,"C00366",0.287902805060195,"1.5917193741382","1.30307717630776","0.316979360870895","0.206182879134685",0.96669731103086,1,0.430073126343897
"1220","Lipid","Phospholipid Metabolism","cytidine 5'-diphosphocholine","CDP-choline",21531769,"HMDB0001413",13804,"C00307",0.971838823434552,"1.4361068928463","1.40810166609319","0.102130136203963","0.0905216809780716",0.99148727567608,1,0.120658454390036
"1221","Amino Acid","Creatine Metabolism","creatine","creatine",566,"HMDB0000064",586,"C00300",0.907310396506212,"1.22075618326914","1.29474613571198","0.019612892785868","0.0254823076974411",0.99148727567608,1,-0.261797250394811
"1232","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","fructose-6-phosphate","fructose 6-phosphate",19969987,"HMDB0003971",440641,"C05345",0.594169956376015,"0.767760159419505","1.29557600019728","0.192861017272916","0.224482477508743",0.96669731103086,1,-0.151827841211519
"1242","Nucleotide","Purine Metabolism, Adenine containing","N1-methyladenosine","1-methyladenosine",4573813,"HMDB0003331",27476,"C02494",0.858153837492128,"1.06888350059492","1.32677193898292","0.0798108251530955","0.0886219097961564",0.99148727567608,1,-0.104719967132631
"141","Amino Acid","Glutamate Metabolism","gamma-aminobutyrate (GABA)","gamma-aminobutyrate (GABA)",116,"HMDB0000112",119,"C00334",0.445152907920151,"4.53756798998662","4.38866560018809","0.0629728847336893","0.0361692686228851",0.96669731103086,1,0.554494407475357
"1537","Lipid","Phosphatidylcholine (PC)","1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)","1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)",4450224,"HMDB0007973",5287971,NA,0.510384861098778,"0.772852151139733","1.39112620554265","0.0567886528335539","0.06519423906511",0.96669731103086,1,-0.138034575419271
"1830","Lipid","Fatty Acid Metabolism","acetyl CoA","acetyl-CoA",392413,"HMDB0001206",444493,"C00024",0.0302761464337355,"2.69936610402327","0.783701844213321","0.107441107754239","0.180140167375037",0.733241002352975,1,-0.516792392886726
"194","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","N-formylmethionine","N-formylmethionine",388809,"HMDB0001015",439750,"C03145",0.279158636656973,"1.52552749534307","0.878638042038665","0.0883820694113521","0.121164461977689",0.96669731103086,1,-0.315479698275899
"197","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","S-adenosylhomocysteine (SAH)","S-adenosylhomocysteine (SAH)",16788012,"HMDB00939",439155,"C00021",0.898109759490135,"1.27655997409826","1.24333046228258","0.157069263896949","0.131180781110017",0.99148727567608,1,0.180110499040996
"2054","Amino Acid","Leucine, Isoleucine and Valine Metabolism","ethylmalonate","ethylmalonate",11263,"HMDB0000622",11756,NA,0.375781302847081,"1.30853994474465","1.93832313685821","0.128001677741043","0.101538414954972",0.96669731103086,1,0.231606171843631
"209","Nucleotide","Purine Metabolism, Adenine containing","adenosine 5'-monophosphate (AMP)","AMP",10239183,"HMDB0000045",6083,"C00020",0.33651946397956,"0.618829267352119","0.723506327216796","0.0590404235017167","0.144195641369127",0.96669731103086,1,-0.892948644706483
"212","Amino Acid","Polyamine Metabolism","5-methylthioadenosine (MTA)","5-methylthioadenosine (MTA)",388321,"HMDB0001173",439176,"C00170",0.62448636235673,"1.65663255811156","1.2125118320668","0.159030700625673","0.139693988502757",0.96669731103086,1,0.129643035416937
"240","Amino Acid","Tyrosine Metabolism","3-(4-hydroxyphenyl)lactate","3-(4-hydroxyphenyl)lactate (HPLA)",9010,"HMDB0000755",9378,"C03672",0.148684764349748,"1.59189606251658","0.687420325754604","0.227231465057737","0.140602707848756",0.918544659239966,1,0.48003092940074
"266","Lipid","Sterol","cholesterol","cholesterol",4937803,"HMDB0000067",5997643256411025408,"C00187",0.466920441112457,"1.03914616347132","1.74039194464088","0.0548402543915018","0.0668368474776472",0.96669731103086,1,-0.19783004393106
"275","Amino Acid","Creatine Metabolism","creatinine","creatinine",568,"HMDB0000562",588,"C00791",0.817047597093974,"1.40563566682527","1.65340886972259","0.0730778403696242","0.0829333815341164",0.99148727567608,1,-0.126512473915193
"297","Lipid","Sphingosines","sphingosine","sphingosine",4510275,"HMDB0000252",5280335,"C00319",0.664362960087045,"1.18948537270547","1.62869120368528","0.0842019155413841","0.0773814000747822",0.96669731103086,1,0.0844712282817004
"301","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","dehydroascorbate","dehydroascorbate",812,"HMDB0001264",440667,"C05422",0.833776490501995,"1.00298661361842","1.22284768080908","0.164533180576732","0.152181106837067",0.99148727567608,1,0.0780409515674848
"313","Lipid","Sphingolipid Synthesis","sphinganine","sphinganine",3014,"HMDB0000269",3126,"C00836",0.217207086511271,"1.62913415657197","2.29242936226279","0.0395039242803981","0.0964317761741294",0.96669731103086,1,-0.892435759820203
"339","Lipid","Fatty Acid, Dicarboxylate","glutarate (C5-DC)","glutarate (C5-DC)",3618533,"HMDB0000661",7434418048,"C00489",0.614295934363413,"1.35196566995151","1.82028410904011","0.096909779231459","0.111801431627854",0.96669731103086,1,-0.142943931231255
"376","Amino Acid","Leucine, Isoleucine and Valine Metabolism","isoleucine","isoleucine",769,"HMDB0000172",6306,"C06418,C00407,C16424",0.414840656196256,"0.650566725006583","0.262159608216184","0.0744219796204338","0.0389701172811458",0.96669731103086,1,0.646956194345528
"381","Amino Acid","Lysine Metabolism","2-aminoadipate","2-aminoadipate",456,"HMDB0000510",92136,"C00956",0.366372492489878,"1.8220524080913","1.51097116058921","0.350353642039753","0.228101736248957",0.96669731103086,1,0.429151309145071
"397","Amino Acid","Leucine, Isoleucine and Valine Metabolism","leucine","leucine",NA,"HMDB0000687",6106,"C00123",0.532108452802808,"0.880128262173998","0.641575113865633","0.0748600591810414","0.0423677172578512",0.96669731103086,1,0.569233806223449
"407","Amino Acid","Lysine Metabolism","lysine","lysine",5747,"HMDB0003405",5962,"C00739,C00047",0.194015594455881,"0.702616960918221","0.752871087815499","0.0842354020361692","0.0270634115209626",0.96669731103086,1,1.13543259735581
"418","Lipid","Fatty Acid Metabolism (also BCAA Metabolism)","methylmalonate (MMA)","methylmalonate (MMA)",473,"HMDB0000202",487,"C02170",0.229195333400422,"1.74914059208185","1.62199171734324","0.0386028025300794","0.154154362326751",0.96669731103086,1,-1.38462957492323
"460","Amino Acid","Phenylalanine Metabolism","phenylalanine","phenylalanine",5910,"HMDB0000159",6140,"C00079",0.128270379313928,"1.29279153718812","1.1307593952232","0.14924059648276","0.0727928963911179",0.918544659239966,1,0.717941371750561
"50","Amino Acid","Polyamine Metabolism","spermidine","spermidine",1071,"HMDB0001257",1102,"C00315",0.117208975954733,"2.4497032259022","3.52723325320009","0.160955310298307","0.298162804654534",0.918544659239966,1,-0.616512911002404
"501","Xenobiotics","Drug - Topical Agents","salicylate","salicylate",331,"HMDB0001895",338,"C00805",0.00537508620977308,"4.46548464546901","4.64459715310279","0.097148960855271","0.744748129791498",0.655281249632698,0.940640086710289,-2.03680060092593
"507","Amino Acid","Polyamine Metabolism","spermine","spermine",1072,"HMDB0001256",1103,"C00750",0.139641117876759,"3.04381829935511","3.73080024460549","0.252960279742471","0.646992547635705",0.918544659239966,1,-0.93910229676031
"533","Amino Acid","Urea cycle; Arginine and Proline Metabolism","urea","urea",1143,"HMDB0000294",1176,"C00086",0.939199651958606,"1.43759116169715","1.37771867342681","0.330217608163238","0.300907759126965",0.99148727567608,1,0.092948086115147
"536","Nucleotide","Pyrimidine Metabolism, Uracil containing","2'-deoxyuridine","2'-deoxyuridine",13118,"HMDB0000012",13712,"C00526",0.175207449770473,"4.74162480785489","4.35636264360683","0.233597138477869","0.126619794473178",0.96669731103086,1,0.612409149275911
"563","Amino Acid","Glutamate Metabolism","glutamine","glutamine",5746,"HMDB0000641",5961,"C00064",0.230411295650048,"1.6165831411567","1.06341880617353","0.178386712153579","0.11866435246848",0.96669731103086,1,0.407654793604167
"565","Amino Acid","Tryptophan Metabolism","tryptophan","tryptophan",6066,"HMDB0000929",6305,"C00078",0.6230952951131,"1.19858302668909","1.15276864770804","0.143855998113955","0.0985639084048865",0.96669731103086,1,0.378107632050757
"566","Amino Acid","Leucine, Isoleucine and Valine Metabolism","valine","valine",6050,"HMDB0000883",6287,"C00183",0.218035863169439,"1.03041723271631","0.775422438203071","0.0858246260859006","0.0280297000520391",0.96669731103086,1,1.11904131847293
"799","Amino Acid","Glycine, Serine and Threonine Metabolism","betaine","betaine",19951173242,"HMDB0000043",247,"C00719",0.266086482901456,"4.71898013260207","4.62393920086954","0.329316101202449","0.195544672918535",0.96669731103086,1,0.521229224127666
"815","Amino Acid","Tyrosine Metabolism","tyrosine","tyrosine",5833,"HMDB0000158",6057,"C00082",0.152215972102623,"1.16928974798168","0.591206837502563","0.116644607305406","0.0657690441304734",0.918544659239966,1,0.572982494009129
"821","Nucleotide","Pyrimidine Metabolism, Uracil containing","pseudouridine","pseudouridine",21403010,"HMDB0000767",15047,"C02067",0.982654811989134,"1.51441289738479","1.45777282706006","0.221367202684949","0.230424504120002",0.99148727567608,1,-0.0401004045736809
"828","Carbohydrate","Pentose Metabolism","arabinose","arabinose",59687,"HMDB0029942",66308,"C00216",0.355498964954366,"1.03787065520293","1.5854547033579","0.12723556197502","0.139084674329388",0.96669731103086,1,-0.0890427283931537
"878","Carbohydrate","Fructose, Mannose and Galactose Metabolism","fructose","fructose",5764,"HMDB0000660",2723872,"C00095",0.619946161083371,"0.886386247211807","1.32941980581948","0.158880916038148","0.139730315794418",0.96669731103086,1,0.128440716754998
"98","Amino Acid","Tryptophan Metabolism","kynurenate","kynurenate",3712,"HMDB0000715",3845,"C01717",0.515719628323308,"1.45720333850886","1.07514239052414","0.275980369314915","0.221978894498342",0.96669731103086,1,0.217747429991433
"999912100",NA,NA,"X - 12100","X - 12100",NA,NA,NA,NA,0.386066959996096,"1.31380573457789","0.925674843474029","0.180608803597995","0.102456895046509",0.96669731103086,1,0.566891212187877
"999912101",NA,NA,"X - 12101","X - 12101",NA,NA,NA,NA,0.97995908282391,"1.4797828977393","1.45785812503734","0.226384541000198","0.204251388335499",0.99148727567608,1,0.102883531243238
"999913007",NA,NA,"X - 13007","X - 13007",NA,NA,NA,NA,0.641266656207507,"1.2707803814267","0.858073487448028","0.153830312802952","0.101019514280348",0.96669731103086,1,0.420536421123299
"999914837",NA,NA,"X - 14837","X - 14837",NA,NA,NA,NA,0.40335436112518,"1.47316335474227","1.08149645930092","0.124174891829697","0.196195932175335",0.96669731103086,1,-0.457422823983757
"999914904",NA,NA,"X - 14904","X - 14904",NA,NA,NA,NA,0.661880874663113,"1.27142561324651","0.92510872566488","0.187990223018823","0.128553099453746",0.96669731103086,1,0.380047911956419
"999915666",NA,NA,"X - 15666 - retired for oxindolylalanine","X - 15666 - retired for oxindolylalanine",NA,NA,NA,NA,0.238479050632013,"1.63033535466103","0.911937946045929","0.139092351489874","0.0590877073561384",0.96669731103086,1,0.85611520630344
"999916619",NA,NA,"X - 16619","X - 16619",NA,NA,NA,NA,0.28324030855629,"4.29769350437202","3.24324971649318","0.518236708292116","0.586897731774204",0.96669731103086,1,-0.124418479102672
"999922162",NA,NA,"X - 22162","X - 22162",NA,NA,NA,NA,0.837016220365776,"1.6481394911905","1.62218250410812","0.239874897545033","0.309106749841916",0.99148727567608,1,-0.253569158771604
"999922810",NA,NA,"X - 22810","X - 22810",NA,NA,NA,NA,0.734152179270841,"1.14541620669251","0.728337034611391","0.144613938204885","0.122709726663123",0.99148727567608,1,0.164246076054602
"999923593",NA,NA,"X - 23593","X - 23593",NA,NA,NA,NA,0.193343671858796,"4.43596015375163","3.5274522574026","0.155782209771607","0.0643754293007808",0.96669731103086,1,0.883726912886925
"999923639",NA,NA,"X - 23639","X - 23639",NA,NA,NA,NA,0.240182396286352,"4.35613731618296","4.79660241874308","0.389298267680124","0.231794236883783",0.96669731103086,1,0.518495736628543
"999923739",NA,NA,"X - 23739","X - 23739",NA,NA,NA,NA,0.591526509559756,"1.75240355216176","1.85856761436347","0.341340840686279","0.205061548761563",0.96669731103086,1,0.509571338950234
"999923918",NA,NA,"X - 23918","X - 23918",NA,NA,NA,NA,0.537030121288354,"1.24212866819238","0.729540798639091","0.216037299320536","0.212939171070148",0.96669731103086,1,0.0144445317229786
"999924428",NA,NA,"X - 24428","X - 24428",NA,NA,NA,NA,0.314850058961292,"1.05164064394862","1.34023842178613","0.20371648940345","0.127019706607516",0.96669731103086,1,0.472387024850039
"999925009",NA,NA,"X - 25009","X - 25009",NA,NA,NA,NA,0.283526198180308,"4.43011459510988","4.93291262191272","0.340012312636005","0.154859907436451",0.96669731103086,1,0.786460945355486
"999925047",NA,NA,"X - 25047","X - 25047",NA,NA,NA,NA,0.046002264713884,"4.42136131361556","4.81934364609307","0.377079585400378","0.0848604385267668",0.733241002352975,1,1.49144825961623
"999925244",NA,NA,"X - 25244","X - 25244",NA,NA,NA,NA,0.0726646300936513,"2.65608356458367","3.77196157106916","0.360899462639788","0.588007082294118",0.918544659239966,1,-0.488139569841237
"999925422",NA,NA,"X - 25422","X - 25422",NA,NA,NA,NA,0.952247720115803,"1.41108864419237","1.51616989624506","0.277190617792072","0.308672323872942",0.99148727567608,1,-0.107574853298217
"999925936",NA,NA,"X - 25936","X - 25936",NA,NA,NA,NA,0.119456112840607,"1.58637844695256","1.26714685879171","0.256637185001266","0.126091939098794",0.918544659239966,1,0.710652039695781
"999925957",NA,NA,"X - 25957","X - 25957",NA,NA,NA,NA,0.504169063493291,"3.34653637404316","3.60621716490916","0.432928733405884","0.790731177423536",0.96669731103086,1,-0.602384931975276
"999925981",NA,NA,"X - 25981","X - 25981",NA,NA,NA,NA,0.533288124235196,"4.78223664650255","4.34082413186538","0.0950916327977213","0.0594705329499751",0.96669731103086,1,0.46936003714176
"AAAs",NA,NA,NA,NA,NA,NA,NA,NA,0.254723473985213,"1.22454728602041","0.992810713690613","0.409167286531077","0.229943160846557",0.96669731103086,1,0.57629193431474
"BCAAs",NA,NA,NA,NA,NA,NA,NA,NA,0.353607088409429,"0.862537473949228","0.541360746830736","0.232222798440722","0.106881579257522",0.96669731103086,1,0.775975763276776
"BCAAs/AAAs",NA,NA,NA,NA,NA,NA,NA,NA,0.530465342402152,"4.6612135173133","4.48038509089259","0.074782420399346","0.0483810126924741",0.96669731103086,1,0.435475398948816
"BCAAs/Ala",NA,NA,NA,NA,NA,NA,NA,NA,0.949095218498233,"0.708429055251213","0.538764095796073","0.134552195533106","0.13500816452518",0.99148727567608,1,-0.00338305993402997
"KYN/TRY",NA,NA,NA,NA,NA,NA,NA,NA,0.146414380958256,"1.54742837378131","0.966803412931","0.281817873746918","0.167415670766132",0.918544659239966,1,0.520781258143285
"PHE/TYR",NA,NA,NA,NA,NA,NA,NA,NA,0.51442046647586,"1.65232792658993","2.20163603869863","0.0407374628931422","0.0411959321259918",0.96669731103086,1,-0.011191383388737
"PYRUV/LAC",NA,NA,NA,NA,NA,NA,NA,NA,0.128553077757276,"4.62999812483321","4.47284287223887","0.327328060359397","0.131398512802312",0.918544659239966,1,0.912728122783506
