Gene_Symbols,Sine_Coefficient,Cosine_Coefficient,Weighted_Average,Fit_Average,Fit_Average_1,Amplitude,Amplitude_Ratio,Offset_Plus_Minus_Amplitude_Ratio,Acrophase,F_Statistic,P_Statistic,BHQ_Statistic,Bonferroni_Statistic,R_Squared
C1orf198,0.7466491094385292,0.5350847168103693,-58.34605438418366,4.702918395874758,-1.910574932729043,0.9185861673187671,-0.015743758117220275,0.9690005318931956,0.9489842602693557,4.4229400899739995,0.012967947902069121,0.021194584315934184,1.0,0.1994884886317967
TTC13,0.39066204696169277,11.27307115654803,70.05651946247735,59.68746621299414,0.3142137348328292,11.279838214067231,0.1610105426392011,1.3838201808773387,0.03464058446120548,31.9913126191325,4.4719783431901305e-13,3.065031882040821e-12,6.27105523065552e-9,0.46541013435339396
ARV1,0.7382183650437366,-0.4210085811432286,76.23849329044128,23.382200718253248,1.6017058355208504,0.8498320892294443,0.011147021046073001,1.0225453556460233,2.0890939644413766,0.3447717463871543,0.7087237611070873,0.750523584202136,1.0,0.050697197099201396
TRIM67,0.05515594839634798,0.9984928023379771,-10.99761314256287,2.0298820671133977,-0.39477258211140204,1.0000150273692126,-0.09093018770581798,0.8332978796800179,0.05518312235842514,7.884643873519502,0.00047975459325044767,0.0010015778861323548,1.0,0.22966286399534896
C1orf131,-0.37225182827533204,0.3020274538191357,136.26381287715714,11.261099980259042,3.7879609968756998,0.4793662550856051,0.003517927797292429,1.007060694608416,5.394013950729309,0.2179039648835717,0.8043577261588739,0.834344877130401,1.0,0.13212940945611373
GNPAT,0.5987523338230509,-1.3639914711919843,86.06201570453072,26.690182195637377,1.7991464699664657,1.4896231371534963,0.01730871773056874,1.0352271726489646,2.7279484289326303,1.7283503997589629,0.17972634364759776,0.22999657939133633,1.0,0.07329941286071318
EXOC8,-0.3611114349307968,-3.5479184923979217,29.134032728504508,11.165355188860577,0.5445053799892108,3.5662483224162784,0.12240833102816862,1.2789642047800653,3.243024566930791,20.423394280850715,6.223993875842382e-9,2.4413724789073488e-8,8.727906612093772e-5,0.41448688351951535
SPRTN,-0.6402042791857379,0.2818830376863565,60.345052355511086,7.773011360282862,1.5930921513705527,0.699513806885195,0.011591899908614646,1.0234556958963466,5.127148598422169,1.5251240409304618,0.2196442288973537,0.2746140354696497,1.0,0.10558787488718524
EGLN1,1.7428078137718028,-1.2259559632546617,14.701101600991478,54.176985715152284,-1.1962389125503283,2.1308090246626317,0.14494213307926018,1.3390229800498303,2.1838254576671523,0.5090235149436243,0.6017139337290078,0.6541971230176676,1.0,0.053191857467548065
TSNAX,-2.663348226903667,-5.164569463156467,163.52939460997663,38.881123648295755,3.7772203321721465,5.810869256618943,0.03553409630408081,1.073686578588027,3.617718133410017,14.217976124252246,1.4347444101669993e-6,4.150045557708711e-6,0.02011942086377183,0.3178331084555802
DISC1,1.6636391265333064,6.323302031652965,142.49129808244697,19.34557715185864,3.731688513048129,6.538489407106126,0.04588693832603649,1.09618763261773,0.25726636871117037,6.610730936945075,0.0015976831289729043,0.0030745588743772523,1.0,0.16044280653453502
SIPA1L2,1.8915359376550052,4.639272421377755,72.15575210611428,56.544134790950736,0.4730793125807153,5.010065548792412,0.06943404236746738,1.1492297064984316,0.38714596092641956,4.980186554150591,0.00758179125100733,0.012944139404085458,1.0,0.11289519166525597
MAP10,-0.12616510347811066,-0.005362289862045129,16.053165496267596,3.1347461106535794,0.3914672541095155,0.12627900652209362,0.007866299425583935,1.0158573374153697,4.669912381583815,0.28515798016823457,0.7521436562051087,0.7894102605317147,1.0,0.014994120945559075
NTPCR,0.5798142831427854,-0.7349284308545212,67.84758381496147,29.063087273624753,1.1752877739798986,0.936111318922419,0.013797268322412855,1.0279805923857923,2.4736322198315883,0.1828149533312841,0.833035326603005,0.859387507169421,1.0,0.027051320978820015
PCNX2,0.6350138592328601,77.41699765365041,-205.19119444602438,326.50112200042213,-16.111888377165037,77.41960196427473,-0.3773046995183801,0.45211150495555974,0.00820232813922196,68.11238298000339,0.0,0.0,0.0,0.641705240650991
MAP3K21,2.5555377547306906,8.801270340750262,33.511830527751954,39.25825244535002,-0.17413399750296893,9.164776747243994,0.2734788462138594,1.7528448271290413,0.2825895568397675,30.139328683672094,1.961875106815114e-12,1.2200166129875097e-11,2.7511374622868345e-8,0.5077409227636867
KCNK1,-4.7260167065508325,-28.844418423937537,532.832093390838,164.33682771270082,11.166523202367793,29.229021675823923,0.05485597064887029,1.11607960045313,3.303994775992812,13.86937738888491,1.9618004531984923e-6,5.5835859052572475e-6,0.027510327755202457,0.2821429437861088
SLC35F3,31.502054661915142,272.0158377702371,-1967.1664287091044,643.0260412744601,-79.0967415146534,273.8338829395775,-0.13920219405089837,0.7556145962888148,0.11529601969587805,48.80519150015873,0.0,0.0,0.0,0.5528077357695445
COA6-AS1,-0.23049830800169596,-0.1066166317153764,24.838745121547817,3.0066956914072227,0.661577255458806,0.25396176119639924,0.010224419951718307,1.020660077209057,4.279148912291038,0.11093366696971828,0.8950428618615994,0.911487730710618,1.0,0.026851087138519025
COA6,1.1045945323608974,2.862531325526292,-9.292386757105987,25.24428668130271,-1.046565861769958,3.0682592247952094,-0.3301906501522743,0.5035438715277761,0.36827530345311993,2.7962423094941644,0.06298041174857316,0.08943537356458141,1.0,0.13790544008488304
TARBP1,-25.816778414991642,40.11811805863018,-92.01227118569659,204.45325125688163,-8.983803710381165,47.707121525983595,-0.5184865117577896,0.3171009320885002,5.711379523727055,25.240372674711185,1.0701617370045824e-10,5.250832063686235e-10,1.5006878038015259e-6,0.35754712589645055
IRF2BP2,-0.9788465675520747,-9.387292807440824,-130.77550289803514,30.450339384928437,-4.885631584332231,9.438188748665642,-0.07217092299025253,0.8653742207651556,3.2454907522616145,29.423737943859475,3.4902081225141046e-12,2.10257126715024e-11,4.894318850201529e-8,0.5094768304253288
TOMM20,-14.617150886780001,-97.95593331721405,-311.11239362861033,221.5410881425733,-16.141014599126766,99.04052691748655,-0.3183432384751471,0.517055605574529,3.2897213407555976,98.34651130059105,0.0,0.0,0.0,0.716467337093389
RBM34,-0.057323502843298624,-0.5265423549428387,-2.192650771152202,2.384623872786191,-0.13870529224055733,0.5296535051587746,-0.24155853368315938,0.6108785415592752,3.2500333697113324,6.234224966814293,0.0022850250257311355,0.00427752048268959,1.0,0.16032984493665925
ARID4B,4.621961485038953,29.04736334386714,471.32279718266,186.07886946020454,8.64375538552894,29.412783703686053,0.06240475504155849,1.1331166201559064,0.1577952645603193,20.644780406354453,5.148458215309404e-9,2.0377315707954775e-8,7.219682955328377e-5,0.4637906582989001
GGPS1,0.5048212048900182,-1.0845440068363463,43.07883256459604,14.422000203934568,0.8683888594139855,1.1962776231591254,0.027769499588117336,1.0571253413184485,2.7059497407327697,0.9668964692533353,0.381701683788509,0.4441993951673246,1.0,0.06935666199874302
TBCE,1.864141423480982,9.731257366658296,-116.43467913872757,29.708315097112774,-4.428575582904252,9.908198281366753,-0.08509662546122967,0.8431538289503783,0.18926931812204628,17.47394621275962,8.017655950265379e-8,2.6994379205419305e-7,0.001124315893905714,0.35904819615805783
TBCE.1,0.20696926879822586,1.1754957936217338,-23.9822897594903,6.66613449674832,-0.9287401289769283,1.1935772446931376,-0.049769111150898916,0.9051808428687041,0.17428345506735055,5.988094244675944,0.002888847912504877,0.005333111410881502,1.0,0.1890194966349188
B3GALNT2,-0.5362226598247225,6.467715290002193,70.07659174207879,38.42807128771253,0.9590460743747338,6.489905686020226,0.09261160573999835,1.204127816326162,6.200466901585858,17.233716375548948,9.896420716248855e-8,3.3010824858220194e-7,0.001387775077039577,0.35267908138836856
GNG4,0.3176702789418455,-1.426590192069039,-7.51706458786515,5.282591348083927,-0.3878683616954268,1.4615313825678076,-0.19442847210960085,0.6744409955897969,2.922489401446112,13.973177752873541,1.7871390357582229e-6,5.114500142538277e-6,0.02506105069843756,0.2604243673734934
LYST,11.327524307049849,32.06631856636815,239.41836649163542,191.60909869922435,1.4487656906791249,34.0082577225975,0.14204531682737734,1.3311254536244486,0.33956990018211447,35.09561189407674,3.8968828164342995e-14,3.1013613924437106e-13,5.464598773485818e-10,0.5191791688229435
GPR137B,1.4463662539233222,3.409021201989772,-60.91090407427123,27.64115284031998,-2.6833956640785215,3.703160933054891,-0.060796354763335496,0.885376011163049,0.4012573462152879,4.508539673321492,0.011939833306868763,0.01967245710988376,1.0,0.22669965150906568
ERO1B,6.176449456985277,2.9909725328793573,301.55249801961736,44.26273796241955,7.796659395672664,6.862539222994101,0.0227573615475328,1.0465746389935884,1.119824395806609,6.126818090690223,0.0025310774374834866,0.00470733407239137,1.0,0.26424949177992274
LGALS8,3.467922739961481,-1.4454891508793102,77.76618729828851,42.5075243013545,1.0684443332404183,3.7571168488152904,0.048312987679389255,1.1015312535611512,1.9657155338841925,2.8742790079775773,0.058355017136429765,0.08347571205795722,1.0,0.12203342252645843
HEATR1,1.47610411288467,3.6128756256210233,91.90004215870601,31.555032957155586,1.8286366424712266,3.902787931502497,0.04246774908723774,1.0887024934079361,0.38787039488937447,9.837228783582615,7.762336413708049e-5,0.00018009802039945064,1.0,0.3063928647679742
ACTN2,-2.8016821913026617,-6.428114345102702,150.80564374422033,50.91137997191375,3.0270989021911046,7.012137843395381,0.046497847622258656,1.0975306610610314,3.552615842046985,8.751569502910833,0.00021299313990741364,0.00046545158187964183,1.0,0.2655432084341619
MTR,-1.0248733486211488,21.540884696999875,420.01200006825275,95.47376011749267,9.83449211972,21.565251654227392,0.05134437028161814,1.1082465937547015,6.235643106092271,43.541628316492485,1.1102230246251565e-16,1.2719491400587067e-15,1.556865747431857e-12,0.5529198655558647
RYR2,89.05977466656505,434.944336178771,92.39985411381349,1440.0410043669317,-40.837610613730895,443.9687140302243,4.804863798630742,-1.5256429942958118,0.20196952829492795,40.700509317809,5.551115123125783e-16,5.839706479489337e-15,7.784328737159285e-12,0.5604537844961757
CHRM3,-5.294765691310919,159.21422510392355,-306.96116719546626,900.8614926625,-36.60068666236261,159.30224109901508,-0.5189654527133553,0.316685640497856,6.2499419516161066,20.440575593431152,6.1329629152950815e-9,2.4070120056306444e-8,8.600253896118293e-5,0.3694113385384956
CHRM3-AS2,-24.732359780799683,0.6648577733146916,513.0269390843109,67.72702414773018,13.493936816260025,24.741294553552663,0.04822611186405296,1.1013394304365798,4.739264607945093,6.376759110060422,0.001995297969769827,0.0037810896527138223,1.0,0.20775347458623883
FMN2,26.55651954201528,133.22160042735712,-117.37486909340441,529.5302139140729,-19.60318433355999,135.84271622215095,-1.1573407260974258,-0.07293271952551096,0.19676177156599975,52.2251876726801,0.0,0.0,0.0,0.6084423776106704
GREM2,1.517015318988507,5.524026716411124,27.435866316083548,15.113910733017006,0.37339259342625825,5.728543151768141,0.208797604047587,1.5277982097014409,0.26801408913752467,14.627766003942709,9.94221792893768e-7,2.9277556072552095e-6,0.013941972201749309,0.2839134080676461
RGS7,-92.59676969484279,235.61568954428225,-2089.1940663181304,1224.5625196768121,-100.416866242271,253.15788535486575,-0.1211749015738954,0.7838430000461281,5.908728661943363,48.63314916093668,0.0,0.0,0.0,0.54255572080503
FH,0.3779283250823643,-1.2298155773315873,300.51823255506525,15.658880573563954,8.63210157519701,1.2865753662910644,0.004281189049171317,1.0085991928686837,2.8434476834422053,2.1095628131683353,0.12347993998971363,0.1643937338342119,1.0,0.4011994845119472
KMO,-3.5150451707275603,1.2806605693394342,32.21447788614492,6.595164386699126,0.7763428333165392,3.7410739161524122,0.11613020485306097,1.2627767245598767,5.061778543626338,31.208050152585674,8.339995360984176e-13,5.475269426361474e-12,1.169517549470811e-8,0.4600898532691484
OPN3,0.6311522490232083,-4.2378800179869405,-29.665816049089017,54.13565713125461,-2.53943858122253,4.284621361135666,-0.14442958029692357,0.7475955134619098,2.99374822167868,2.1524860328740494,0.11837842573025381,0.1582535333504077,1.0,0.08185386423947105
CHML,-6.533805912477278,-5.796271051632359,-64.80385448448214,38.920765251990815,-3.1431702950446363,8.734264583003787,-0.13478001659755107,0.762456133124962,3.986735547458436,22.356842106086308,1.1988496861903286e-9,5.1098690423851e-9,1.6811469149446978e-5,0.3613973306432141
WDR64,2.240027000463307,0.06906552052520722,73.146424200497,7.070152701662478,2.0023112575404394,2.2410914771445762,0.030638428352993217,1.063213622757784,1.53997364139689,1.5386285217513542,0.21673398692053147,0.2712172674091213,1.0,0.06405503496486253
PLD5,-0.4136448726384463,1.8241767212805886,39.86220453296633,6.743903375936308,1.0035848835463637,1.8704873138094453,0.04692383012240427,1.0984681636273224,6.060199140912308,4.179758639546184,0.01640269252140969,0.026305461714058564,1.0,0.1252767241338123
CEP170,4.518605551505611,9.856994100909963,-121.54614651713746,138.08019418906,-7.867464869884779,10.843344909919225,-0.08921175389456186,0.8361902475334512,0.42983073878024275,5.182530268219406,0.006242828039529025,0.010843946190798403,1.0,0.1689859945270319
SDCCAG8,6.948919412502287,42.85499476911292,105.04156283769498,167.5102517686888,-1.8929905736664803,43.4147216697533,0.41330993653279485,2.408954956865051,0.16075048105177656,60.58879128782115,0.0,0.0,0.0,0.6110004987049669
AKT3,17.810337135055107,140.0585799953917,192.43572835199302,725.7336803524047,-16.16054400001251,141.1864509759696,0.7336810694411122,6.509792848006968,0.12648462486507583,38.22999559686152,3.4416913763379853e-15,3.2304443219804265e-14,4.826283817038757e-11,0.5228582742273788
AKT3-IT1,0.11931091301401234,0.5168105935102907,18.258034453746227,1.5784077362936626,0.5054432338621986,0.5304038871734408,0.029050437412479046,1.05983923064976,0.2268850617466702,5.455276443982824,0.004806612270162769,0.00853744444135434,1.0,0.22883841592414567
ZBTB18,0.1860015759038734,-41.99073850650129,-861.9486145184037,127.72974333196623,-29.990253268193033,41.99115045944334,-0.048716535710084115,0.9070930341017304,3.1371630968349664,33.96721352379079,9.414691248821327e-14,7.097968568936638e-13,1.3202221538222148e-9,0.5091944547085769
ADSS,-1.6368949252503109,-3.264792953336986,221.70971030241026,53.143426203974954,5.108069215104103,3.6521634717615066,0.016472726732536816,1.0334972444186754,3.6063419480912358,2.1186684303958265,0.12237951054614093,0.16311452109006125,1.0,0.11372850495809095
CATSPERE,-0.8538184162740341,6.186275489575743,-0.6052112517966179,19.572337637757947,-0.6114408754410469,6.244918760151672,-10.318576764085485,-0.823299338628323,6.1460336260996264,28.588492170879082,6.860956247578542e-12,3.9463162206642294e-11,9.62111894597939e-8,0.4545198654366994
DESI2,-0.11314874168239007,0.8348850658662608,13.81548294824836,19.46362838083464,-0.1711559221995865,0.8425174840623895,0.0609835709123155,1.1298881873058706,6.148479902747531,1.3559721431055778,0.259615809945029,0.31720767647112846,1.0,0.0338759119412787
COX20,-2.9677528960109356,-2.9567817282170408,126.86557505227097,24.70964352106861,3.095634288824313,4.189285791170071,0.0330214543184312,1.0682982150243183,3.928842634209838,5.159260916122684,0.0063838021633917386,0.011068256396790597,1.0,0.18367142114612334
HNRNPU,7.508191247249301,-17.758515514974142,492.56826124765666,169.83357671329586,9.779838925283654,19.2805033414807,0.039142804882807344,1.0814747604154293,2.741592113165545,7.023449569743751,0.001080591616231752,0.0021372547580279064,1.0,0.22886827135650523
EFCAB2,5.66966832275267,20.614852297189657,-170.6984541937063,65.1587581739037,-7.1471882535639395,21.380301076574455,-0.12525187282781353,0.7773798456108331,0.26839254538473056,37.628840936873566,5.551115123125783e-15,5.087796560234826e-14,7.784328737159285e-11,0.46994969435811607
KIF26B,0.15331106320353274,11.189291469385504,89.99085333571657,43.62661174477169,1.404977017907418,11.190341722617939,0.12434976786887066,1.2840169814521314,0.013700730812888057,7.47738135049483,0.0007038744145345666,0.0014344471610257558,1.0,0.19098654093382583
KIF26B-AS1,-0.49847760830010346,0.24124738617789465,11.87802047196034,1.8677242791932334,0.30334230887173047,0.553787167885152,0.0466228500946299,1.0978056797338969,5.163129211936644,3.6980221908935236,0.0261600729450443,0.04023280356529461,1.0,0.08417891964150948
SMYD3,36.22830711490088,221.7965179322574,-55.805925031654624,841.9630523754201,-27.205120527487065,224.73581290770224,-4.027095918224203,-0.6021559897535256,0.16191046544702375,56.4938980150553,0.0,0.0,0.0,0.6285460046428091
TFB2M,0.6534632236244513,-0.3397747661182766,54.224713367413756,10.603681826387225,1.3218494406371673,0.7365195695433959,0.013582728682269181,1.0275395191816226,2.050284166292123,0.792643018460268,0.4537994392358702,0.5157748043770958,1.0,0.06852623651064804
CNST,10.600096993207469,-26.648135052507072,-58.6012136882573,129.640328761644,-5.704289165148525,28.679002040553332,-0.48939262918884086,0.34282925858794416,2.763001474046377,29.560017456689195,3.1269431488567534e-12,1.89905256719005e-11,4.384912377641825e-8,0.46782223731823236
SCCPDH,0.839851369179262,-5.301374507050905,294.5395246598905,37.797939189445394,7.780048044558943,5.367487492889155,0.018223318242558715,1.0371231433403731,2.984476929501969,18.867203079982676,2.381452290922681e-8,8.613645982875614e-8,0.00033395105475608755,0.38761959774497623
AHCTF1,7.743970393488203,7.126499954542253,220.56252387370023,87.32453584214964,4.037514788834868,10.524071410690473,0.047714685277707586,1.1002109022160491,0.8268975856873727,6.841194287782494,0.0012840768662751856,0.0025082337227715456,1.0,0.2561140984694229
ZNF695,0.7224277722304079,0.5254539507674605,29.697628971336925,2.4584249906078766,0.8254304236584562,0.893310550965857,0.030080197709657155,1.0620261544070482,0.9419530227046742,2.6858354177542982,0.07016319484041267,0.09872551487528665,1.0,0.1360004852263672
ZNF670,0.7504395801464464,3.2884675871524998,-19.945631724903137,15.924765678942357,-1.0869817395104708,3.373007357715509,-0.16911007905074962,0.7107028977321669,0.22436141258003095,11.234476669823424,2.1431255132542404e-5,5.3294997468281984e-5,0.30053049072364213,0.28870835575953413
ZNF669,-0.2566347822573076,0.06255144951478701,45.98032310453094,1.9774336146462526,1.333420893632869,0.2641478663564342,0.0057448023093688285,1.0115559915054249,4.951464636313686,0.9627209164666443,0.38328637523783005,0.4457845931790736,1.0,0.22017723802417521
ZNF124,0.8894184338228472,4.545887659371798,-24.82326593583673,19.985665054023325,-1.3578463936321212,4.63207942095693,-0.1866023364101221,0.6854846300494266,0.19321267685976326,5.089469936224611,0.006826168562861112,0.011765408278884141,1.0,0.15954102850596108
ZNF496,-0.9712940337631726,3.052049301401914,-50.704208107816896,17.278262827024335,-2.0600748768133705,3.202876369486004,-0.06316786099243363,0.8811704843420145,5.975076759291631,14.804118238327696,8.493340452053744e-7,2.516950827539088e-6,0.011910211315914965,0.24975160187052703
NLRP3,-0.21471583880088033,0.32037630974597325,-4.643455816623629,3.0134020653787457,-0.23202599642431443,0.3856732701113903,-0.08305737910344173,0.8466242311701033,5.6927413212506455,3.885006230932182,0.021820321739803084,0.034112193061009884,1.0,0.041870805178885195
TRIM58,-0.0477409492192636,0.9958321586869476,-9.222860787113603,4.654720744532672,-0.4205327736862511,0.9969758705743397,-0.10809833234904051,0.8048939716028911,6.2352812255979835,3.8372119366772837,0.022855261800467375,0.035563619199728586,1.0,0.11376694258874231
OR2L5,1.3888203993039447,3.039948559711254,-15.706895688737575,8.747620040553244,-0.7410459311906292,3.3421713521621386,-0.21278369821724855,0.6490986834172763,0.42854118139709985,3.6211912448678985,0.02818656280680587,0.04304259721657832,1.0,0.18396959430670523
OR2L2,1.675801910620932,2.9430251757164685,-22.456029646064508,8.689287997322987,-0.9437975043450756,3.386695916161018,-0.15081454600566702,0.7378994790618083,0.5176266770460369,3.9352009837160704,0.020784208127305415,0.03262699547399573,1.0,0.203297431020096
OR2L3,1.4322397199623866,4.540492931646343,47.44010764047016,13.703294539383041,1.0223276697299137,4.761027901385197,0.10035870781464383,1.2231082736784087,0.30555837793150925,2.8037774359003445,0.06251811414393305,0.08885987377259001,1.0,0.19955124797237167
OR2L13,0.39581370835120444,-0.4789473657316628,-17.100408393126827,4.8484613986582215,-0.6651172664177292,0.6213365198183923,-0.036334601229063415,0.9298786295739395,2.4509457599229325,0.5011260714399511,0.6064651622481461,0.6584438657638396,1.0,0.03890266319952296
OR2M2,0.3702735399451779,0.7820603124809784,-4.8848076035699535,1.9422489896555897,-0.20688050282501655,0.8652865575873572,-0.17713830877494166,0.6990356911257251,0.44219031656395796,2.0711502944710634,0.12823305233147808,0.1699472727383345,1.0,0.1508819271169155
OR2M3,0.6841262521720949,1.713432697822503,-0.3291925087736729,4.241218896984364,-0.1384973153260013,1.8449607960274759,-5.604504193915078,-0.6971763600600545,0.37987891129004975,3.9670569352688645,0.020152512733592975,0.03174196181772148,1.0,0.1946014981427282
OR2M4,0.7873910356602106,2.711956757071795,-18.284721257317557,6.668132771659447,-0.7561470917871816,2.8239500872475465,-0.15444315762360336,0.7324369647761241,0.2825715314361625,5.316428344781725,0.0054904811310044765,0.009640998860515374,1.0,0.22089556790150755
OR2T6,0.35047409077914726,0.4129365054493699,1.7194677960830873,1.5798043560460016,0.004232225455669347,0.5416166964193473,0.3149908929106664,1.9196692121338113,0.7037598073926947,2.113413643125249,0.12301334846340062,0.16388145406633733,1.0,0.09001791151868532
OR14I1,0.06802047656146218,-0.10767948691637068,32.199026491930525,3.9686781254761674,0.8554651020137687,0.12736426945663085,0.003955531683187686,1.007942480098046,2.578194212205025,2.3995839795235687,0.0928771619077049,0.12697830178724245,1.0,0.03006821031180884
LYPD8,-0.23504896740153144,-0.3086402899178355,15.06437060577575,2.0405568677606514,0.39466102236409384,0.3879521177118276,0.025752958942943487,1.052867410128342,3.792452984334945,0.31862674705422733,0.7274465428547799,0.7669911932671112,1.0,0.06112835933390637
SH3BP5L,2.9318538956159874,-5.526105579327486,-66.71531411890123,19.956341074862443,-2.6264137937504146,6.255686224477136,-0.0937668705767935,0.8285432241564495,2.6538078108863816,31.69660224128102,5.652145418366672e-13,3.808747486869574e-12,7.926003520175584e-9,0.4940299091011934
ZNF672,-0.08423298309747547,-1.102441123780088,6.159730289284909,4.330183069955644,0.05544082482815911,1.105654388515237,0.17949720792784807,1.4375297918841543,3.2178503689770115,12.67073650049445,5.787996311568122e-6,1.5501350702276504e-5,0.08116507227711978,0.2705144572181887
ZNF692,3.249571050481683,3.692965602906286,32.40138285512194,24.64365988148096,0.23508251435275776,4.919116481277671,0.151818103050502,1.3579847756631416,0.7216184255514186,5.130210693181427,0.006564312559023677,0.011351751759179804,1.0,0.17279072932496298
PGBD2,-0.15811751267934682,-0.119205285721895,7.960641893743016,2.533855669400851,0.16444806740430826,0.19801779707880307,0.02487460178738137,1.0510182625393123,4.06639455286582,0.10617515745775252,0.8993083078792373,0.9152997823625014,1.0,0.027233650227254436
FAM110C,-0.5142699661196236,-1.3176288698672227,-0.741359920066202,6.032546058869733,-0.20526987814957415,1.4144325493851777,-1.907889152220249,-0.3122158736783525,3.5137087118815917,8.412458320534734,0.0002924383511478945,0.0006272350868991932,1.0,0.2594225059142027
SH3YL1,5.507005309122428,7.470646461375988,204.9209308471227,76.99866675962011,3.8764322450758284,9.281037982120976,0.04529082482572225,1.0948787882287916,0.6352278417711327,8.994437100580337,0.00016981905888213689,0.00037608538577135276,1.0,0.20682843049843092
ACP1,-1.9560746902580355,-7.180940514116371,195.98572512867474,28.352354658150173,5.079799105167414,7.4425892578554915,0.037975159940700005,1.0789483979194534,3.40753831119086,37.42854392090654,6.439293542825908e-15,5.833217916734348e-14,9.029821335104771e-11,0.5102215049155885
TMEM18,-0.9908973805278094,-3.0409619175041644,71.23925054812139,14.002480446817813,1.7344475788273814,3.1983319093626723,0.04489564228644196,1.0940120143392886,3.456593138487121,10.435761287332287,4.465226207928108e-5,0.00010678012809306933,0.6261586711377586,0.21720048539020487
SNTG2,-1.0282186683622934,3.8419073316095997,-30.676693817768808,11.969185660751398,-1.2922993781369763,3.9771202615264634,-0.12964631342451913,0.7704656548092531,6.021681565485077,1.3416526280203345,0.26331922393850604,0.3208659608350426,1.0,0.05120540915095895
TPO,-1.942755192015394,2.1731011652010817,-12.730029429443647,5.7657876909533625,-0.5604793066786973,2.9149041854409328,-0.22897858968801502,0.6273676504874787,5.553694326248815,12.760998396042298,5.333359505255153e-6,1.434952040333711e-5,0.07478970034219301,0.2118310652916351
PXDN,0.23463403965662039,-0.4939168114446377,-19.164468556085836,3.5709868224559442,-0.6889531932891446,0.5468152788586127,-0.028532765062507667,0.9445175379303086,2.6981054082399947,0.503816118255227,0.6048425545543799,0.6570891805481924,1.0,0.05003713324787262
MYT1L,14.997324192979152,100.44439539518987,-2538.938917095329,626.3272824898576,-95.91715756318746,101.55784705897698,-0.04000011436870807,0.923076711596347,0.14821478538192143,9.715581029037377,8.688272603574188e-5,0.00020045351549838902,1.0,0.2366094627443034
MYT1L-AS1,-1.2267718330483863,-0.021975390810331945,0.8547110838633643,3.4679082135465653,-0.0791877918085819,1.226968641882165,1.4355361303332654,-5.592041533889809,4.6944777110133735,4.4292075839845575,0.012889731297351825,0.02109379180566748,1.0,0.13728412195215578
EIPR1,-1.7461569822681091,4.7693990360256375,-88.33603567258638,54.91539798408147,-4.340952535050542,5.078999052132807,-0.05749634351894501,0.89125949442507,5.932225324738933,3.93898061096309,0.02070822730531574,0.03252957001259579,1.0,0.18483817470225927
TRAPPC12,0.8265011689988628,16.448533964004728,344.47591517478077,80.0925764269339,8.01161632569233,16.469285769193927,0.04780968724863598,1.100420444544304,0.05020548520343307,45.41199907284635,0.0,0.0,0.0,0.551575083857343
ADI1,0.1422019249459345,-0.4952565170070031,35.13355263937922,13.546758640319116,0.6541452726987906,0.5152673142129599,0.014665961040200239,1.0297685058270856,2.861986629018034,0.3200501197015902,0.726414529349341,0.7662487547063193,1.0,0.018501446349804107
RNASEH1,-0.5162479557154737,-5.736330574594007,-3.6587910623978814,25.263224435965753,-0.8764247120716259,5.759513904211224,-1.5741576400475246,-0.2230468061143778,3.2313470586670676,26.80292440942442,2.946676236348367e-11,1.5522629925737472e-10,4.1321240862313147e-7,0.4093199816603913
RNASEH1-AS1,-0.27259652512974325,0.351639242623649,-2.789073463605945,3.81695722527938,-0.20018274814804038,0.4449258617632203,-0.15952461187163688,0.7248448023640627,5.623740024978503,0.33461659065174487,0.7159376055395573,0.7568168679352842,1.0,0.042308967516870855
RPS7,-11.29790840235926,-25.039169865177396,-344.74884872204893,63.62218463207293,-12.374879798609753,27.47003388795339,-0.07968129259831377,0.8523984936211014,3.565451848885094,26.6918918890314,3.2280511597093664e-11,1.690327162531906e-10,4.5266961412604445e-7,0.4499975304986574
COLEC11,-0.05876401777119986,1.4753010211471396,-21.096602426163315,3.6603267795056373,-0.7502099759293622,1.4764708980479118,-0.06998619342690181,0.8691829972071822,6.243374469551672,10.892560565601993,2.932822055368156e-5,7.168722970616638e-5,0.41126963682427653,0.12080449971807194
DCDC2C,-0.5629385884558106,1.5544300027472298,-21.150287172217148,2.7335959240193164,-0.723754033219287,1.6532248751495888,-0.0781655994402408,0.8550026090967423,5.93572670089234,7.672750958219191,0.0005855574555705401,0.00120807300271674,1.0,0.1756902770379647
SILC1,0.2929806351182663,0.4849660530177893,-61.001322589759745,3.1385683462100937,-1.9436330586657526,0.5665948509596217,-0.009288238793936176,0.981594477302073,0.5434478525408742,2.4342870641923504,0.0897693376785541,0.12316166933434734,1.0,0.2771188512900029
NRIR,0.021198904518581668,1.8861582762414835,30.286498468031,5.208874275243267,0.7599280058420523,1.886277401812107,0.062281131765798955,1.1328354027536618,0.011238723834163944,11.894144796458844,1.1726745872353561e-5,3.009042220823678e-5,0.164444157368014,0.27519873014922247
CMPK2,-0.4032845053168813,-1.1485431728877873,-10.680546282238936,4.820869124610382,-0.469739860813616,1.217287892084624,-0.11397243735640149,0.7953765577416393,3.4792711185128633,7.317959540370337,0.0008180942286275528,0.0016487690957235086,1.0,0.2450760205889404
